Amplitude_envelope_Central_moment_4th_order,Amplitude_envelope_Central_moment_4th_order.1,Amplitude_envelope_Central_moment_4th_order.2,Amplitude_envelope_Central_moment_4th_order.3,Amplitude_envelope_Central_moment_4th_order.4,Amplitude_envelope_Central_moment_4th_order.5,Amplitude_envelope_Central_moment_4th_order.6,Amplitude_envelope_Central_moment_4th_order.7,Amplitude_envelope_Central_moment_4th_order.8,Amplitude_envelope_Central_moment_4th_order.9,Amplitude_envelope_Central_moment_4th_order.10,Amplitude_envelope_Central_moment_4th_order
441.6732921291673,443.68196113977257,199.501444804974,24109.168780337084,2.0899255264820904,229.1528065288621,6348.379057542845,1035.950370908544,8390.78185109663,676.5121687549042,489.6770393913732,9854.10972240285
1582.4432730404217,520.7852784820557,159.62737997018186,46736.7464791182,7.707426847817762,450.6472926410744,19.47548445693247,208.309405559952,2596.7698564160623,591.9486129267564,2842.238195397844,10562.684764055966
419.3901659086152,597.8885958243388,119.75331513538976,7373.846963740049,4798.258542184272,672.1417787532868,14.720046870209654,163.40307575149598,9717.845480184282,507.3850570986085,7567.441737302456,14223.578536500008
840.7556236266679,674.991913166622,79.87925030059762,19717.65976197151,8238.999665175326,4313.759989654819,4315.476441056167,119.60752545332625,5319.403200205714,422.8215012704608,3.014726263615929,13798.44244004128
993.8887635238648,752.095230508905,40.00518546580548,38408.4782952981,1455.7745853893275,6935.791495494281,99.07260575109622,150.2523308372388,523.1958581332661,338.2579454423129,24297.273390688777,16885.012497698837
1785.7889698907272,829.1985478511881,0.1311206310133222,32829.800696771366,998.582276276404,1181.6881994572002,977.8896260131022,819.9769284152462,209.31603773733943,253.69438961416503,2710.296049703812,16689.870492560225
2283.385870307808,906.3018651934711,21700.25088990089,28627.770011311983,1.469372834718154e-07,4697.7357712162,651.9275030894269,36.99848357146958,9379.218587574673,169.13083378601732,20297.74361571788,11607.048946784333
1710.0297102668494,983.4051825357544,19289.791486506456,3826.031217861616,7699.077766759435,13.328520783353651,325.96538016575164,1066.2497577842407,1469.6773033607965,84.56727795786946,42830.74917226961,12489.531440079802
1431.253256735539,1060.5084998780376,16879.33208311202,14909.904776169127,12105.425255899332,1725.5082099926071,0.0032572420764164,815.3848215107704,6152.6654389061405,0.0037221297216297,23691.23277294325,15809.995765900045
613.1463143871455,1137.6118172203207,14468.872679717591,3421.5048299361747,3366.59685102448,29058.040378560152,7533.811856436759,1595.2899143494333,12497.17911783094,3.4904599041893105,1990.2930710490728,12397.274822895566
1010.7757577080408,1214.7151345626037,12058.413276323156,4156.535041491191,109.11810503592882,1877.3059928838445,15067.62045563144,2217.607558702457,7279.318397780584,6.977197678656991,1210.494368467626,11610.92015347746
648.2482670915999,1291.8184519048868,9647.953872928723,7185.877733385287,26.47478042174552,13187.735983024637,13238.46994264759,975.5815397048334,5829.307157208621,417.38502899301153,1068.4141853421136,13279.262861888465
2904.53644817882,1368.92176924717,7237.494469534291,19187.72859194741,94.56481790861046,4765.932508599242,11409.31942966374,322.5769123778846,25025.475365156057,827.7928603073661,4567.602064479549,14474.99840621597
3178.0409288465257,1446.0250865894532,4827.035066139859,9114.67404805776,1814.9676648324823,10398.191387161138,9580.168916679891,556.2309831281756,986.704703171778,1238.2006916217206,1814.9075023626128,12774.810331438335
1170.021138840932,1523.128403931736,2416.575662745425,7354.10944222391,3507.151119354669,9087.457187719663,7751.018403696042,10003.98860809468,16688.27966362229,1648.6085229360751,324.778287452476,20395.69752472372
1497.3702737350611,1600.2317212740193,6.116259350991956,7200.193090007007,4010.832186799002,5644.387788255898,5921.867890712192,1414.037063642876,4194.065601497495,2059.0163542504297,10383.530218479618,21684.900445647265
459.2454873656055,1677.3350386163024,106.2718019565894,9478.664213904907,2029.1082924064167,1054.3761056218216,4092.717377728343,3432.129782286326,342.6800984364566,2469.424185564784,192.0285343178388,15755.724448251683
610.8368437600508,1754.4383559585856,206.42734456218685,5295.503643920468,722.142528439219,5829.904627900773,3655.498234852817,540.6784660218291,135.3038151487181,2879.832016879139,830.3353765173329,14054.92159425774
4471.584340532309,1831.5416733008688,306.5828871677843,6703.053294048095,3589.790700760978,752.1765375829145,3218.27909197729,1415.4858195561194,1622.2743281985245,3290.2398481934933,2131.839272368215,12621.101240100614
1800.7268535382548,1908.644990643152,406.73842977338177,1993.652209478524,5723.066144752343,895.0087470026708,2781.059949101764,47126.526949014245,3298.4626368953377,3700.647679507848,1059.989236306886,13082.011958877196
1479.0431818218046,1748.9451680339855,506.8939723789792,7331.607301370545,8350.860288958038,228.05364391023392,2343.8408062262374,7508.98424294274,571.6843450332705,4111.055510822202,31979.12747187895,14682.930081638218
1049.763037762063,1589.2453454248196,607.0495149845766,10907.363919291523,4806.948753861966,367.1517268172673,2341.9352825764204,27983.075394070147,545.9393871259058,1015.9960854198088,27039.84976275844,11909.439515061713
994.0890851399512,1429.5455228156534,707.2050575901741,30103.53341156396,4835.093070624768,6.308202003589868,2340.029758926604,50644.18110610072,210.50417853264733,256.2304706993902,193.19205720938425,12883.058509199833
432.7284832088518,1269.8457002064874,807.3606001957716,10213.9660808804,2195.291973139505,3290.3004949977003,2338.1242352767863,12271.526678169692,979.8310518667848,7765.892318154676,130.1058419936637,16004.217585453953
94.131881504347,1110.145877597321,907.516142801369,5155.3745819355545,2633.0059229668364,5814.072556186576,2336.2187116269693,3514.2473111380546,8313.415837394981,4138.26949687305,152.16246653328326,15586.513499076596
238.98645522548065,950.4460549881552,1007.6716854069664,5212.425057385005,2899.8860221862624,7092.059821757716,2334.313187977152,3141.510152119125,9574.581041214087,510.6466755914243,73.3301634949562,14210.948256949076
309.2198619347207,790.7462323789889,1107.827228012564,6476.236371895116,1573.3684501695177,2824.1499213810835,2332.407664327336,5939.439085820869,280.7161493373368,845.8029452315559,86.42243867575839,13493.04572778385
284.6863721282126,631.0464097698227,1207.982770618161,3666.077921897769,4278.101552821073,1718.5318436536666,2330.5021406775186,31093.79383926158,1678.2678633821777,1180.9592148716874,184.55887192037727,15509.379341412448
5195.098972617967,471.34658716065655,1308.1383132237586,4005.601388674324,3094.607479669796,868.2131143428915,2328.596617027701,28755.714191823525,910.5428696328488,1516.115484511819,345.3241449620052,15338.654920024332
912.7932773120382,311.6467645514904,1408.293855829356,3362.684869572586,2084.0281755443903,696.5197856306512,2326.6910933778845,26417.63454438547,0.6846701936568863,1851.2717541519503,1362.4678426431262,15693.687692374757
1170.778460692197,151.94694194232432,1508.4493984349535,2813.5254827415224,4253.287761688992,8458.531028002284,2324.7855697280675,10217.7876818911,735.4680368528332,2186.428023792082,3948.229884989492,16031.902168001852
1494.7153375012704,147.15054788836113,1608.604941040551,2678.3775728493456,7383.939904734537,1678.93813700939,2322.8800460782504,7906.462578588015,15635.605723356304,2521.5842934322136,79.06798381663776,13930.644249610146
484.7113839084422,142.35415383439798,1708.7604836461485,2783.892698248469,6291.413041488168,4723.229468317946,1964.237297865582,5173.829597158614,746.7665396355569,2856.740563072345,8313.317021325942,13278.808854047247
904.150102898804,137.5577597804348,1808.916026251746,2981.964040348989,11029.365668876915,2469.3807997159074,1605.5945496529134,5149.763647894944,12159.641449530178,3191.8968327124767,1189.6776494972664,15879.081441407694
1262.2564113770038,132.7613657264716,1635.945123975446,2859.607799460516,7205.262817859727,1111.3671772636524,1246.9518014402452,7655.847151403375,1076.8844152741915,3527.053102352608,263.8485430167683,17089.86232395008
630.9101997004944,127.96497167250844,1462.974221699146,2998.3537841866296,10323.981448834082,1985.6677961970413,888.3090532275767,1193.6281949194372,34.236785535607,3862.20937199274,192.55393034045824,17025.262275891568
1768.5321228868916,123.16857761854529,1290.0033194228458,3227.208085608889,11865.442321057477,9810.082495620916,529.6663050149082,160.15953572370464,3.618716725301722,4197.365641632871,67.61969990413975,16229.872309068947
1508.0110369991091,118.3721835645821,1117.032417146546,1659.5818780614638,11743.736616338589,2239.3835080941567,171.02355680223997,3748.702757851128,113.28156322923216,8312.706658701985,211.84059678476035,13703.329347032028
1538.3680763248972,113.57578951061892,944.061514870246,2786.900280745146,12251.784007289434,14707.942559756118,3245.0780315655893,66.28736674483228,206.65105323723603,4202.658930967864,516.820335200624,10823.694959951868
1276.9662634452495,108.77939545665576,771.0906125939459,2927.6071125343647,15992.09606317877,4537.971540779332,0.0125340780199318,11339.042229915867,21.190185578252947,92.61120323374186,3401.8491355167944,9619.018956537457
883.9473048296048,103.98300140269258,598.119710317646,4603.1644136084615,14922.03933472385,3544.18434680004,2351.547661799291,34892.90073046738,50063.04309307852,69.7513985138642,3542.5015475001483,10844.227150484649
602.8262490207296,99.1866073487294,425.148808041346,2796.699490614763,18018.27084417438,3261.8738216758866,0.4722218874115863,16206.706698404916,0.0005220081641792,46.89159379398655,4814.072980761899,10905.408253669886
400.2905661775792,94.39021329476624,252.177905765046,1041.1605026616633,11371.26771111311,2545.6881840184506,3656.471765826073,2.4966751955766084,28306.01093168712,24.0317890741089,311.2357271878493,12959.630974555505
468.1857051145354,89.59381924080306,62.658836455512215,666.1400893517942,11328.079065078218,2825.465517435736,7312.471309764734,0.1098687727218457,6.513555632850792,1.1719843542312458,3289.184696718731,12814.476108731018
438.2125713943092,84.79742518683989,590.6628656986715,338.6946879406228,11563.533332255614,9259.45244353999,7835.959881388931,20176.48361624439,542.7627326246363,1426.0350646994648,93.3634958706904,13700.458349766795
1952.0486663208665,80.0010311328767,1118.6668949418308,317.50997372212765,12221.552930307678,4269.8789782406,5876.970226885888,1109.7915442236665,1397.359542354832,2850.8981450446986,728.4185633802385,18380.054383915194
419.5697302253118,75.20463707891354,19.97611467753984,761.2796944650696,9829.148351573898,1673.3517417313335,3917.980572382846,2586.771732153726,480.8229787896701,0.2276660653807141,641.2497775098394,17132.91858504616
512.0197536814522,70.40824302495037,1.466593477825831,1601.7809101534688,12503.805546727608,3081.3384105608493,1958.990917879804,966.6124154227904,344.6516544568568,2745.315605560528,689.3533208102251,15561.788205245
35.00082432488531,65.61184897098718,53980.32501694216,4540.188845620815,14927.136226572798,5474.477595148967,0.0012633767611331,4.780304292994824,0.1420961382798243,5490.403545055674,7218.052916976267,17503.956724875756
24.01236402350133,60.81545491702401,2179.0365272020226,1000.4413860290764,8251.708345359899,4360.133865263278,60.32359672873731,7387.618786690004,503.8932742557786,8235.491484550821,838.3326037965363,18485.330539432063
264.1532530079882,56.01906086306085,1492.5968097808664,1360.8941134795325,12871.39437819231,2161.629958848281,120.64593008071348,24085.47752116621,676.618296595439,10980.579424045967,280.5951970985818,15929.503770382982
137.31858081951688,51.22266680909766,806.1570923597098,51.67215650473892,9993.202989243971,448.8671202638283,76.50332916820952,41714.11883908523,281.0301338892878,5782.605412072599,235.82438767109105,19622.920357660376
99.58162392869122,46.42627275513449,119.7173749385534,5814.633068140919,10258.191165169092,5.976589275911141,958.728714841258,52913.38527520216,223.15415664660893,660.8833439169983,5032.94247892706,21114.79561170835
389.8812363641954,41.62987870117132,10.35160136960629,5382.85408796986,7415.855526653383,9.55588517472761,10175.683907705044,7822.39067915065,334.6099281890254,334.7958759933427,2800.898298652626,12970.754909716905
175.38573312331965,36.83348464720814,56.9011713028615,6369.474438652473,9099.851505585037,1.0566189829691734,9716.81957423826,1086.0916937032664,2190.495668747749,8.708408069687078,49026.44129617126,14637.627143633155
298.08716961773854,32.03709059324497,103.45074123611673,1116.9084872579365,7858.430909376807,2.898670450716988,9257.955240771476,1558.93060903886,131.75937017195906,14.251041835558514,421.7242443792962,23375.4348815915
336.8793426466187,27.2406965392818,150.00031116937194,74.71440457199735,7233.638326433399,6866.097926333946,6308.46155619409,342.4846690223733,1306.8825617293292,19.79367560142995,27777.985600030574,14639.124813041277
441.7334150563113,22.444302485318616,196.54988110262715,395.5221384604876,8759.487528907766,5357.823782544043,3358.9678716167045,2969.6965390012474,1063.285309790992,1584.4088551555917,132.77988219650524,13338.24022700721
513.5568541773084,17.64790843135546,243.0994510358824,65.7276231203561,5881.678663091227,208.9293739004198,409.47418703931976,1623.28713773172,188.5512539302425,2432.362418377455,3955.5957818707648,9900.948102087885
788.824731986381,12.851514377392276,289.64902096913755,2714.4193910417307,5136.542646330144,7.9145072873249935,309.5127095980644,539.4514678399313,99.4437591327486,1229.4240103563618,7437.1395688046,7049.309956713142
698.8907937238009,8.055120323429094,1.9400872036322576,3518.109486010577,5101.219202699441,5555.754992502344,209.5512321568089,773.144154314872,20.9348690363848,26.485602335268705,7239.709878217318,6354.168205237694
914.6513643589616,3.258726269465934,2.7292867725011787,1078.5647680048746,5180.022889318413,8109.920930190773,109.58975471555344,858.2542873485296,116.25991711290987,6891.392220862915,578.1196320359621,5481.068178943498
1089.5939925751031,92.91538467876086,3.5184863413701,742.202032992056,11443.40129470401,3659.976077153214,9.628277274298084,608.546221182554,172.9704444886117,13756.298839390562,3040.991035492414,6861.961720458932
989.0926279984944,182.5720430880557,4.307685910239021,873.8459215699121,11812.676790856494,5928.984323003772,202.3991033266689,659.3387694574141,761.0894354483097,816.5258732558128,36.94540886810127,7525.046914234535
1360.35615429837,272.2287014973507,5.096885479107942,3331.685032433848,9880.618066040772,3549.75040348366,395.1699293790398,712.3218702375638,17.629403542116417,979.5839001309116,18.56531093251707,5806.50535156691
435.4356528596532,361.8853599066456,5.886085047976864,2655.8743138885256,16091.724167006654,803.6708274774254,587.9407554314106,557.4279976693817,15.69490178558047,1142.6419270060103,0.1852129969328782,3919.940767657126
720.8936282788372,451.5420183159405,6.675284616845785,2116.0301385824823,16061.289786012225,1555.174236746228,780.7115814837815,2041.3021851868104,1257.393067258335,1305.6999538811094,154.14052457145326,4164.241028653983
964.0299426741436,541.1986767252355,7.464484185714706,1120.3176941006802,9127.673912973769,1750.2342587645228,973.4824075361524,1107.09653214691,4103.659931105289,1468.7579807562083,118.53560563064764,5653.571333686711
1433.99411077568,630.8553351345304,8.253683754583626,4880.998162655637,9358.113569223162,3724.4306347147663,811.2368249967637,1374.9597160191402,591.2044591937314,1631.8160076313072,82.93068668984203,6703.588480447453
1611.383232333772,720.5119935438253,9.042883323452548,4425.970050055419,8952.63738315959,1605.2104739082752,648.9912424573752,2821.578842054292,1030.711925425875,2982.875757622401,47.32576774903644,4276.829100755649
1925.51973196205,810.1686519531202,6.0492799712968015,4478.088845009155,13631.879888087544,2796.336343371999,486.7456599179865,3118.4634335477267,778.5871893273346,4333.935507613495,2146.3196043023795,4380.061146946543
1274.523122375619,899.825310362415,3.055676619141054,6052.506933128818,10738.130011221518,2731.7930084734176,324.5000773785978,5975.143988805557,96.17994515389812,5684.995257604589,4245.313440855723,5434.602477825271
2634.3288112756063,989.48196877171,0.0620732669853061,,7924.527372784866,1058.348590190241,162.2544948392091,4654.3032656997975,91.54548522025851,7036.055007595683,6344.307277409065,4891.990094516184
510.9507598640284,1079.1386271810052,0.1462875735794243,,14669.25004740245,8145.216148692268,0.0089122998204372,6138.883481106086,2113.434196541209,8387.114757586776,8443.301113962409,4458.22058092292
498.2082736430786,1168.7952855903,0.2305018801735424,,9438.27670567158,2307.334572024188,0.0192442870017052,6679.262322009899,4806.037021951236,9738.17450757787,5049.599782353291,4219.224091755537
2599.695538958055,1258.451943999595,0.3147161867676606,,9466.320954337212,5641.785160682501,0.0295762741829733,6282.529233982025,3824.424039295628,11089.234257568964,1655.8984507441724,6445.517349098591
556.1488996261842,1348.1086024088895,549.5607166932346,,8401.935722728158,4968.043202608879,368.7062439371575,4519.254364624226,10487.264652766144,12440.294007560058,1.6064542696459156,3827.487559890314
3335.2296487612703,1437.7652608181847,1098.806717199701,,5837.332496030728,737.5210467863311,737.382911600132,7616.632908841507,12824.990587388113,13791.353757551153,393.0518004045977,3653.136633912358
1111.470516814032,1527.4219192274795,1648.052717706168,,6351.13507427684,442.0628786526088,1106.0595792631066,6825.907786882787,5336.846170888613,15142.413507542244,0.0043445708078925,3470.8562695158307
1297.1469140949905,1617.0785776367743,687.3752347796504,,4183.883431994277,1014.0127346504278,475.9280775617213,8215.249333021751,4824.115079416558,16493.47325753334,3892.450565603063,4670.075134832382
18.22099801659792,1706.7352360460695,599.9098304023057,,7040.695492702615,974.15653124515,0.0228118040754516,4515.918221421521,8351.129340795305,17844.533007524435,2198.116730113185,3534.7628547085906
455.7568808259264,1796.3918944553643,512.4444260249609,,3878.013437095344,3037.420866062407,6.917914363855171,3608.818845367392,18446.90843546197,19195.59275751553,7085.816485197806,2962.6155418740027
202.661875066343,1886.0485528646595,424.97902164761615,,4385.426001349884,1858.5954103081472,6.642418447814754,5169.35886829412,7423.896466712556,20546.65250750662,1958.1674763424369,4196.741584156533
713.8024797619331,1975.7052112739543,337.51361727027137,,3720.710604061621,1873.4803469535275,6.366922531774338,12248.840285959108,1270.9608204359397,21897.712257497715,2567.6929882604245,5036.526957015745
229.47084928696444,2065.361869683249,250.04821289292656,,5797.555610406836,2081.445539085177,6.091426615733922,10576.30929238751,2789.0497189447046,23248.77200748881,133.75875759108183,7829.698770644794
300.7334118216912,2155.0185280925443,162.5828085155818,,7350.5344328701985,1019.92083407401,5.8159306996935065,13487.870024672227,1399.936506475709,67.97015047010825,27828.82553110985,17228.326949261555
197.95922425257416,2244.675186501839,2740.6862756009104,,8302.94408939563,2413.978334034292,5.54043478365309,8614.364494673157,1122.0550653687274,1552.9991716918116,18582.49858843964,10388.985861843705
373.96666854900593,2334.331844911134,16428.278853091786,,6920.24063796473,2926.126424267395,5.264938867612674,4622.226764999024,284.2128537084497,3038.028192913515,482.7951740147369,7220.164565519163
2.3023129599172387,2423.9885033204287,8585.212756877163,,6566.335438535714,1688.338652050592,4.989442951572258,3576.3194916822026,373.01785907348494,4523.057214135218,1672.9565054872744,5550.291980567889
12.657896943526852,2513.645161729724,1335.185171408481,,6161.211981472095,2206.64363792262,4.713947035531842,3879.7565418549,251.5980893090909,6008.086235356921,718.7973791380524,5760.877753697985
347.08447422871217,2603.3018201390187,33364.628521666426,,6710.946743946831,2413.22445702878,4.438451119491425,4014.957355296373,5077.320336308417,7493.115256578624,1237.607844214736,1635.3730103812345
94.55215707183572,2692.958478548313,65707.3215111623,,8645.941690694777,1651.5996607611671,4.162955203451009,4190.544260405049,1799.6626737837612,8978.144277800327,2112.248908069446,2709.1070404843654
3.085212721101786,2782.6151369576087,820.5086059616087,,9253.003680914378,1444.8209235864283,3.887459287410593,6560.703657042469,1861.01297522314,10463.17329902203,831.4808522568477,2402.523087858607
144.59360631420645,2872.2717953669035,1388.0379009378707,,9776.249001131937,676.5243619927004,3.611963371370177,7712.527235595761,13.16786069363724,11948.202320243734,160.99209975126132,1212.5001852919595
56.75470513025253,2961.9284537761982,1955.5671959141328,,9661.897415131363,824.1876139800654,3.336467455329761,6205.903444667712,15.676040985860764,13433.231341465436,2117.195008150543,2092.4572547983626
1.5090629344838469,3051.585112185493,2523.0964908903948,,7907.240532741845,488.48975395487054,3.060971539289345,5215.71209145939,15.072507034644456,6854.689562777474,4374.173787804356,1714.9513424100332
27.860040546753453,3141.241770594788,21561.89187255557,,10129.44905045745,814.3847039979489,2.785475623248929,9758.13025032433,11.867881381490546,276.1477840895112,2852.306970868715,1108.8390004752396
101.14571831704532,3230.898429004083,11631.88045331294,,14297.301589671828,896.3186709930574,2.5099797072085126,8602.066675162874,1885.7083908578184,14904.8093723745,2106.256393044864,1979.8350421649093
113.3128975538339,3320.5550874133783,1701.8690340703092,,10611.590765448089,574.0794894123998,2.2344837911680964,10161.65531458168,5653.034317982649,29533.470960659484,6252.764618425178,2442.2817653081784
124.53104603198165,3410.211745822673,27.0004551270949,,12088.863730097655,1644.5679069860607,1.95898787512768,8796.389392543331,6196.293294418922,44162.13254894447,6458.097059243966,3820.499230692425
4.9920345323112025,3499.868404231968,40.15221154879314,,13312.634899138797,1246.5847943094825,1.683491959087264,8312.09980114701,4282.4483883345,4929.050757478306,6663.4295000627535,2783.48000969493
1.198998410311153,3589.5250626412626,152.6213352143442,,17670.033475620938,741.9086287014846,1.4079960430468477,8179.686883260009,6403.162534062159,764.7000032551182,2699.071395781288,3379.89821691033
23.14182536256501,3679.181721050558,265.0904588798953,,13312.5091572545,1377.3508691466295,1.1325001270064323,3162.9244326987177,7874.426021282111,4096.489605723275,4926.150086711534,2605.5543512956647
138.51104265777835,3768.8383794598526,377.5595825454464,,11229.968459090453,882.8440256295214,0.8570042109660161,4065.178316853686,6721.069076721021,329.8410742376251,11235.033786551405,2406.4518380132768
52.676336100849824,3858.4950378691474,4139.289930915026,,10519.185617852108,735.9431589435425,0.5815082949255999,4523.519735646281,8674.141893991837,4703.311415345293,0.0002747348239564,2472.367191714223
16.80216052874979,3948.1516962784426,7901.020279284606,,9830.39886643153,1163.0959777704818,0.3060123788851836,5162.562508411044,0.5731257217888343,1914.6889206263224,2092.241786733524,2838.0045165797987
7.015468003758706,4037.8083546877374,11662.750627654184,,,1902.0861930162032,0.0305164628447673,7516.806591386466,6247.509449669292,2729.422938755424,9447.710066426522,5376.814258046661
118.92914252920684,3253.911054733183,15424.480976023764,,,1789.9451088069025,1253.9608942044492,4946.266720748158,3159.5834191643044,171.86539539757297,8944.219259975202,5348.009901337752
308.8987370693021,2470.013754778629,19186.211324393345,,,4027.469081051732,2507.8912719460536,5710.313831835739,397.3102868888986,235.14287839139803,4032.350389109555,2562.4630489002875
22.42419998300328,2150.149026069191,22947.941672762925,,,1143.8602639410217,3761.821649687658,5732.467305150489,840.4118239469608,168.78063762059574,5558.948541956692,2287.3393421221417
0.6676551160938063,0.0019668135549073,35453.229771446706,,,1343.7317440256272,5015.752027429262,8097.191472131668,1283.513361005023,320.97582165918203,18645.758451748177,4633.8062934279005
33.72734374185658,101.30188605107138,27320.39062997372,,,594.3672629799053,6269.682405170866,6923.390111952034,5194.198875817479,1074.5085411277123,16619.86526049785,4829.411755249991
323.92773197098137,99.03968014191796,19187.55148850073,,,613.7906534959092,6167.674702227596,5552.822785404332,7133.319960637399,540.9989187203821,8376.883818347427,3294.3582968201463
505.4313395374316,96.77747423276452,11054.712347027744,,,714.8395835891939,6065.666999284325,11295.229075511024,4143.517415026692,7.489296313051985,8051.372309832031,4756.730679980668
62.716550538714856,94.5152683236111,2921.873205554756,,,681.6020152941663,5963.659296341055,12631.35335490952,6188.430962657699,328.6804356047584,5113.561379653088,2995.665353366123
