Duration_envelope_Standard_deviation,Duration_envelope_Standard_deviation.1,Duration_envelope_Standard_deviation.2,Duration_envelope_Standard_deviation.3,Duration_envelope_Standard_deviation.4,Duration_envelope_Standard_deviation.5,Duration_envelope_Standard_deviation.6,Duration_envelope_Standard_deviation.7,Duration_envelope_Standard_deviation.8,Duration_envelope_Standard_deviation.9,Duration_envelope_Standard_deviation.10,Duration_envelope_Standard_deviation
62.87391738775763,77.88705096075485,79.45262243223736,118.74532150026404,31.01423321819557,81.18796393917535,336.66194242033225,16.49275294484885,160.02911783329748,115.23449020348292,84.35305513649448,132.7137493996242
45.06682298622568,77.11331059855583,74.05187127641788,234.0690229000762,30.92389774540315,56.74965620354561,288.8971849216729,38.08104731404197,125.92522662562776,109.75816525205856,95.27179423309016,140.52613779679575
101.44887671778385,76.3395702363568,68.65112012059842,355.11202149238136,30.83356227261072,149.9970425451599,241.13242742301344,32.18436526267774,127.87550570979676,104.2818403006342,112.48375793559651,153.00862972897232
47.97220727679802,75.56582987415779,63.25036896477894,276.6613680417105,24.08217874687447,175.6162331563207,193.36766992435403,23.96486934242409,129.82578479396574,98.80551534920984,146.85910630041528,135.8144503033993
64.36043113490028,74.79208951195876,57.84961780895948,83.60897531128569,17.330795221138217,162.18983224407862,176.17432111206452,28.14809908825627,118.40955505401516,93.32919039778548,134.07122719756978,134.92793696700022
88.8430179491975,74.01834914975974,52.44886665314,233.18492776179664,10.579411695401967,148.7634313318365,158.980972299775,44.95930447692815,158.30588056517087,87.85286544636112,129.73776061813757,143.6946728606112
63.36306909195654,73.24460878756074,47.04811549732053,263.7007980411437,31.24023709346921,109.81326525011508,131.55380194253053,31.36049175666553,128.58913116487497,82.37654049493676,42.21593367104536,150.58261773043586
67.70769158039568,72.47086842536172,41.64736434150106,378.08787773426326,29.927944219013145,52.694853908856,158.8729087827657,35.43730663841802,240.129836906574,160.5082701867141,83.29692778535401,146.34099603003924
103.17979113719366,71.6971280631627,53.7244642692776,516.7791811585353,35.20559847856323,78.34313648919075,186.19201562300088,50.85180961677393,185.87724797968545,238.63999987849144,164.99757915028388,140.23473551204944
78.86749787332009,70.92338770096367,65.80156419705415,111.22145969956438,40.48325273811332,194.4732807505857,180.64915928512,52.05150286159144,144.18340788475192,224.0444601392157,72.13586065067132,159.63362295268138
100.07013310461998,70.14964733876465,77.87866412483069,427.2364004546234,45.760906997663405,93.58030462162884,175.10630294723904,65.18732992256015,249.19344889565207,209.44892039994,43.29915138108912,170.89814444922675
95.61354099731535,69.37590697656563,89.95576405260724,281.0918535674277,183.2723633505972,73.79245401403898,174.20634943301968,61.85058665040144,252.05700667510777,194.8533806606642,35.8508206116024,168.5759393437324
67.29813858793747,57.88467595601608,102.03286398038378,232.79710525541032,130.64469750243282,60.50693282508315,157.39971366030596,91.87008092024972,162.13257677332462,180.2578409213884,77.89696042864227,170.12619148055853
99.8672044136284,63.62274767872588,114.10996390816032,261.34377722498465,52.72162414987699,47.221411636127314,49.813383853021634,50.20125650176757,141.43372026297132,165.66230118211266,134.6605980881451,174.24077954060445
57.12630013583573,69.36081940143568,126.18706383593688,142.82931953185852,173.5247630533546,33.93589044717149,112.29664593871009,47.09726716856063,185.3011804519231,151.0667614428369,182.8957501761876,198.7554881702192
67.49158968580737,75.09889112414548,138.2641637637134,254.4882649897324,200.6656383513984,215.69437893372083,152.26622808578574,45.76759400748412,155.4871961520158,136.47122170356113,12.278211886732915,222.6195388531059
63.543754354917375,80.83696284685529,150.34126369148996,271.4207227753267,109.07138880440584,179.30538275841067,29.99237009682423,17.449170332354004,128.6715060054293,121.8756819642854,202.881510596216,222.5514693631387
80.97478951864392,86.57503456956508,162.4183636192665,309.85235286549323,93.15248346571984,58.88576233102001,112.40897490387756,74.71632056399237,107.115342037801,107.28014222500964,86.71851187208259,223.5695375609922
86.75893802630424,92.31310629227488,38.22611489366653,256.77343727121155,44.82557927959189,110.81309901711307,94.261461870487,28.679808683838,155.69166069826133,92.68460248573388,156.35003491868844,222.2056655191447
100.5269089626304,98.05117801498469,40.87629673037428,128.43107014020364,182.67938344525936,45.657540597619885,76.11394883709647,44.41582385687365,59.862785655263934,78.08906274645813,222.76423684303347,240.53997595529643
94.80414698837389,103.78924973769448,43.52647856708202,181.75572910954344,189.3627235748717,100.39173476872408,57.96643580370593,58.582013282574486,196.62754976408425,63.493523007182375,137.6439273799258,249.2967940340489
82.34953599227691,109.52732146040428,46.176660403789775,157.26049152873844,76.76539134901721,499.8612419479852,131.76952096965957,109.39695777057108,215.20379923844112,113.18609927011175,75.38629699360584,212.77648569319948
98.34011763330167,115.26539318311409,48.82684224049753,148.3637154572589,80.21366235736899,172.05433080958554,205.57260613561323,101.15634659539516,188.93744588983228,162.87867553304113,115.57108554438815,229.7121279637276
119.26737337724433,121.00346490582388,51.47702407720528,161.01278363043127,49.46409267325551,222.91059815413303,183.6529937922619,92.06847601099408,134.04820291327866,161.2972871343762,85.92357079714634,254.3080858035724
85.48412339746251,126.74153662853368,54.12720591391303,223.8076333141312,52.36561066619277,112.87152599151428,161.73338144891056,32.04248917514647,268.9792719045165,159.71589873571128,127.60951584691944,243.6910348957892
112.23864103378418,132.47960835124348,56.777387750620775,187.581867183138,56.33601135406678,128.60158742272264,139.81376910555923,30.90184596029961,211.74185686122,158.13451033704638,92.38533350553746,237.6722350126477
101.26048607311806,138.2176800739533,59.42756958732853,168.2484957117875,70.29105001002988,103.06135461006876,117.89415676220791,139.0010251586487,188.19342071709144,156.55312193838145,59.54095008306903,247.8421954906523
111.06154658177832,143.9557517966631,62.07775142403628,203.31248945077715,74.7254462057755,98.8384816381822,95.97454441885658,40.29556227588976,107.83301145822648,154.97173353971652,132.4061397667293,248.47409135723464
100.84262894703174,149.69382351937287,63.33210867555879,211.6074879732092,68.34487126765201,141.1971370300811,74.05493207550526,87.17823981596719,64.52963075173153,153.3903451410516,43.40129179068486,268.525548398852
127.687996795529,155.4318952420827,64.58646592708129,196.171912790082,54.51927868779639,159.12531159540805,84.75208025905297,31.69155447985304,47.35837764994359,151.80895674238667,70.60308707688385,255.2460404626882
133.47078803308708,161.16996696479248,65.8408231786038,194.1873699390705,69.02693971328479,102.18151954461112,95.44922844260068,42.903522757897136,129.0677921629166,150.22756834372177,94.0142890049642,267.68890595164544
107.61391171374429,166.90803868750228,67.0951804301263,130.5040338656455,83.19394668491984,90.77794082888116,106.1463766261484,243.292287362938,161.95421002829667,148.64617994505684,79.26693417652389,271.5509576745581
114.825052185677,152.8239595328496,68.34953768164881,192.4899695679829,97.84571386859332,123.41996220249328,116.84352480969612,157.68144063548175,67.5140450919783,147.06479154639192,327.40460052950425,264.37915347539484
130.51408275200862,138.73988037819694,69.60389493317132,177.14097050780663,79.4240887208764,48.70430849619167,108.76278037517147,257.7399387120673,80.35722609927728,138.62134863597328,197.69468735173592,265.32024017191605
126.9936913971659,124.65580122354427,70.85825218469384,129.80225807975407,88.91671783351192,36.06096852882544,100.6820359406468,267.8000147892928,66.63057320575624,73.38791195123531,57.73198440767323,254.22418484130367
126.95660241625971,110.5717220688916,72.11260943621633,185.8558770544445,67.87675735781896,103.0516690267262,92.60129150612217,204.7529835281988,116.9588039764542,140.98836418858076,43.80726899718732,256.4488280283106
129.24696826045923,96.48764291423892,73.36696668773885,152.08855913428425,85.45534884773008,160.9815263767045,84.5205470715975,92.29669379014156,222.9400579445488,198.7528855790129,43.408086818940646,244.13565314158987
39.93813339509141,82.40356375958626,74.62132393926136,175.74024524667465,75.11541330643634,121.72640139635205,76.43980263707286,58.37258693917249,163.67188976981825,256.51740696944506,35.82968449728365,223.5170280733109
37.45273222559271,68.31948460493359,75.87568119078387,228.9601619977004,75.45720182816504,93.31117599888282,68.3590582025482,172.75435616283949,128.72300970728693,259.01798820091864,48.83148296921093,229.7255969339232
72.82403736249302,54.23540545028092,77.13003844230637,199.7018410028852,97.61960909642984,110.35768714420826,60.27831376802354,241.19121586359904,136.13533168029772,261.51856943239216,66.05376119193889,216.148736685352
116.41292571381838,40.15132629562825,78.38439569382888,177.83063793035203,110.45288059018854,73.34114556022712,52.19756933349889,211.84158175093387,177.46260860759492,264.01915066386573,67.18778162966542,212.0978604010064
51.5706927109601,26.06724714097558,79.63875294535138,183.42743816980663,108.70241487606148,82.05850571432906,44.11682489897423,182.49194763826867,66.3353154921253,266.5197318953393,144.03255317134742,199.8736936568168
52.906171762054704,11.983167986322911,80.89311019687389,175.99726533455564,114.73863102419016,128.15062463285713,36.03608046444958,135.00834851750528,132.89462581917155,269.0203131268128,133.3574472805104,209.84578906127183
71.79249072827255,15.52530165039942,82.1474674483964,166.01968910836092,119.0350224520127,79.87401596844597,27.95533602992492,163.65840192865278,179.8819372133718,271.5208943582864,71.58178203822287,229.2501162466505
89.57669892604409,19.06743531447593,83.4018246999189,180.73494762061225,114.89676984265878,79.16248618746171,40.26464738550926,168.62324002577475,52.51414319234459,274.0214755897599,112.36410232820636,228.8593687175172
57.29741183188264,22.609568978552435,84.65618195144141,151.09981594035716,125.0953614966622,60.3380521438972,52.57395874109359,153.28237403382028,93.57752253180864,276.5220568212335,126.0877371655085,229.39952517732635
67.08237393304978,26.15170264262894,85.79058602932206,165.7165510923581,112.656380981347,63.73536175803468,64.88327009667793,144.41453387194042,78.606106061457,279.02263805270707,115.95733557589476,221.79752547836955
60.9488273140697,29.69383630670545,86.92499010720272,204.54984196698297,101.09825119983016,73.47432446833947,77.19258145226226,149.8514169419227,39.77762179833269,281.5232192841806,63.469200261935086,205.71737511124348
90.86800863709288,33.23596997078196,88.05939418508336,211.15907520661776,104.37108944379524,117.1983507527689,89.5018928078466,192.68495983719365,34.14536587709412,284.02380051565416,69.6735263234866,191.95880117898332
97.47749279339232,36.77810363485847,89.19379826296402,202.99363761417217,108.3046393193448,99.04595764329449,101.81120416343094,245.20379977559185,108.20913142785471,91.03399731393706,107.04702679827712,197.2106133036933
107.66339190976662,40.32023729893497,90.32820234084468,182.8616205768448,104.0457234800188,121.54427156858476,129.0728900689502,115.3370193226067,75.37979601030551,62.88696802527901,125.0596243686044,188.0406382449261
101.29133310680685,43.862370963011486,91.46260641872531,239.1091534716084,110.13098794748224,148.12640475841684,28.2191888777371,132.676116050155,111.78705205354788,34.73993873662096,114.86807856518996,182.5050978469206
103.7917458899877,47.40450462708799,92.59701049660598,207.49789869768352,110.738628044197,99.9335474903204,60.18613754991038,130.10092463104064,160.8754351183468,39.54046738635344,162.38295908534235,203.54587435391
127.7980169390387,50.9466382911645,93.73141457448662,175.9717561301849,129.01055300496833,95.2839569460286,39.91715953418823,170.92334423902997,73.65150062907972,44.34099603608591,107.07648616224496,201.4680997223973
150.18237013717075,54.488771955241006,94.86581865236728,147.0660258333894,133.07333010819508,75.1794909186907,27.54855750353878,43.884666201882,247.64330522932136,49.14152468581839,108.67543220328211,220.51618048213425
151.555044733903,58.03090561931752,98.7276197752244,86.30299847020012,129.80146204630637,105.55887993435292,15.179955472889333,38.86362910293726,127.90078272959404,53.94205333555087,98.36757198876442,226.90515208473605
155.0259352747743,61.57303928339402,87.76617197754169,60.04951949545309,124.8734689330935,110.0546228625894,161.94091610984907,102.39929287035292,52.4657772630786,110.52379695549226,74.20598052690873,214.57030168550105
159.74771559652245,65.11517294747053,76.804724179859,85.7106063038455,139.93027273552272,100.2530174182514,127.19290966739965,62.75003901283668,98.97129035040788,167.10554057543365,78.46165399869288,231.13226886068972
94.33192990842798,68.65730661154703,30.3550865413764,76.0064135896753,121.62361553171202,78.69828599074168,92.4449032249502,66.41557970530422,140.9532415347558,13.347088063946558,95.35190168218712,243.9989596604048
90.26348187868965,72.19944027562354,1.6479623554486125,105.75269461525592,135.6095611640117,142.97652358035177,57.69689678250076,36.6646841230499,83.93403573674044,117.17073368352942,130.40056966903288,230.1089555700651
76.03860085747667,75.74157393970006,266.789364937377,145.4606349104451,143.69683789825368,124.00334000243936,22.94889034005132,32.482116669242444,124.5871439031548,220.99437930311228,191.3223376359592,240.5100636198405
77.76911531869455,79.28370760377656,79.8204809288294,129.567436285529,225.8896423611931,159.26225705400543,44.34664820936618,205.6190770236316,78.61073431202168,324.81802492269514,116.71905263819336,245.28593981472545
110.18769735654388,82.82584126785306,85.71420505150594,129.43027753112187,130.0194006162966,131.49083543804858,65.74440607868104,131.4638097409116,77.07662746222414,428.641670542278,69.32824150089132,213.44546627748744
81.83305905456297,86.36797493192958,91.60792917418247,88.44465671975874,144.43494376433028,50.00325287762003,146.6747573474751,168.50649224911947,61.81736893227264,219.855229669514,94.08016205075562,227.305925164456
93.55654010195823,89.91010859600608,97.50165329685902,158.35348465809415,132.60255699070433,37.09068523501009,195.9090623100817,158.52173311074708,31.56077994456403,65.5693489299606,78.3707359002567,205.3809762717168
108.78525002188842,93.45224226008258,67.16682166095512,141.6270670396828,125.20860798461912,36.35143713270733,217.56729085729955,170.5206195298433,108.2703322044554,54.41475778497467,69.95639555640979,191.51158786544548
70.30403587879606,96.9943759241591,68.66173874693683,149.45407373738703,128.07912626687005,22.353673183954488,167.5210469822173,90.80676990800517,100.33145424996086,43.260166639988746,222.34070411761869,206.6705544051661
94.20282158150582,100.5365095882356,70.15665583291855,136.79692156929556,122.70006894154588,40.72979095812732,117.47480310713507,69.63758347590205,56.42566893434666,29.240605466799725,112.71785837285536,217.0443644528464
67.45977954122641,104.07864325231212,71.65157291890026,71.48627214427304,115.28901182343104,199.91438207260123,105.66378959353489,32.4095049697963,77.67972842464052,15.221044293610705,250.82312131172512,197.74690004433623
80.6814201711967,107.62077691638862,73.14649000488197,90.71006759520084,114.35605323298547,160.3723835251565,93.85277607993469,64.79588465681948,58.67407857158128,47.855490334137016,59.47909684685983,184.126784793456
64.69960257926087,111.16291058046512,74.64140709086368,78.71426894134346,110.42814870980344,73.35740191621989,82.04176256633448,58.37381828176162,23.58706374008135,69.26411034961667,179.8389011282653,230.0824432273864
41.58692875774912,114.70504424454164,76.13632417684539,139.8980456695887,107.8634031456154,39.6183377869717,88.52081658221275,34.057344595745654,36.013886721256604,84.61915889613724,63.50562107667691,221.64179412852272
47.40471627591469,118.24717790861814,124.28611520099992,148.7187873774831,101.54221087136432,175.31657298800363,94.999870598091,43.52039923927048,21.241834639421324,99.9742074426578,38.8578923662675,222.04185359190703
81.09307214312783,121.78931157269466,116.26556380772725,88.07294770449644,96.10173320663355,213.75169751734177,101.47892461396926,47.71444669932024,17.82953839428984,97.21194437370272,127.26452064605124,219.5233922358564
56.34701187940749,119.692166860772,108.24501241445458,90.49677263207973,125.0448640576146,123.15381589637052,107.95797862984752,63.97798721123492,22.213233526374328,94.44968130474764,94.8309423993034,212.8037523771252
72.13319725318156,117.59502214884932,100.22446102118192,143.88104164128484,120.78095595561884,234.0505529067331,107.3777670613076,79.7319738377114,67.3913668865791,233.8629195469941,51.66857800369017,207.210261442509
90.05721421293035,115.49787743692666,92.20390962790924,136.97055866505156,105.79163086441612,131.34889622904376,106.7975554927677,88.15713140177068,16.889714979179338,202.03297900154016,42.999879499679935,198.9975682297897
54.94664345408659,113.400732725004,84.18335823463659,166.47981872002023,123.35163336717468,65.40398819750838,106.21734392422778,99.83065396399805,41.8286426212022,170.20303845608618,34.3311809956697,238.5757752092273
52.61084981978988,111.30358801308132,76.16280684136392,127.1180187594572,122.64766575672132,170.603448477735,105.63713235568788,101.3224377628628,77.11888212207482,138.37309791063225,71.00660418720075,211.1077901579908
57.56289538696274,109.20644330115866,68.14225544809125,100.77151308758056,103.21859014473216,151.2057155103228,105.05692078714796,94.99728744453664,84.0156954700351,106.54315736517826,63.901413483307245,164.14789646461995
59.50417350493377,107.10929858923598,60.12170405481858,141.59669108300244,100.63316268089552,160.84165867101328,93.54003899680012,95.53353572266272,74.33491265266602,74.71321681972428,56.79622277941374,158.5647442626171
61.57872186189096,105.01215387731332,52.1011526615459,153.14781861103486,97.52949293226172,152.64891558297873,82.02315720645227,86.06189751567231,70.11054870039911,83.35830632335126,49.69103207552023,159.24487080609845
48.77107239174963,102.91500916539064,38.89448248791248,179.15578907225952,125.59491210058044,183.7872424308949,70.50627541610442,111.19499265004212,67.37339824850527,92.00339582697822,77.74361024889524,165.8470761822726
106.73985941929324,100.817864453468,25.687812314279064,293.3067946334404,110.21316379384018,148.48635474007256,58.98939362575658,106.19621169742707,49.05768579304746,100.64848533060518,105.79618842227023,166.02288324765385
108.72742747025929,98.72071974154532,12.481142140645645,,126.34495987033988,85.97876714797802,47.47251183540873,101.92338899570854,46.86871427244627,109.29357483423216,133.84876659564526,154.9682971840828
95.5434880467923,96.62357502962264,15.67854668782592,,139.89160645714543,158.83468223421897,35.955630045060886,144.64048792082662,97.7013911103817,117.93866433785914,161.90134476902026,163.43547252280032
138.23980445378166,94.52643031769998,18.8759512350062,,118.34833906677864,104.2266139316386,36.81025504681353,138.39692283343527,112.01087383049614,126.5837538414861,126.75498489594383,158.20472248292631
99.75497770018173,92.42928560577732,22.073355782186475,,130.28253876121505,184.5272802754084,37.664880048566175,119.17382319257574,84.56086565134964,135.22884334511306,91.6086250228674,175.7146714852206
128.44886334034123,90.33214089385464,18.95717132455471,,114.71596533204752,175.87856482356824,60.05774908496058,114.73790698439537,159.72992631802933,143.87393284874005,56.52823217198558,161.2405260704548
141.04020273284726,88.23499618193198,15.84098686692295,,100.36345168824153,120.78427634482875,82.45061812135498,152.3387445797488,163.8257614889657,152.51902235236702,72.14977280302688,157.00407515375755
130.57271682999553,86.13785147000931,12.724802409291186,,113.75602849394846,138.38810054380983,104.84348715774937,152.908296789267,121.99559678084697,161.16411185599398,39.56416360320398,168.8131522794989
135.5062948969818,84.04070675808664,137.71216665032134,,98.76874530473016,151.55827475311105,171.6835996080142,127.24017924090695,99.1623761323498,169.80920135962094,212.2544617824764,167.01793955680387
54.11022656563459,81.94356204616398,127.94536734399128,,107.04636402050686,127.66803322009548,8.316852684055815,81.15288869595408,122.08256325620248,178.45429086324793,125.77252141313105,148.74008968270155
130.46648412741482,79.84641733424131,118.17856803766124,,95.0346948136894,185.2694027984254,37.00131835587168,68.07397346326921,165.94333556797207,187.09938036687487,120.12248573645016,135.85066266334934
85.73035617988825,77.74927262231864,108.4117687313312,,114.350330966797,160.84148572021917,36.756015202471794,86.46165689163216,142.39603113027383,195.74446987050183,145.70567684995186,152.25592556166893
75.13134404300023,75.65212791039596,98.64496942500114,,106.15490404526196,155.43491344227306,36.51071204907191,162.5146666746933,131.51716721381104,204.38955937412885,94.80482220954433,147.37176232191422
70.14963641145067,73.55498319847331,88.87817011867108,,128.41630697868416,117.7444388984881,36.26540889567202,160.28440086987266,195.57194399876283,213.0346488777558,77.9103003379183,173.41530792735526
38.91182106477122,71.45783848655063,79.11137081234104,,111.98139134068686,105.18409499658466,36.02010574227213,173.46560199399605,57.84154637385172,51.34561746522655,218.6205680559086,204.04273069238693
30.491258769387635,69.36069377462798,132.41773593765416,,121.46219590447376,145.26827147209363,35.77480258887225,166.8920587327988,37.60521147245544,77.65197570690854,259.30448672482703,169.185159340165
24.83089284055912,67.2635490627053,212.8017366346789,,118.92520197203736,123.94943915437482,35.52949943547236,152.5460929192291,53.25888859275004,103.95833394859054,98.36350492979489,167.87027821342957
10.938421651179535,65.16640435078264,134.8251530230599,,122.35707257855624,98.71912145944864,35.28419628207247,161.77757254415027,70.44310262018745,130.2646921902725,137.49703853890475,168.6878442783829
17.168638159237695,63.06925963885996,31.841632659582977,,137.81569043519963,128.53338061068544,35.03889312867258,171.7844807084577,65.40855532449189,156.57105043195452,118.08645384056256,166.5499876868713
43.81821805736404,60.972114926937294,466.7352502031951,,127.7365939863904,129.04431554242035,34.793589975272695,138.32326582731048,140.14729958775985,182.8774086736365,125.74832183871224,151.7634921620602
23.64090301033197,58.87497021501463,234.11828217512607,,146.96087467375082,124.35879276698418,34.54828682187281,154.8633275108623,116.11968248281272,209.18376691531847,134.84467830436884,151.48498937872728
28.79842240478261,56.77782550309196,220.9337822085103,,147.53818466844112,98.0772858565061,34.30298366847292,157.69587942733546,111.79837838484652,235.49012515700048,140.88379296329902,152.82319885468954
33.21693241134759,54.680680791169294,159.77533181516245,,155.438465180039,94.6941981405384,34.05768051507303,129.18207928300478,48.06575081673208,261.7964833986824,121.74440471333044,150.62018808014216
30.671310600878968,52.58353607924663,98.6168814218146,,149.4999733255688,85.90776809094656,33.81237736167315,104.25385279492376,60.91952508051748,288.10284164036443,157.88202800485192,147.2171711705587
8.602767161094565,50.48639136732396,37.45843102846676,,139.37311222048478,78.6365658711951,33.56707420827326,102.88351322721677,36.81300977333059,216.9828637861304,126.2827940129524,138.28311185179365
29.80442402206581,48.389246655401294,11.724243528408213,,152.65732377953088,97.66680496827288,33.32177105487337,167.20450361246787,36.330461286493644,145.86288593189624,145.76347802484986,141.85271845975373
52.92626105248609,46.29210194347863,44.3621733384455,,179.3173492422127,136.7311573387042,33.076467901473485,140.99894928664108,92.23741236258428,338.63125623966505,165.70654359354063,130.93112744157838
39.76761700344604,44.19495723155596,77.0001031484828,,183.49277789406,175.19388877316754,32.8311647480736,164.92368240547367,178.84555689714696,531.3996265474339,150.02880517778596,146.30226713764182
43.13296829028939,42.097812519633294,52.26015952550521,,187.92982525371903,178.43747319930404,32.58586159467371,132.63678232813265,234.38425419498915,724.1679968552025,165.3840943681914,165.6930658451038
30.750357302668142,40.00066780771063,45.93692243099959,,202.1065545741481,161.05070393422983,32.34055844127382,126.57932819345504,124.75940133519428,189.0738190888232,180.73938355859684,142.55259094674022
52.61847727838506,37.90352309578796,44.3620073095695,,204.61580812040623,125.14562710079556,32.09525528787393,121.92772843556406,138.29863006230264,36.99489125736269,190.39046823245823,149.0390238029099
17.96971512642485,35.80637838386528,42.78709218813942,,206.2035572736723,143.7544764414211,31.849952134474048,83.4251766156771,173.00747035739164,101.09783843216104,326.5003256876614,136.8230975385363
23.738551015681526,33.70923367194261,41.21217706670933,,214.6439278068112,180.38753044242367,31.60464898107416,93.57796939916102,231.6046540126009,134.55676272959408,261.38964421963493,138.79011747655622
21.15179541858161,31.612088960019943,60.80245206680114,,226.8426367990521,150.16991453908878,31.359345827674275,98.61358655195964,214.4547376335508,162.85878776298165,75.0614708285895,140.2721047611309
27.113627839240568,29.51494424809728,80.39272706689295,,692.4649438530643,113.72282728076918,31.114042674274387,107.01754209792855,34.75799947081838,124.3720682606516,176.62233001228626,153.68229549055906
61.580120686422745,27.41779953617461,99.98300206698474,,,131.99778166560904,30.8687395208745,130.02405484468773,117.28268227205412,85.63847681390541,290.6934770661768,182.99512102533532
74.96048826240437,55.53333120486335,119.57327706707656,,,148.45165579012306,42.07301290003752,98.45559626635992,114.93067348379827,44.04571124661324,139.8069937605315,192.096036209772
145.43505797027373,83.64886287355209,139.16355206716835,,,172.60089585316115,53.27728627920054,88.44010899301695,150.73214476514838,24.64160049362228,149.26119345636488,165.92645821032926
17.243573282448075,92.82575981289976,158.75382706726015,,,121.96726920106896,64.48155965836357,84.00325410377437,127.8616483237105,31.72292075699185,165.59454158924686,156.47376474972674
2.87838009664695,63.13407674489005,207.6371793563231,,,110.49982406791868,75.68583303752658,98.0276893108058,104.99115188227262,58.32449064823204,195.20361529247344,173.2360739199217
90.0274801185857,92.72565717902889,159.937323249928,,,98.77084763674266,86.8901064166896,98.46781220415768,203.1855977986123,14.208408685935012,197.44377485341693,197.9138545674833
93.21604085457896,96.58506106742458,112.23746714353294,,,103.24677074970296,91.90164703938112,88.87816698877486,164.22649906718215,21.50162517313494,202.868385456149,171.32287227537932
110.5592755838704,100.44446495582028,64.53761103713788,,,105.2137755986904,96.91318766207266,108.53434756759236,140.12081378160408,28.794841660334868,144.6711680603404,172.3594210713107
113.66102565792498,104.30386884421594,16.83775493074279,,,105.22702587041474,101.92472828476416,111.06506179090422,215.10203407000424,7.808271069430191,219.56069051473992,168.05642040155948
187.8426883764271,108.16327273261165,139.9304703145226,,,153.9704348187596,106.9362689074557,110.3075897288986,268.68012736897106,27.89692642714397,223.486263655098,116.5687685614173
292.9052055715795,112.02267662100732,202.68219916476983,,,140.02716169257508,111.94780953014724,119.28726979449628,240.3198513581987,31.17692979474164,267.5895677147252,166.43886478301258
194.30933315539124,115.882080509403,46.632603499306654,,,141.14960481114318,116.95935015283874,105.30313249155382,258.4806334899957,28.85712725207105,148.29157277259822,139.59514848169854
266.75657745516304,119.7414843977987,49.646550549775625,,,103.00233595594383,121.97089077553026,130.90657957848572,232.9696392487517,39.451068629091125,189.79290898476893,157.94632207380602
142.75746337404604,123.60088828619438,143.36407510424243,,,70.64686479938017,126.9824313982218,139.04248253647955,137.02789399193887,95.64722060937984,186.8603715645669,208.35094318853643
