Rise-Time_envelope_Standard_deviation,Rise-Time_envelope_Standard_deviation.1,Rise-Time_envelope_Standard_deviation.2,Rise-Time_envelope_Standard_deviation.3,Rise-Time_envelope_Standard_deviation.4,Rise-Time_envelope_Standard_deviation.5,Rise-Time_envelope_Standard_deviation.6,Rise-Time_envelope_Standard_deviation.7,Rise-Time_envelope_Standard_deviation.8,Rise-Time_envelope_Standard_deviation.9,Rise-Time_envelope_Standard_deviation.10,Rise-Time_envelope_Standard_deviation
19.399213036096768,14.464059324331004,23.713737714654943,14.888157633423717,4.362246209116638,24.26080893525769,25.37866666483305,22.68086491489016,19.55695642426259,35.15491261671389,56.42587226235693,47.0703824737025
18.049071003963565,15.765626337484854,18.78950140527776,7.555269105772699,1.4561845046019442,21.92764703481368,18.106781642678893,24.53924594573135,26.1749429929508,32.641798759082945,52.29331784031226,57.218545976426725
18.40668220908546,17.067193350638703,13.865265095900568,14.089123398194046,13.260563666698427,16.80938499523826,10.831824230624914,20.43895958853444,25.72147121710841,30.128684901452,7.513871561966797,50.34616590807648
33.56257490585363,18.36876036379256,8.94102878652338,21.75013194644422,1.7241902098840534,15.85858630494968,9.913594385649915,14.395191524315765,52.654899957152125,16.055228760922095,21.14848022120484,57.9179751274698
20.11104281209841,19.670327376946403,8.820199347186513,16.384299583450503,8.390368502630302,8.103481138010718,8.995364540674919,22.24831065418933,29.76320261273257,1.9817726203921904,30.39296601671879,41.62411017984327
21.269471829908564,20.971894390100253,8.699369907849647,27.75811715210655,15.056546795376551,24.23875733059483,13.85675435470658,19.97633033897048,20.949832666926334,3.210248755782352,8.419922671596336,58.36064189782421
24.60533711993472,22.273461403254107,8.578540468512779,22.13109055807088,21.722725088122804,25.11865864915828,18.71814416873824,39.39925730448592,13.784434253618729,4.438724891172512,9.93387300338112,55.91963959306055
36.98339577266872,23.57502841640796,8.457711029175911,28.69365332836572,26.6986337703742,17.560354894685382,36.0249984418739,29.983079882889967,11.52227575932425,5.667201026562672,11.368213440901718,57.07271839533562
19.81484557279802,9.282378073255453,8.336881589839045,50.96339888832394,17.43788272988477,12.935477907409895,11.635332732358515,13.685706887741476,21.66892539916147,6.895677161952833,14.58929683885253,44.99482195556814
36.76050008454081,12.317429453729426,8.216052150502177,21.41079681649725,11.51212390514199,8.31060092013441,25.93098888765614,12.861413917943317,12.22498157246014,8.124153297342994,55.59492935831528,48.44397789688772
12.718964690029578,15.352480834203398,8.09522271116531,69.69896806511963,33.794306823954365,3.685723932858924,2.1596092705804857,8.63385768638713,27.028327583103746,9.352629432733156,27.672632835031298,53.501044667740175
13.784671301278689,18.38753221467737,7.974393271828442,21.05951453734065,122.954931857851,14.560489106820215,14.16831879088083,16.625463247255205,10.829561152912872,10.581105568123316,6.62507364519977,68.5709577336983
14.745054292795311,21.422583595151345,7.853563832491575,14.391094453026884,18.065884583004923,18.92189147611592,30.72358939520696,11.527736492130416,19.19279346747356,11.809581703513476,28.005341300939115,57.64531719538908
27.61326305907908,24.45763497562532,7.732734393154708,32.128974620687266,20.53303274435501,19.78743979457727,34.966802443804866,12.588443762366229,31.56464545795134,13.038057838903637,34.73492005890335,56.30169054125481
19.039990562088203,27.49268635609929,16.352632061380028,57.18969658370369,0.639134113233812,38.05550738819685,25.40044698927281,7.404771003682348,13.59105843321099,14.266533974293798,51.69736055106896,49.190662501903695
19.811217764392435,30.527737736573265,14.757335438656185,59.53387666002117,20.98568446085161,4.350207734267988,15.83409153474076,8.511464793719485,32.47035629269012,15.49501010968396,40.880201230385296,61.9097124476336
16.941691311207194,33.56278911704724,13.16203881593234,63.64102082309342,18.0822022007914,61.09012107288952,6.2677360802087065,11.508864430416162,33.90562114556762,16.72348624507412,45.6428533709276,69.16099874973668
19.14156611687311,36.59784049752121,11.566742193208498,90.43260078572202,4.264678417088529,31.81452302496263,14.26123887569575,50.25423951105694,25.21867852616115,9.072431181017905,22.46486204111061,43.03286470266155
18.32709302366669,39.63289187799519,9.971445570484654,74.6299719853073,16.886024502141577,81.92294460552733,22.254741671182792,26.31557863902108,29.02269810380812,1.4213761169616888,33.41018623938656,59.82361528509726
55.20115666657883,42.66794325846915,8.37614894776081,69.02594135317496,5.382188365075391,22.24167467078544,19.418011208223056,22.470366460779985,23.61729417705445,2.6807096341964454,26.873995441978806,65.3998495533554
15.583171921302034,45.702994638943125,6.780852325036967,58.371350104744415,10.031025963327323,65.3658460058205,16.58128074526332,12.26958774000594,24.923123673821262,3.940043151431202,32.31181654535518,55.93497858258994
47.74586847172092,48.7380460194171,5.185555702313124,69.82050318118392,9.351252021260535,49.705582292472094,13.744550282303583,27.87881253406917,8.498923354903246,5.199376668665959,15.818629581581083,50.18695241646992
42.27905422338423,51.77309739989107,3.5902590795892806,111.17056049789876,14.352318657730136,29.782978629056657,10.90781981934385,72.04277279380288,22.69243009886257,6.458710185900715,28.23933103256615,62.70856380726176
42.18573030734388,54.808148780365045,1.9949624568654367,117.89473809826218,22.157540398126493,64.31316812405068,8.071089356384114,23.543547773576968,21.71219222309719,7.718043703135471,41.35484522040598,51.20027644345982
14.660260742630648,57.84320016083902,2.6567963480672767,107.46386715670133,14.530964876146816,137.50261817080766,5.234358893424378,16.22134279704686,22.70463559745164,8.97737722037023,39.35375986204175,60.00757099814687
12.030788594291122,60.87825154131299,3.3186302392691163,114.21106504564116,12.994976400520342,64.85673961456261,4.748071242326729,4.887026027567391,31.945997925632348,10.236710737604986,40.441886792014266,42.63899380902486
17.433098760054456,63.913302921786965,3.980464130470956,80.97803923770913,12.293679213270291,17.98979752935152,4.261783591229079,9.616973680535647,43.44951264660056,11.496044254839742,26.696499667262483,62.63788353853221
28.412017122276385,66.94835430226094,4.642298021672796,74.2049294190395,20.01404829374853,15.654393751574448,3.77549594013143,30.100771690738046,65.26277617409197,12.755377772074498,22.63446826650341,59.02846477595295
34.54307546743631,61.98586760862515,5.304131912874636,115.00779197309102,17.459969714249915,52.69097857392994,3.2892082890337804,23.18571375193456,6.544789636367588,14.014711289309254,116.43655590646782,59.574989251842766
32.536962113088144,57.02338091498936,5.965965804076475,74.91371781304248,16.137933824389524,33.39129539202116,3.3398030506191314,23.78080227602452,50.3999253042442,14.21903851834888,24.886949176855964,57.83430003521519
20.54308000719635,52.06089422135358,6.627799695278316,68.920820431497,17.491026174061616,29.18885026148548,3.390397812204482,18.73893437640892,53.66245346659456,10.685975232712616,41.9636271870744,52.18750484147935
15.760539225130584,47.09840752771778,7.289633586480155,83.41792896786669,20.72165116049361,56.14034109514257,3.440992573789833,40.4691805867565,89.72430007588041,25.10566830296748,43.96417354276866,64.41121482391176
13.264343436981877,42.135920834082,7.951467477681996,84.36281189091902,15.621882046079406,46.63784428847521,3.491587335375184,11.8148951876306,135.99977376222358,27.98881314642933,41.4089510758977,60.60714257613443
15.592682240996504,37.17343414044621,8.613301368883835,109.8997448541234,21.10842277954779,60.27871056087756,3.5421820969605347,14.34930421235211,37.68766809286021,30.871957989891182,37.91475663329461,67.03859418990581
12.772196233154244,32.21094744681042,9.275135260085676,89.97430512836058,15.57513253135066,26.81539184878636,3.5927768585458857,22.490677839119734,25.14520340612352,31.08181828026942,14.656632276062542,57.60389209267981
10.8104535597428,27.24846075317464,9.936969151287515,99.70192704174544,19.388601225011733,26.67551372721862,3.643371620131236,89.33547619765926,49.683110601887314,31.29167857064765,24.47274025643124,40.729489542395925
23.31925373530049,22.285974059538844,10.598803042489356,81.69025301935689,22.34718644975935,30.23812626492401,3.6939663817165873,89.38974191679826,22.1135256639086,31.50153886102589,25.17025366935481,33.30855840962453
16.622791498040595,17.323487365903055,11.260636933691195,116.22717496009302,18.95391239103666,14.90745418816351,3.7445611433019375,89.44400763593725,18.244460367715146,31.71139915140413,56.2957281702912,39.97518790905773
17.328966264020906,12.361000672267268,11.922470824893036,94.634836251382,17.128251443179224,34.01037509977903,3.795155904887289,71.72964252485838,27.516191426093545,31.921259441782368,13.409653173519745,27.92435848333921
16.985225290196745,13.07184531518586,12.584304716094875,85.68257529412107,21.42086984166024,30.7925144088428,3.84575066647264,86.67268305624002,34.252269707019096,32.131119732160606,23.154699974486235,31.34656655554868
16.158943171647042,13.782689958104454,13.246138607296714,98.13043838966593,35.19683767566788,24.756242440702323,6.547078492352293,128.6977083588204,2.571634335431149,32.340980022538844,70.00872522278156,39.64237690352216
17.85352422844192,14.493534601023049,13.907972498498555,87.12651536949106,23.908459868695324,24.54965502327006,9.248406318231948,47.083454894636624,18.99121928870907,32.550840312917074,22.436415363844297,30.64031582938936
13.315698701721455,15.20437924394164,13.22272573989498,87.66860727430159,24.97888115510702,23.668839413123003,11.9497341441116,55.8365173115838,20.14882352511633,32.76070060329531,28.402300143232203,33.49187357841088
13.599981747088693,15.915223886860232,12.537478981291404,109.69111637936952,24.178711541088656,23.14323848375308,14.651061969991252,24.060972502075725,25.47855431635928,32.97056089367355,17.817133899822363,30.32025965601899
13.947281746286356,16.626068529778827,11.852232222687828,116.47585539969016,25.2286293459754,43.41890613296335,17.352389795870906,24.664462421111427,3.3919874160798287,33.18042118405179,15.803399635288132,31.5740257959398
13.873050098631646,17.33691317269742,11.166985464084254,117.93660225203152,24.694959883186364,40.63485398507444,20.05371762175056,12.943583463751326,25.88623744966932,14.027287386549386,34.79218344045924,24.4338316916422
17.26513612317177,18.047757815616013,10.481738705480678,88.95122704045487,25.1065630670052,50.03526296104533,6.403201330891177,9.246215953608967,10.77537051582221,8.994461573110284,53.20569521059167,34.201999525453665
25.389256870821573,18.758602458534604,9.796491946877104,135.0225428793915,23.49403280276902,114.60888156386596,5.208321192953524,5.1613943383825855,12.689200334726856,3.961635759671182,18.0732539433385,35.5246394896599
23.243462432490904,19.4694471014532,9.111245188273529,81.57673046534438,21.54527529672309,73.98335698126114,5.329197032530266,63.4288272152713,37.44026760402614,4.797064341557089,43.041302727379744,48.924218354368
35.83000344586179,20.1802917443718,8.425998429669953,74.65759485660668,33.7650276118641,27.81916866808136,5.727560215642839,8.197088761589185,10.991071943365691,5.632492923442996,25.827104709448395,38.57904813805024
30.477408396046805,20.891136387290388,7.740751671066376,77.74181729763143,44.55738827670004,29.48157639912841,6.626449222864832,4.033894196121573,41.86963082576831,6.467921505328903,68.44061866787395,45.17979313830671
25.79754940663097,21.60198103020898,6.8596222805238405,64.38641110871775,35.95298330775595,29.99754743799409,7.525338230086824,4.103784552167936,25.55470013700829,7.30335008721481,55.273296590098674,37.32187572166031
22.862529128349188,22.31282567312757,7.206714217421504,34.63519496216746,32.39243576224608,36.5080277614096,12.252618100553452,8.22043396980187,19.035086572913404,12.138223799224615,24.480746658959493,40.62332214089176
40.46370145654514,23.023670316046164,7.553806154319167,41.47988933347981,50.21303278231476,36.32337180706454,12.717976453722684,11.749151593690677,22.10054194395485,16.97309751123442,15.336682151205997,51.61685870402154
18.10281212518996,23.73451495896476,9.738768031991366,31.5635331894349,40.29426091973022,32.67068548269902,13.183334806891915,4.318783013195512,23.82910063637279,22.054411668702244,48.16175666830483,50.40622549711036
19.13640533704709,24.44535960188335,9.011844981484124,31.823932535496905,34.953946150914724,29.79309321211069,13.648693160061148,2.546426848696462,44.14300996660244,22.92450389231477,67.0735389319353,63.758506089634096
13.437977215784526,25.15620424480194,30.887799190799257,61.8864324004009,38.42828840502496,21.299068070792863,14.11405151323038,2.4817741720348527,34.834468435205984,23.794596115927305,166.0512583823793,64.21235963353541
11.023300574910444,25.867048887720536,13.229896572843955,46.37538777593101,123.9287310340258,20.78587111247864,12.384523666004949,2.0206325060046657,30.28622643080788,24.66468833953984,87.70677781805162,96.84739917367052
18.215804096840657,26.57789353063913,9.720369665138977,83.90260620889245,28.17282711679324,24.671125011222696,10.654995818779518,2.1442708739405005,12.824980176162306,25.53478056315237,67.25628654386404,57.17489978460504
21.29202031675115,27.288738173557725,6.210842757433999,46.00503157507736,33.88244324244151,13.03720587482752,112.6140399271919,14.32174936458155,4.369906839671717,35.181713279339775,13.170430726199204,64.98855643445174
15.712600099427114,27.99958281647632,2.7013158497290206,35.07879034109946,37.86565989801366,43.57511301643399,34.70765917784172,18.47936154515537,15.496192563852947,10.240165913747443,9.660262526754815,37.26972663190634
18.27731253007036,28.710427459394907,32.88972422977035,29.870940175306192,35.73965737757308,23.17168669581697,28.40187871524517,43.975783811329926,34.6985137554592,12.25214967432596,9.43184165785572,81.4221594131976
4.864261410419512,29.4212721023135,29.26339439841014,36.99238023970238,32.97070348385456,11.951812639285698,49.99319276109488,17.926562980964682,74.03121951859119,14.26413343490448,9.716049953003743,78.58178595171377
9.664568976462798,30.132116745232096,25.63706456704993,26.86321089969526,32.12933227272485,5.457617547758108,71.58450680694457,22.97348609847454,60.7922716522469,9.72483396685374,71.64411162456594,72.14218183805355
4.3778544972930105,30.84296138815069,22.01073473568972,17.95595355632261,28.71536734170893,64.57489303261038,50.431882746096846,10.2720374003002,53.87165804131708,5.185534498803001,19.90989433226795,49.79707463946277
11.19387522838449,31.55380603106928,18.3844049043295,23.556605805807585,35.90641530658598,72.04483915090013,29.27925868524911,10.988777447455128,27.94329236234888,21.15392478913946,34.05210712339168,56.47789712967144
8.2693732256553,32.26465067398787,14.758075072969287,34.16206574646105,39.883715255043285,1.1019637591786449,8.126634624401385,13.929606817874244,9.708970648315928,17.92163951172727,16.982770797336716,72.95478058598555
5.455946441688878,32.97549531690647,11.131745241609073,73.9103253862482,39.71786057996901,70.91953548747668,12.03050105288914,9.4467658074915,10.765580877013104,12.585583424290236,27.37530904314081,83.24848373071472
12.980606950490431,33.68633995982506,17.02686030581201,70.96073384635557,35.01464947543441,99.45877824893653,15.934367481376892,17.764884802461495,8.864888784516664,7.249527336853198,27.85956983836381,79.37726826304154
23.297811386798923,34.39718460274365,15.530377377705674,33.43387075355243,32.32736534209614,68.25540804519486,19.83823390986465,15.015704280226256,14.098982187671744,8.055760043903206,15.54803014984508,68.20131149527542
11.137265541184066,33.830081012588884,14.033894449599336,51.92977855220148,36.85150366287195,44.802166493536646,23.7421003383524,21.67415060552309,13.470616721886552,8.861992750953213,28.548855803883843,43.697867982487246
7.2913639956291325,33.26297742243412,12.537411521493002,65.94440896103339,34.39395891930355,119.88631383606898,23.54710628631717,16.7556233067209,13.8451099529664,4.946672071871241,9.867549421134957,76.58234202947749
8.75463281512729,32.69587383227935,11.040928593386663,57.50449067609469,34.813527053384526,14.975333149129115,23.35211223428194,24.112614493547248,8.729577208803983,7.402296802557869,17.421598379684003,70.34938593733062
8.198356954426622,32.12877024212458,9.544445665280328,71.31545414396548,32.06119356498676,12.75205128090221,23.157118182246705,27.885982250459627,9.272760384028976,9.857921533244497,24.97564733823305,141.38366292991935
16.978387047517046,31.561666651969816,8.047962737173993,57.71284700384975,28.71527156848328,30.00530422543757,22.962124130211475,36.47048645066112,18.52075993393908,12.313546263931125,12.566558058658082,89.49441135251703
19.759405567743585,30.994563061815047,6.551479809067656,54.796024652061725,33.062885089214795,25.02201638570267,22.767130078176244,44.53913684178366,22.954659896403125,14.76917099461775,12.430407341294677,40.15583192647429
15.611912644899686,30.42745947166028,5.054996880961319,24.560006647040364,34.53645812281287,38.18900693415749,21.785983075917404,41.82399890426808,16.44249216334156,17.22479572530438,12.29425662393127,30.114688425400978
19.491960104308585,29.860355881505512,3.5585139528549825,31.40806748753165,35.28091669130519,36.72701720602127,20.804836073658567,36.72136269243696,22.31145639772745,17.02019119911603,12.158105906567863,29.06220738386497
20.725273917454498,29.293252291350747,3.199799463470697,43.18336871559193,34.962362887186835,32.11145909057976,19.823689071399727,52.1870901820114,19.199590322591018,16.815586672927683,13.608039610019068,48.588935392166
20.44405808797825,28.72614870119598,2.841084974086412,98.39323124508964,32.60638237276279,41.07601678403507,18.842542069140887,49.48350720175584,12.06856009995273,16.610982146739335,15.05797331347027,32.594830312497706
17.284953222032886,28.159045111041213,2.482370484702127,,28.012898831114537,28.31533090213156,17.86139506688205,63.38606019614375,19.63895230153373,16.406377620550987,16.507907016921475,37.55257975378736
15.771813928545123,27.591941520886447,2.0172806354973525,,25.2565147288756,51.6819993556772,16.88024806462321,70.46443571992127,15.53506165900287,16.20177309436264,17.95784072037268,45.514815603902434
21.801132389193103,27.02483793073168,1.5521907862925786,,26.206607989157902,39.89308940548696,16.635410011271894,76.64590393799801,30.735924311909542,15.997168568174294,11.052857301721396,34.479959068987995
17.545522779665106,26.45773434057692,1.0871009370878042,,31.09672070291332,40.82501316180371,16.39057195792058,61.38862347729853,30.0459704596007,15.792564041985946,4.147873883070113,45.31226101622173
16.297621385027032,25.890630750422147,4.996757758030851,,33.61874425248695,63.89327850485986,38.112888837465086,51.95737084351623,48.44313883046183,15.587959515797598,16.942177620714848,26.95659714231583
21.561268234396064,25.32352716026738,8.906414578973898,,30.77573970761465,33.8575046924648,59.83520571700959,51.64077292287916,51.83650165728013,15.38335498960925,1.8352108242419327,33.837120360972875
23.551516859500307,24.75642357011261,12.816071399916945,,29.9925608348198,23.28719946809229,81.5575225965541,46.06292166342325,47.59611541295048,15.178750463420904,9.768576041142488,52.06050218602926
19.408040141859026,24.189319979957844,0.6804431118925081,,31.90971062292373,24.562265550623824,143.19516891495277,47.6103380006381,27.438994469166683,14.974145937232556,24.352126158887767,34.40651493348494
11.224631102323883,23.62221638980308,24.25581985412452,,35.76988666999714,39.68720799828896,16.481440983347937,39.03900730350815,23.93874465851786,14.769541411044209,8.498097506737697,40.90130890555481
17.546344129040442,23.05511279964831,47.83119659635653,,43.30591623463455,43.88386890071401,6.9990310714629,31.165626428481648,39.15662402789896,14.56493688485586,15.631976266065625,29.18635205244448
15.392267650078749,22.488009209493544,71.40657333858854,,53.74327537434122,36.37149335743878,8.11068464652469,47.90917358285563,39.215336076810566,14.360332358667511,6.031429346668984,29.212842772443988
19.201833193619173,21.92090561933877,94.98195008082055,,40.2387334227643,40.05641131931745,9.22233822158648,62.67963969255453,27.812976480557182,14.155727832479164,9.878893967691212,46.55559819162119
9.206486747305206,21.35380202918401,118.55732682305256,,44.37754073327367,30.081744642599613,10.333991796648274,41.69237567330489,74.80029862470928,13.951123306290818,4.135332614892526,35.114590949356966
15.493747687162134,20.786698439029244,142.13270356528457,,35.51162514198961,36.67973798141256,11.445645371710064,41.810733528294925,41.245166229320176,4.594149119437404,10.374619919744694,41.60815630925786
6.523335334319398,20.219594848874475,33.19006672891683,,42.96153785286613,26.28025582651761,12.557298946771857,59.36983156887349,22.01579045452168,4.993634834178652,22.045817024490464,38.447394372879714
7.122420720872704,19.652491258719703,23.7412753611116,,47.82562559257399,19.584259460135414,13.668952521833646,59.00840462069711,32.63934169008863,5.3931205489198994,9.453583441152304,30.169420758800783
4.883135314310227,19.08538766856494,13.927131501222403,,36.67194707623901,20.64058642111824,14.780606096895436,64.7521182232973,32.977001515890734,5.792606263661146,7.750463993773545,34.138635449585074
3.2000718623329902,18.518284078410176,11.760384934730832,,59.99495825731259,28.75441718369849,15.892259671957229,67.08619445870364,33.93447814207508,6.192091978402394,44.5637028014675,41.35585824431701
8.543491234152016,17.951180488255407,16.516308061783942,,47.06020689698937,28.62438417284738,17.003913247019018,57.15450307675157,27.290267019611715,6.591577693143642,101.95534383345124,44.20413473087357
2.4579781753895547,17.38407689810064,26.723804888508425,,64.53601667579282,36.73765239994796,18.115566822080808,50.46040702005335,53.83048266994255,6.991063407884889,13.611500621459673,28.93290200479839
3.353567777019549,16.816973307945872,14.172513045604614,,61.48739450334922,9.463485440683048,19.2272203971426,59.56096466294085,58.73453210399151,7.390549122626137,62.103578797514736,34.924020217284244
5.74933766919912,16.249869717791107,14.320883277342055,,63.86575133122867,13.369538338453411,20.33887397220439,43.0785179526053,19.7978782267136,7.790034837367385,6.176213880126728,27.20679240923916
4.076872479216972,15.68276612763634,14.4692535090795,,62.386072201656056,13.71717442012502,21.450527547266184,40.493491517961374,40.61235754019658,8.189520552108633,10.765483794394065,32.30409454801684
4.579458687827624,15.115662537481573,14.617623740816944,,55.250899745633966,10.065675746648612,22.56218112232797,36.66830473543813,9.522520797562484,16.87360086213108,12.86599482570746,28.26620788357642
6.229374841145169,14.548558947326809,0.115938029828726,,62.96434414546945,15.175133021433751,23.673834697389765,40.68598836056913,11.052674158167155,25.55768117215353,10.774073299661476,32.936695057739215
3.917931346192197,13.981455357172038,5.365716978116653,,72.59545373550428,36.6586528693169,24.785488272451552,41.71614282926121,15.396892849131827,24.60236046371361,10.962116701965202,30.164006378468667
5.122561752865278,13.414351767017273,10.61549592640458,,72.08802185671645,45.6561688699212,25.897141847513343,42.4492061134176,9.893159538386934,23.647039755273696,12.724326566004862,36.32624737198766
8.840575681644241,12.847248176862504,12.615762147660911,,71.22274053833686,78.81881447875841,27.008795422575133,38.2955644380968,13.287196526484896,22.69171904683378,19.30700056434512,32.39369170994847
4.641697298601468,12.280144586707738,11.815001696398086,,78.38613914310473,56.86557146287275,28.120448997636927,41.27599901724364,44.04693548009919,31.48071902746493,25.88967456268537,35.03320279498373
7.002211647693832,11.71304099655297,12.265548730440512,,76.44436608739257,20.127662334943206,29.232102572698714,42.17228660349361,48.36226524620616,37.44940936725621,152.8714858311567,45.88346361172365
2.7459414033121203,11.145937406398204,12.716095764482938,,91.69018771887322,13.28805913573918,30.34375614776051,39.029441450395474,60.58483966188373,7.206385470895988,105.81126898177077,33.86889415670448
3.0419676712778783,10.57883381624344,13.166642798525364,,91.72910926006108,18.34756564007247,31.455409722822296,37.67223159410625,71.15845443914529,33.79962837509584,15.009318607945806,30.401877830028525
5.646245366504627,10.01173022608867,15.060429843295568,,91.19614033049066,32.09568741525783,32.56706329788409,47.43339978128004,51.54469367924714,22.460599183296324,16.55823093161629,25.271994843701204
10.678283942725932,9.444626635933904,16.954216888065773,,93.20700347992594,42.79990323977331,33.678716872945884,30.623354387702943,16.401420518595447,27.5311125558838,12.1081322481345,45.8828464834951
8.726628894611776,8.877523045779139,18.848003932835976,,,37.95412005689813,34.79037044800767,36.80699410549296,60.19607204706914,81.69429146211111,0.1653187412215349,39.45036011566911
26.067583924868863,5.071901562506429,20.74179097760618,,,32.283911539441625,32.48112297453352,44.49413633933776,5.744119310700531,5.39116385845879,6.0398539643811855,38.68538827257946
16.729986332525893,1.2662800792337194,22.635578022376382,,,33.28712831755024,30.171875501059365,32.39139696526143,7.087988705791503,8.06314748019032,20.47655855523452,43.18087210398489
5.1063301084591615,25.30531282505961,24.529365067146585,,,30.016789494219395,27.86262802758521,29.449012476347004,9.876891721789988,20.21611695645731,12.234790777615634,33.7192323344151
8.639116256032896,11.167458461063916,21.05680855919506,,,8.9502886783775,25.55338055411105,30.21501519166289,12.665794737788474,21.09161958340284,13.745196816894092,29.412798451146426
20.769188792703822,15.77369168979418,17.17116909209754,,,19.108171797555013,23.244133080636903,31.61159388039176,101.67981806658968,20.984487099417294,33.40425136562552,50.25015148571856
15.355172113899972,16.16343833737169,13.285529625000022,,,32.018331909988746,27.48302091924442,31.71753529800472,66.60349011145587,19.45238230506109,15.35476122397979,30.583711161945057
13.305108017189642,16.553184984949205,9.399890157902504,,,32.8127237129069,31.721908757851946,39.32372755059269,79.31661468932782,17.92027751070488,23.43242482397851,40.0721197767886
14.431534078638338,16.942931632526715,5.514250690804985,,,27.07676569489206,35.96079659645946,46.443676502034045,79.70012717616004,11.949851698608562,13.180339836421284,35.72884825843364
20.65801303015438,17.332678280104226,20.498217058327786,,,30.391346909692235,40.19968443506698,47.22008716994019,104.32623546172582,16.59467015050766,12.832707791560846,31.297732496546097
28.43323469332061,17.72242492768174,32.274256244516764,,,23.60558374606643,44.438572273674495,50.95868471221803,123.40819146344536,20.826859163190026,56.352731137863714,36.44405342163073
27.55196440193844,18.11217157525925,14.490338543794367,,,38.14349665379811,48.67746011228202,54.9117904501624,117.25165379308775,4.796798353713951,10.860892716137789,34.556017372015376
