Rise-Time_envelope_Central_moment_4th_order,Rise-Time_envelope_Central_moment_4th_order.1,Rise-Time_envelope_Central_moment_4th_order.2,Rise-Time_envelope_Central_moment_4th_order.3,Rise-Time_envelope_Central_moment_4th_order.4,Rise-Time_envelope_Central_moment_4th_order.5,Rise-Time_envelope_Central_moment_4th_order.6,Rise-Time_envelope_Central_moment_4th_order.7,Rise-Time_envelope_Central_moment_4th_order.8,Rise-Time_envelope_Central_moment_4th_order.9,Rise-Time_envelope_Central_moment_4th_order.10,Rise-Time_envelope_Central_moment_4th_order
749215.4255042651,281480.142058668,7782.897928883801,526291.5790883264,823376.0300929428,398094.1323718557,402851.7842203279,40643558.279739,61045.71519501636,13055.63102085314,100742.64705453208,431949275.52800447
106904949.92062084,308893.5924352334,7181.835895350711,1537700.7925428464,762162.2099012515,95089.6294436894,4292260.617332627,6785185.104767257,43247.77430708521,19571.8780443698,1822455.137306413,972950821.5571226
483336.40046585095,7423.983763642466,6580.773861817622,17149839.58008527,92464.49685425448,63454.599727491965,52622.78118432794,221592.7871398161,582148.7328101395,26088.12506788646,357413.6017359894,271109806.533215
73401794.9719894,1064352.2132287675,5979.711828284533,364693.7375235495,17563.93499476038,31819.57001129453,452143.5254354047,443109.1665337629,56934.13404919184,32604.37209140312,40161173.36804235,214606229.86816263
127241.83867624353,2121280.442693893,5378.649794751444,121855464.36933358,2323130.0070086373,184.54029509709744,21.75207702402048,78756.84974699709,875260.2782989648,39120.61911491978,1226741.5756600772,721193571.7508643
129718.33042852764,3178208.672159018,4777.587761218354,857980.6377686741,4342412763.950855,67420.98825924167,83948.07910483115,581425.690767154,27986.137373501057,45636.86613843644,1926.4726211658333,1256548247.671775
118591.24804689188,4235136.901624143,4176.525727685264,94422.58306377791,213672.63015073785,1479508.420329884,891020.7325017902,242677.42559907737,203537.3044812618,52153.1131619531,1982707.3216884024,1171838489.7557626
34529102.33730563,5292065.131089268,3575.4636941521744,2985439.1356080705,300720.2023657937,1202992.0296324731,2242409.571394556,276316.71491620486,1184819.1908556677,58669.36018546976,3531719.461099503,583739066.6455663
363042.5233095025,6348993.360554393,107261.0192439405,64345919.62300319,0.1668660528667596,6909741.432879027,1495454.138650924,9644.101769859604,63409.94211742845,65185.60720898642,34283584.65896631,458336137.0724217
853036.1647981941,7405921.5900195185,95344.88815090733,86946892.42873777,313110.2300461503,6670.529543137906,748498.705907292,166192.7000968954,2139579.923046981,71701.85423250307,6475532.201638677,740453106.0301021
241935.55229843187,8462849.819484644,83428.75705787411,75777556.43982376,181245.10501514253,69309122.6004049,1543.273163659927,303665.1067939746,2155031.224363185,78218.10125601974,7592429.149442111,1147726661.9654863
305157.9132492412,9519778.048949769,71512.62596484093,762116475.9762368,496.17675231490966,3355977.074697592,385530.87572516536,53198093.58955203,943049.2329962482,39111.091454391,512534.5139636548,259514628.62238544
7569127.241220484,10576706.278414894,59596.49487180775,168801596.57755265,400739.3299023725,600010586.9391197,769518.4782866709,1739910.0577016715,1238757.289777612,4.081652762251959,6945348.2843569135,850386304.1081685
160718349.7184138,11633634.50788002,47680.36377877457,142895872.65372065,12060.7615086505,575757.0168010389,641390.5116582242,1134580.0965799275,609606.8254483707,3861.446067697189,5108629.616777362,892859008.1580249
322289.411102045,12690562.737345144,35764.23268574137,132747301.22186978,183590.1767143701,492186351.00578713,513262.5450297775,408811.5387782948,819063.546288914,7718.810482632127,5776822.162217466,811386410.287174
265512932.25212103,13747490.96681027,23848.10159270819,299814393.35621995,95188.55516784824,185182129.67795447,385134.5784013307,1015510.8725643832,7826.127335662907,11576.174897567063,287637.38141806645,597310884.7090864
218776286.534373,14804419.196275394,11931.970499675008,1081495524.981712,428660.0142278902,20691609.290906444,257006.611772884,3983089457.785768,499460.7486228473,15433.539312502002,3129613.149423834,1467663921.6702852
369385733.11414814,15861347.42574052,15.839406641822512,1452988681.5399935,13035835.468508303,583541858.4299517,128878.6451444372,1241275.6492952434,356421.23008179246,19290.90372743694,4655503.743049192,776177034.9515157
205028.89164337053,16918275.655205645,3110.164906525313,1009553003.3897446,970181.8534662283,1643825428.334917,750.6785159904584,11588681.71634949,4071863.432503808,23148.268142371875,6275453.927349037,1211304898.039091
183718.68855852,17975203.88467077,6204.490406408803,3991948419.418984,1427470.5766896082,902367672.3850504,592.2709885226091,38546.81032784693,6718812.558012976,27005.632557306813,8051098.458804872,267059295.6599853
565968.5812568789,19032132.11413589,9298.815906292291,190027943.42459583,2313073.5262238616,246404.2339740597,433.8634610547598,824209.8207586698,8309828.359662728,30862.99697224175,1689122.122873902,1821225784.0660808
65283466.81607042,20089060.34360102,12393.141406175784,610798864.0220104,6162891.38304721,199545.681127764,275.4559335869105,4117003.2778559816,76536429.89902996,34720.36138717669,1197064.0683239372,989072719.3355207
103980734.41117951,18264904.50414717,15487.466906059277,1946932385.4383883,2719269.674751148,67758639.8465595,117.04840611906111,1090516.990900281,27918.93908303882,38577.72580211163,1550110637.9192524,543293956.5032747
64690830.82789468,16440748.664693318,18581.792405942764,213708566.6656366,1538469.56487836,63354385.51018831,126.29292651384893,969791.6555198288,91510468.52445762,40877.17956147584,1446424.221241116,1279034575.4069152
21421260.457150795,14616592.825239468,21676.117905826257,1072044522.8275557,1938611.0620664144,1344895.753771586,135.53744690863672,215714.716583696,238613727.6053576,13039.371327046232,4874783.811365789,680238965.7352345
244370.8876794694,12792436.985785618,24770.443405709742,281980805.9652508,5381761.786187485,36159030.48515402,144.78196730342452,8884673.40641611,748879580.630583,978458.0131742362,6782041.872083609,1450917647.220141
49005.54422889432,10968281.14633177,27864.768905593235,237249779.5270906,226093.90941055675,157462215.73140258,154.02648769821232,61591.70924066327,881767375.422583,943407.6436062847,6774962.879820689,995905136.9647428
218997.9053922192,9144125.30687792,30959.094405476728,699063843.8307415,7567628.750642479,91772087.52185832,163.27100809300012,1045393.9140069413,6735323.153875404,908357.2740383336,6374853.369763258,1265312628.542283
168677.94780107477,7319969.46742407,34053.41990536022,377048764.7954319,3180150.152912544,23618024.51144405,172.51552848778792,869099.5243875626,1764007.2829450597,1039571.1283686658,4388289.629998227,405375603.5369502
105482.19687769348,5495813.6279702205,37147.74540524371,1061539216.6553056,7391996.125036402,19455213.812470388,181.7600488825757,104077395.14418,9751755.540098032,1170784.982698998,1781221.8904010812,65000388.92473626
2686166.7191292234,3671657.7885163706,40242.0709051272,723381090.5128669,19577306.746827185,18583661.83823218,191.00456927736352,169648394.85858244,2639573.5282838666,1301998.8370293302,4532092.428844815,57815599.32148508
823775.4906620723,1847501.9490625225,43336.396405010695,5284350929.407159,8081106.525458819,1946189.294127877,200.2490896721513,235219394.57298484,319345.53238798847,1433212.6913596625,36199169.88381948,125952322.20504698
375156.32964219886,23346.10960867093,46430.72190489418,1922453724.4034853,381703.6586868018,18073258.656322304,209.4936100669391,110019098.64412037,2314453.70168184,1564426.5456899947,130437.25284639746,7008772.281045881
335190.41168347927,104761.66252712936,49525.04740477767,673955178.9994614,1437761.6201472203,76750535.88111664,218.7381304617269,198244829.9511497,3592070.676859706,1695640.400020327,1467004.0765157414,13494527.423070189
273337.3961916355,186177.21544558776,52619.37290466116,2256488075.203565,56010771.57808408,21935706.17435667,60638.66124608274,1194473341.319064,43.73577862216042,1826854.254350659,161701678.0006801,262494295.00479528
421303.7766273638,267592.7683640462,55713.69840454465,662483570.5310308,2532274.42723142,13032965.338015184,121058.58436170376,39166308.192324616,195120.3890311581,1958068.108680992,802340.9769737099,9499224.458923563
311402.2448738061,349008.3212825046,50732.65014087352,934617607.7749574,5100792.135818997,14466554.196651164,181478.50747732475,83413743.13719793,438224.9144615905,2089281.963011324,2251806.8058995926,65744240.10705566
342404.6755771638,430423.874200963,45751.6018772024,2582774169.350415,1912961.7124797064,13744299.645125585,241898.4305929457,768782.7084452136,421404.46017137705,2220495.817341656,372904.2257742175,14749224.957856117
467784.397007934,511839.4271194214,40770.55361353127,3872084773.3783855,3147697.960348092,63193550.7982807,302318.35370856675,555108.4977451939,132.37833963053208,2351709.671671988,412566.7039741266,75032932.64042827
278235.5512040048,593254.9800378799,35789.50534986014,4551905278.29382,4716296.325310197,39794079.72003567,362738.2768241878,42102.64430605427,555631.0412711974,43358.4200622043,11855790.040907104,10603580.226758424
487248.2288315703,674670.5329563383,30808.457086189013,1025762094.308458,7112834.964287022,45072652.69718015,2565.2045329943026,7308.969173900358,52590.86775444528,21802.36960481961,163280475.05823606,112153844.701337
10302521.806416132,756086.0858747966,25827.40882251789,7665501805.403833,4615188.188771099,664835689.0256892,1103.7794265712923,2118.142120528349,25926.08950321824,246.3191474349277,353055.97256470844,131262449.2150601
686348.8015921399,837501.6387932551,20846.360558846754,546431470.5965145,4049273.865610104,228653393.8639247,5751.8499624618735,61559699.12359606,4218852.920751744,895.9995238459858,80992534.47533594,640506526.9080869
98311131.10638432,918917.1917117136,15865.31229517563,194465680.6775657,23486112.4315489,18236616.257552423,3211.196585291073,54575.55815576391,14593.52486477415,1545.679900257044,3571874.1288393424,285072699.24957675
10851172.768424263,1000332.744630172,10884.264031504505,718950290.6847281,155726998.840331,15671680.749245064,3209.1172603756822,878.7435294400669,3073240.349468448,2195.360276668102,320592854.4062134,422907306.2048715
913581.3473099064,1081748.2975486305,2214.1182374575355,337578475.41584283,58495318.86814114,44024687.90069952,3207.037935460292,1281.9746727814224,2227604.208822606,2845.04065307916,150436214.91157845,111104546.04978453
1133560.50410194,1163163.8504670889,9343.708101914395,28338057.893741764,17586197.606281463,68760149.95833385,33807.01670355906,12266.358971414107,393379.4944838396,42919.30329615634,8707782.344128868,244394197.9780781
106150391.1054522,1244579.4033855472,16473.297966371254,101051187.22869074,138093807.5096777,14743362.11845624,35276.064969835126,197137.4163170796,519901.2685886507,82993.56593923352,207984.4703146829,642364492.2503842
1254760.0522540307,1325994.9563040056,30266.3814270516,12888036.840731718,138053258.68334222,4487499.301525306,36745.1132361112,3069.608000144244,664914.0025127887,236582.1136469204,65325269.3747204,666727119.7264574
1188633.2731203076,1407410.509222464,6595.608213398524,12343064.7042555,24023301.681034096,40238867.51635557,38214.16150238726,90.26856575005002,13167713.967017274,684698.1151919523,440700308.3409874,986913093.4868273
239617.8629256256,1488826.0621409223,1365334.6741193158,138203673.79948643,48835476.78783264,813470.9122141836,39683.20976866333,103.32558476857145,3275315.6602874445,1132814.116736984,2090049427.239532,1132924405.0335832
152683.3553960751,1570241.615059381,30635.558074678247,87768563.2636303,142945873892.61404,658361.1879336295,26286.01452742149,119.99594499231692,6902861.589584212,1580930.118282016,625318046.1604453,3259726006.826518
912064.9174254978,1651657.1679778392,20441.45464153201,254068599.160538,7702779.653444345,877770.7057813801,12888.819286179652,190.89328803316505,48828.60434878913,2029046.119827048,83047252.36695303,744231537.6940836
6408517.603904006,1733072.7208962976,10247.351208385786,10834701.697263068,29450841.66726604,1996321.425814933,350662521.0366371,340124.1360591996,1579.201401520005,3069389.027764852,160029.15086376798,1038348505.790831
473465.5027850123,1814488.273814756,53.24777523955702,5567377.537510816,8495912.301618494,16980660.952738207,2408229.912078713,834506.7139761405,2590075.559452081,16493.74333379723,16368.385541087737,99702014.0916076
824556.4913289904,1895903.8267332143,1755222.5400349668,1667132.6471987907,5801592.192862433,953466.0918425032,976066.782557639,5725278.045705978,43733505.37978613,39295.529742983,167365.17834180177,2197873304.348425
18528.48960083587,1977319.379651673,1465244.6356332186,6712436.248801355,6972628.783354983,94341.19628571867,20182191.130107112,300954.8171850899,240808762.3691097,62097.316152168765,25222.369182925773,2059023291.4756544
153704.14515142393,2058734.9325701315,1175266.7312314706,1773438.697585797,25033251.369810607,1330.7719947077117,39388315.47765658,9153278.127304155,82158917.74069905,31410.18788866053,53221263.176866606,2131422510.7129755
46566.20482527484,2140150.48548859,885288.8268297224,400166.6266436855,10300162.017206766,43891261.90392796,26261117.195001066,168375.252820205,96408310.72627996,723.0596251522945,302576.40681451187,406123685.2716317
182222.53550475044,2221566.038407048,595310.9224279742,2359561.975230556,30098586.44798088,59123694.669140615,13133918.912345547,139568.71981560442,32641111.55666775,200245.9880476587,2962622.3020216264,1168189508.049626
74558.00179498419,2302981.5913255066,305333.018026226,7869047.141759459,32857339.81464237,1.4745830843047365,6720.629690026372,150724.19071977786,184321.30192972705,154739.86319302398,203044.0650327068,1444829394.149702
62830.85327122179,2384397.144243965,15355.113624477972,163185304.38153675,22081444.93091868,113424631.02970156,84476.32333873307,1138842.3296043077,101841.39385791388,78750.97959169302,1255997.818923288,2299667496.5824084
146159.52225207727,2465812.697162424,84050.11108754782,371438812.7131675,5071936.330821767,1312268921.010326,162232.01698743977,9468773.89311074,62625.08043259876,2762.095990362049,1179369.007734265,2323354601.173252
20589428.5280192,2547228.250080882,74737.93520807193,12781464.661837025,4738770.174402715,286616540.2326605,239987.71063614645,1206852.7659997505,1228930.0013431374,6006.847711739352,125582.2526421834,1696255497.543192
246075.1305806272,2490761.201891973,65425.75932859605,82187284.6985679,17899795.506523002,129226079.69345908,317743.4042848532,9809547.883129092,61079.67154742905,9251.599433116657,2044052.95532076,299776553.69819134
15849.51864356571,2434294.1537030647,56113.58344912016,127906245.31288628,25200911.939125616,1797542001.579201,307930.4531753877,460665.9030686745,174823.80875491592,598.7595910593018,9480.6309417613,2118109424.084277
24838.09908361964,2377827.105514156,46801.407569644274,25851020.890737675,17955642.930882208,578337.6125311133,298117.5020659222,9640538.609760238,75903.44853991579,49364.73590934945,199292.9060414728,1982295367.2377827
20767.01406931936,2321360.057325247,37489.23169016839,156050547.61123893,16430008.529433906,2597029.131525596,288304.55095645663,39922824.272340186,26043.118791814515,98130.7122276396,389105.1811411842,7176955907.877636
196141.0977823356,2264893.0091363383,28177.055810692505,52615925.58825069,11786095.963625424,24722220.760657925,278491.5998469911,65390752.42058883,735498.4828248423,146896.68854592973,50455.11999850067,2529093748.6811743
2479505.3633656674,2208425.9609474298,18864.879931216616,277938176.7718592,25651727.89994001,18947840.96523161,268678.6487375256,114909090.30810133,627551.3198634038,195662.6648642199,40920.28539224792,299450068.48092043
100252.5928372145,2151958.912758521,9552.70405174073,1771750.2680360817,88940492.47849084,59193981.13544861,250034.97782808603,102652164.01464976,351063.6520452264,244428.64118251007,31385.450785995174,112113917.57566813
356841.4291002207,2095491.864569612,240.528172264834,10063098.498207344,33391896.06003387,24014032.303344984,231391.3069186464,47182728.94083955,2461148.307517445,232703.3197579689,21850.61617974243,43149869.21185725
1924325.2379041847,2039024.8163807031,173.00953337350296,10007752.9910646,31056001.36511598,3825655.497949072,212747.6360092068,102529461.52654202,716449.0915666911,220977.9983334277,68083.09075369887,759204915.1442225
339432.5056605324,1982557.7681917944,105.49089448217194,1616091256.4724643,33232475.68945256,9804723.949645258,194103.9650997672,79558653.45105769,49209.30757389043,209252.67690888653,114315.5653276553,80495840.46833564
232323.1130538358,1926090.7200028857,37.97225559084089,,16080698.055751689,4193818.7066261466,175460.2941903276,167057769.29421258,13679903.619002782,197527.3554843453,160548.03990161174,187208883.22185987
271110.97509504313,1869623.671813977,25.780378372043494,,10609916.082839644,17229123.1460192,156816.62328088802,238605778.0723992,1359977.593279631,185802.03405980417,206780.5144755682,544660585.044813
826039.5035873445,1813156.623625068,13.588501153246105,,17223601.041383803,8186807.270654725,184364.9914835325,250464106.68322992,20260276.748887364,174076.712635263,103921.94456944116,174609136.71384463
163778.62164814613,1756689.5754361595,1.3966239344487137,,35678149.77660767,13094912.535597034,211913.359686177,172846935.9947115,37074685.82300008,162351.3912107218,1063.3746633141457,535418127.6486895
139416.50645163952,1700222.5272472503,8993.803214561352,,40295499.43539533,87580576.42974594,22263363.02312777,85754472.46038115,53249027.81107533,150626.06978618063,123585.68845610424,18113097.815075744
564647.7784704769,1643755.4790583418,17986.209805188257,,18310026.07969509,20404362.74781696,44314812.68656936,55739389.08919078,66190466.77757959,138900.74836163945,11.343415710779317,145072064.8831988
893438.7523186945,1587288.430869433,26978.61639581516,,49856578.342412695,538440.8731360263,66366262.35001096,40364662.80402217,82254394.5211696,127175.42693709828,9105.945486797687,768993769.1144123
235159.89335232344,1530821.382680524,0.2143716192193357,,25764962.92877375,2206715.3398999013,1031396566.986481,86396680.10867172,14714252.35456627,115450.10551255709,792543.6152711464,42270786.62772117
92910.81698627524,1474354.3344916154,102027225.67580804,,31348656.94406674,24897334.650145657,316131.79303029785,102121339.84409498,3215093.7931996,103724.7840880159,7823.08589116783,555513834.018313
232597.64976803595,1417887.2863027067,204054451.13724443,,106920676.93822227,32561657.812301427,15029.794647523922,36200516.786931485,11800960.350640995,91999.46266347473,89566.74819058529,7344600.60821503
178324.37179732416,1361420.238113798,306081676.59868085,,290761754.89994884,4267348.32598934,73028.41232200028,223034876.21288484,22669656.35061765,80274.14123893355,2432.124004064527,6626295.121409027
540612.9230509981,1304953.1899248892,408108902.0601173,,84793163.21422629,26955637.62892029,131027.02999647666,211728307.4926576,2643173.5471749334,68548.81981439237,22967.91764905836,141526327.64969546
62336.81204386129,1248486.1417359803,510136127.5215536,,161721021.20012188,1929564.616223842,189025.64767095304,75879404.89813726,486463933.1411183,56823.49838985118,950.7203749332076,38067567.464452736
803045.4017616281,1192019.0935470718,612163352.98299,,28548324.28676734,11475414.35675597,247024.2653454294,26246998.414180044,87903178.10042879,445.4719372707491,34404.19133207366,324757789.7317187
26635.775300801823,1135552.0453581628,1787474.607834287,,90346007.74371465,2086289.8427399488,305022.8830199057,68222499.37010512,459516.168588503,1145.666678463882,1140981.632745596,83232452.7611168
43411.24564951621,1079084.997169254,548306.5269863241,,137380746.84076166,5839073.285530208,363021.5006943821,99521228.11403756,3740516.1279514623,1845.8614196570147,18560.887525644343,19140257.438934583
48994.74072192091,1022617.9489803454,97743.36973421734,,44977368.6928228,10016084.29264612,421020.1183688585,80173627.52200733,3988730.1264069295,2546.0561608501475,6629.024677854309,46872992.811144
849.7980062671757,966150.9007914368,57807.01428430448,,585701410.6887368,5947654.211862339,479018.7360433348,87471253.77536562,4639262.291001867,3246.2509020432803,13488222.210072912,146012834.94677562
367526.8574424303,909683.852602528,130587.37815236593,,285751560.82964754,28889756.92556573,537017.3537178112,40742400.87476978,949576.8836304907,3946.445643236413,239061628.47565308,487239932.8489576
2673.5378340737752,853216.804413619,1081144.6646909097,,861960113.6778243,90135445.91421284,595015.9713922875,41120328.37300837,156159159.75936234,4646.6403844295455,72115.76376267422,8301104.13781347
15676.045257442707,796749.7562247103,88885.81255993922,,743038529.8496417,790767.3926382463,653014.5890667639,56260029.56537241,112952335.51971965,5346.83512562268,36247531.01746405,183531451.9747327
68752.88531620512,740282.7080358015,82085.69490976393,,755002191.0480547,2430067.9896874246,711013.2067412403,38742125.13131654,1318922.964750825,6047.029866815812,1455.088164444106,15219536.931660509
3371.127765269307,683815.6598468928,75285.57725958865,,590913567.4476553,4065173.500271799,769011.8244157167,59167931.10059228,33954121.10570945,6747.224608008944,28063.228181073315,41453158.12902292
25089.83308336708,627348.6116579841,68485.45960941336,,445859775.4556361,330243.8680499561,827010.442090193,21175250.66349562,132052.9225528877,467897.0800646368,65521.25898939957,11499460.570138983
10406.506370497598,570881.5634690751,0.0001806773299703,,630871059.7848022,2300293.500239391,885009.0597646694,19376697.487270024,63254.275514789406,929046.9355212648,20271.53177077048,48076615.46137747
1558.1925964151435,514414.5152801664,14589.686309930252,,910047814.4312272,54263846.09793406,943007.6774391456,21189930.09092592,1955527.826695588,908818.96732662,28830.231716688133,15380259.245119128
3217.625582674952,457947.4670912577,29179.37243918317,,792222215.4587249,100280241.93402128,1001006.295113622,15997312.389480188,35976.553221198745,888590.9991319751,53431.020368679245,85573366.68020827
215884.6977254616,401480.4189023487,70602.4255595642,,599275968.5113157,281077117.44356096,1059004.9127880984,13751034.510969216,645390.4362868452,868363.0309373303,363667.1922123996,18004350.043253407
9916.482394009628,345013.37071344024,46707.07766522737,,1145618483.162065,171859183.04683346,1117003.530462575,22811759.108793885,158198393.1488862,1873140.7746003184,673903.3640561198,34215679.931111924
10610.112160237102,288546.3225245313,41156.00408406606,,832228128.585419,7072713.438222771,1175002.1481370511,30748794.28024153,116565016.77167246,2950333.764794385,819213698.7886671,266342553.5361324
860.0970577972513,232079.2743356228,35604.93050290474,,1647036311.2707713,320307.50713891565,1233000.7658115276,26199943.79097113,184640325.7320277,2696.931746883214,125350967.81859028,14838259.645943943
7821.593654783644,175612.22614671383,30053.856921743427,,1754233899.0870054,898166.6901930674,1290999.3834860038,14585912.363536423,143037789.36002102,1305111.754148828,105263.17367684322,36428674.73427429
54449.29783768544,119145.17795780487,166829.38590575513,,1134541447.612408,6646639.90075967,1348998.0011604803,106918675.53251705,79313094.48942186,254498.57277532204,75171.93697748924,3803429.161028322
29627.555336890982,62678.12976889638,303604.91488976683,,936742543.3767436,11967380.536490344,1406996.6188349568,20967638.288186207,232749.81946514887,1438894.014730613,42753.13790413676,155426319.32833543
17378.64793632651,6211.081579987487,440380.4438737785,,,11642271.346471732,1464995.236509433,37852931.95287346,38921089.62810716,81374631.96230002,0.0007469445437232,92038553.53371044
889018.7256574106,3107.469115573409,577155.9728577903,,,16710026.972551305,1230378.7860921891,95753849.77828468,1274.289007050747,11596.649856847916,2774.9316611031004,108071925.32355613
135481.18989504586,3.85665115933062,713931.5018418019,,,34419866.589115344,995762.335674945,26250396.374014843,2524.0157897847803,37366.17624777784,875545.4345082511,91767152.52865252
1019.8277091176004,2001264.0507668485,850707.0308258135,,,34213336.01182923,761145.8852577012,25397111.049713984,14129.6741016977,380236.1825322538,67483.313079708,33538210.62329325
5570.283167566864,15553.114989909274,383644.980987814,,,241760.91568404288,526529.4348404572,24835600.974857066,25735.332413610624,533658.5557175019,81167.45987913471,9527751.129085304
321605.83425621124,107176.62813050931,287964.8815553251,,,3223832.0529014454,291912.98442321323,34043209.47395976,200409602.27600712,193906.9765574085,2714903.4438124225,243061737.8588064
122054.66124475212,121286.97527272582,192284.78212283627,,,7524883.611844522,20511618.995303445,28224615.602736674,89595022.70337276,148517.7646593051,129349.46914037313,20055221.58392221
51188.21624002292,135397.32241494232,96604.68269034744,,,14115621.532110885,40731325.00618368,43718617.56510637,154189379.83929113,103128.5527612017,844928.9137119354,52999101.7992202
118434.5391510852,149507.66955715884,924.5832578585108,,,1705279.4394773713,60951031.01706391,76332753.52044171,138995576.41569525,20391.541725802286,59440.55346207482,7534906.070129358
439258.8091344824,163618.01669937532,176548.62945358825,,,9229303.323895926,81170737.02794415,42099950.744452976,193704342.96111515,79142.51271602021,40678.45783567396,3731682.215381397
