RMS_envelope_Max_Min_difference,RMS_envelope_Max_Min_difference.1,RMS_envelope_Max_Min_difference.2,RMS_envelope_Max_Min_difference.3,RMS_envelope_Max_Min_difference.4,RMS_envelope_Max_Min_difference.5,RMS_envelope_Max_Min_difference.6,RMS_envelope_Max_Min_difference.7,RMS_envelope_Max_Min_difference.8,RMS_envelope_Max_Min_difference.9,RMS_envelope_Max_Min_difference.10,RMS_envelope_Max_Min_difference
62.70249344664288,13.886361287192331,8.554784520211555,81.45972686201317,38.865466112151616,62.7415211963397,32.354981719772326,43.18084205596285,28.405613143415323,15.487818679639933,97.9513269421923,69.93284098977973
65.64845400271231,13.024869286669473,8.484640132985888,98.1926683260815,56.340400817001694,41.64078038058837,30.702111185410427,56.17008954309283,16.979891468264512,15.552221327830358,74.70449324144958,60.29399785699947
75.76996089982946,12.16337728614661,8.41449574576022,100.95648827966922,57.94438620906433,40.18281024373719,29.049240651048528,49.202279513508834,8.728465845895428,15.616623976020785,21.926846364329705,71.40464191675356
79.5528391416715,11.301885285623747,8.344351358534553,100.16845480994338,50.88860655043593,36.63472259684043,27.39637011668663,50.54155761306735,27.366971153547738,15.68102662421121,64.76784739372637,70.63281277457884
83.50689385873508,10.440393285100887,8.274206971308885,140.82459222574872,39.39850934162153,48.521862468658895,25.74349958232473,39.36558959867909,20.09162261331484,15.745429272401635,81.23828367756346,60.64277359127591
60.640943924316346,9.578901284578023,9.183495770427202,183.60310880216528,28.868748941327432,52.83303815392818,24.090629047962835,74.33650841043871,43.25160635106861,15.809831920592064,85.90411884304297,69.54604041728535
72.2935388424203,8.717409284055163,10.092784569545517,153.2760093635615,40.64702835576186,57.54271400363604,19.154375249754075,43.12720840357924,94.17226756208824,15.874234568782487,63.73360177025894,54.63555612618828
56.64394934652652,7.855917283532303,11.002073368663831,136.33511263643908,38.57307564512583,41.93241456987885,14.218121451545317,38.359610820223246,22.491961134626223,15.938637216972916,69.14847006845613,60.32058906415574
65.93680961574641,6.994425283009441,11.91136216778215,126.530806582577,35.649360029128644,47.63080658103442,9.281867653336557,36.058014957572055,34.59892783330314,16.00303986516334,88.68841028296055,65.92885660950783
72.10702602226029,7.019637859948555,12.820650966900466,157.30346542115123,55.24613296145989,24.96341283907543,4.3456138551277945,32.89878677746865,22.673213241967453,16.067442513353768,77.1550768044956,71.8517201214869
64.7554162888269,7.044850436887669,13.72993976601878,167.6344999951165,38.94069396117325,34.13879515564123,6.675181303335375,49.72335002115931,21.933128959407043,5.858897328064813,74.0221620937203,73.76477630596204
71.47347076729835,7.070063013826784,14.639228565137095,188.44518426449127,35.85913052311352,39.73467260970781,9.004748751542955,32.55133375887855,31.48760757259938,4.554587245594519,80.83342881381687,72.17293385201982
65.86830694512922,7.0952755907658975,15.548517364255414,100.9451246945428,36.59693664149249,41.026143143239054,11.334316199750536,32.14309723703395,53.48425943311536,2.917844093074621,74.95529446654965,63.46809580340291
50.0437201006467,7.120488167705012,16.45780616337373,128.64565008289236,44.87015830627506,41.20711603145246,13.663883647958118,62.42122990390809,51.86266923850233,5.49815600243128,79.14307675522286,70.46387324238319
72.5095689292138,7.145700744644125,17.367094962492047,148.3908529987689,38.52220275925681,56.654046677201855,15.993451096165698,38.662798390728376,23.377636173459827,8.07846791178794,61.62267163385326,65.0959195210097
69.72800605018482,7.170913321583239,18.27638376161036,110.09175112990933,32.879298364129475,42.97343988367498,18.32301854437328,17.89190196768884,45.77230574725776,7.856403638614553,76.02554792020857,83.33612796588237
67.39771347114025,7.196125898522353,19.18567256072868,147.60925087978327,41.386408907152834,48.83007465930217,20.65258599258086,31.80096052651666,27.820286657600786,7.634339365441167,69.05273028329935,86.42725819243131
70.32382438118502,7.221338475461467,20.09496135984699,139.97780138877405,43.26988224559759,60.06762305130557,22.98215344078844,37.553074024416055,44.831257109160106,7.41227509226778,81.02916586585883,88.84776363958437
72.04539701220419,7.246551052400581,21.00425015896531,150.81969121149123,53.27158955788118,48.531290190991655,25.31172088899602,43.30518752231545,24.48271304737987,7.1902108190943945,57.92614816519315,86.53536687993363
69.88175249516883,7.271763629339695,21.913538958083624,154.78044103792922,41.08017415711813,36.63162255113176,27.6412883372036,47.54901560497844,35.854810019705454,6.968146545921008,31.811227667956807,89.83238969429276
70.51332787357991,7.737097144123566,22.822827757201942,126.39573593404133,52.21282012738257,44.84698565365229,29.97085578541118,65.7936632852787,33.007851811714616,6.746082272747622,53.16073618836717,96.59628991113794
68.66399469707991,8.202430658907437,23.732116556320257,129.95144086130065,54.80493725181687,48.28985919815948,28.71359795574445,46.86212727852259,15.089012110829351,6.524017999574236,55.38042825858008,92.07107514163532
73.80385811832184,8.667764173691307,24.64140535543857,139.79772943603786,48.82378262360204,40.59726838733027,27.45634012607772,59.47648935830856,29.059316963901534,6.30195372640085,59.20877964151519,75.1978505085701
75.40529527155724,9.133097688475178,23.38234595541932,125.1728709005932,50.64158859502133,68.0745979779966,26.199082296410985,37.97104630325705,63.407985341321336,6.079889453227463,48.79932021062541,75.89417500913046
79.00628025859167,9.598431203259048,22.123286555400064,157.24862843929196,54.89425233843272,58.75392809917141,24.94182446674425,61.49004661935457,25.806521123653223,5.857825180054077,35.544283919020664,80.24800327684255
83.29605253722848,10.06376471804292,20.864227155380814,137.90395674314675,54.23579086661063,45.2199352459189,23.684566637077523,40.74642259178451,9.56013772014115,5.635760906880691,39.867858534978346,75.73478972868087
92.099058433371,10.52909823282679,19.60516775536156,134.50388718766382,60.71991835393509,62.34118666760406,22.42730880741079,34.571475046589484,48.481749143713465,3.954061330814256,51.75701957192929,64.49524368984545
85.58466920846065,10.994431747610662,18.346108355342302,123.04730780982813,51.96626126896496,50.18376461540191,24.07108787620831,0.2074007466002996,41.04453747429896,5.784555328019636,38.70849659315935,66.23146153687259
89.50827377646812,11.459765262394532,17.087048955323056,145.39159100417118,53.46374143386489,59.3052802585583,5.32729593571316,58.70596481514288,8.085396173112166,7.615049325225016,58.693264877438544,70.44331088248117
84.8339668152318,11.925098777178402,15.827989555303802,146.00573658707802,64.35979401839396,60.16310479821784,26.207521763355963,44.65147245538658,38.731476358868704,7.342071854838515,49.68688589908795,61.62418341778282
90.23635529357809,12.390432291962274,14.568930155284548,153.63523685450355,73.15873762603285,62.25658514097125,15.832445661346128,65.17308174471673,6.217992570830724,7.069094384452015,47.04982815289477,70.52118206949422
78.27733143868404,12.855765806746144,13.309870755265294,157.57000214817387,62.16974415999147,66.2210834044441,8.575144576987537,17.037523942322906,15.398545180487195,6.796116914065514,41.77676387804162,66.52134154617926
92.126255133692,13.321099321530015,7.704169929805509,122.13235083806632,57.720571069522805,65.73716463207855,1.3178434926289455,15.118980703756511,13.315594718935657,6.523139443679014,36.02304897993071,54.00301718683603
91.16294712796068,13.786432836313883,14.631994105833968,131.2557039776899,59.70614144251213,44.83505396241603,12.589019714727344,62.90979279621841,31.93571223002841,5.332332354082425,32.467922939770624,62.99370393773025
97.60926690489828,14.251766351097755,21.559818281862427,94.17449186490164,68.7379846393946,52.95109919780798,10.7674492681242,47.5185429951443,23.80030225431957,4.141525264485836,30.40435740756699,59.884697306259966
77.867994094446,14.717099865881629,25.122945012346023,79.95104832895927,56.57546688282456,56.34195695587916,8.945878821521056,31.686752068449863,14.1429272760383,3.913987318882519,36.99651987642829,65.19326656798027
80.94419516592436,15.1824333806655,35.50024143641036,108.42873805777975,68.68508412218172,78.1390548507093,7.124308374917913,56.83145375679947,48.756508249958685,17.576504106881224,45.3997780204694,53.92723194195728
74.37597293805874,15.647766895449369,23.44272622031872,120.70552980859956,65.80056128031089,48.02062352098291,5.3027379283147695,13.186460992075736,39.57937500619748,31.23902089487993,60.54947975808357,48.094469607193474
56.47091827488214,16.11310041023324,12.997034177237444,103.21750997623572,69.78588725275111,50.19580091675669,6.253792833064274,53.86749304692054,25.25700144772668,44.90153768287863,47.64676261706634,60.929341772014986
75.39255032052921,16.57843392501711,11.556265546338512,65.52701403625572,68.43094363940169,73.14570631234767,7.204847737813779,32.004019679155604,55.10647992070881,58.56405447087734,18.478373707157417,49.47586850429646
62.263079110951935,17.04376743980098,10.11549691543958,76.65454634028032,69.40029568816597,70.96506119915642,12.498084859914153,58.47839023065957,29.21644498735169,13.981597869241751,31.540587498251988,57.15483413397108
77.91994039687873,17.509100954584852,8.674728284540649,82.25491815551094,77.44152087156682,58.33388619605316,19.43456835896378,98.01443819322122,29.424701026346785,8.198824971918896,37.60529871891186,58.08457823830048
77.48943927107578,17.974434469368724,8.283917801002417,117.64624396214953,64.23570855986199,36.86805619445495,16.44394865241999,61.09443456231872,40.17914806087066,5.083186236623327,69.6906598259478,61.74763542893808
62.09507795122209,18.4397679841526,9.55744432955267,112.84890411093384,70.26443215861602,27.82529359139791,14.20777525865192,66.4524986999118,47.12150285497313,1.9675475013277577,49.192814392361576,65.6228302438721
71.09274484767855,18.905101498936467,10.83097085810292,111.37816190958418,67.23111489194879,17.077738981411322,11.971601864883851,54.95538657281992,16.919269006912234,1.5630662651019946,41.55581523357665,45.37868195789403
52.31254236474534,19.370435013720336,12.104497386653172,70.21009166513326,64.79015370474532,48.97191178284314,14.15059788700429,56.77843822549144,37.402259133270434,1.1585850288762316,59.93297470958139,54.03952864209272
43.9367486054668,19.835768528504207,13.378023915203425,72.79331591222058,56.30256540095941,25.641154155282784,16.32959390912473,28.31348480932572,43.204436244505416,12.385906493407532,28.985235931670005,55.02160811526086
60.59279299691279,20.30110204328808,14.651550443753678,84.35730044526832,64.79318276472085,2.1648059397755617,18.50858993124517,56.87564364545605,28.89715271697408,6.14300732326852,32.57716545182534,57.145080133224326
51.22892004966414,20.766435558071947,15.925076972303929,87.48575498626278,59.52098138168036,13.7886682348149,14.107953223522646,59.05743694967493,44.50816833396948,3.512745168089367,20.071237225044506,52.51760668761028
58.09594578351242,21.23176907285582,3.5264665810843496,75.30112647446586,61.11443467383743,34.43552339254657,9.707316515800123,50.49637421993408,26.395840501315995,0.8824830129102139,20.398732072155184,49.33337626380376
58.50768596600332,21.69710258763969,3.8725773238533145,91.2214187679319,67.14874447113326,40.09724660003658,5.3066798080776,55.46946060514779,27.740778607049947,7.891029747465666,31.81904319090554,46.472139189332765
47.79678451506123,21.61609009780993,4.21868806662228,93.03538656807513,53.76267001953305,31.573198378307808,0.9060431003550776,57.13097245682543,34.72247597437442,14.899576482021118,33.87844889808041,59.12705871410181
47.28745769635413,21.53507760798017,4.564798809391244,99.74573505010476,60.64947222826946,28.759288868706385,5.974597376888991,55.54559478417117,35.4637010066295,13.318630604198276,52.31594373743263,55.04870740986419
41.10581868629947,21.454065118150417,4.910909552160209,91.11481727716514,64.31010609192933,33.90614515332355,11.043151653422903,48.44110610831443,34.360095255759575,13.807191969219776,26.43231328673079,61.76755377220596
40.4537912948838,21.373052628320657,5.257020294929173,83.15614232989623,55.361661736898334,20.359376153327062,16.11170592995682,46.49843269545937,32.39903129583776,14.295753334241274,0.5486828360289451,53.04268781759455
33.76559295756488,21.2920401384909,5.603131037698138,115.2373238010245,64.03939516623308,27.2660986610658,21.180260206490733,56.00647955756961,45.88655488950607,14.784314699262774,19.79437836241245,51.36581759481209
41.23213646506382,21.21102764866114,5.949241780467103,126.78008772565056,59.131758772351,28.24655294249225,26.248814483024645,43.81741575797539,71.99340270942066,15.272876064284272,26.72132655860632,54.67400210906872
46.301036947954,21.130015158831384,6.295352523236068,90.30821025637694,58.2022083910181,43.62578816669108,24.04781919236028,58.8155982481915,63.57819893856174,15.761437429305772,33.64827475480019,48.142166088166405
38.68912985487299,21.049002669001624,6.641463266005033,81.16966115912504,58.74248686164506,25.957606790365585,21.84682390169591,57.73164805590713,61.41270305852131,15.689781113459771,40.57522295099406,61.82451297044892
39.99929875826117,20.967990179171867,5.728523366768101,88.43108609112939,51.72181647999493,32.97781308505197,19.645828611031543,47.78689842263076,64.5480366371491,15.618124797613776,37.93213042700145,46.98247290620425
34.82727233131368,20.886977689342107,4.8155834675311695,123.28995589996264,48.46370612304492,30.188805881800647,17.444833320367174,51.22319055739523,44.57814852419996,15.546468481767777,35.28903790300883,50.190582790631424
39.24388284069959,20.80596519951235,3.9026435682942378,,56.48539074052043,29.27717846045388,15.243838029702808,36.961499764322696,33.397007440432205,15.47481216592178,32.645945379016226,48.16602397124812
24.030018624997417,20.72495270968259,2.914691641212201,,56.07860372032231,35.685322700305136,13.04284273903844,53.59289128082403,41.23958552167629,15.40315585007578,30.00285285502361,55.24127684757235
30.474658918586783,20.64394021985284,1.9267397141301643,,52.68707156737007,38.72076433982786,8.911764122317212,57.40066274019813,44.73838788054083,15.331499534229785,37.42765601462039,55.69649481773635
20.66186277683741,20.56292773002308,0.9387877870481276,,60.81456557317625,37.00525296650809,4.780685505595983,47.35588061983004,45.55872056896479,15.259843218383784,44.85245917421717,55.46849489231558
23.8660825267364,20.48191524019332,1.4991339268069883,,50.89595117092466,35.28527302920355,4.452367651112749,50.03150661693906,42.65935453152496,15.188186902537788,24.434411951683803,62.06899703619361
33.431891600709264,20.40090275036356,2.059480066565849,,54.19887641657827,36.51643632795536,4.124049796629516,57.87272779835771,50.08053802039606,15.116530586691788,21.11638378467569,55.55126152401014
42.88261752038173,20.3198902605338,2.61982620632471,,61.908060423988616,39.74040945603842,3.7957319421462814,47.370987198922144,46.24458328594409,15.044874270845789,20.589226001396217,59.71611270737469
22.39406788826939,20.238877770704043,0.1603419466229922,,54.06780601610079,34.76530441591275,12.683476234491067,41.1931394281572,52.89791567244637,14.973217954999791,36.78069728215701,54.59937621579108
15.403343229373952,20.157865280874283,1.5001830370595108,,59.89719378403999,48.350748972619314,10.20148235739623,42.11403047407902,53.56380035156965,14.901561639153792,60.79118181057331,54.00146628034416
41.70804722044957,20.076852791044526,2.8400241274960294,,51.94405714032384,41.79957873873448,13.83922200052112,47.30898150122458,55.595630663662206,14.829905323307797,29.35347691242004,58.53231547379688
48.59212351791664,19.995840301214766,4.179865217932548,,62.74873532031901,36.32141782737017,13.713310706979284,43.70888648130593,51.74378110302288,14.758249007461796,55.56686863857735,48.19350031465507
53.66636273073424,19.91482781138501,5.5197063083690665,,61.4773370416035,46.02497339439764,13.58739941343745,40.38154852815409,45.95363652234283,14.686592691615797,56.04189230159153,60.42892958882501
48.05145720228353,19.83381532155525,6.859547398805585,,70.14508811906558,69.30933972675177,13.461488119895613,40.039760161778815,65.04740069350682,14.6149363757698,28.81457369425025,62.04456546404154
41.642785170158334,19.752802831725493,8.199388489242104,,68.88895903872462,77.33862053140551,13.335576826353776,41.17282032903978,34.35170594616418,2.3008032705599817,50.37168133145362,48.293875572538354
39.48627003289396,19.671790341895733,8.677628414631613,,64.9119957210327,69.20384942703285,13.20966553281194,53.29119578443321,29.72082326781115,2.973032208824569,27.054746866268808,49.93134386379778
28.540085202001347,19.590777852065976,9.434410120647534,,63.84674160396286,64.88706969453526,13.083754239270103,52.76256445290395,24.104945226013577,3.645261147089157,41.74337088146444,62.47588521705055
10.521864455917818,19.509765362236216,14.19404808702602,,75.81658246335755,73.9863883990952,12.95784294572827,46.862883801532114,22.38665076059314,4.317490085353745,48.50220037745057,65.16905601231151
19.30243711689993,19.42875287240646,19.432641742267613,,79.7532642532193,65.86233595751311,12.831931652186434,42.0668935197032,28.156670190395594,4.989719023618331,63.10172832950804,47.53716937008969
45.301536291161725,19.347740382576703,17.547084447752685,,85.0020311003823,67.55793114453141,12.706020358644595,53.24399387785178,36.30208000419287,5.66194796188292,43.51504676855713,59.10248658638402
48.76856078040113,19.266727892746943,19.56640540749397,,90.51409336088749,70.93899922081015,12.580109065102764,45.67373886896369,47.45142488981497,6.334176900147507,45.34486018932909,53.10482850699718
64.68839376510239,19.185715402917182,7.67173614855664,,94.96298559746728,33.61859315427084,12.454197771560926,41.41301561356261,61.97510116799811,7.006405838412094,53.58731203142581,59.59415672880898
57.28297005847626,19.104702913087426,6.015590101776901,,98.02989194394311,36.52606414854149,12.32828647801909,59.60857926793606,22.66492260540474,7.678634776676682,20.424768118909505,54.745713596906775
40.012808683806966,19.02369042325767,4.359444054997162,,77.0447564001121,66.55135215103101,12.202375184477257,58.99021005381917,32.9274780742917,8.35086371494127,61.70975066451993,61.51472602718106
36.42365123044299,18.94267793342791,2.7032980082174234,,102.23042590911156,53.26727640186641,12.076463890935418,45.67623216848371,44.79429260869124,13.464319766334226,50.89990273849045,54.7300066449275
47.92413463567388,18.861665443598152,0.0665662437553678,,93.02429577330076,69.37015711605963,11.950552597393582,56.399946148072,34.68099987632736,18.577775817727183,62.07234643684437,56.47303371206316
39.2881893917694,18.780652953768392,5.21000389690828,,97.52680773738342,77.17833968061124,11.824641303851749,52.776751137880304,34.41640764423578,35.12141555814794,59.39362209222904,57.335110382297685
35.123960796046816,18.69964046393864,10.353441550061191,,105.7091699564304,76.79566218565947,11.69873001030991,43.81588391908292,61.66095060196797,51.66505529856869,70.73151672249296,64.95343182866584
40.4096117716643,18.618627974108875,22.60472974593001,,112.00669551536134,76.75175133180848,11.572818716768076,57.60685682549793,55.25160617661948,68.20869503898945,65.07271340021306,67.93640689579091
43.72156062685028,18.53761548427912,16.22901634671438,,115.80596329823577,81.75820883525648,11.44690742322624,58.02353585854513,47.88593491795373,23.934099239759988,59.41391007793317,68.02792433901647
33.578955286638866,18.45660299444936,20.778299935363247,,118.54417536960776,87.83027570546133,11.320996129684405,44.23656232121783,36.08466883521249,13.52113020487306,43.1029622110244,57.82413457793388
30.575933481681748,18.3755905046196,25.32758352401212,,128.62587990094255,81.20085592888445,11.195084836142566,40.31674329294897,35.23741799442936,4.584383144740514,43.83790448699146,56.74411382182785
35.25699396437637,18.29457801478984,29.87686711266097,,137.97508609690817,70.38840408233686,11.069173542600732,55.29011881397977,51.47426582974901,8.89338559006994,24.73777262895827,65.1278459651367
47.20330853518206,18.213565524960085,27.598839821919604,,226.0484194923418,78.4339544274287,10.943262249058897,46.34056696673861,56.1155848996403,2.4679097093198976,17.065197337219665,52.39733326182548
33.47061520190074,18.13255303513033,25.32081253117824,,148.8636605160932,87.41356127098483,10.81735095551706,54.34003834297447,22.0438628864344,40.60057316786513,72.21372596604871,53.29203220230279
38.64408488740942,18.05154054530057,23.042785240436867,,,90.25875033227068,10.691439661975224,58.4725729811103,12.282837113705646,41.114801890200496,33.67677152388674,62.626333345187305
22.47372626578084,18.29450146885853,20.7647579496955,,,86.56789105857047,12.43278742034318,55.93123691040084,10.70764926607275,37.54171006958296,58.40045779243408,74.59855262679989
50.9760869157702,18.537462392416494,18.48673065895413,,,75.10601001149972,14.174135178711136,55.42279980299148,0.6194593126351933,32.718535420450834,69.97889098828276,68.56779889403566
20.59276813395908,23.494054059129816,16.20870336821276,,,90.0890248632108,15.915482937079094,50.57285342616276,5.320519287355221,27.33574123697447,61.48451999201521,56.3515200198333
20.96569910604304,2.6927255533394856,12.813021771062246,,,87.41103424958037,17.65683069544705,50.47636998951302,10.02157926207525,31.77547933346129,64.28253907185595,67.03081077266688
16.850631746186615,6.818145969762462,10.340568031850143,,,73.14781105087982,19.398178453815007,54.350091167495904,9.652609938970947,8.418271025453336,64.23387891987252,56.96709820355652
24.08635714525081,6.681922636678133,7.868114292638044,,,83.65941175257096,19.632874822607903,51.39695705128885,31.241964423040287,6.672021719273538,54.07955720611594,63.81548326503352
49.4300612523048,6.5456993035938025,5.395660553425943,,,67.29260153150109,19.867571191400803,59.26056111971593,39.55668785782488,4.925772413093739,79.80246682049928,67.9249042717112
52.11090729878902,6.409475970509473,2.9232068142138417,,,88.3630437006366,20.1022675601937,57.7165335058934,38.73529228383774,3.388450158579161,58.60034215675695,57.848851073220686
36.1186210194611,6.273252637425144,12.47888106811217,,,47.91175458912935,20.336963928986595,52.91278988729522,45.81194942003931,10.183538626062756,59.90779596145352,70.22431846800914
23.6457297172284,6.137029304340815,17.475688612882884,,,25.90289930320436,20.57166029777949,65.19289719180432,37.2575217460069,40.28600601099993,39.49954211795441,70.74476698392675
24.01078242974794,6.000805971256485,28.19303206550306,,,60.65021172249582,20.80635666657239,57.718787493680445,40.02266661865367,52.44514446143157,55.15517633902262,71.79626824437754
21.238829379715725,5.864582638172156,4.873046514776185,,,42.35379607074562,21.04105303536529,61.4617621569237,48.24137793591167,48.47618989778587,61.44842827178921,76.39543809494454
