Energy_Variance,Energy_Mean,Energy_P13,Counts_Variance,Energy_P10,Duration_Variance,Amplitude_Standard_deviation,Duration_Mean,RMS_Mean
0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
1.0000000000000036,1.0000000000000018,1.0,1.0,1.0,1.0,-0.9876174289913126,-0.96861709130083,-0.9542504096611772
1.224744871391587,1.2247448713915912,1.2247448713915892,1.224744871391589,1.2247448713915854,1.224744871391589,-0.9754517198506952,-0.9391386499485248,-0.9112371789864984
1.3416407864998725,1.3416407864998747,1.3416407864998738,1.3416407864998738,1.3416407864998716,1.3416407864998745,-0.9635700215104156,-0.9112554337200705,-0.8707233319898452
1.4142135623730945,1.414213562373096,1.4142135623730945,1.4142135623730945,1.4142135623730931,1.4142135623730956,-0.9519702454278888,-0.8845692365058333,-0.832371804078311
1.4638501094227976,1.4638501094227985,1.4638501094227987,1.4638501094227994,1.463850109422796,1.4638501094227994,-0.9406036325037752,-0.8586610840857541,-0.79580624306897
1.499999999999999,1.4999999999999991,1.5,1.4999999999999996,1.4999999999999971,1.5000000000000004,-0.9293928581151794,-0.8331485062885021,-0.7606700554663729
1.5275252316519474,1.5275252316519463,1.5275252316519454,1.5275252316519468,1.5275252316519472,1.5275252316519472,-0.9182462366933136,-0.8077280731358456,-0.726673923012211
1.5491933384829677,1.5491933384829666,1.5491933384829657,1.549193338482966,1.549193338482967,1.5491933384829677,-0.9070704884675448,-0.7822035691794613,-0.6936285769692997
1.56669890360128,1.5666989036012795,1.5666989036012784,1.5666989036012806,1.5666989036012793,1.5666989036012815,-0.8957844671032844,-0.7564983503496109,-0.6614590154151839
1.5811388300841902,1.581138830084189,1.5811388300841889,1.5811388300841898,1.581138830084187,1.581138830084189,-0.8843325441197987,-0.7306484625106303,-0.6301954256872309
1.5932550136313837,1.593255013631383,1.5932550136313814,1.593255013631384,1.593255013631381,1.5932550136313832,-0.872692814152625,-0.704775943590544,-0.5999418898233956
1.6035674514745475,1.6035674514745462,1.6035674514745448,1.603567451474546,1.6035674514745446,1.6035674514745468,-0.860877096746449,-0.6790496419685476,-0.5708305403314987
1.112406267563805,1.325161764148875,1.3214192872852049,1.3948963812317523,1.2932716842218634,1.408435067481512,-0.8489239423278228,-0.6536480638659079,-0.5429753861819253
0.3474696395076818,0.9274933673691164,0.9176637572032752,1.107329211806412,0.8432019095921566,1.1414633947638315,-0.8368881119284705,-0.6287361408000269,-0.5164450911754362
-0.4108344630207199,0.567375153798803,0.5509366621760395,0.8632575631863236,0.4257597034441343,0.918151307647606,-0.8248310571187586,-0.6044529556555065,-0.491265169925435
-1.1228536463581626,0.2179566949782654,0.1942661453768802,0.640825585228789,0.0138984004480311,0.7179112196937507,-0.8128154395087949,-0.5808951893944596,-0.4674316071101244
-1.6921583814945624,-0.130579257923859,-0.1617314284238372,0.4285451002956512,-0.3967876172937385,0.5297375863107306,-0.8008987947543942,-0.5580917958431642,-0.44490643902322
-2.066010736068232,-0.4768135715851433,-0.5146828827258862,0.2201290075715359,-0.7946651922278862,0.3473151991164754,-0.7891392243388595,-0.5360198618520217,-0.4236675368880066
