Energy_Variance,Energy_Mean,Energy_P13,Counts_Variance,Energy_P10,Duration_Variance,Amplitude_Standard_deviation,Duration_Mean,RMS_Mean
0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0047375065410331,-1.0
-1.0000000000000016,-1.0,-0.9999999999999978,1.0000000000000009,-1.0000000000000022,1.000000000000001,-0.9882935458598492,-0.0516227507110112,-0.9863971492380824
-1.22474487139159,-1.2247448713915878,-1.224744871391589,1.2247448713915896,-1.2247448713915892,1.2247448713915892,-0.9763135034020336,-0.1083595717984798,-0.9740723625562654
-1.3416407864998747,-1.341640786499873,-1.341640786499874,1.3416407864998745,-1.3416407864998727,1.3416407864998745,-0.9640463511545276,-0.1653662210480972,-0.962708182427269
-1.4142135623730965,-1.4142135623730951,-1.4142135623730931,1.4142135623730951,-1.4142135623730945,1.4142135623730951,-0.9514940818703942,-0.22265565449527,-0.9519276784460446
-1.4638501094228005,-1.4638501094227996,-1.463850109422799,1.4638501094228,-1.4638501094227985,1.463850109422799,-0.938671754304416,-0.2802931087474182,-0.9413616138794362
-1.5000000000000004,-1.5000000000000004,-1.4999999999999991,1.5000000000000009,-1.4999999999999996,1.5000000000000002,-0.9256036661531482,-0.3381683532280119,-0.9306971163983632
-1.5275252316519463,-1.5275252316519468,-1.527525231651947,1.5275252316519468,-1.527525231651947,1.5275252316519468,-0.9123181919347194,-0.395605139433244,-0.9197070281694648
-1.5491933384829668,-1.5491933384829668,-1.5491933384829677,1.5491933384829668,-1.5491933384829677,1.5491933384829668,-0.8988425826024887,-0.4510687133986537,-0.9082625109566864
-1.5666989036012808,-1.5666989036012808,-1.566698903601281,1.5666989036012804,-1.5666989036012815,1.5666989036012802,-0.8852003401303044,-0.5024622205611406,-0.896330510969643
-1.3877927786516835,-0.9661224642648996,-1.0200248703920491,1.071529783021607,-1.483300620123027,1.0281102607154582,-0.8714107844015166,-0.5481031593229978,-0.8839585375109891
-1.233413246857769,-0.2967374432263478,-0.4238564251682657,0.5441707617978029,-1.417862920231737,0.4428306426086895,-0.8574897348840672,-0.5876277409831265,-0.8712520260695825
-1.1212352881929937,0.3674122891504874,0.1635326403119831,0.0324746880722898,-1.3785888373604966,-0.1327698366938082,-0.8434503784466153,-0.6220009732213263,-0.8583510315406633
-1.0349798718021943,0.9935261408515628,0.7370425678963117,-0.4763567172668664,-1.3556284052254262,-0.6969643239804847,-0.8293030817057009,-0.6527138387069085,-0.8454094689611599
-0.9659896612939304,1.5016030525549384,1.243453874187337,-0.955332179353989,-1.3433874419167606,-1.2007942821669586,-0.8150540860761307,-0.6809891359180721,-0.8325742058343442
-0.9091801279365258,1.845853368404886,1.630257742892646,-1.361618726012327,-1.338429988636801,-1.592339437417797,-0.8007073632472861,-0.7075047345623294,-0.8199606339996405
-0.8613429992635651,2.0441797589877284,1.8858760068078355,-1.667040692517371,-1.3385232642294362,-1.8564352021626709,-0.7862802323929872,-0.732510575985975,-0.8076274154472575
-0.8203406826721629,2.142707415649008,2.0349900907313523,-1.8723396129658845,-1.342154731305092,-2.014014803190105,-0.7718441655346536,-0.7560485488070823,-0.7955652499781128
-0.7846867245661949,2.1822194837308904,2.112039639237804,-1.9977185569589784,-1.348267472140097,-2.097823897566194,-0.7575742070071158,-0.7780295822725377,-0.7837166689752755
1.499270411182564,2.172019307892503,2.145089751754408,0.4114705696769797,-1.0567432901652662,-0.3786876797460745,-0.7437166379870661,-0.7985538206806215,-0.7719767995411927
3.2535903270191304,2.146017777403815,2.15278062543608,3.0047976936489658,-0.6521686453366771,2.020650782956896,-0.7305550583791172,-0.8177158648847006,-0.7602630246795656
3.517179944887656,2.1194022194501945,2.146427068478432,3.5746980348323167,-0.2591580243359401,3.1683248956037917,-0.718368334456612,-0.8356423388610162,-0.7485185821449161
