Energy_Variance,Energy_Mean,Energy_P13,Counts_Variance,Energy_P10,Duration_Variance,Amplitude_Standard_deviation,Duration_Mean,RMS_Mean
0.0,0.0,0.0,0.0,0.0,0.0,-0.9994319298454676,-1.0,-1.0
-0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,1.0,-0.9999668349367664,-0.972796212039318,-0.965913956611033
-1.0111609102590329,-0.9288482827069694,-1.05604604743986,0.378675456618631,-1.2613443051850863,0.31006172148037,-0.9920644145862844,-0.9449636577874672,-0.9338354937684136
-0.867699723821647,-0.7608854211313268,-0.7391367166671035,-0.5944153972600926,-0.6797190854744208,-0.6663895332187665,-0.9810718861946126,-0.9172589043692362,-0.9035523650911828
-0.7230377032435463,-0.5439142513950963,-0.4860762687080845,-0.9917258148270156,-0.3749314613208493,-1.0090007555462828,-0.9695311617061538,-0.8897719597990226,-0.8747539288804781
-0.6381078675489207,-1.3234276988804012,-1.4078182103371213,-0.7291587766617528,-1.5095167635300644,-0.6199345477405769,-0.9582223621052048,-0.8622327784187462,-0.8470867304237524
-0.5738354959073196,-1.1895112724923982,-1.3208216186627495,0.0896900308519177,-1.4397374764605484,0.6519247698720794,-0.9472069638402564,-0.834282021324306,-0.8202071580164101
-0.5308324222405642,-0.9659403295045066,-0.9925114311748652,0.0544910494600575,-1.085068811384758,1.2706849431301352,-0.9363713904866486,-0.8056460920886159,-0.7938242216648009
-0.2109218368533822,0.5010638542842376,0.6019516200571929,1.5845778757674864,0.4490672453192192,1.8890075268539104,-0.925596280765602,-0.7762142267735874,-0.7677299654985601
-0.3557527661512012,-0.3646961988077324,-0.3185227128275663,2.385285513395893,-0.4518430312371883,2.3025772886937173,-0.914787695443218,-0.7460409463411436,-0.7418153478358815
-0.4738967317007392,-0.9840772853013784,-1.0239592915619813,1.2897170194815903,-1.151972712504756,1.733817834293001,-0.903879620496154,-0.7153052169454589,-0.7160689081681931
-0.466653896461192,-0.9590268282757484,-1.040056174967006,-0.4790310620169016,-1.1825011179950675,0.350418994353312,-0.892830359840618,-0.6842557624670467,-0.6905583518493786
-0.4446708373186244,-0.899713457084597,-0.9823738844889056,-1.0383047273448525,-1.11145683942268,-1.0190720110602027,-0.8816149043384996,-0.6531634262571386,-0.6654006718929865
-0.4256277287200808,-0.8388974374903145,-0.9061728604885492,-1.0413391676197818,-1.0108504298643937,-1.050327156318961,-0.8702159405735032,-0.6222867236862774,-0.6407307743661822
-0.4087820906732982,-0.8045080227298969,-0.8825739788664108,-0.9607843716469748,-1.0145015142685585,-0.9675525561557736,-0.858618441357786,-0.5918425307483671,-0.6166776268417947
-0.3937864152868002,-0.7695320191103897,-0.8499276262476241,-0.9358491013176412,-0.9858913555145232,-0.9491202443979376,-0.8468093661102297,-0.5619727685311223,-0.5933488071473171
-0.3802414815130936,-0.7413381439944662,-0.8302954595837482,-0.8704695987434751,-0.9772774353264329,-0.8808969102494035,-0.8347790984177385,-0.5327112762355267,-0.5708133903398698
-0.3674365260812321,-0.6930153413913627,-0.751426438918818,-0.8297823141800295,-0.8391077009387766,-0.843903650414362,-0.8225274663070024,-0.5039720912340708,-0.5490778065703322
-0.3560555169327529,-0.6574377520509325,-0.6982850535925098,-0.7844557869723878,-0.7488776905976315,-0.800187703842774,-0.8100645554382169,-0.4755828713718128,-0.5281045304832359
-0.3467475453460282,-0.6644260030764522,-0.7507735068613889,-0.7110700036383363,-0.881945728294265,-0.7163132654118878,-0.7974488478931668,-0.447303935065981,-0.5077050563167819
-0.3378897599519996,-0.6448591576758416,-0.7357101236540451,-0.7535439867527387,-0.9055552733539752,-0.7630417804034919,-0.7847481195492612,-0.4189729719785454,-0.4877024345087702
-0.3290933772200656,-0.6220461856573454,-0.701451857068657,-0.7207930346602379,-0.8407415052129248,-0.7325853465660224,-0.7720394695439804,-0.3905274137749472,-0.4679442440589698
-0.321049199040846,-0.6028482754491322,-0.6766905325138851,-0.7195255163986497,-0.7972993074816322,-0.7340732942325955,-0.7594014275647872,-0.3620339867017839,-0.4483326646243269
-0.3135777920840132,-0.5839789384678383,-0.6500989470671198,-0.7022993036647931,-0.7637271832664196,-0.7179991898523942,-0.7469046690389546,-0.3337112371214354,-0.4288471439223947
-0.3062066126420864,-0.5634746525940907,-0.6163214506163159,-0.6610709399027718,-0.7046338765345864,-0.681010673249439,-0.7346050720581414,-0.3059429792751453,-0.4095494984577013
-0.2992140923022122,-0.5463244271944852,-0.5908672258807114,-0.6200879284013584,-0.6519719505264466,-0.6414388268456676,-0.7225399368639269,-0.2792795224457661,-0.3905733073353119
-0.2932640285949122,-0.5378039332860493,-0.5896879916454768,-0.601583431457508,-0.6605813840914974,-0.6129222220427889,-0.710726383038636,-0.2544219180591572,-0.3721003351063754
-0.2877657422866061,-0.5249349069456568,-0.5743222775314808,-0.5565710615122827,-0.6448715245474705,-0.5651126923857794,-0.699161381447506,-0.2321810177091973,-0.3543253051228721
-0.2826642363647241,-0.5183886493349107,-0.5781467713412605,-0.5440730140467693,-0.6419628339314589,-0.5565076850279596,-0.6878237797810937,-0.2133957777706761,-0.3374117902774352
-0.2770668610838184,-0.49443617312299,-0.527159978552974,-0.5389812066404668,-0.5553196769990664,-0.554133344494734,-0.6766783452066465,-0.1987920909593177,-0.3214476790412283
-0.2726393629674627,-0.0296929554578313,0.1190519952587394,-0.5501678642398032,0.3315862808597183,-0.5673594927499961,-0.6656802991807492,-0.1887802854232623,-0.3064140860575862
-0.2682317256047938,0.0120074853523575,0.1658838945195951,-0.5553900123755346,0.3827755994580232,-0.5740590625711901,-0.6547784513050955,-0.1832379672581915,-0.2921808429721338
-0.2632377890413312,-0.5082908615955917,-0.5635290697476589,-0.5388606925258691,-0.6283810688736946,-0.5586358548004876,-0.6439178223591864,-0.181393229918442,-0.2785332693356821
-0.258985031001552,-0.500047049595088,-0.5565859509500901,-0.515816334880004,-0.6304592825329751,-0.5369009914278017,-0.6330454129741471,-0.1819574035016988,-0.2652224522292284
-0.2559953391999701,-0.495167136212354,-0.5597789136449063,-0.5428212869994012,-0.6528955712174895,-0.5666102210667627,-0.6221194855223243,-0.1835625755900492,-0.252019527489772
-0.2517363827207933,-0.4842416893073353,-0.5413099953514102,-0.5501557548819577,-0.6196549584216638,-0.5846442628826356,-0.6111096338797357,-0.185318057106874,-0.2387509340729617
-0.2479649782846628,-0.4404703683220609,-0.4433624462791933,-0.5553440556042603,-0.4251782242267825,-0.5807593672356375,-0.6000092914299787,-0.1871768007467905,-0.2253547876801619
-0.2428688529741729,-0.442390490483903,-0.4578940790298373,-0.53275692774487,-0.4228042745555458,-0.5552129586651474,-0.5888357347122354,-0.1897434629891913,-0.2119029712145388
-0.2391169356182773,-0.3555554161282732,-0.3250783986492947,-0.5074844557155619,-0.2138434010915336,-0.5307779321825695,-0.5776336944101452,-0.1938345977255297,-0.1985820824102441
-0.2376231182699507,-0.2151129414219172,-0.0736194576941068,-0.5033689282438552,0.1708682180259125,-0.5243206572409476,-0.5664683471843627,-0.2001868457802484,-0.1856598842673009
-0.2329063460416554,-0.4368820098749079,-0.4621506839446141,-0.4921258483145962,-0.4479457004824119,-0.5196376976240938,-0.5554086948481428,-0.2093054332342885,-0.173420776833151
-0.2281127094808933,-0.4360072868370848,-0.4657013037166447,-0.4347360072174881,-0.3708628209419479,-0.4594965309653011,-0.5445189936353401,-0.2214243426891172,-0.1620913067668893
-0.2258137302521822,-0.418340659839541,-0.4287268313007063,-0.3655272715813882,-0.3631828553030435,-0.4225070025528882,-0.5338594607353943,-0.2365290464613065,-0.1517849173325185
-0.2255760320705666,-0.3895999888574589,-0.3722016869693806,-0.4852789679912407,-0.3109605859952724,-0.5191362715583806,-0.5234900561037277,-0.2544048126520579,-0.1424828953694476
-0.2240505913239425,-0.3967622392485094,-0.3980820693695263,-0.5409293481772961,-0.3917555661614634,-0.561089017903083,-0.5134731200972824,-0.2746910161171535,-0.1340506084346358
-0.2211190958336106,-0.4176395620940524,-0.4521197375241844,-0.4965737082472589,-0.5035039614362,-0.523243541067072,-0.5038734681743882,-0.2969348997311317,-0.1262772848101175
0.0497381295115348,-0.1917793211594966,-0.1538304891430655,-0.4892870223916098,-0.0983761400287918,-0.5067916471617006,-0.494756241355838,-0.3206430429055051,-0.1189251848518074
1.305170016128763,0.8379925687828782,1.1719505233493728,-0.5411626718269447,1.603880948186554,-0.5309956821044177,-0.4861826751897881,-0.3453285055230892,-0.1117773323135704
-0.0493888380325119,-0.256372968290847,-0.228195781392242,-0.5352631143555245,-0.1986565750159465,-0.5382869343633655,-0.4782027263583018,-0.3705502961712078,-0.1046775429374259
-0.1943136669094557,-0.1743518665773217,-0.0339306186301388,-0.4782632818788782,0.2114278791380472,-0.4961002401539743,-0.4708442675821728,-0.3959411950649132,-0.0975576987241865
-0.2136988215352272,-0.2689208339063047,-0.1821902241344395,-0.4451093742812093,0.0189573924498882,-0.4662595294395735,-0.4641025666220233,-0.4212220593989335,-0.0904452241090797
-0.2434251388311313,0.0525422207051913,0.1981634437976946,-0.4196375509540624,0.4315557157692223,-0.4475523435022898,-0.4579362895374429,-0.4462040840456112,-0.0834462614030411
-0.1766360117274771,0.5768705624260653,0.9001547765331609,-0.2561132596497845,1.3235319856527132,-0.3385900705704692,-0.4522942429655084,-0.4707625284626207,-0.0767239485667367
2.4364482902131237,2.0658949927431918,1.840971705387769,0.7819495358419326,1.72303056303455,0.4310666873899301,-0.4470878526188027,-0.4948570297227024,-0.0704228355624471
6.821569472386083,6.444408321432677,5.8798541877817865,4.226613611011175,4.632186845144901,3.378870076845262,-0.4422384564572798,-0.5184648357965667,-0.0646241195004887
5.242325132702735,2.5807259017458954,2.6893314529483217,2.907798801991574,2.777959914226645,2.607788167031821,-0.4376829538012984,-0.541499881396161,-0.0593612224759571
7.46624590040788,6.052264514048144,5.474378162380238,2.8938739913551808,4.750533521865128,2.307812082816848,-0.4333557267238514,-0.5638028000693079,-0.0546128812676249
4.090392929068996,3.4475674969456347,3.232374977679032,1.6814985272663152,2.8581217835809056,1.4241860611750206,-0.4291873566446949,-0.5851737045611715,-0.0503066856545577
-0.1790044412292206,0.6212977188742878,0.9430436505989144,1.2861294032082753,1.2073165992215134,1.265287398423935,-0.4251093039199007,-0.6054374129426815,-0.0463237722779779
-0.1801065324526468,1.0985297006884025,1.3780295119712394,2.085924882173104,1.7885510248163272,1.803529802088465,-0.4210614026836558,-0.6245051592381331,-0.0425127575866143
-0.1837939915113637,-0.3438007748167309,-0.3573764101004778,1.5546728863507129,0.1297555385489722,1.224918589140122,-0.4169972520065398,-0.6424106004664669,-0.0387208745336553
