Time (cycle),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Root_amplitude,Amplitude_Root_mean_squared,Amplitude_Root_standard_squared,Amplitude_Peak,Amplitude_Skewness,Amplitude_Kurtosis,Amplitude_Crest_factor,Amplitude_Clearance_factor,Amplitude_Shape_factor,Amplitude_Impulse_factor,Amplitude_Max_Min_difference,Amplitude_Central_moment_3rd_order,Amplitude_Central_moment_4th_order,Amplitude_Central_moment_5th_order,Amplitude_Central_moment_6th_order,Amplitude_FM4,Amplitude_Median,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Root_amplitude,Rise-Time_Root_mean_squared,Rise-Time_Root_standard_squared,Rise-Time_Peak,Rise-Time_Skewness,Rise-Time_Kurtosis,Rise-Time_Crest_factor,Rise-Time_Clearance_factor,Rise-Time_Shape_factor,Rise-Time_Impulse_factor,Rise-Time_Max_Min_difference,Rise-Time_Central_moment_3rd_order,Rise-Time_Central_moment_4th_order,Rise-Time_Central_moment_5th_order,Rise-Time_Central_moment_6th_order,Rise-Time_FM4,Rise-Time_Median,Energy_Mean,Energy_Standard_deviation,Energy_Root_amplitude,Energy_Root_mean_squared,Energy_Root_standard_squared,Energy_Peak,Energy_Skewness,Energy_Kurtosis,Energy_Crest_factor,Energy_Clearance_factor,Energy_Shape_factor,Energy_Impulse_factor,Energy_Max_Min_difference,Energy_Central_moment_3rd_order,Energy_Central_moment_4th_order,Energy_Central_moment_5th_order,Energy_Central_moment_6th_order,Energy_FM4,Energy_Median,Counts_Mean,Counts_Standard_deviation,Counts_Root_amplitude,Counts_Root_mean_squared,Counts_Root_standard_squared,Counts_Peak,Counts_Skewness,Counts_Kurtosis,Counts_Crest_factor,Counts_Clearance_factor,Counts_Shape_factor,Counts_Impulse_factor,Counts_Max_Min_difference,Counts_Central_moment_3rd_order,Counts_Central_moment_4th_order,Counts_Central_moment_5th_order,Counts_Central_moment_6th_order,Counts_FM4,Counts_Median,Duration_Mean,Duration_Standard_deviation,Duration_Root_amplitude,Duration_Root_mean_squared,Duration_Root_standard_squared,Duration_Peak,Duration_Skewness,Duration_Kurtosis,Duration_Crest_factor,Duration_Clearance_factor,Duration_Shape_factor,Duration_Impulse_factor,Duration_Max_Min_difference,Duration_Central_moment_3rd_order,Duration_Central_moment_4th_order,Duration_Central_moment_5th_order,Duration_Central_moment_6th_order,Duration_FM4,Duration_Median,RMS_Mean,RMS_Standard_deviation,RMS_Root_amplitude,RMS_Root_mean_squared,RMS_Root_standard_squared,RMS_Peak,RMS_Skewness,RMS_Kurtosis,RMS_Crest_factor,RMS_Clearance_factor,RMS_Shape_factor,RMS_Impulse_factor,RMS_Max_Min_difference,RMS_Central_moment_3rd_order,RMS_Central_moment_4th_order,RMS_Central_moment_5th_order,RMS_Central_moment_6th_order,RMS_FM4,RMS_Median
500,-0.3495679599679672,7.623930263579665,5.775500353621273,7.63194014799396,78.5756330218954,17.914220055698898,0.2169644365660177,-0.6932159776489155,2.347269463375917,3.1017607062332835,-21.832493311724896,-51.24674485997079,32.583474932520616,96.14468885447629,7793.321545557964,36145.15061911535,1494270.2266071064,2.306784022351084,-1.66724891526914,-6.310588830134537,52.19128386268193,27.5028665858187,52.57141469104727,541.2558416474731,161.34898935440816,-0.4128579473235881,1.748911325028348,3.069139194800579,5.866624442617357,-8.330667090843644,-25.56797688734354,328.7512286306357,-58694.11921164335,35235949.696357094,-901012330.9020028,656647486170.7607,4.748911325028347,-2.828843846528451,-210560.54104178905,8035882.605383369,1764119.7455424606,8038640.742622277,82762871.92230804,33892772.44526854,-0.5983117527838006,7.907015304316651,4.216231764850884,19.21228563475244,-38.17733703973947,-160.9645011243678,66222350.30177295,-3.104761788104341e+20,4.54820736294632e+28,-1.5684819343471172e+35,4.1301836071455335e+43,10.907015304316651,73661.7049860589,-3.606826136747543,24.3552501709728,17.46308789958237,24.62087337344872,253.4874060011029,72.19421933542043,0.1688193671531616,0.1944448002829246,2.9322363281099144,4.13410387387141,-6.82618802237321,-20.015996501711506,134.4088717384393,2438.93402564326,1123998.5928631765,16025364.367442574,3637953666.009438,3.194444800282925,-7.0296529143556015,-15.198473356649286,180.94698514991083,130.43971240701103,181.5841541192811,1869.523290276099,419.16620437878754,0.108147950393631,-0.3877429771254097,2.3083853677201414,3.2134861128094427,-11.947525903306504,-27.5794939756501,876.0283284236175,640726.0001394707,2800408011.5424576,83072704135.20747,347137537267802.8,2.61225702287459,-29.58875891046295,0.5890569752958015,9.792372129701995,5.776467654091573,9.810073396601526,101.0008873473454,29.65650123190324,0.073867083797552,1.5799017079301896,3.023066192570695,5.134020132683859,16.653861694236433,50.34572626359428,61.13723240617746,69.36089386766453,42112.18681003735,-27521.98410020877,28060453.3378971,4.579901707930191,0.6814390738970524
1000,-2.422242423988942,5.259185339748617,4.6979748864267785,5.790189012320634,20.057803109532788,8.298744107747375,0.4890139848063751,-0.749916986608044,1.4332423501355345,1.766451355822231,-2.390425068513732,-3.426058443019517,18.007910001350886,71.13391433926515,1721.3629277796297,10304.25846636145,151344.5271078061,2.250083013391957,-3.565900389673008,0.5667760472166972,22.07241128586484,14.958836913613831,22.07968693301769,76.48627916640255,43.06734071116069,0.2651920493238292,-0.5022844448570241,1.9505412754181004,2.8790567715840054,38.95663382643957,75.98652222981933,80.51074870943185,2851.7394221854825,592846.279033391,6815541.953795093,870608890.4585599,2.4977155551429764,-1.2300706926914935,-121537.47865200724,222295.37471290465,134170.6101029338,253350.72989008305,877632.6726085655,203940.33331539948,-1.073625319929136,1.0878720027772122,0.8049723535585613,1.5200074976102391,-2.0845481797058723,-1.6780036543240509,892306.9784831258,-1.1793535659115354e+16,9.982032850000688e+21,-4.545434912636131e+27,2.8813352053650933e+33,4.087872002777212,-62028.4580743526,-4.511481083052042,13.889247291612692,12.5695656051271,14.603583529062549,50.58829728982468,21.00641169365496,0.4754781324262181,-1.1312948927626527,1.4384422598638316,1.6712122243179577,-3.236982104152621,-4.656211853036077,43.7928982599656,1273.9919370235457,69543.35107011798,943858.618271716,33042245.08316438,1.8687051072373475,-8.01633881665654,-7.804847112973936,74.16999399748643,63.37595752927167,74.57951225399687,258.3510088552565,121.70658977279568,0.1850044265983708,-1.337919925894297,1.6319038043356628,1.92039054741828,-9.555537882353123,-15.59371862268561,227.51819040317056,75486.07625958159,50299644.82519165,2020474128.498292,595233554392.031,1.6620800741057025,-14.197681328007477,0.3388095509184884,4.8268231691084615,3.857869855410928,4.838699599854887,16.76174709902372,7.614188332192911,-0.0458879187086244,-1.373672104668529,1.5736021993225744,1.9736768262188749,14.28147343171855,22.473358001719227,14.611609215316342,-5.160390017298723,882.7824000299071,-340.107877823391,38994.042094491895,1.6263278953314708,0.4212838831556468
1500,4.893493104816625,4.220699527150718,3.928956030990497,6.462242587939434,11.192932493146488,10.699609131812524,0.5397344804499066,-1.5000000000000002,1.655711463351955,2.72327026503148,1.320578664263101,2.186497232678429,9.908431835353433,40.58200224617655,476.0241671473976,1807.350362929516,14366.958099614656,1.5000000000000002,3.189692886178258,0.9580566911268372,33.3073475370695,26.13998237914033,33.321123519151364,57.71387890044844,38.48061587633272,-0.2600920503431378,-1.5000000000000009,1.154841488289431,1.4720980036711957,34.77990794047904,40.16528064855221,80.9437711393794,-9610.52746328454,1846083.9795672048,-26654302.97617725,3164373544.401111,1.5,6.856709460094468,-23178.06118804881,221294.7689434396,205013.6533115628,222505.274728864,385390.4407824638,282397.91518218827,0.5616770880484797,-1.5,1.2691740253183077,1.377459064899562,-9.599822561672816,-12.183845442939797,516883.65475983056,6086955861223425.0,3.5972933190807564e+21,7.452164915952082e+26,3.012976305413409e+32,1.4999999999999998,-117446.3591686924,11.883478818330495,11.338880179567788,9.437044086426948,16.4252023595542,28.44928501134808,27.918783566603462,0.7069903503880991,-1.4999999999999996,1.699752791804339,2.958424620136968,1.382188045323732,2.3493779888375954,24.136961958006584,1030.6803216351548,24795.44592944731,331286.9473240614,5844235.227367173,1.5000000000000002,3.949831279791145,44.46934929529784,54.83926775412655,52.784486181444585,70.60359986966664,122.28902217152596,112.559778513125,0.051727650586675,-1.4999999999999998,1.594249850162158,2.13244054562178,1.587691319718326,2.5311766485647,134.28821788251778,8530.95586797432,13566188.520158542,64138824.8251431,61270096887.45792,1.5,42.57670874216132,-0.7418807295182436,2.494841602541591,2.521316866464862,2.6028103347349028,4.508199742226208,2.7118958123686223,0.5765503479215944,-1.4999999999999996,1.0419106517973888,1.0755870665994356,-3.5083945857780865,-3.655433689630476,5.805102665376446,8.95295024595174,58.11164494030336,139.31315721964398,622.7060866548497,1.5000000000000009,-1.8443311479155289
2000,-1.598397600651704,7.65657232211468,7.169672336892516,7.821635034539883,13.547469278083828,8.72462894680052,0.4284715942395716,-1.5000000000000002,1.1154482289538017,1.2168797312963335,-4.893422657385634,-5.458359636703212,18.314909366150573,192.32033320945945,5155.001731835079,28186.03518161828,490290.3814681799,1.5,-3.929541329405581,-9.106298531254948,20.407584130005212,21.574318900767643,22.34712874092725,38.70636238256871,19.0765113072918,0.5622761341592191,-1.5000000000000004,0.8536448475528072,0.8842231078086563,-2.45402988538391,-2.094869967398581,47.65948701074249,4778.861421055378,260170.2541803273,4975624.947296682,185366976.0981981,1.4999999999999996,-17.812431197605957,-65599.64119973905,158430.96763491616,167054.91627391402,171475.02567799878,297003.4567034718,154343.4782982057,0.593149149085997,-1.5,0.9000930467159501,0.923908626820262,-2.61396285927675,-2.3528097940087465,366919.0762523862,2358762071982647.5,9.450429745889344e+20,1.4801451075100924e+26,4.114515313882578e+31,1.4999999999999998,-138566.80394324232,-1.6089677492934424,20.71602711411133,17.83044099277544,20.778415642460864,35.989271593526134,26.105999416609684,0.3877716106025864,-1.5,1.2563999039109537,1.464125280310641,-12.914128112005626,-16.22530931901761,49.796872633314265,3447.429731780953,276259.44955042336,3698693.746460498,189721452.0567909,1.4999999999999998,-7.242029447785427,8.272917124337559,123.97647512072746,93.80952469437004,124.25219330501378,215.21111175615337,154.07311770657657,-0.1375376215724552,-1.5,1.240003203230051,1.6424037773194604,15.019151218073285,18.623795620207392,303.03283141569835,-262083.3087818104,354363021.978271,-10070660155.695078,8238615572616.632,1.4999999999999998,19.705347375557903,-0.3614451085060842,1.5053256249441214,1.5124313379048278,1.5481110436840066,2.681406983419181,1.7452667803290645,0.6418362722141644,-1.5,1.1273524515243367,1.153947777058616,-4.283115215150152,-4.82858043796071,3.425268924409215,2.1893521434175685,7.702169601938099,12.4027085571742,30.97299779057826,1.5,-1.1495999617671666
2500,-1.7917755216775226,7.0275098049230325,6.142120705178591,7.252334353735501,12.561411574147083,7.167997538553136,0.1600267926625477,-1.4999999999999998,0.9883710801145116,1.1670232290468665,-4.0475686077827495,-4.000499756711827,17.16399726559883,55.53887541269432,3658.4497979048697,6857.092543119633,274098.2878874567,1.5,-2.547324376540012,10.162188258884022,33.93237580720324,34.54916248297992,35.42140875417397,61.35167963789432,41.26988273307552,-0.6046545946649359,-1.5,1.1651112754856872,1.1945262856489345,3.4856083996680285,4.061121648380842,78.30554114652259,-23623.82202320609,1988604.1071219847,-68001533.6061025,3992621399.4086127,1.5000000000000004,26.25234045702362,-133286.60639187382,91778.13242512642,107659.97709010584,161828.75218855994,280295.6209160589,-11589.06466034148,0.342463205577237,-1.5000000000000002,-0.0716131373665794,-0.10764505969235,-1.2141411396788797,0.0869484562182388,221624.6907563588,264747315881411.7,1.0642609404653671e+20,5.575065915996067e+24,1.4147676397217395e+30,1.5,-155056.99909857975,-3.925034493964579,29.71541505809296,27.03193918075189,29.97351810938365,51.91565624703832,36.35384720115432,0.4572698614609238,-1.4999999999999998,1.212865539123124,1.3448479207529478,-7.636498011794069,-9.26204527808728,70.79703176661697,11998.252032122276,1169549.108158056,26486318.09740417,1693036182.187804,1.5000000000000004,-13.685766117585413,-8.628861447824912,153.3148117037257,100.81361143614592,153.55744442271313,265.96929562057323,178.53635467335857,-0.0118066813460527,-1.4999999999999998,1.1626681815691298,1.770954855500254,-17.795794422150625,-20.69060394037993,375.537241509641,-42548.10124276982,828757964.137884,-2500278696.739309,29222280659873.266,1.5000000000000002,-7.422052180550807,-0.2496560664833065,0.8134967529542366,0.7092846885352521,0.8509436635870812,1.473877659711623,0.7690950409243413,0.0855120428375083,-1.5000000000000002,0.9038142874021602,1.084324888660157,-3.4084637941052405,-3.0806182752052917,1.9910252314996268,0.046035700190193,0.6569231312107671,0.0761634151216891,0.6542241817453138,1.4999999999999998,-0.2961330497989755
3000,-0.1757609237045709,12.30083891259346,12.300211039173176,12.302094531252594,17.397788931693302,12.12507798888889,0.0,-2.0,0.9856108614745231,0.9857617849216952,-69.99334250160553,-68.98619860048879,24.60167782518692,0.0,22894.90915791739,0.0,3464243.3105735923,1.0,-0.1757609237045709,-14.53694135672511,14.36822292408245,8.372648428176465,20.43938585195244,28.90565667840789,-0.1687184326426596,0.0,-2.0,-0.0082545744703255,-0.0201511426270893,-1.4060307013962552,0.0116061851322394,28.7364458481649,0.0,42619.88072279037,0.0,8798696.650152452,1.0,-14.53694135672511,-43833.110411776666,473344.1621081064,472327.2073686819,475369.3694067765,672273.8093518092,429511.0516963298,0.0,-2.0,0.9035311892988092,0.9093506471691956,-10.84498373355359,-9.798781050703916,946688.3242162128,0.0,5.020050671084848e+22,0.0,1.1247659260196648e+34,1.0,-43833.110411776666,2.0412774001952414,33.65474197045667,33.6237608032329,33.71659043442212,47.68245946933874,35.69601937065191,0.0,-2.0,1.058707861937574,1.0616307788871662,16.517397601716084,17.48709869968565,67.30948394091334,0.0,1282877.1233937433,0.0,1453040070.8938277,1.0,2.0412774001952414,7.289900321114075,220.9364499849491,220.87630020128807,221.05668408497328,312.62136068619395,228.22635030606315,0.0,-2.0,1.032433609735745,1.0332767711976198,30.32369090764061,31.307197664286388,441.8728999698982,0.0,2382700664.153974,0.0,116306564827653.23,1.0,7.289900321114075,-0.9280175598473668,1.3104028434873216,1.1177862844538984,1.6057310495860504,2.270846627848177,0.3823852836399551,2.9603768525934453e-16,-2.0,0.2381378150086418,0.3420915866996631,-1.7302808902130569,-0.412045310546545,2.620805686974644,4.440892098500626e-16,2.948623396577469,1.5543122344752194e-15,5.063245213755192,1.0000000000000002,-0.9280175598473668
3500,0.2828938946438823,9.116432022986931,8.652561804371826,9.12082023643534,18.24164047287068,12.044671291913172,0.1124112031225089,-1.7517502616820302,1.3205688720623827,1.3920352797511872,32.24113495951186,42.57663922749363,22.07763035031495,85.16953771805247,8621.862164670038,23594.611523882857,1011244.3182490736,1.24824973831797,-0.440068327467932,9.130496177216417,17.250312964536302,18.84351735305818,19.51766527576013,39.03533055152026,22.23544819080228,-0.9796923625207884,-0.8288299655366971,1.1392473370479146,1.1800051855602007,2.1376346801900112,2.4352946169877407,42.15531919647262,-5028.988684696853,192256.8184598301,-4988309.151213456,152652303.82798958,2.1711700344633025,17.103203761866858,-163928.31250803312,427845.9836831893,443765.1322530388,458175.37842573697,916350.756851474,569331.8047307612,1.080356341953183,-0.715800429036813,1.242606721223107,1.2829575001537596,-2.7949740433232644,-3.473053531877611,1078679.5493247062,8.461150191740515e+16,7.65391938322749e+22,5.162773455298631e+28,3.9310012306675055e+34,2.2841995709631875,-357848.6550844745,1.9586284740140745,22.16530709187775,21.839511568729947,22.25167553188893,44.50335106377787,27.74993076748518,0.0367788691400727,-1.9317879553040609,1.247093987493961,1.270629642066622,11.360845523850502,14.16804214564164,49.322940028820106,400.5157781478784,257841.2994423537,655912.4587580636,143069856.35745156,1.0682120446959391,0.8287961949530214,-17.369523517172695,161.83748604310682,150.60061685538005,162.76692611205266,325.5338522241053,196.40015104013688,0.1442223657179088,-1.6993457159427972,1.2066342698204566,1.304112527166722,-9.37083426330781,-11.307169758914934,397.3822144370053,611321.9444283601,892233180.8260221,53371201300.92884,34670787560564.336,1.300654284057203,-32.44809085597962,-4.331218366775033,9.259168949832883,8.104684956391868,10.222116325998194,20.444232651996387,6.188847203497206,-0.1478947414728152,-1.691330346143877,0.6054369766617641,0.7636135441163927,-2.3601018144022703,-1.4288929071256544,22.785985533694493,-117.40017883238404,9618.73735891388,-33549.92247871115,1232018.3926731958,1.308669653856123,-3.4582911702000256
4000,0.2069376215101078,8.844097079109439,8.611911771608417,8.846791523803816,15.182678953719117,10.373707387760724,0.05620560156125445,-1.875875130841015,1.1678654618509303,1.2036875576058734,48.84569558937493,54.50962780567238,19.610577310389424,42.584768859026234,7010.226690758289,11797.305761941428,703953.190356788,1.124124869158985,-0.15454348954579933,1.7814330377285161,16.90636964311084,17.46200835529321,18.495429094900295,31.87307847425887,16.615122205364138,-0.4898461812603942,-1.4144149827683485,0.8842426472651352,0.9318699681479763,-0.5003595443857805,0.23026165077465421,37.64008591992169,-2514.4943423484265,133752.48510831757,-2494154.575606728,86646961.3725394,1.5855850172316512,5.767786830053737,-10863.9736838674,229096.7689012171,292163.74021667446,301788.9923082303,560990.5472653948,370939.8619951522,0.5401781709765907,-1.3579002145184065,1.2146487062692963,1.2552559154889245,-0.8862274125626475,-1.1298197469754463,569687.328781598,4.230575095870258e+16,3.827002101272956e+22,2.5813867276493154e+28,1.9655006543919479e+34,1.6420997854815937,-107824.14497208808,2.1205384744441163,17.05507870522264,16.83715709569627,17.206319247156262,30.850774908377105,20.988614780463436,0.01838943457003635,-1.9658939776520303,1.2085047325955782,1.23639365804736,8.344439736743068,10.200695764508245,36.60632033297759,200.2578890739392,139099.36232362257,327956.2293790318,72987221.28572568,1.0341060223479697,1.5556223349135898,8.159311214083267,142.67502619757974,135.88583847972393,145.39565959720252,253.29384261787615,176.80043166876436,0.0721111828589544,-1.8496728579713986,1.217265416611012,1.3007289423664794,-2.785277045433686,-3.3204093976061024,322.2036735705553,305660.97221418004,562479503.9606907,26685600650.46442,19110551224377.37,1.1503271420286016,0.6200275446798074,-3.585838445948297,11.249858923402636,10.595550325509505,11.881958024281428,19.797614739293778,8.294468787674017,-0.0739473707364076,-1.8456651730719384,0.6867180520861037,0.779168838743911,-3.5637857167043174,-2.545152707477544,24.633541663819635,-58.70008941619202,20176.541034910537,-16774.961239355576,3310060.9923150865,1.1543348269280616,-3.149374847660793
4500,0.1309813483763333,8.571762135231946,8.571261738845008,8.57276281117229,12.123717434567553,8.702743483608279,0.0,-2.0,1.015162051639478,1.0153398354605594,65.45025621923799,66.44261638385113,17.143524270463892,0.0,5398.591216846539,0.0,396662.0624645025,1.0,0.1309813483763333,-5.567630101759384,16.562426321685376,16.080499357528243,17.47319291404046,24.710826396997483,10.994796219925991,0.0,-2.0,0.6292379574823558,0.6837347507357519,-3.1383537689615717,-1.974771315438432,33.12485264337075,0.0,75248.15175680505,0.0,20641618.91708924,1.0,-5.567630101759384,142200.36514029832,30347.554119244876,140562.34818031007,145402.60619072363,205630.33767931556,172547.91925954318,-1.467500473429071e-15,-2.0,1.186690691315486,1.2275543308240893,1.0225192181979694,1.2134140379267186,60695.10823848975,-0.041015625,8.48193184233623e+17,-60817408.0,7.811639044496823e+26,1.0,142200.36514029832,2.2824484748741583,11.944850318567536,11.83480262266259,12.160962962423593,17.198198752976335,14.227298793441696,0.0,-2.0,1.1699154776971954,1.202157674028098,5.328033949635635,6.233349383374848,23.889700637135075,0.0,20357.42520489148,0.0,2904586.2139998204,1.0,2.2824484748741583,33.68814594533923,123.51256635205264,121.17106010406782,128.0243930823524,181.053833011647,157.20071229739187,0.0,-2.0,1.2278965634015673,1.297345357566237,3.800280172440437,4.666350963702729,247.0251327041053,0.0,232725827.0953592,0.0,3550314888190.4043,1.0,33.68814594533923,-2.8404585251215604,13.240548896972388,13.086415694627142,13.541799722564663,19.150996826591165,10.400090371850826,0.0,-2.0,0.7679991275104433,0.7947241333714292,-4.767469619006365,-3.6614125078294335,26.481097793944773,0.0,30734.344710907197,0.0,5388103.591956978,1.0,-2.8404585251215604
5000,-4.710851799434671,0.1751895924454261,4.709222475620599,4.714108194509124,6.666755743168947,-4.535662206989245,7.581815488314e-15,-2.0,-0.9621463954247532,-0.9631446019953684,-1.0006912539840127,0.962811482953794,0.3503791848908522,4.076600168545497e-17,0.0009419616227686,2.087089182034596e-18,2.8910114639022697e-05,1.0,-4.710851799434671,1.27610978684452,22.31206299497789,22.293801683928656,22.348525930806755,31.60558847039371,23.588172781822404,0.0,-2.0,1.0554688418759124,1.0580596847610269,17.513011937686578,18.484438427629083,44.62412598995577,0.0,247832.87200216652,0.0,123378181.43995604,1.0,1.27610978684452,437413.6536002677,28492.374157521237,436949.1743010272,438340.6434966614,619907.2829723284,465906.02775778895,0.0,-2.0,1.0628857594432437,1.0662705302123137,1.0021192523113165,1.0651382825456086,56984.74831504247,0.0,6.59044219537316e+17,0.0,5.3502223690282565e+26,1.0,437413.6536002677,-0.9261762184899104,8.08235031011482,8.055729431303929,8.135243630224569,11.504971875072917,7.15617409162491,0.0,-2.0,0.8796508644237577,0.8883334715558572,-8.783688749305963,-7.726579401156226,16.16470062022964,0.0,4267.275476228066,0.0,278757.15266221133,1.0,-0.9261762184899104,-9.304537143661047,50.59562208933811,50.16416664389866,51.44406074625997,72.75288841090621,41.291084945677056,0.0,-2.0,0.8026404670762495,0.8231191248285031,-5.528922068015769,-4.43773659110036,101.1912441786762,0.0,6553174.916881661,0.0,16775583707.294956,1.0,-9.304537143661047,0.2845312441202012,6.343409697153801,6.340217455347792,6.349787761400019,8.979955970362601,6.627940941274002,0.0,-2.0,1.043805114489788,1.0453806967903794,22.31666255505328,23.294246513307357,12.686819394307602,0.0,1619.1647745672074,0.0,65153.32296117588,1.0,0.2845312441202012
