Time (cycle),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Root_amplitude,Amplitude_Root_mean_squared,Amplitude_Root_standard_squared,Amplitude_Peak,Amplitude_Skewness,Amplitude_Kurtosis,Amplitude_Crest_factor,Amplitude_Clearance_factor,Amplitude_Shape_factor,Amplitude_Impulse_factor,Amplitude_Max_Min_difference,Amplitude_Central_moment_3rd_order,Amplitude_Central_moment_4th_order,Amplitude_Central_moment_5th_order,Amplitude_Central_moment_6th_order,Amplitude_FM4,Amplitude_Median,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Root_amplitude,Rise-Time_Root_mean_squared,Rise-Time_Root_standard_squared,Rise-Time_Peak,Rise-Time_Skewness,Rise-Time_Kurtosis,Rise-Time_Crest_factor,Rise-Time_Clearance_factor,Rise-Time_Shape_factor,Rise-Time_Impulse_factor,Rise-Time_Max_Min_difference,Rise-Time_Central_moment_3rd_order,Rise-Time_Central_moment_4th_order,Rise-Time_Central_moment_5th_order,Rise-Time_Central_moment_6th_order,Rise-Time_FM4,Rise-Time_Median,Energy_Mean,Energy_Standard_deviation,Energy_Root_amplitude,Energy_Root_mean_squared,Energy_Root_standard_squared,Energy_Peak,Energy_Skewness,Energy_Kurtosis,Energy_Crest_factor,Energy_Clearance_factor,Energy_Shape_factor,Energy_Impulse_factor,Energy_Max_Min_difference,Energy_Central_moment_3rd_order,Energy_Central_moment_4th_order,Energy_Central_moment_5th_order,Energy_Central_moment_6th_order,Energy_FM4,Energy_Median,Counts_Mean,Counts_Standard_deviation,Counts_Root_amplitude,Counts_Root_mean_squared,Counts_Root_standard_squared,Counts_Peak,Counts_Skewness,Counts_Kurtosis,Counts_Crest_factor,Counts_Clearance_factor,Counts_Shape_factor,Counts_Impulse_factor,Counts_Max_Min_difference,Counts_Central_moment_3rd_order,Counts_Central_moment_4th_order,Counts_Central_moment_5th_order,Counts_Central_moment_6th_order,Counts_FM4,Counts_Median,Duration_Mean,Duration_Standard_deviation,Duration_Root_amplitude,Duration_Root_mean_squared,Duration_Root_standard_squared,Duration_Peak,Duration_Skewness,Duration_Kurtosis,Duration_Crest_factor,Duration_Clearance_factor,Duration_Shape_factor,Duration_Impulse_factor,Duration_Max_Min_difference,Duration_Central_moment_3rd_order,Duration_Central_moment_4th_order,Duration_Central_moment_5th_order,Duration_Central_moment_6th_order,Duration_FM4,Duration_Median,RMS_Mean,RMS_Standard_deviation,RMS_Root_amplitude,RMS_Root_mean_squared,RMS_Root_standard_squared,RMS_Peak,RMS_Skewness,RMS_Kurtosis,RMS_Crest_factor,RMS_Clearance_factor,RMS_Shape_factor,RMS_Impulse_factor,RMS_Max_Min_difference,RMS_Central_moment_3rd_order,RMS_Central_moment_4th_order,RMS_Central_moment_5th_order,RMS_Central_moment_6th_order,RMS_FM4,RMS_Median
500,-0.3686247784752958,7.649368981502425,5.810819508705717,7.6582458854803965,91.25853201773404,21.255420317564063,0.1211721897770932,-0.7822743547176159,2.775494628327767,3.6579040676998114,-20.775179349463155,-57.66139868698094,39.066715443198376,54.23501787701608,7592.945109293175,26701.65205722781,1614258.4685326498,2.217725645282384,-0.909151346205674,-11.393780809031483,227.9896887319892,38.40488746956974,228.27421319376745,2720.201192947163,1399.0785576884884,-1.2604445915308355,22.094060323718622,6.128938254190366,36.42970074569425,-20.034983735409565,-122.79317823803348,2648.1502689236986,-14937206.192837551,67800322595.89156,-6188016380692.071,1.0878419564164013e+17,25.094060323718622,3.8199457636352223,-1817594.771857312,22723240.8056705,3387837.786141641,22795818.113574512,271643523.6340789,114183979.31258003,-0.7777818786747778,14.85753963748892,5.00898799699518,33.70408694880947,-12.54174938579988,-62.82147213479327,234387933.21266973,-9.12575138491556e+21,4.761049603328094e+30,-6.076785489953191e+37,5.403437246865271e+46,17.857539637488916,-152330.10043979774,0.67779458299129,94.58878319155016,28.049978171523303,94.59121159576516,1127.184376304065,620.9711799115055,-0.4471875249320102,29.64174125373563,6.564787250693239,22.13802720680629,139.55734372840317,916.1642708488351,1289.632703499297,-378450.0749807699,2612954651.460393,-304523487931.0824,1046410137424298.4,32.64174125373564,-4.703631320758792,-45.84118512805336,835.2924365390542,209.3335392458916,836.5493821606075,9968.636384613885,4962.07374866618,-1.3459471155536238,21.74015905363016,5.931596931971102,23.704150641801977,-18.24886027321893,-108.24488360859476,9868.382700369932,-784410941.590511,12043609987276.729,-1.0309866565784e+16,2.5719870820410232e+20,24.740159053630148,-36.55151557130577,-0.7010951912648059,11.003471544353202,6.506883272403844,11.025784348272246,131.3873841365066,37.98783358043805,-0.3347617422596888,2.4673817112964134,3.4453633755670894,5.838099746086911,-15.72651543705678,-54.18356031212589,82.05650951881458,-445.9898690032287,80149.0343760426,-781318.6610549175,95015494.94748664,5.467381711296415,-0.2646622050769179
1000,0.4425781750805409,5.532196135127458,4.069885925027887,5.549871126303458,24.19132738923103,11.996736676574514,0.232360144842176,-0.5661928923066508,2.161624369927496,2.947683767449161,12.539866262708244,27.10648050910177,21.6121871694164,39.341810783490295,2279.6933416464544,6131.198337375844,225024.9810663628,2.4338071076933496,-0.6276811043586008,0.919826330156886,20.31607673819692,14.137699410310136,20.336889007661807,88.64644401040098,39.70084819542093,0.079517383567308,-0.4810561544367555,1.9521593583199408,2.80815478128418,22.109487781452327,43.16124348022255,79.86467608556757,666.7785424592565,429119.1187341772,1105536.3241280792,587606679.4775248,2.518943845563244,1.123577310985044,1807714.109558789,7032296.340560871,3212503.397781109,7260924.329819431,31649635.39037869,16271823.02730872,-1.311912760313107,4.469820921877062,2.24101261604986,5.065153561720042,4.016633101122175,9.001325453658268,37743847.73578972,-4.562432445339153e+20,1.8268329857826943e+28,-3.226749962042587e+35,8.895728683104235e+42,7.469820921877061,1539852.3777017987,4.055360783674159,17.5202333601597,12.691521789618452,17.98345150632145,78.3880477721195,41.74188194073962,-0.1084696588739004,-0.2392431710943121,2.321127394597568,3.2889579857069693,4.434488684389859,10.293013166370232,70.54383960908893,-583.348296093342,260128.3587735204,212302.15374260437,288653502.304274,2.760756828905689,4.030169125780628,18.64088058900241,125.19905721456028,89.23220856992413,126.5791703107118,551.7458117416166,311.0883916578558,0.2754130749550573,-0.2093046646857108,2.4576586407876766,3.4862791882381887,6.790407229226601,16.688503001375864,514.5325831545052,540490.0827625928,685672387.5983503,77613428145.00319,43447413019631.04,2.79069533531429,32.91453646914647,-0.0025263450953659,5.023369560693926,3.710083438984164,5.023370195966631,21.896363040212652,10.089357738733147,0.0215982194053281,-0.666301983621441,2.0084838156730123,2.7194422725693888,-1988.3943033677197,-3993.657777490478,19.91854424854933,2.7378102023651056,1486.0217829518608,683.7224280453344,120031.51769207188,2.333698016378559,-0.6527483326846526
1500,-2.088071986367424,6.804049556670846,6.008748342108955,7.1172420915608265,17.433611500182938,8.040759362856768,0.2393501978799165,-1.3986645260722834,1.1297577431560168,1.3381754244070432,-3.4085233354155315,-3.85080563091367,18.77260636395689,75.39389755841415,3432.0388627193583,10682.862580731076,284768.63125771127,1.6013354739277164,-3.0946887539768686,-7.874986467517702,16.59735298144934,16.195354148505086,18.37083389110065,44.99916918262461,13.600488207179424,0.2315354545088715,-1.5185306119840396,0.7403304764389539,0.8397771411769233,-2.3328083123540115,-1.7270490893257973,41.03972506302223,1058.6051296876378,112421.14480408766,728064.794132738,47410608.70098037,1.4814693880159604,-10.58181877176159,921880.207024998,8310009.98587621,5583436.545262235,8360988.522983798,20480155.62657669,8397375.036121596,-1.2258190074067532,0.2223628631112388,1.0043519391322897,1.5039796670111882,9.069495645172344,9.1089655381807,24613366.144131675,-7.034463623705381e+20,1.5366700484117837e+28,-2.3915915981656525e+35,4.275969539275441e+42,3.2223628631112384,3019326.070394749,-10.492380559272856,22.264853374135296,20.80041015869156,24.61328392499365,60.28998651048203,28.000342904610434,0.544703309629416,-1.0256356872781929,1.1376110148462302,1.3461437871171182,-2.3458245520118086,-2.668635849265357,62.49269823808231,6012.007757713698,485184.2004834283,11976832.318747217,603875460.5111,1.9743643127218071,-15.133118084811551,-93.0654599190446,177.119433250916,153.80985980441798,200.08116719238967,490.0967667618446,250.4812747332005,0.9559406683375417,-0.3497371963423656,1.2518983083117874,1.6285124702129516,-2.1498971516009853,-2.691452607133604,532.712527797705,5311651.581695179,2608277510.843384,751143486208.8212,282780736787484.6,2.6502628036576343,-151.7515327338903,0.9331043742403994,3.5185791322873823,2.653429096303399,3.640203687075052,8.916641593131844,7.146970764456354,0.6026650787360089,-0.9329923269129812,1.963343641959506,2.6934847343059185,3.9011752463794704,7.659347616148943,10.313107740365773,26.25294297310741,316.81911724352574,1334.147018314733,10537.17833343402,2.0670076730870197,0.0036019530008992
2000,-2.1813092136228924,8.730336942752036,8.938401271135037,8.998716187291222,15.586233639280891,10.165227068773463,0.7070940878285499,-1.5,1.1296308114628273,1.1372533812730292,-4.125373941067913,-4.660149512636149,18.54116025591808,470.5114778095796,8713.954353637231,89654.53072304309,1217631.5464294823,1.5,-8.333221522497523,3.4413300329622243,10.206103514386085,10.168808460469986,10.770668565234551,18.655345186471227,13.89867017636936,-0.4612427268827612,-1.5000000000000004,1.2904185187938415,1.3667943722608955,3.1297982065275463,4.038749565790898,24.301684957309373,-490.3536783322809,16275.37988579917,-127693.6743191812,2783423.13695649,1.4999999999999991,6.828334703457328,-8155877.230897226,26707059.85289354,27302985.579791836,27924637.497942667,48366890.92937975,29043684.02754464,0.6129997351108395,-1.5,1.0400738068554842,1.0637548755488913,-3.4238668272438773,-3.5610742051777486,61460176.685961545,1.1677194820950606e+22,7.63124818334473e+29,2.0822395638357243e+37,9.528245562245277e+44,1.5,-21094823.061819404,-7.278122647144826,33.79413403301867,33.54689275513003,34.56898269125826,59.87523438722842,39.944450392525255,0.632466299870612,-1.5,1.1554997365492716,1.1907049241219785,-4.749711480174014,-5.488290364026124,77.20462789599442,24409.63898613661,1956395.0168503555,69692173.55107976,3947262779.522236,1.5,-24.51864083049057,-92.32185064183466,297.1755702622028,310.1956162321424,311.1858667526509,538.9897318129501,327.3138691105325,0.6975256644268831,-1.5000000000000002,1.051827554143714,1.0551853475117432,-3.3706632242447747,-3.545356454999546,649.4379828453766,18306254.920396235,11698863617.736307,4041715351859.89,1884867190965214.5,1.4999999999999991,-282.1553073011923,-0.8507951078542272,1.3246375752058706,1.5088482537658972,1.574330658151576,2.7268206878318795,1.022474235047495,0.7069332567655203,-1.5000000000000002,0.6494659998859346,0.677652131349542,-1.8504227911255424,-1.2017866882500725,2.8218846311708035,1.6431212933455763,4.618272343866428,7.20781735132752,14.855126808919737,1.5,-1.7754491624868685
2500,-0.7283875857862026,7.07259019361366,7.244573297653441,7.446635777971861,13.936438383247033,9.101347676911267,0.33647522985707584,-1.4247487153836673,1.2883878490575038,1.3608599872378284,-2.08548643658327,-2.039222389791359,15.92028390343617,306.51888227727284,5923.924666269921,59475.23362632246,814998.7294345079,1.5752512846163325,-4.475896429106276,2.7732521878633123,9.571264752668432,9.043282969080238,9.988798269302604,19.31592757872841,12.829868393472212,-0.4466048097065323,-1.4414024211512853,1.2833133005242927,1.4359263049624873,4.040717235003341,5.17256161429112,23.7335955933896,-406.489187737494,13503.291996302585,-104396.99780135142,2234223.615801072,1.5585975788487145,5.662735376932308,-5202954.143177794,18165760.326840807,18517357.154090866,19046837.663160004,33298885.359853856,20138579.063812718,0.4676107335932361,-1.4485172935958086,1.2944514727550707,1.5295089902194359,-1.6702325390625605,-1.269864175894881,41990582.568899944,7.784871454018986e+21,5.0875063799909705e+29,1.3881597393054154e+37,6.3521637246707556e+44,1.5514827064041916,-13861254.0111867,-4.978451857797834,25.288149896230692,24.812502950588037,25.807608493736005,46.681382868865086,30.20525238083294,0.3817005687397006,-1.464505774153808,1.2019178487169087,1.280697821055006,-10.450951120442145,-13.090466249960478,59.363468412946304,16250.44946896028,1306775.6639174544,46454274.61388874,2631844875.2926097,1.535494225846192,-16.51990340180403,-52.44357356679287,218.73502348671997,222.81148336301965,229.99587197856414,414.5346246961252,251.11010396022147,0.2561515474919177,-1.2025719586063655,1.1878031288664535,1.3882748500340438,-1.4219104307996546,-1.158984096509188,494.69659757146076,12154742.436849348,7810914826.171413,2693571114893.3057,1256709723290950.2,1.797428041393634,-177.4200444869207,-0.09158541459997038,2.880245695439041,2.8011422473484435,3.102558922086348,6.846695515324612,3.46892839035701,0.3283772660996686,-1.4280028192075664,0.8855300055103376,0.9692984463027763,0.2052383729078331,1.1522799546684894,7.388695834072446,-29.641892415781083,740.1766339275817,-3651.0402334531063,54213.01351251588,1.5719971807924338,-0.24218458310393842
3000,0.7245340420504873,5.414843444475284,5.550745324171846,5.894555368652499,12.286643127213177,8.037468285049073,-0.034143628114398195,-1.3494974307673346,1.4471448866521803,1.5844665932026276,-0.045598932098626754,0.5817047330534315,13.29940755095426,142.526286744966,3133.89497890261,29295.936529601815,412365.9124395335,1.6505025692326651,-0.6185713357150293,2.1051743427644003,8.936425990950777,7.917757477690488,9.206927973370655,19.976509970985596,11.761066610575067,-0.43196689253030346,-1.3828048423025698,1.276208082254744,1.5050582376640793,4.951636263479137,6.3063736627913425,23.16550622946983,-322.6246971427071,10731.204106806003,-81100.32128352163,1685024.0946456545,1.61719515769743,4.497136050407288,-2250031.055458363,9624460.800788075,9731728.728389896,10169037.828377336,18230879.790327966,11233474.1000808,0.3222217320756328,-1.3970345871916172,1.548829138654657,1.9952631048899807,0.0834017491187562,1.0213458533879867,22520988.45183835,3.892548087087367e+21,2.543764576637211e+29,6.940799147751062e+36,3.1760818870962338e+44,1.6029654128083832,-6627684.960553994,-2.678781068450842,16.782165759442716,16.078113146046043,17.046234296213743,33.487531350501754,20.466054369140622,0.1309348376087892,-1.429011548307616,1.2483359608845457,1.3706907179880334,-16.152190760710276,-20.692642135894836,41.522308929898195,8091.259951783948,657156.3109845531,23216375.676697724,1316426971.0629835,1.570988451692384,-8.52116597311749,-12.565296491751084,140.29447671123714,135.42735049389685,148.8058772044774,290.0795175793003,174.90633880991047,-0.1852225694430477,-0.9051439172127308,1.323778703589193,1.7213643525563445,0.5268423626454655,1.22738826198117,339.95521229754496,6003229.95330246,3922966034.6065207,1345426877926.7207,628552255616686.0,2.094856082787269,-72.68478167264905,0.6676242786542864,4.435853815672211,4.0934362409309895,4.63078718602112,10.966570342817345,5.915382545666525,-0.05017872456618311,-1.3560056384151329,1.1215940111347407,1.2609447612560105,2.2608995369412086,3.5063465975870516,11.955507036974089,-60.92690612490774,1475.734995511297,-7309.28828425754,108411.17189822283,1.6439943615848673,1.2910799962789916
3500,2.177455669887177,3.757096695336908,3.8569173506902494,4.3424749593331375,10.636847871179318,6.973588893186877,-0.4047624860858722,-1.274246146151002,1.6059019242468568,1.8080731991674268,1.9942885723860173,3.2026318558982223,10.678531198472353,-21.466308787340825,343.8652915353003,-883.360567118824,9733.09544455902,1.7257538538489976,3.238753757676218,1.4370964976654883,8.301587229233125,6.792231986300739,8.425057677438708,20.63709236324278,10.69226482767792,-0.4173289753540746,-1.3242072634538546,1.2691028639851951,1.574190170365671,5.862555291954932,7.440185711291566,22.59741686555006,-238.76020654792023,7959.116217309419,-57803.64476569184,1135824.573490237,1.6757927365461454,3.331536723882269,702892.032261069,1083161.274735342,946100.3026889276,1291237.9935946693,3162874.2208020734,2328369.136348876,0.1768327305580295,-1.3455518807874258,1.8032068045542435,2.4610172195605253,1.837036037300073,3.3125558826708543,3051394.33477676,2.247201557489658e+17,2.277328345164869e+24,9.02447973743782e+29,4.9521711759438936e+36,1.6544481192125748,605884.0900787113,-0.3791102791038499,8.276181622654741,7.343723341504049,8.284860098691484,20.29367983213842,10.726856357448307,-0.1198308935221222,-1.393517322461424,1.2947540730521827,1.460683614921061,-21.853430400978407,-28.29481802182919,23.681149446850085,-67.9295653923823,7536.958051652054,-21523.2604932945,1009066.833357492,1.606482677538576,-0.5224285444309498,27.312980583290717,61.85392993575429,48.04321762477409,67.6158824303907,165.6244104624753,98.70257365959944,-0.626596686378013,-0.6077158758190961,1.4597542783119324,2.0544538550786453,2.475595156090585,3.613760620471528,185.2138270236292,-148282.53024442852,35017243.04162823,-2717359039.863651,394787942421.6364,2.3922841241809043,32.0504811416226,1.4268339719085432,5.991461935905382,5.385730234513536,6.159015449955891,15.086445170310077,8.36183670097604,-0.4287347152320347,-1.284008457622699,1.3576580167591437,1.552591076209245,4.316560700974584,5.860413240505613,16.52231823987573,-92.2119198340344,2211.293357095012,-10967.536335061974,162609.3302839298,1.7159915423773011,2.824344575661922
4000,-6.348129840597496,1.5766389873538285,6.248677171324896,6.540989448816479,9.25035598985558,-4.771490853243668,-8.498351687836757e-16,-2.0,-0.7294753936817644,-0.7636001544678899,-1.0303805393181484,0.751637249561135,3.153277974707657,-3.3306690738754696e-15,6.179154392211833,-1.4210854715202004e-14,15.360083264221029,1.0,-6.348129840597496,-0.3152691839806092,8.740789887935662,8.737946123023164,8.746473719357198,12.369381756854796,8.425520703955053,0.0,-2.0,0.963304867115552,0.9642449822109892,-27.742875497451585,-26.724846994475897,17.481579775871325,0.0,5837.17512375994,0.0,445968.3974100388,1.0,-0.3152691839806092,1021753.2314732928,646457.0960647487,906500.4550631108,1209084.9610670807,1709904.350002411,1668210.3275380414,0.0,-2.0,1.3797296147540852,1.8402752234932969,1.1833434177875508,1.6326939579458,1292914.1921294974,0.0,1.7464607430638098e+23,0.0,7.298577803824547e+34,1.0,1021753.2314732928,2.640036745229298,7.77297532607689,7.541940829324371,8.209076649414417,11.609387532162154,10.413012071306188,0.0,-2.0,1.2684754346944715,1.3806806904157345,3.109455451424569,3.944267855408874,15.54595065215378,0.0,3650.473133258955,0.0,220558.4670894462,1.0,2.640036745229298,9.728197820633955,71.02632830445846,70.69164294102612,71.68944933007997,101.38419152165788,80.75452612509241,0.0,-2.0,1.1264492457359252,1.1423489788242889,7.369242551587853,8.301077713881224,142.05265660891692,0.0,25449394.73020233,0.0,128385562072.56071,1.0,9.728197820633955,-1.3156982325912685,8.988345781146318,8.939937674111729,9.084130212667286,12.846900149117266,7.67264754855505,0.0,-2.0,0.8446210444953764,0.8582439641356229,-6.904417736258631,-5.831616520031168,17.976691562292636,0.0,6527.0822497743375,0.0,527325.3239350984,1.0,-1.3156982325912685
4500,-4.445088789605398,3.5132050278078166,7.006472572119392,7.257793133047446,10.264069481654015,-0.9318837617975828,-6.373763765877568e-16,-2.0,-0.2657845920083613,-0.2874873294874791,1.087963887297016,2.657606438287645,7.026410055615633,-2.4980018054066022e-15,1893.2548639939557,-1.0658141036401503e-14,164163.84727575618,1.0,-4.445088789605398,-5.021528708378476,13.861135789260594,12.966394489777006,15.293006161703685,21.62757672333666,8.839607080882118,-3.6447070671874426e-17,-2.0,0.7946309178803079,0.8214408760646708,-21.263426772972537,-20.175318949563312,27.722271578521188,-9.094947017729282e-13,186679.30829190128,-1.3969838619232178e-09,156008122.5552387,0.9999999999999999,-5.021528708378476,7793282.3032115875,511988.14170811826,7706816.5050739655,7933833.531675681,11220134.982106177,8305270.444919705,-1.2888996020137798e-14,-2.0,1.2857610936615997,1.6311731090599697,1.137509428699712,1.475486223606383,1023976.2834162365,-16.46875,1.3101930613033539e+23,-323733159936.0,5.47397432322255e+34,1.0,7793282.3032115875,5.280732455689231,11.83346689326492,11.165821373297653,13.008047634160745,18.396157384225376,17.114199348954152,0.0,-2.0,1.290873221755896,1.4577206557606033,2.851014088563057,3.6629321979351332,23.66693378652984,0.0,85888.60042601566,0.0,48119902.29364876,1.0,5.280732455689231,-60.82311498781391,137.42544805310905,119.8046188040581,162.03719454998455,229.1551981414759,76.60233306529516,4.883143794684206e-17,-2.0,0.8818657108359262,0.9167910280614627,5.129576957755373,6.166954013938891,274.8508961062181,1.862645149230957e-09,3229154502.0719094,0.00048828125,363844808149589.7,1.0,-60.82311498781391,-1.1197853922183212,7.778204479421433,7.737615265629074,7.858538881100993,11.113652266089312,6.658419087203112,0.0,-2.0,0.84962653136723,0.8625187143688892,-7.143255261988069,-6.072685685212271,15.556408958842866,0.0,4969.3068112519395,0.0,396767.0112560711,1.0,-1.1197853922183212
5000,-2.542047738613301,5.449771068261805,7.764267972913888,7.974596817278413,11.277782973452453,2.907723329648502,-4.2491758439183784e-16,-2.0,0.1979062096650418,0.18862549549293162,3.2063083139121806,4.563575627014155,10.89954213652361,-1.6653345369377348e-15,3780.3305735956997,-7.105427357601002e-15,328312.3344682482,1.0,-2.542047738613301,-9.727788232776343,18.981481690585525,17.194842856530848,21.839538604050173,30.885771689818522,9.253693457809181,-7.289414134374885e-17,-2.0,0.625956968645064,0.6786367699183523,-14.783978048493488,-13.625790904650732,37.96296338117105,-1.8189894035458565e-12,367521.4414600426,-2.7939677238464355e-09,311570276.71306735,0.9999999999999998,-9.727788232776343,14564811.374949882,377519.1873514878,14507132.555084819,14658582.10228428,20730365.614209943,14942330.56230137,-2.5777992040275597e-14,-2.0,1.191792572569114,1.4220709946266425,1.091675439611873,1.3182784892669663,755038.3747029756,-32.9375,8.73925379542898e+22,-647466319872.0,3.6493708426205526e+34,1.0,14564811.374949882,7.9214281661491635,15.89395846045295,14.789701917270936,17.807018618907072,25.1829272362886,23.815386626602113,0.0,-2.0,1.3132710088173205,1.534760621105472,2.5925727257015447,3.381596540461392,31.7879169209059,0.0,168126.72771877237,0.0,96019246.12020807,1.0,7.9214281661491635,-131.37442779626176,203.82456780175966,168.9175946670901,252.38493976988912,356.9262047612939,72.4501400054979,9.766287589368412e-17,-2.0,0.6372821759359273,0.6912330772986366,2.8899113639228933,4.032830313996559,407.6491356035193,3.725290298461914e-09,6432859609.413617,0.0009765625,727561230737106.8,1.0,-131.37442779626176,-0.9238725518453741,6.568063177696548,6.53529285714642,6.6329475495347,9.380404383061359,5.644190625851174,0.0,-2.0,0.8546320182390836,0.8667934646021555,-7.382092787717507,-6.313754850393375,13.136126355393095,0.0,3411.5313727295406,0.0,266208.69857704383,1.0,-0.9238725518453741
