Time (cycle),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Root_amplitude,Amplitude_Root_mean_squared,Amplitude_Root_standard_squared,Amplitude_Peak,Amplitude_Skewness,Amplitude_Kurtosis,Amplitude_Crest_factor,Amplitude_Clearance_factor,Amplitude_Shape_factor,Amplitude_Impulse_factor,Amplitude_Max_Min_difference,Amplitude_Central_moment_3rd_order,Amplitude_Central_moment_4th_order,Amplitude_Central_moment_5th_order,Amplitude_Central_moment_6th_order,Amplitude_FM4,Amplitude_Median,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Root_amplitude,Rise-Time_Root_mean_squared,Rise-Time_Root_standard_squared,Rise-Time_Peak,Rise-Time_Skewness,Rise-Time_Kurtosis,Rise-Time_Crest_factor,Rise-Time_Clearance_factor,Rise-Time_Shape_factor,Rise-Time_Impulse_factor,Rise-Time_Max_Min_difference,Rise-Time_Central_moment_3rd_order,Rise-Time_Central_moment_4th_order,Rise-Time_Central_moment_5th_order,Rise-Time_Central_moment_6th_order,Rise-Time_FM4,Rise-Time_Median,Energy_Mean,Energy_Standard_deviation,Energy_Root_amplitude,Energy_Root_mean_squared,Energy_Root_standard_squared,Energy_Peak,Energy_Skewness,Energy_Kurtosis,Energy_Crest_factor,Energy_Clearance_factor,Energy_Shape_factor,Energy_Impulse_factor,Energy_Max_Min_difference,Energy_Central_moment_3rd_order,Energy_Central_moment_4th_order,Energy_Central_moment_5th_order,Energy_Central_moment_6th_order,Energy_FM4,Energy_Median,Counts_Mean,Counts_Standard_deviation,Counts_Root_amplitude,Counts_Root_mean_squared,Counts_Root_standard_squared,Counts_Peak,Counts_Skewness,Counts_Kurtosis,Counts_Crest_factor,Counts_Clearance_factor,Counts_Shape_factor,Counts_Impulse_factor,Counts_Max_Min_difference,Counts_Central_moment_3rd_order,Counts_Central_moment_4th_order,Counts_Central_moment_5th_order,Counts_Central_moment_6th_order,Counts_FM4,Counts_Median,Duration_Mean,Duration_Standard_deviation,Duration_Root_amplitude,Duration_Root_mean_squared,Duration_Root_standard_squared,Duration_Peak,Duration_Skewness,Duration_Kurtosis,Duration_Crest_factor,Duration_Clearance_factor,Duration_Shape_factor,Duration_Impulse_factor,Duration_Max_Min_difference,Duration_Central_moment_3rd_order,Duration_Central_moment_4th_order,Duration_Central_moment_5th_order,Duration_Central_moment_6th_order,Duration_FM4,Duration_Median,RMS_Mean,RMS_Standard_deviation,RMS_Root_amplitude,RMS_Root_mean_squared,RMS_Root_standard_squared,RMS_Peak,RMS_Skewness,RMS_Kurtosis,RMS_Crest_factor,RMS_Clearance_factor,RMS_Shape_factor,RMS_Impulse_factor,RMS_Max_Min_difference,RMS_Central_moment_3rd_order,RMS_Central_moment_4th_order,RMS_Central_moment_5th_order,RMS_Central_moment_6th_order,RMS_FM4,RMS_Median
500,-1.0361871419302018,7.896399463151022,5.88687205715649,7.964094943856033,62.201569954141405,17.64118794660846,0.3083942656849799,-0.5732153848150943,2.215090110172268,2.99669973719959,-7.685961947974548,-17.0250982981188,34.07340623988664,151.84259772870638,9435.12534864353,53506.044397270605,2036165.2061243996,2.4267846151849057,-2.294825125653068,-31.961442947559387,151.08386310480182,59.72235176811428,154.42754782084896,1206.117705318845,428.66055338397234,-0.3980249150668334,2.621257775596921,2.775803666074271,7.177556487533264,-4.8316826018845696,-13.41180227961846,939.0046280776304,-1372664.8128119465,2928908638.135012,-122361352847.06387,511167192167875.6,5.621257775596921,-7.903035115373612,-1592164.263871628,8737656.303569786,3661447.169818283,8881532.791273288,69366988.60459653,27168198.950158022,-0.8859546987979283,3.632107810150651,3.0589538527463,7.42007126966313,-5.57827668464074,-17.063690956166646,58385411.26705809,-5.910121224481617e+20,3.865729025608289e+28,-3.571255641004499e+35,2.772032119196255e+43,6.632107810150649,-93502.76718902112,-7.092867875627606,34.75808232738182,22.82634566036249,35.474400090461884,277.0639218095129,127.24261356456796,0.5514954507837537,2.834497536315851,3.5868855636766663,5.574375130291762,-5.00141842658009,-17.93951555220659,233.3619075814005,23158.44298164325,8515824.271751493,550961150.5053754,116772888058.92824,5.834497536315849,-10.07987925942998,-82.09034326774295,353.8917671865398,226.80205565140287,363.28805009279887,2837.3703754980424,994.0166712435216,-0.1595715928727023,1.3697172102212765,2.736166716713111,4.38274983173581,-4.425466329308813,-12.10881367618932,2104.886624730348,-7072402.332537784,68538590687.97793,-1188867123671.6616,5.758319715307434e+16,4.369717210221276,-104.06981437705522,1.4019626859341603,15.013367687300525,9.441618714260152,15.078683917598088,117.76828618051935,47.84884409451715,0.2702942997900254,0.7312032941007285,3.1732772141124026,5.067864477756196,10.75541030362788,34.12989844493211,85.46345535371304,914.6843524816971,189566.4144530332,2304693.739348286,267453549.99169877,3.731203294100728,0.5640466594286536
1000,4.244917052572291,15.007549741259991,15.351395967465722,15.596341558827568,38.20307867329113,17.127359185701643,-0.6716692526105325,-1.473485890131235,1.0981651768204266,1.1156874086239277,3.674121629626817,4.034792429058887,35.39955093784497,-2270.308327760606,77435.47893243609,-1317829.596515283,32502746.79867117,1.526514109868765,12.71897435263496,3.5031211392889747,23.26387083811202,20.72336804035711,23.526145967601497,57.62705323485969,30.584370931703024,-0.1819451269733909,-1.5468757273233522,1.3000162021361936,1.475839780104392,6.715767177944802,8.730606141102704,61.69357281465148,-2290.7957161047,425628.4691554962,-4885610.540627274,401662032.8281755,1.4531242726766478,5.159498228001448,-2753517.3061226844,15163291.05580955,14119057.843415122,15411270.330453329,37749748.59770414,19853528.06653312,0.522047013388338,-1.4932345301040335,1.288247343718428,1.406151053895742,-5.596939701880585,-7.2102427038998735,37757010.81482592,1.820078121610798e+21,7.965619256024696e+28,1.1255654680088327e+36,3.2356712334380696e+43,1.5067654698959658,-8995451.135051511,6.365414630411752,46.12915529204602,40.17120708644738,46.566269674247664,114.063599926745,60.21886223292622,-0.4720988614349524,-1.3076399081548498,1.2931863053275403,1.499055333421692,7.315512402251083,9.460320455044878,127.47266411459476,-46340.36593378758,7662928.677494594,-309395582.2020968,33379197857.287857,1.6923600918451505,20.197574045694463,37.65259740213801,333.54306486809145,278.17734843614534,335.6615769085395,822.1995896838943,454.38471510594553,-0.3534320407755531,-1.31905097267802,1.3536989228581129,1.6334353521607743,8.91469911952156,12.067818595700505,933.1880405440654,-13114799.748848954,20804735777.9368,-4461846516687.988,4469284783443433.5,1.68094902732198,110.26789772787548,4.131963295354744,8.971768579367424,9.316169741290311,9.877537755730597,24.194927416615663,14.529457239850174,-0.5113046495499755,-1.3944544711675055,1.470959423204503,1.55959558953225,2.3905192398091164,3.516356802148884,24.062314681303636,-369.2444108011357,10402.431780908226,-79369.74430315038,1566371.6808432024,1.6055455288324938,7.579574366725366
1500,2.201772705144847,14.764453383655734,12.704051276317752,15.059282485515109,31.67815373104619,17.269966984066528,-0.38825389614380906,-1.4867429450656175,1.1485973558183526,1.4235632435550114,47.61142178397261,56.902206953892836,35.46285683587193,-1295.6680380286302,72067.2970047232,-743533.6235687607,26851525.09341653,1.5132570549343822,6.947936297411619,-1.28469582375959,20.511991898076033,16.34845229529908,21.147861524682884,45.06845718852789,21.87361041588065,-0.2680372184565673,-1.5234378636616759,1.0006513212833978,1.287584136903026,1.812429693631163,3.2814972094378874,52.26675240866797,-2137.3005032919564,287432.3296988422,-3224974.099285128,238102997.93215337,1.4765621363383241,1.7280960350724497,-6412480.324610621,24214636.10285241,24392853.863350622,25084210.141892847,48975449.121583015,28395972.63814386,0.6121889330889866,-1.4966172650520169,1.1755023559479696,1.2358414177120052,-4.523999587308698,-5.438940793284858,54925364.38972977,1.3837485962728932e+22,9.582930973139067e+29,3.6327388773196135e+37,1.875011312043225e+45,1.5033827349479827,-20496448.80961138,-3.989245922784142,67.70821658805167,62.479805139238294,68.49918742062711,135.34830035570616,84.49857867055417,0.04076537798779867,-1.403819954077425,1.2480294175129325,1.390996847713232,0.5054731979408089,0.9383655971565883,168.21284620013557,173871.48176829447,51498659.12206441,3772449970.8105445,664360336027.5248,1.596180045922575,-15.718853656466738,-19.861399588361685,473.4889210361704,418.77099393746903,476.9784788383979,946.5593016298296,605.562527333203,0.06049874341614536,-1.4095254863390099,1.2888064346642283,1.4931461506436823,0.4619233124905211,1.1438513917225155,1195.4299662821863,48200514.21715584,116604891792.69763,49282889135171.25,6.817786991219212e+16,1.5904745136609901,-88.83353955466107,2.5452270275933815,6.290697620316992,6.054715808740522,6.806127250701759,15.331823285999727,10.013620628544661,-0.20444665949263302,-1.4472272355837528,1.471517327253952,1.7639131876158396,3.1434874496269076,4.626116334144692,16.446841837230945,-182.21393709411916,5328.53992928614,-39606.42639599694,785685.874566387,1.5527727644162472,4.145423802450688
2000,0.1586283577174031,14.521357026051476,10.056706585169785,14.522223412202647,25.15322878880125,17.412574782431413,-0.1048385396770857,-1.5,1.1990295348162787,1.731439078486095,91.5487219383184,109.76962147872678,35.52616273389889,-321.02774829665424,66699.11507701031,-169237.6506222385,21200303.38816189,1.4999999999999998,1.176898242188277,-6.072512786808154,17.760112958040047,11.973536550241052,18.76957708176427,32.509861142196094,13.162849900058273,-0.3541293099397437,-1.4999999999999998,0.7012864404306021,1.0993284937016603,-3.090907790682475,-2.1676117222269293,42.83993200268446,-1983.8052904792123,149236.19024218814,-1564337.6579429824,74543963.03613126,1.5000000000000002,-1.7033061578565487,-10071443.343098557,33265981.14989527,34666649.883286126,34757149.953332365,60201149.64546188,36938417.2097546,0.7023308527896351,-1.5000000000000004,1.0627573681775109,1.0655317815282683,-3.451059472736811,-3.667638882669842,72093717.96463361,2.5854893803847062e+22,1.8369300020675665e+30,7.152921207838343e+37,3.717665911752069e+45,1.4999999999999998,-31997446.484171253,-14.343906475980036,89.28727788405732,84.78840319202921,90.43210516700655,156.63300078466733,108.7782951081821,0.5536296174105497,-1.5000000000000004,1.2028725296983247,1.2829383620047716,-6.304566006369465,-7.583589260731702,208.9530282856764,394083.3294703765,95334389.56663424,7854295523.823186,1295341474197.7617,1.4999999999999998,-51.635281358627935,-77.37539657886138,613.4347772042494,559.3646394387928,618.2953807682563,1070.919013575765,756.7403395604604,0.4744295276078438,-1.4999999999999998,1.2239139464703437,1.3528569491265905,-7.990852494540518,-9.780115812255474,1457.6718920203073,109515828.18316062,212405047807.45847,103027624787030.5,1.3188645504094082e+17,1.5000000000000002,-287.9349768371976,0.9584907598320194,3.60962666126656,2.793261876190733,3.734716745672921,6.468719155383792,5.49778401723915,0.1024113305647094,-1.4999999999999998,1.472075231303401,1.9682307856994292,3.896455659444699,5.7358758661405,8.831368993158254,4.816536612897376,254.64807766405548,156.89151115649452,5000.068289571717,1.5000000000000009,0.7112732381760114
2500,1.0212565369041993,13.14202332915527,10.87173828719407,13.217408563385558,21.00009019149223,15.529574565390735,-0.05241926983854285,-1.75,1.172294074556885,1.4495666741203372,48.9360708160565,58.5067346903858,29.52577099920851,-160.51387414832712,42921.42235024986,-84618.82531111925,11924523.211924512,1.25,1.5303914791396362,-1.3249045313035541,24.83918063585555,21.89988123976471,25.435407502442658,38.953933591019705,24.251900968965188,-0.17706465496987184,-1.75,0.9011041108904491,1.104881697333221,3.1440022349310905,4.078918535390013,53.33821431501329,-991.9026452396062,593568.9128752315,-782168.8289714912,565965880.5358517,1.25,0.8596987831722487,553403.161193693,18411420.097874437,22777203.535255693,23243822.453457065,38395287.351083174,25836762.960547075,0.35116542639481757,-1.7500000000000002,1.1594471828881332,1.2094483542851076,-1.2008279581552679,-1.1747221250155424,39603718.02817041,1.2927446901923531e+22,9.185450280499015e+29,3.5764606039191716e+37,1.858833968317524e+45,1.25,-10409598.409342658,-1.6325149664640204,57.152044739180226,54.25587360333651,58.89616924785457,97.66310691390545,72.43699162276863,0.27681480870527486,-1.7500000000000002,1.2610740629575674,1.40223225291742,-1.917490232348177,-2.162762661416248,129.49332573714133,197041.66473518824,47863033.1758074,3927147761.911593,647793300767.3173,1.25,-20.27820240778797,0.000648270163267739,401.94016811531117,370.79827699108415,411.9298186834204,680.815386598313,512.2812958530106,0.2372147638039219,-1.75,1.2633889307581927,1.4112675196796567,-2.6670917817359046,-3.159418863871057,919.2815050365266,54757914.09158031,106860262616.10933,51513812393515.25,6.59670833819032e+16,1.25,-105.27914185900482,0.3895461619692251,3.100102050765594,2.690364866023779,3.165749230091037,5.070561537282547,3.9544815108051043,0.0512056652823547,-1.75,1.2003005513653446,1.4500494911059054,-5.2892425015399915,-3.8522405131942623,7.006261936843755,2.408268306448688,149.84341321827938,78.44575557824726,2651.163726229427,1.2500000000000004,0.26593740114122116
3000,1.8838847160909955,11.762689632259065,11.686769989218355,11.912593714568466,16.84695159418321,13.64657434835006,0.0,-2.0,1.1455586142974916,1.1676942697545794,6.323419693794609,7.24384790204482,23.52537926451813,0.0,19143.7296234894,0.0,2648743.035687135,1.0,1.8838847160909955,3.422703724201046,31.918248313671054,31.826225929288373,32.10123792312105,45.39800603984331,35.3409520378721,0.0,-2.0,1.100921781350296,1.1104349009647816,9.378912260544656,10.325448793006954,63.83649662734211,0.0,1037901.6355082748,0.0,1057387798.0355722,1.0,3.422703724201046,11178249.66548594,3556859.045853604,10887757.187225258,11730494.953581762,16589425.056704476,14735108.711339545,0.0,-2.0,1.2561369975987553,1.353364927041947,1.0494035564262747,1.3181946326387566,7113718.091707207,0.0,1.6005403223658045e+26,0.0,2.024882978662907e+39,1.0,11178249.66548594,11.078876543051996,25.016811594303142,23.72334401464381,27.360233328702588,38.69321304314357,36.09568813735514,0.0,-2.0,1.31927559621681,1.5215261438300685,2.4695855416731107,3.2580639378992067,50.033623188606285,0.0,391676.78498055815,0.0,245127336.87269488,1.0,11.078876543051996,77.37669311918793,190.44555902637293,182.23191454337552,205.56425659858448,290.7117596208612,267.82225214556087,0.0,-2.0,1.3028639150460417,1.469678090232723,2.656668931068708,3.4612780845133595,380.89111805274587,0.0,1315477424.7601898,0.0,47711722865589.9,1.0,77.37669311918793,-0.1793984358935691,2.590577440264628,2.587467855856825,2.5967817145091523,3.672403919181301,2.411179004371059,0.0,-2.0,0.9285258714272884,0.9318681965123816,-14.474940662524684,-13.440356892529024,5.181154880529256,0.0,45.0387487725033,0.0,302.25916288713665,1.0,-0.1793984358935691
3500,5.317790090595966,2.5036009217818496,5.004682432940654,5.877661867034168,8.312269127402887,7.821391012377815,2.829924915248521e-16,-2.0,1.3306976803557502,1.5628146475184277,1.1052827898243454,1.4707972445563888,5.007201843563699,4.440892098500626e-15,39.28804432736517,4.973799150320701e-14,246.2581523527915,0.9999999999999996,5.317790090595966,16.17052250588939,6.1704692437029145,15.558732792764587,17.307815829877523,24.476947881668536,22.340991749592305,0.0,-2.0,1.290803644387427,1.4359133257935843,1.0703312662639024,1.3815874991952546,12.340938487405827,0.0,1449.6820709475517,0.0,55196.19644651871,1.0,16.17052250588939,6750703.460403917,4749208.428999708,5774154.374659583,8253906.827217721,11672786.977615183,11499911.889403626,3.059047672876801e-16,-2.0,1.3932689246602616,1.9916183640451437,1.2226735888534883,1.7035131163524029,9498416.857999418,32768.0,5.08727154471286e+26,1.152921504606847e+18,1.1474331151724883e+40,1.0000000000000004,6750703.460403917,4.059587612090055,6.760682686987055,6.08342193856887,7.8858786431419,11.152316528359616,10.820270299077109,-1.8395370207500692e-16,-2.0,1.3721071282890154,1.778648663259183,1.942531950697796,2.6653619364816112,13.521365373974108,-5.684341886080803e-14,2089.114344677446,-5.4569682106375694e-12,95486.79502610874,0.9999999999999998,4.059587612090055,36.27435848372806,56.67231190023558,50.10724832459207,67.28729463668158,95.1586046505895,92.94667038396364,0.0,-2.0,1.3813405767883835,1.8549545922350408,1.8549547793344243,2.562324304802182,113.34462380047115,0.0,10315344.07565217,0.0,33130315991.350822,1.0,36.27435848372806,-0.7047802618958159,0.2591402242241412,0.6800948615160662,0.750912027716212,1.0619499737453484,-0.4456400376716747,-6.9778849596622565e-16,-2.0,-0.5934650414736637,-0.6552615861238162,-1.0654555303468694,0.6323106105056493,0.5182804484482825,-1.214306433183765e-17,0.0045096134887739,-1.3010426069826053e-18,0.0003028370320654,0.9999999999999998,-0.7047802618958159
4000,0.609426969717747,8.4598175550677,6.097345300900094,8.481740051218912,26.82161708332497,13.935918061505944,0.1144772141307298,-1.3277166815067665,1.6430494187926936,2.285571404238614,13.91756596388766,22.8672486679746,24.744345251870158,69.3109806343223,8565.522220304383,17659.061993743,1179389.9298421915,1.6722833184932338,-0.3071384064468903,0.3726079567639228,22.2849956601536,19.794981701766613,22.288110468644685,70.48119382236007,33.198379779579334,-0.0586852933593621,-1.478289697962448,1.4895107338185267,1.6771109102170338,59.816517774380216,89.09734528458603,66.10600613698624,-649.4817339104636,375303.1384611088,-940088.6310606714,341528930.288438,1.5217103020375518,2.3557003599428312,-2382446.573178296,10540395.147479638,7639849.544766495,10806293.607850073,34172500.86532464,17683851.491220023,0.1604967888970818,-0.8562467660278807,1.6364400351267383,2.314685830866125,-4.5357968273068,-7.422559519405689,34832664.71239955,1.8794770412149087e+20,2.6460762946869445e+28,1.9735058755603837e+35,8.406119499072494e+42,2.14375323397212,565084.3388816144,2.794296609764556,28.80672514368592,19.20296552826996,28.94193336747233,91.52242933003954,54.069701899101815,0.0790246784706301,-0.8675743543439784,1.8682131982195231,2.8156954101439293,10.357502230198442,19.350022367044872,96.36257764136724,1889.054136403813,1468417.164544128,10332896.513153732,3114459225.600278,2.1324256456560216,-0.7463483286304076,26.78956496140333,239.4864432912358,151.44447003769534,240.98015957980343,762.0461751830235,432.8027217397948,0.3030360347960881,-0.899976262035409,1.796009773146768,2.857831135280594,8.99529947302213,16.155645765929716,747.0677740073368,4162335.443043305,6907930197.603418,859489524434.5149,925097481030979.6,2.1000237379645914,-22.95702415383968,0.1845823528926373,8.582082077106978,4.3971177293171415,8.584066834735166,27.14520278487531,16.571521984427264,-0.2856576378751554,0.1264656072200991,1.9304977819337448,3.768723742359468,46.50534951045999,89.7784740779966,32.864045480882524,-180.5609503029151,16959.939957839775,-31790.89522225057,4292646.254392554,3.1264656072201,1.6150575183331677
4500,-0.40272811234112904,5.696022171326107,4.547242183638396,5.8687404433350014,17.71774883360311,8.569077722460296,0.34171207891900257,-1.2724069406786613,1.3133079233036307,1.6770013845577425,5.808249549807151,10.301998276059393,16.25275960922049,41.827393926948815,4348.661487174559,9015.075282573873,590840.7688000376,1.727593059321339,-1.1828420036603622,4.4684651191626505,22.145112234536022,19.439853659420976,22.950596970530526,66.47777018889164,36.86622274963935,0.04964641528677154,-1.4731484403878894,1.6030521193653595,1.900505900008627,31.286831685837253,46.915121754499324,63.494100302108,516.9345105775226,367261.4763083132,892709.3964216613,319950178.6629058,1.5268515596121102,5.690373774606851,-1175792.8317825857,5352895.827130504,3889799.6683312,5487272.305703077,17308825.589285538,8970704.592559922,-0.1895812096591391,-0.8872968495374651,1.5836172171526504,2.0788387202056047,0.45805823612286645,0.46159941217822453,17672668.975781415,9.397263119307093e+19,1.323038225233828e+28,9.867529366605507e+34,4.203059749588871e+42,2.1127031504625355,326159.34246391425,-1.7678278157964882,22.668098590185952,16.036717534630366,23.32099127677334,69.17617883500175,38.852901021802495,0.17215549443742026,-0.6690992598046954,1.601791188458221,2.326077613826469,3.7806324160015503,7.808006564587576,76.24670621875508,1543.5752995712173,828618.864921989,6006171.62820422,1632379007.5346255,2.330900740195305,-4.262238870040848,3.2055324672196903,161.56305744533853,107.56796097308995,163.53330785370798,494.9047646737793,276.42542040727903,0.1855544225586653,-0.8351179718492234,1.595258115913007,2.3713349620611925,2.3854614985714058,5.132362743211667,511.78965023395267,2101082.7366926735,3508524998.9698596,430335986120.67523,463557527024648.0,2.1648820281507763,-22.660312995562485,1.083135984224051,8.27897772780618,5.890781353987371,8.401219768774366,24.444486569080873,13.716344012928179,-0.47786059294516936,-0.5481859519895076,1.6260345741052609,2.619770292044122,25.326251928542774,47.62961725701361,26.958358467387168,-260.26944773510627,12075.891003281491,-47152.81188760231,2620404.158614128,2.451814048010493,4.010649431561809
5000,-1.4148831944000049,2.9322267875845145,2.997139066376698,3.255740835451091,8.613880583881249,3.202237383414646,0.5689469437072754,-1.217097199850556,0.9835664278145678,1.0684313648768708,-2.301066864273358,-2.263252115855815,7.761173966570824,14.34380721957532,131.80075404473337,371.08857140474817,2291.607757883497,1.7829028001494442,-2.0585456008738343,8.56432228156138,22.00522880891844,19.08472561707534,23.613083472416363,62.47434655542321,40.53406571969937,0.1579781239329052,-1.4680071828133308,1.7165935049121923,2.12390088980022,2.757145597294292,4.732898224412629,60.882194467229766,1683.3507550655088,359219.8141555176,2725507.423903994,298371427.03737354,1.5319928171866688,9.025047189270872,30860.90961312453,165396.50678136878,139749.7918959043,168251.0035560823,445150.31324643776,257557.6938998232,-0.53965920821536,-0.9183469330470496,1.5307943991785626,1.842991609545084,5.451913299552533,8.345758343762137,512673.2391632771,-2441735348998265.0,1.5578071121917337e+21,-2.239282307060559e+26,1.0524708422686172e+32,2.0816530669529505,87234.34604621408,-6.329952241357532,16.529472036685984,12.87046954099077,17.70004918607435,46.82992833996395,23.63610014450317,0.2652863104042104,-0.4706241652654124,1.3353691786969188,1.8364598175090088,-2.7962373981953403,-3.734009237869721,56.13083479614292,1198.0964627386215,188820.5652998499,1679446.7432547086,150298789.46897292,2.5293758347345885,-7.778129411451289,-20.378500026963945,83.63967159944129,63.69145190848457,86.08645612761251,227.76335416453517,120.04811907476324,0.0680728103212425,-0.7702596816630378,1.3945064586792464,1.884838788841791,-4.224376475879317,-5.890920279506381,276.5115264605685,39830.03034204247,109119800.33630058,1182447806.8356233,2017573018316.4285,2.229740318336961,-22.363601837285287,1.9816896155554649,7.975873378505378,7.3844449786576,8.218372702813566,21.74377035328644,10.861166041429094,-0.6700635480151833,-1.2228375111991143,1.3215713662767772,1.4708168417287766,4.147154346625553,5.480760436030606,21.05267145389181,-339.9779451672975,7191.842048723208,-62514.72855295404,948162.0628357012,1.7771624888008857,6.40624134479045
