Amplitude_P9,Amplitude_P9.1,Amplitude_P9.2,Amplitude_P9.3,Amplitude_P9.4,Amplitude_P9.5,Amplitude_P9.6,Amplitude_P9.7,Amplitude_P9.8,Amplitude_P9.9,Amplitude_P9.10,Amplitude_P9
0.4140990120023441,0.4522061017908798,0.4257399956760158,0.4543027707161476,0.1765058532351027,0.5438672697221953,0.3369403932271034,0.4416323034196975,0.2964026609290336,0.1663803416863053,0.2539379314717318,0.5129419379131457
0.41418880385911,0.144839405537216,0.0746463464789079,0.331082859170039,0.0637220868822167,0.3089276913444744,0.3193991269049535,0.3476973095654814,0.3364886203706185,0.0749418635684593,0.3653015323095168,0.440620383210868
0.6087545460931826,0.0637721210530312,0.0452604634950628,0.3945176438725697,0.1047833200850756,0.0682204096809848,0.2781102476477073,0.2167494962451145,0.0694422634484769,0.0681995103112756,0.1225926908416037,0.3494732798106609
0.481650850303931,0.0682204096807718,0.0599297395021834,0.25332381120363,0.0981968325080561,0.0851049650235654,0.1015785841813599,0.6283305633386785,0.073632190753703,0.0682204096790308,0.1052964843920772,0.6148561061579171
0.5642724575230793,0.0678675538409064,0.0620630670447777,0.1104547592471481,0.0320591210584821,0.0693171365629797,0.0662994367193998,0.7035096959518075,0.0761020062441198,0.081917031264502,0.1108938126861546,0.6041373462448792
0.7063697713739897,0.0682204096800914,0.067898335336405,0.2747006309174057,0.0680156427999827,0.0951741111743548,0.0682180086113078,0.200349764238492,0.0785064929143947,0.1735252352848326,0.0682204096801979,0.742355523538795
0.651230776142625,0.068220409680848,0.0682204096850864,0.2434301587007847,0.0682204096829968,0.1093547927398768,0.1829642084124525,0.1792483865297975,0.173343074965922,0.0682204096785737,0.3601682397729083,0.7433236054708449
0.6008032304669279,0.0682191259370045,0.0780479112364231,0.1352720999635035,0.0482266336924914,0.3255167482532934,0.0450525631833813,0.2478846333917222,0.0682204096810801,0.0682204096818897,0.0640513919447799,0.7020964243540537
0.6103109905423241,0.0682204096813735,0.0968069492213628,0.203878179570107,0.0633032224544137,0.0694294712250378,0.0457010691920556,0.1269524435487667,0.0355405479805465,0.0689073582625599,0.5865233397957536,0.7177079912566923
0.6640950400949428,0.0682204096810958,0.0788484108218854,0.4472461081922607,0.0919240566924975,0.2974142646558914,0.0682204096808888,0.3021060880850607,0.0803106141792259,0.0682204096818436,0.6513897273026087,0.7227436112906634
0.5174945534993309,0.068220409681616,0.0682204096804736,0.4514957181481079,0.0670350050596863,0.466546195217996,0.0693685882886637,0.6996888003436286,0.2704902247126804,0.0695128860932534,0.6571270729846913,0.7187931789146592
0.534854536056502,0.0682204096804581,0.1172004681873615,0.1074548459774274,0.1901000129999295,0.5898416600388884,0.0673755529154461,0.6133944465064655,0.1841475793303988,0.0682204096826236,0.5762574787234179,0.7248298472255078
0.5238698394614143,0.0620238456925834,0.1013795964395178,0.0814775209778474,0.1282910738397093,0.3543172711525337,0.2911975423289922,0.5736382199276456,0.3058267253718885,0.0378880959597799,0.4846661157440379,0.7173625789123744
0.5665418376460983,0.0682204096822516,0.2109100461280565,0.3212810504944045,0.5276080054015791,0.2550491318409135,0.0455187372858169,0.5005116257896404,0.3903919720607789,0.0731504018259815,0.6506117212610061,0.7312341167796518
