Amplitude_P6,Amplitude_P6.1,Amplitude_P6.2,Amplitude_P6.3,Amplitude_P6.4,Amplitude_P6.5,Amplitude_P6.6,Amplitude_P6.7,Amplitude_P6.8,Amplitude_P6.9,Amplitude_P6.10,Amplitude_P6
15760.501718748814,17779.152269837843,16934.46886451471,19119.928652971943,4456.062779341094,17993.87838794261,13406.919472967951,16401.415236369266,8517.34403675432,3412.8530282736647,8438.57183921638,21037.78848133825
15874.301682815749,5029.773351700823,963.3324371871698,8781.786252701526,1203.969841325697,11986.25917275632,10201.154235089884,15355.260728557,7651.713217340275,1287.2197781089033,12196.158179595666,17739.535414970505
23096.8868061376,941.7698045215684,715.1806819063312,16216.98020178452,2322.2625157158145,102.53088226859217,7555.342367648188,6959.600037551344,1264.616705029557,844.7903134812294,1965.278758395674,13485.416297214404
22889.2490155214,48.15379455803832,479.6090928490141,7146.92675437172,1647.8276383260702,2616.866243707819,1973.0885238398848,15952.255229395008,1478.3426738628548,63.7455508443239,650.1492688900244,21831.94175321909
26509.59105194691,440.1679929167221,1187.7605623682075,2518.6700017517687,208.6044854851021,747.8051630002669,1034.7955882055032,12011.33174016903,1531.2209073943309,1460.6970184980796,1009.0445361775004,21272.925903708885
20089.893934213505,51.93457693271508,399.3495099394067,5879.50111242508,828.1415265314771,2938.799874581381,75.701704241035,4060.329605061293,2146.8424247515263,2912.0212924908656,50.86956307758241,17944.34163917751
21881.018658553057,51.93457693262164,31.50311945394547,7041.435264944971,67.77708485689534,1822.116444801056,3961.3378519898415,5623.528082778981,5386.812550332666,30.97714755279704,11150.731360391595,14028.077246063784
25714.146781324434,51.62435631955848,695.4657882706069,4544.419522419842,809.4512418699649,9553.312042981692,326.9466040211349,8231.206900338067,107.25484393072624,30.977147552487185,799.2540817125473,14370.333518489188
26178.955434987223,51.62328967412048,680.1647774692511,7768.404002648781,83.61140839457823,798.3275674364062,344.6492527742166,2283.554435045617,380.867538920919,195.63544628029445,24648.66805385148,12617.582674762058
20294.533443689284,51.62328967414649,509.5342059280424,13625.46446553763,1404.294330484318,8100.699369910064,77.47036935880986,3930.286002107456,774.8243423796229,20.19642519971033,25148.25469838087,12482.278980694611
22073.63986876696,52.31637937057228,95.26802487646286,18043.788164664405,645.9838354864679,18460.55421708713,525.2006619253145,15366.70397708062,5383.587236133622,330.6039155367007,22596.58655628381,13453.399718912446
24715.681337670645,52.31637937066588,3223.1560513215068,1945.805723890676,5256.912803066927,18431.450660646355,1578.0203220731232,8406.86058923199,2720.0578569180675,48.76779359194591,17901.05059029822,13232.800684850938
11893.243633813778,566.7308892489687,1315.8709692073128,827.8223141216662,1579.4356802436946,6790.13436974499,8848.463228283079,9727.23936196333,8029.903126261882,233.57420309199,14397.04181138028,14429.397706490076
14867.243196272988,38.879468514563314,3273.3305895520266,7225.598765415125,13360.447362516545,6314.8202037700685,396.8102524357017,14207.060752403942,10297.424175195712,407.6510358724125,23107.528668383497,14882.328817068064
13597.93894756947,1397.3620656606245,2200.815282109738,938.8505589198048,543.6291069729543,12778.561128425708,750.528541885243,9900.23336698286,3348.31803576928,26.0545459390694,23140.996613756823,12835.739907176669
11321.560772630428,31.27800723556535,46.18223864553752,1840.3903964641468,38.27092243505792,554.7880709816828,89.75836001453997,13322.170450178592,693.4032897802266,26.054545938799105,22027.465179113184,14218.07797894445
21137.78848623941,31.278007234790334,43.23081579670583,7242.618921362588,294.5788782940429,2826.8891906946383,89.75836001453894,12233.637419160075,748.0401367370603,26.054545938851387,29485.967969323145,13710.018819614406
12753.509019697176,31.27800723558752,43.23081579668545,6806.394894885772,7.218515988742362,4090.068408055738,1832.7769563668785,10575.67790871152,3847.367387523262,26.05454593907736,32889.155249423304,13434.80510315854
15649.38705023766,31.27800723508649,43.23081579674638,1275.0658497197726,93.97551810967316,27.06891085909979,42.5499729978678,13369.662474749655,1690.163267361778,26.054545938791208,24398.874772734784,13788.245221958729
17530.470971683437,101.80183081468678,315.4579390948861,2633.9791610638977,397.87964773137736,3567.5631230785966,3075.506779007,10404.451992832215,2269.316059392029,26.054545938851387,4758.790979178613,13627.989179959295
9805.10170808385,39.825555887967575,214.1888852517949,1231.4792830024178,3547.143649350488,952.690032785234,15491.455815267838,12875.0038007025,1199.6460097926113,214.2791207381612,2450.457953374684,12816.665164902191
12886.674075280886,39.825555888436064,1206.3972476986255,1238.576628984851,301.0908872238059,1857.8947911841435,72.50028213322949,13384.495814377036,3975.291714036464,302.0043231200763,1723.0051020834512,13201.890191328994
1933.471381147558,39.82555588875883,29.341850668985423,4573.431404852868,31.051752382923127,5306.937838997834,2836.067775486201,15236.015023121749,1944.374159405988,1615.7119090669617,4071.295736163523,15265.416759002332
6862.699821111975,39.82555588886232,222.10358935686463,842.7896535526502,31.051752382903988,12269.437968654707,29.724334791285933,14847.889076860043,6690.643497946029,25.48532706595703,10873.894744955369,16168.29387835239
3935.6648393558703,230.19954607001247,62.029451635280445,4767.586049322398,4297.720531968501,787.6297240907286,15024.962807989808,15288.499239349008,12285.70502587282,25.48532706615532,12170.572718278634,14725.364620425447
17389.400225049812,387.9533785567118,62.02945163531224,3694.749470417045,1079.7169459810318,477.7805439526052,6707.052591457607,14123.254202327917,4054.829646704242,25.48532706581012,7994.288112608441,16270.522038578603
