Counts_P13,Counts_P13.1,Counts_P13.2,Counts_P13.3,Counts_P13.4,Counts_P13.5,Counts_P13.6,Counts_P13.7,Counts_P13.8,Counts_P13.9,Counts_P13.10,Counts_P13
39.08441404242589,71.51653510753543,45.506315263567046,3.6414708654027694,0.381817677232135,6.813999748398976,5.5879851339846445,11.41880015402728,0.8818795996175611,0.512342355387975,1.289717895199392,24.653835442471607
4.085660249254592,2.6395978221926404,0.0235375986133841,3.611782687345405,0.0413182748458253,61.30468720925421,0.7781358202567014,2.1012249877986293,0.2405331806842193,0.0782156060725738,7.581125355089661,29.409260812266083
29.92701403952922,0.0541413514818297,0.0309422515667401,5.278391028048476,0.1460558357018154,0.0236116214425594,0.6583539685655749,0.2709742674520343,0.0595311250268484,0.0473400200111497,0.9829262120992504,1.953005296896533
106.35137858322702,0.0062743419748204,0.0298473015827579,1.3706620306436024,0.1262544202522221,2.060711696728143,0.7202986254512668,30.06302531660756,0.0493514574992454,0.0122545788306495,0.0144475635861695,53.29529083387738
35.007624297301675,0.0060810404181203,0.0505738285580548,0.2494711846019747,0.0211011203096704,0.0146034902370332,0.0199943762791431,5.094688108563242,0.0592261815577769,0.0622471697016234,0.23286291013468,19.21691865579389
26.70482497483665,0.0049488143135674,0.015330098338831,0.1542012129828899,0.0224622595824954,0.1789383049146155,0.0056629857528729,0.0887713613134173,0.1031288541738809,0.1313391168469135,0.0092336791999168,56.6461756598414
47.65125752313551,0.0049488143135659,0.0051115643645113,0.4864911550257286,0.0125691510887592,0.0315087744720333,0.491475815395407,0.2024196636923144,0.157427078404814,0.0076412342409081,0.4647412909536234,32.08586709031808
29.58141965837372,0.0021647023503954,0.0429208529742643,0.5715019028422833,0.1410931890705394,17.50781587188214,0.0153753491847111,0.5243581853092352,0.0164670247249882,0.0076412342407859,0.0498958946920075,11.86934009546894
39.66225311410124,0.0021645602355408,0.0234343525910731,0.822642864906412,0.0426236163615867,0.0365568685092919,0.0126103422918723,0.1102327186297202,0.017229527948386,0.0134196474733542,3.232453104587222,22.55860871041983
58.304439430314495,0.0021645602355418,0.0097763177933697,27.689077540115523,0.0417320583468487,0.7999285289315705,0.0159629804783898,0.0765136050050259,0.0261284740072452,0.0069737734566886,3.400282823419684,11.858121438501575
