Amplitude_P12,Amplitude_P12.1,Amplitude_P12.2,Amplitude_P12.3,Amplitude_P12.4,Amplitude_P12.5,Amplitude_P12.6,Amplitude_P12.7,Amplitude_P12.8,Amplitude_P12.9,Amplitude_P12.10,Amplitude_P12
76.41083591458147,56.27635390276206,57.25994366249581,47.907864556337664,1424.5333845641974,39.23754997908216,127.79162877259066,66.74929906388483,310.6291043160027,2218.274367718944,337.6309938896426,34.00934395828619
72.63206644367071,1036.60274274182,29201.04853890371,232.14162344025897,18808.03325451379,177.0313147755711,214.53107231845365,100.1124797704932,277.13161349301646,16395.52295743631,151.34163432551995,59.44427404191232
21.26497159048072,30690.6583591715,53277.67702563407,81.15766352248832,4960.840523285654,554765.6219984578,374.2796403132232,503.6050719601769,16995.226848697133,38097.9187279113,6873.542754692253,118.82024555065966
35.96328547717557,2515115.2958984706,118084.65456068896,467.3910305611118,9998.893098001528,3956.1961523936734,6859.301570533978,46.46028801271911,12423.55395499513,1435222.2974379694,63355.88299628421,26.69520036027024
20.240562712524262,140362.11020019138,19327.32316793877,4233.549942834412,529047.6738254521,48543.236488724906,25408.943513532937,77.24812399710174,11560.08360102716,12759.192562585686,26224.78897480094,26.51928460285349
26.767367263737107,2162249.1412101933,170507.52316452368,609.8416263171131,39648.41088729121,3119.319643225749,1017597.586583304,2061.908272434262,5899.804707897193,2914.412970022287,2253735.3394168946,31.685300414280704
24.00991467160949,2162249.141171069,5876406.217536573,430.26765021197946,1269559.7887391455,8044.411043964035,1633.97584501265,953.06111446921,869.1343318208229,6077655.519950141,164.580173823766,52.26930549933023
19.09067214817035,2188228.964617943,55927.53198908625,1281.5531921134511,41991.868168192384,207.4501806697272,252722.6767024286,356.65441770863265,506973.31334534,6077655.519504219,42478.06847051478,52.2882290611138
18.784199383416706,2188404.387807755,58113.45061467934,419.5670840250951,966641.8929816032,42611.12265387311,229038.6940422305,5117.41061953677,183378.82112965905,710032.1418985332,22.6707636552354,63.08739788695715
27.83327899198729,2188404.387823346,104499.96939589354,99.16048227676986,13712.962987480896,353.5289186691464,971734.6217596552,1362.225066153719,45027.24551299923,14297823.075901074,18.08825817341188,64.87299507315517
28.695570044409365,2130804.3208212326,642576.1568500373,49.847978487140814,65046.91960734019,54.254925740909066,98512.68353140654,44.35082204664308,670.0725115360736,248615.33741463424,21.188560446131664,58.585949230450055
24.110741414805368,2130804.3208870194,2566.8527193879527,7073.714395748459,920.8852353688808,38.16976957826757,10924.029376252603,176.45940747464738,3008.959437613897,2452182.084387401,40.25663541451169,59.07852492271135
103.80069101063152,84826.87954053866,15499.289908791296,39404.38440303568,10628.7224751107,460.3517079891608,331.48686190719616,143.7608222120122,277.4984805008256,493522.2702258187,76.12567848297341,48.83973755575234
60.32345481587074,3858142.734677393,2261.5333536359767,435.9326638347557,85.36963326157894,672.0181344342469,172943.74642142706,80.68775443386262,152.82206486010102,163229.74091450003,21.40444165004769,47.268118564204414
68.07789933531862,13620.906372283423,5504.347943812841,30840.810214158988,91825.089321301,110.62280162095772,48242.32351807196,190.163963947874,2381.1326141845184,8591162.063017076,21.15566163453385,60.255132959292354
90.8105758871978,5961297.254546351,4798732.685390951,8187.454290279576,3981241.9616863625,87153.28007556306,723884.2236075319,59.95803039657907,56509.00303007494,8591162.062821843,24.633190018945392,50.54780848881794
26.1104269074998,5961297.2529656105,3120556.623700395,486.83637920848827,314831.9977185045,2931.032337827364,723884.2236102072,109.05298022677265,48258.80567430471,8591162.062863622,13.36255903165524,57.197892734943736
102.18187917190971,5961297.254973127,3120556.623621871,521.5069177794419,111923964.225185,1449.291866637069,8143.617080777329,98.20917530398712,1770.294739072638,8591162.063056754,12.375549351162755,57.2722986744585
44.56750171833061,5961297.253473089,3120556.623754979,16887.002791370574,3088346.542485444,7959345.66020594,3221219.7406076333,63.77153304417128,9517.50265695308,8591162.062783152,25.102204989954043,55.9173247933013
39.78633811983626,2573294.743154284,273740.9078071868,3832.168261472768,174779.84931838332,2268.9828013543543,2851.316361017738,125.4055077458633,5280.20394631363,8591162.062863622,1108.5882599863728,54.3352710879544
156.51206572101214,3677013.6037539295,588040.0774012505,17950.753941058232,1555.5914362760896,29874.9812336816,61.37614006087361,68.11297854963192,18737.536151438184,582679.3745755982,4030.585916037385,64.81296427229181
68.78973136483216,3677013.604360761,16454.553790096616,17661.435492241413,373885.4094747212,7695.552434464073,1109531.2440095523,58.30495683670065,1689.7477712818709,297935.372924353,8187.027733037242,57.90255869560495
6867.85763667024,3677013.604745342,6773980.226694965,1251.692950032865,6048486.295293438,945.7617906593556,3347.535539649446,45.48004776479878,7168.47179841775,10425.351550712232,1550.1440120892937,43.73519286393991
472.9431634047528,3677013.604903943,550665.1873776623,38262.57489920356,6048486.295151409,84.17832443142623,6600770.620951638,48.71097118215163,543.8181383036455,8979217.812747262,126.69301588235986,39.04342135875967
1627.6010930067034,503538.8113434789,1515734.1860835294,1369.282064359005,836.3668108563008,43658.28525314775,83.19468370461391,46.24691987954411,116.55806185804715,8979217.813920561,78.99693403932874,44.25239332728267
33.89082750633326,178887.9857165792,1515734.1860871983,2095.10621706335,23427.58897534761,119195.6640182954,557.7116585893308,53.6411976594528,1845.6462293140723,8979217.813234914,186.9354924030984,38.04294279721324
149.8416350728919,10337.08385483552,1515734.1860826588,114.19873455956868,1920.8052454777253,22520.82069620188,1863.9485418471893,30.92854662051848,1356.0808245983997,8979217.813421948,341.6074053565122,33.97371158690754
24.19501441274693,2163585.925793645,1515734.1860746518,1618.8808940986855,3916.348426485674,1489370.7689656138,51424.9219237332,53.65078985406522,9110.87472363861,8979217.814053295,521.3049927887992,25.77890925214581
51.92459675359236,169707.47533668508,1515734.1861323488,184.74821337530503,251.10356689867675,19998.81900980818,11597.893796195103,53.41654836924671,763.8154313779006,8979217.812765678,236.5928778054792,24.942380950502024
57.47760564116283,678457.2966894596,1001417.0242053797,454.48757576788125,97.0717566739226,2263.956923157446,7316.621365262288,92.8362169715584,447.286153598556,8979217.81458539,17561.447243757786,22.307022306155165
51.535392806540685,17623715.02250419,790383.4074711428,8448.92661736298,212.23908838995604,318.0588604669997,53660.41227185849,84.74819524548747,8660.38883656033,8979217.812361928,3666.231142668548,16.766041286277623
47.27229731778252,17623715.027197104,226661.56089786632,215.17973734881053,636.9911283235898,169.61505069584783,970.3446427661032,40.063402275683714,84575.57956502566,872280.2870310197,113.89721585377774,22.64540134747248
125.77620928505,17623715.03119662,21582.16644438672,29.91752730530081,560005.8530270532,305.1586305393988,769344.7776578543,90.70417042201296,777.0719365193975,5179822.492402065,332.7298839471425,25.950152429824215
53.98370723007768,1291886.352265162,72592.93489967582,17.69190408063015,457.0295095838164,768.1396159650093,70354.97982789628,69.77185142572377,9461.52544262477,5179822.492009218,106.8351419482676,23.93169276719147
56.688111356473165,1444298.0485983146,8800600.09344626,16.24954785390054,420.5824453941523,1344.6237244295548,109511.88818418344,64.21472838043854,12830.450567645965,12275.07712314592,235.40924548838493,17.577749715404458
91.53872766421816,1427705.6446472586,2514535.4821779383,19.48471667127604,12298.74248557435,58.41138520749132,99264.16829284836,18.29354165113797,3460.539382387676,577642.5548614988,974.9873368129228,24.40686739835115
55.24579649354827,1427705.6449472583,2514535.48258212,31.64432371147308,4223.894505626128,100.77515034414196,540.6612792561883,176.3855202771962,176.7187287534533,19175.22314529104,92.75475232455582,22.82996239399513
64.87701965805326,1427705.6446384485,156660.70218891444,38.89317231753435,136.19559913191955,145.985391511695,4000713.6202812,31.438140823396008,582.3653519164292,41526.91271280631,146.20802803077768,20.90356827636023
47.73536417929219,1427705.6447514931,3084564.367048193,28.9841363759392,48.52762819167658,30.43296622902641,14398.02476611256,62.75223743481588,164.3616349019964,5561808.40428733,101.11182373920592,20.500954574585872
47.87263960284984,1427705.6449513312,3396248.076399895,18.793776458294857,26.257078477428976,39.830315084715046,50174.065282893374,69.181765377844,5630.10825514576,5561808.40447515,14600.017984642924,18.416830796271032
