RMS_Variance,RMS_Variance.1,RMS_Variance.2,RMS_Variance.3,RMS_Variance.4,RMS_Variance.5,RMS_Variance.6,RMS_Variance.7,RMS_Variance.8,RMS_Variance.9,RMS_Variance.10,RMS_Variance
0.0223892081876559,7.154719327246242e-05,0.0019569372039503,0.0269997901609272,0.0019608402223685,0.0379241804556449,0.0004866449427763,0.0126349306553116,0.0032438951283723,2.228827941215146e-05,0.0502878625393412,0.0114239987372839
0.0559740195452933,7.154719327246242e-05,0.033886445809643,0.083347548192688,0.0142306271821446,0.0141650563188345,0.013351999624567,0.0066070330555637,0.0051247289166312,5.491023595751164e-05,0.0203238609052962,0.0191634872379644
0.0393356934708327,0.0013687714898152,0.0218582318543669,0.0062532771658973,0.0008999155688703,0.0545936060077002,0.0079041947865768,0.0015639019097237,0.0079247527926755,0.0001261374697228,0.0359477745651955,0.0330280122278187
0.010605916349067,0.0010693484353442,0.0131690570583059,0.0302820145012872,0.0092658341627866,0.1366263400855337,0.0001957213936247,0.0063402031256687,0.0284190831610026,2.073695439607866e-05,0.0522856801674954,0.0375207891154575
0.0080150185357988,0.0010756512192175,0.0130955355688202,0.0124692639946595,0.0051332806128818,0.0775601503923589,0.0056714503228703,0.0038088640553752,0.0182620830364344,1.0722799016178236e-06,0.0313851243848504,0.0080047351461897
0.0066245245592839,5.924823082036085e-05,1.6237047301679823e-05,0.0199232254531324,0.0044911642062751,0.0074529264276793,0.0013871854227074,0.0052227741619375,0.0177978095893229,1.0722799016178245e-06,0.0309330997521243,0.0487357114634847
0.0483550915411394,5.924823082036085e-05,1.6237376045051022e-05,0.0072248538946654,0.0073690333771958,0.0317419552686866,0.0013871854227074,0.0070558356341301,0.0092711363667371,1.0722799016178251e-06,0.0238092220455073,0.0203808981700998
0.0082640046914659,5.924823082036085e-05,1.6237376045051015e-05,0.1209080318067623,0.0007260478127947,0.012754200883497,0.0061817617147346,0.0049503101634431,0.0163810273752451,1.0722799016178238e-06,0.1182562186043992,0.0690141905795142
0.0145595062242606,5.924823082036085e-05,1.623737604505102e-05,0.050113609725726,8.453076652478571e-05,0.0020660194874956,9.778986756304016e-05,0.0092946997918816,0.0036611197267,1.0722799016178236e-06,0.0399319880712754,0.0234231877477758
0.0348766763459904,6.633145671525077e-05,0.0053553152839723,0.1888341047249273,3.9076801114598057e-05,0.015277271880443,0.0035499950685484,0.0048837536290131,0.0190947806034968,1.0722799016178245e-06,0.0566342042587276,0.0124167386043809
0.020107012791065,6.776449740695963e-05,0.0003373336903155,0.0446062326090307,0.0008556527233783,0.0130495700505001,0.0058966135965704,0.0025728096181408,0.0046994035799889,6.69116744117121e-05,0.0027675236475195,0.022398313401545
0.0275975571717238,6.776449740695964e-05,0.0118018399740074,0.0334196095205722,6.754295800176277e-06,0.0477170155719704,3.794777457194381e-05,0.0056694889118681,0.0046714537315022,1.7326755832247017e-05,0.0381310268298745,0.0315247750800402
0.0384648253980674,6.776449740695964e-05,0.0038957622306485,0.1254441209340932,4.341641299902853e-06,0.0740382581472344,0.0031006753244386,0.0144109443450877,0.0078260615011523,0.0138590384123413,0.001611224072099,0.0106640683632309
0.0020335090842919,6.776449740695963e-05,0.0039654731764681,0.0301258123146403,4.341641299902921e-06,0.0740241903066373,0.0023807905190944,0.0256414903801954,0.0185441094006354,1.297984723163228e-07,0.0134013880852118,0.0332246055321875
0.0299755086648089,3.579775608563397e-06,2.3279691299429683e-05,0.1151707422437713,0.0003005571328439,0.1631300878135308,0.0137754279911834,0.0201605556472256,0.0237993648829507,1.2979847231632284e-07,0.0066440719269324,0.0421063017341586
0.0108755815045606,0.0060957454141038,2.327969129942969e-05,0.1569381029688946,0.0143879451927397,0.024009831397805,0.0336450000926539,0.0246739653062471,0.0041124099239351,1.297984723163228e-07,0.0059143833961343,0.0512473850678113
0.0147178437484966,0.010790803466125,2.327969129942968e-05,0.1624498385639563,0.0052858468325188,0.0019336630406821,0.0412143709816725,0.0265382596037071,0.0175421593127689,1.2979847231632265e-07,0.0160346520473048,0.0778077136554178
0.0139193634183611,0.0003068194563764,2.327969129942968e-05,0.0546732371200873,0.0033032041822843,0.0001465971136395,0.0003637667898249,0.0074079253996975,0.0499023404894398,1.2979847231632281e-07,0.09141406159512,0.0348166158348879
0.0309284256088217,0.0103223818816081,2.327969129942968e-05,0.0910656012163411,0.0044366349457106,0.0006325215669437,0.0028375377637642,0.0020675174373054,0.0377829952893009,1.2979847231632281e-07,0.0020980623654949,0.0433393531513872
0.0058895661504402,0.0122952514644101,2.331251711240112e-05,0.1379238352688595,0.005556886714711,0.0695481864665646,0.0005599108732413,0.0025880356890042,0.0078334979225538,1.2979847231632268e-07,0.0733695659568246,0.1719279872272493
0.0304480598267467,0.0007023210357849,0.000160339825016,0.1387860994794638,0.0033692245238401,0.036313458232754,0.0074606381441007,0.0051776600257808,0.0096329276064123,1.2979847231632265e-07,0.1583565591244232,0.4718247875699872
0.0107748363050325,0.0007023210357849,0.0001638934529905,0.0819295869015827,0.0205067411757322,0.0335000669935729,0.0260091295554743,0.0207164716639348,0.00225888934621,8.004143868140468e-07,0.0645733873087703,0.2507743689964437
0.0025041413973193,0.0007023210357849,0.0021242807212505,0.0873919266159825,0.0114385860291312,0.0165855237171327,0.0002136819500934,0.0031585360989556,0.0108989941368799,8.029510256674148e-07,0.1199713135136768,0.3486733481065197
0.0163090335225121,0.0092199274747237,5.057803677142188e-05,0.0800238688985047,0.0523723527036365,0.0625855681410928,0.0021090188283443,0.0110155992896093,0.0053627722972265,8.02951025667415e-07,0.0873463324611934,0.1177661491077975
0.005886749602738,0.0001133975908187,9.850302327215891e-05,0.1426248692534656,0.001923551102777,0.0462067746244462,0.0812078290507794,0.004628743084783,0.0221351463223486,9.90394692715952e-06,0.0354953780925887,0.2861645695805825
0.0062239793136623,0.0001133986147973,0.0017249174382343,0.0794968735115796,0.0019988522938426,0.0826138931894488,0.0072943718891674,0.0440421568202142,0.0072288664051035,9.534554226623894e-05,0.0766194142000542,0.3291513580769876
0.0094843149336487,0.0001133986147973,0.0017249174382343,0.0655538597349972,0.0240212384467483,0.1020118424749409,0.0084351686468426,0.0427106405593907,0.0559792443785645,0.0404659490576182,0.118426354325328,0.2041475195105224
0.0033845620867917,0.0001133986147973,0.0048133772558146,0.1169247934219671,0.0206500141543929,0.1136948925477474,0.0005451495539476,0.0191239768235391,0.0407049840405637,0.001290298359379,0.0682391990663446,0.153715631835194
0.021135581309931,0.0001133986147973,0.0045101231469957,0.2126466081615802,0.0318690806476254,0.0371334966387456,0.0012895342224645,0.0040458557841573,0.0083654778197206,5.251625319703283e-05,0.0666614313497379,0.4854706483879646
0.0286570934756623,0.0001133986147973,0.0005289936639691,0.1427419541814934,0.0423141768194047,0.050119885137591,3.394320560846412e-05,0.0069363893082193,0.0031499486548486,5.251625319703284e-05,0.0259057682881626,0.2269849852451748
0.0154051077924849,0.0001126218080307,0.0005289936639691,0.2928118745116138,0.0208306013623645,0.0334685629652291,7.506622621259414e-06,0.0271585141286394,0.0058838413869158,5.251625319703283e-05,0.0197479997654624,0.0713466785013913
0.0231598045920037,0.0001073126693958,0.0015313733711882,0.2395546576663845,0.0352626337877343,0.0270570160384944,0.0020816284196874,0.0138635806889573,0.0032326875193982,5.251625319703284e-05,0.0552244760253097,0.708030719212517
0.0030982803744174,0.0001073126693958,4.899468248239668e-05,0.2373285946978469,0.1103803342951743,0.0133521444138552,0.0559313260919968,0.0130776653494693,0.013793103615062,5.251625319703284e-05,0.1078085269139568,0.0548738321458931
0.0933485932376356,0.0001073126693958,4.899468248239668e-05,0.3900073471984852,0.0043237038863398,0.0095778279876716,0.0003921404542483,0.0054972528082308,0.0066302739198747,5.2516253197032856e-05,0.158166332054123,0.1667505176901146
0.0111660346118474,0.0001073126693958,4.899468248239668e-05,0.1632021423961068,0.012813769612118,0.00233940872619,0.0002608671434135,0.0077541339385766,0.0021255528233778,5.251625319703284e-05,0.1471487920925989,0.2198121346541307
0.0255320573998493,0.0038310196045321,0.0011339945069749,0.0826183515481006,0.0222608506868369,0.0100163526653985,0.0081260681453212,0.0230150117979341,0.0045993667866297,0.0134923426883362,0.0176899163609431,0.4754410884346501
0.0512270497188582,1.7149422512181896e-05,0.00110035787389,0.0895840651261018,0.0123082389781216,0.0217023003246627,0.0026182732851576,0.0496503793533648,0.0057888755578099,0.0014314954129979,0.2007616295079679,0.4491775534659222
0.0167752285750458,1.7149422512181896e-05,0.0004999259463321,0.1384597583989898,0.0303768680309336,0.0234818033274131,0.0001145583848002,0.0266968473137001,0.0026660184916395,1.762147870217189e-06,0.1184481645666276,0.1496580146510559
0.0137994470256527,1.7149422512181896e-05,0.0002079192801617,0.0902793324317414,0.0062084113448135,0.0322231174491593,0.0001145583848002,0.0949472868435805,0.035371414400148,0.000258526534512,0.1627423332662633,0.3654309108197285
0.0142742858126536,1.71494225121819e-05,0.0002079192801617,0.123801667405725,0.0032102524868723,0.0697759994935244,0.0001145583848002,0.1184860259901338,0.0633906813142245,3.594145738096529e-05,0.1466250773881322,0.1665979300233385
0.0535289694838281,1.71494225121819e-05,0.0002079192801617,0.1649436700203994,0.010515710374939,0.053447331180533,0.0001096946697374,0.0057581041625419,0.0554756270567323,0.0003821451890965,0.1335833895290706,0.1752678004268232
0.0079103224489623,1.7149422512181896e-05,0.0002079192801617,0.3770207551676473,0.0417874004665897,0.0389939867446999,0.0001019140202365,0.0352402716438399,0.0657630002551552,0.0117250403947509,0.0475297486885721,0.0541257682120746
0.0046990163236228,1.71494225121819e-05,0.000145235933662,0.1095077470375713,0.0134655258157681,0.0223850065907234,4.593657698067104e-05,0.0165893027161713,0.0160739760036955,0.0011775508978886,0.1026343400129514,0.2793924614410368
0.0310160225087465,1.7149422512181896e-05,1.4184899800411285e-06,0.1431311545099712,0.0193909589014339,0.0637266710919942,4.5936576980671054e-05,0.0078891808515952,0.03484645553066,0.0054178768007406,0.0403745528509173,0.105262151932594
0.0447682172802351,1.7149422512181896e-05,1.4184899800411278e-06,0.0677299195776978,0.029171091640625,0.0093627637683638,0.0001942097194892,0.0016056923462794,0.0303968097521621,4.412467065478466e-05,0.0107895048324831,0.0412607309179838
0.0079341746058721,1.71494225121819e-05,1.4184899800411276e-06,0.3734625297423122,0.0095757313508084,0.040659380340632,0.0001742860080467,0.006380000480606,0.0099884860759079,4.412467065478467e-05,0.0830621051410628,0.0367976368781778
0.0059460037847268,0.002179638325412,1.4184899800411278e-06,0.1030646377314563,0.0045515062278765,0.1295572730509985,0.0074441896382919,0.0236293716538162,0.1446231063039001,4.412467065478467e-05,0.0669340199625223,0.147658879417255
0.0290548305110262,5.104322697097206e-07,1.4184899800411285e-06,0.310875552102806,0.0084235327926758,0.0030623628340492,0.0048409764345373,0.2005868189236486,0.0241369080044502,9.44654358281661e-05,0.0536079171753281,0.0691056478699247
0.0195596738282652,5.104322697097214e-07,1.4184899800411289e-06,0.1901085647488626,0.0128118000057085,0.0117069834514271,5.315413494427908e-06,0.0416475910681302,0.012634793857672,0.0001717066211083,0.0806986707460956,0.0850523879624827
0.0245980569887996,5.10432269709721e-07,0.0002226894586353,0.0964506558904495,0.0369377476963992,0.0049987908132368,2.9994416842975936e-06,0.0166798602540067,0.1114575708051551,0.0001263675574139,0.0886144714552022,0.219882848405846
0.0545245394266977,5.104322697097209e-07,0.0001769539933081,0.0447388737008111,0.0195334994241421,0.0104969527639205,0.0012327041183867,0.1243545444358881,0.0162430570675874,5.141150902774372e-05,0.1184027504672777,0.5492587454575792
0.0298309158474871,5.104322697097208e-07,0.0001769539933081,0.2282923466473749,0.051194254732691,0.0090975405331561,0.0019178385449897,0.1698740809410634,0.0496531846614173,8.171839371632337e-05,0.0466355092912278,0.0224919555435713
0.0327380267985783,5.104322697097215e-07,0.0001769539933081,0.1589386618188031,0.0362490892251364,0.0417479692105198,0.0010505582892242,0.0731011801066054,0.0508017805297378,0.0002886040369558,0.0129304692693908,0.0746309626752358
0.1632043519984226,5.104322697097207e-07,0.0001769539933081,0.1819558430094114,0.0330453524627423,0.0374492303021614,0.012418292701328,0.0520583930362705,0.0538273982361111,0.0003092836801842,0.0256729724310035,0.0847905945075848
0.081952118932957,5.104322697097208e-07,0.0001769539933081,0.08575199508178,0.034773016559013,0.0551150005283557,0.0234143412758023,0.0119679684500935,0.0091712343407449,0.0016418516392453,0.0209811856595477,0.1290018359260568
0.0891450146414572,5.104322697097209e-07,0.0013969534009601,0.8185223523216709,0.0183510170968478,0.028044174628486,0.0034685255246347,0.0445419425959777,0.0051262995415948,0.0004216097127881,0.0674757298922127,0.0274839580749669
0.1190569299520201,5.104322697097215e-07,0.0018247787224548,0.1270457604195518,0.02181439435418,0.0234750787628976,0.0120883107308461,0.0254596543194741,0.0460670791739586,1.0272718326233798e-05,0.032333926072738,0.0522187910276304
0.0409289588272437,5.104322697097211e-07,0.0093151255651338,0.0488753100136674,0.0160310745556308,0.0494152020770958,0.0006638448654031,0.0023927814045812,0.0105261532112377,1.0272718326233832e-05,0.0834897000860127,0.0710492311984611
0.1136200968839035,5.104322697097211e-07,0.0033665301553625,0.3023198373760052,0.1213271552584226,0.0398943732966497,0.0028029415969438,0.0128322591289069,0.0226854218585012,0.0006204585516483,0.0376550334047195,0.0695370995960481
0.0582711221468917,5.10432269709721e-07,0.0022091332378473,0.2054609571336499,0.0403764457596814,0.0287967008851593,0.0013103820782253,0.0060303831526377,0.0080110580506915,0.0033605272863102,0.0198737709535434,0.7589635630838667
0.1376213025497787,5.104322697097208e-07,0.000947568936775,0.1277707073677957,0.092255290989124,0.015199380671889,0.005775118910005,0.0447621421203823,0.0188729210270815,7.481811955125906e-05,0.0034507762058872,0.1506696712588639
0.0308878735401386,5.10432269709721e-07,0.0376642699341366,0.1090923568959968,0.201488485821016,0.0275319300897255,0.0005603413617875,0.0072364009045885,0.0089930485929928,0.001148212362759,0.0141701741856975,0.1962315959986424
0.0362737955784729,5.104322697097211e-07,0.0401490896932916,0.0377600805589948,0.061278111722058,0.0157652659829965,1.99405672302072e-06,0.0365969255178799,0.0018944599834752,0.0007983719971569,0.0134690019710421,0.3153166249199136
0.0158286821038054,5.104322697097209e-07,0.0636660697486291,0.1022542908574031,0.1242257776753014,0.0709036807192478,1.994056723020719e-06,0.0415536196376286,0.1175338821415964,0.0012637694269018,0.021174982467442,0.0336235470424812
0.0147993868056201,5.104322697097213e-07,0.0537540878244063,0.0372801196403913,0.039215830007253,0.0617850628435881,0.0019939899505032,0.0013440514893729,0.0678592934873458,0.0002216796346387,0.0654430548698565,0.4678546455877572
0.0130988968002922,5.104322697097211e-07,0.0071417553063842,0.1651105759687915,0.0170064694220238,0.1663627144855059,0.0019691095260775,0.0495887269391938,0.0064496337977128,0.000400960126315,0.0312039084571112,0.6397749661647316
0.0360670546066815,5.104322697097213e-07,0.0006647703452026,0.067273093283082,0.0664666085742886,0.0430418538139834,0.0063358283989722,0.0353604964902218,0.0837699158902814,0.0155166828667902,0.0058541734522248,0.1852766005626345
0.0129886291487898,5.104322697097208e-07,6.935718665144871e-05,0.0081310296447796,0.0789442860698948,0.0065889999018057,0.11761625267123,0.0764669010828952,0.0112353857092615,0.0005194080467428,0.0051438651835282,0.2409243028820133
0.0138529248779229,5.104322697097208e-07,0.0015096882627615,0.0955411816629987,0.0242035684918848,0.1294173366816829,0.0315973612626413,0.1051182071399997,0.0329365700742717,0.0003417667209702,0.0557999977906227,0.3735943663674791
0.0512342697905572,5.10432269709721e-07,0.0112898950822377,0.2732999526651111,0.0322031668272841,0.0049314591599596,0.0019217423694326,0.1242782545040046,0.005659204094327,5.49619852053336e-05,0.0740920024794521,0.1543462939716554
0.0142497426901445,5.104322697097208e-07,0.0046367855795386,0.3843941381070429,0.0448752023181332,0.057551510832419,3.654085762765237e-07,0.1783745588344015,0.0397116209002516,0.0001244349692604,0.0829329873540919,0.162655526438893
0.0115235949220389,5.10432269709721e-07,0.000911992337724,0.0041805645465123,0.016909972109152,0.0403067119228747,0.0170581154104471,0.0154855742221958,0.0012988688721665,7.429333387183963e-05,0.1987027499499165,0.2594790679392052
0.0066180287829393,5.104322697097211e-07,0.000911992337724,0.0315442803996162,0.0346783804687121,0.0059978986191351,0.0006028211141275,0.0049785427632207,0.0153466315221961,0.0014054763774752,0.1165514908407521,0.2906362483361212
0.0146936412373617,5.104322697097209e-07,0.0013931735090868,0.0355539246595661,0.0427221973593345,0.0109604852424067,3.247709767258162e-05,0.0074567302158568,0.0095381778215243,0.0081546415285732,0.0364751715173994,0.2734849775581395
0.0034872639066395,5.104322697097211e-07,0.0009339890637861,0.010629043824652,0.0600239889873878,0.0062945631901374,0.0014536000260719,0.0152582007140475,0.0069487393400087,0.0018161918208013,0.0210456770434161,0.1801351076445208
0.0131760074926531,5.104322697097211e-07,0.0017547781151252,0.0596182558140064,0.0319551034771557,0.0043566032107526,0.0007205428392628,0.0228590553140425,0.0026356933048277,0.0006573310945639,0.0050130970516588,0.1316188932980249
0.0072240994545975,5.104322697097209e-07,0.0016114283951405,0.0242659820922417,0.0152332638783445,0.02323394962998,1.7763884446847885e-05,0.0137854449708034,0.0019899963986134,0.0015115925290037,0.0165722941080345,0.0977016503489237
0.0164438944900652,2.040657406860707e-05,5.724872619707163e-05,0.0675751260142828,0.0127159589698059,0.0385060390495573,1.7763884446847875e-05,0.0236463105774008,0.0017164680523777,0.0012179660962598,0.0322899462310462,0.0625511121547052
0.0076414528634359,2.896869285779459e-08,5.724872619707161e-05,0.0158161721258778,0.0190856738432972,0.0049144829108902,0.0001845098515439,0.0447793097083198,0.0122855202048099,0.0026670027393247,0.0453274071905482,0.2315626705486153
0.007729765992841,2.8968692857794505e-08,5.724872619707163e-05,0.1080487915958652,0.0906016365936274,0.0888226140002822,5.725140693611975e-07,0.0399774232390824,0.0320958718393598,0.001447742350828,0.0126403559952373,0.0802558905117465
0.0080871591875609,2.8968692857794587e-08,0.0014355885090135,0.3369972099057349,0.0255266193771611,0.0108558461251955,4.114460425990542e-05,0.0291398583754483,0.0038150996979488,0.0001409889305,0.0004871958270357,0.1017654985180042
0.0310097275730536,2.896869285779456e-08,0.0014355890903862,0.0527104716568567,0.0836422045961963,0.0071815549876222,0.0017460190726694,0.161366009438053,0.0032397813719854,0.0001409889305,0.0019936475516637,0.287095404173665
0.0156668508792573,2.8968692857794548e-08,2.859350965016437e-05,0.0994660429766576,0.0531061702932743,0.0453492677741317,0.0019553378523023,0.0297902724065612,0.0240894709873045,5.808064777962028e-05,0.0447351385405172,0.2050088646339499
0.0017799871189234,2.8968692857794568e-08,2.7963109969032988e-05,0.0537417249240822,0.038690591837938,0.0330770345532473,0.0030716843725103,0.0937726457657329,0.0620301163206449,0.0001408952030516,7.366529493186491e-08,0.0832159597166145
0.0242686100510537,2.8968692857794587e-08,2.7963109969032988e-05,0.2549745670506635,0.0339897433740541,0.0372754874038394,0.0030694265781722,0.0127454007014151,0.0146638917179488,0.0093460406334829,0.0008989527285673,0.0553821399393496
0.0195754286895333,2.89686928577946e-08,0.0022953943441805,0.0110046948394165,0.0136229472193574,0.0166981376080445,0.0031895994750749,0.0223847366194966,0.0270923245274581,0.0050561068441246,0.0825360301412661,0.1133016163587625
0.0179311691972074,2.896869285779458e-08,9.383928263639698e-06,0.1488976417154162,0.0948934265352791,0.1077926025694384,0.0047563075604273,0.0373258474962767,0.0352003933051053,0.0044656049508745,0.000100385508557,0.0665129777422968
0.0412986338566115,2.8968692857794538e-08,9.383928263639694e-06,,0.0777343383866007,0.0146739764127772,0.0129115592048925,0.0139999160194125,0.0172496815537595,0.0001148976887617,7.44348547516719e-05,0.096232958602406
0.0569284809214372,2.8968692857794548e-08,0.0001041674879627,,0.029927892490713,0.0391026574836362,0.0223915378231236,0.0832195626878797,0.0089761618909243,0.0001149675065606,0.0032116496539671,0.044398653901505
0.0099173677099529,2.8968692857794528e-08,9.96667515248907e-05,,0.0299057397182922,0.0311854385787367,0.0106830614658055,0.0172275784198121,0.0202054188063987,0.0001380855672019,0.0305841203492782,0.0307596484853739
0.0031152162927193,2.896869285779449e-08,9.966675152489066e-05,,0.0067866870398283,0.0531200677485451,0.0002581592530731,0.0320533005436478,0.0742557008858375,0.0001380855672019,0.0093889401832223,0.0119081155005409
0.0076993611882987,2.896869285779459e-08,0.0001842345856344,,0.019783303341345,0.0548163949972171,0.0001790426522903,0.0321022057296308,0.0148016757375613,0.0001380855672019,0.0447938885871362,0.0324193065622102
0.0133650591133468,2.8968692857794584e-08,3.717529288246958e-05,,0.0251065466146298,0.0286107088448504,0.0003378114732649,0.0620342529491687,0.0326847770238773,0.0001380855672019,0.0058930954510493,0.0412823456541983
0.0187528370928242,2.8968692857794465e-08,8.792987344441235e-06,,0.0295126331453785,0.0248429588447104,0.0031515333056686,0.0811179665106076,0.0295704963639252,0.0009305581627381,0.005508374894554,0.0894195987279736
0.0340351156164649,2.896869285779454e-08,0.001374919780461,,0.0106570140276468,0.0774057248457503,0.0010752573996504,0.0933313958901063,0.0340841608654197,3.5328024962478194e-06,0.0024648408656605,0.1001479037328889
0.0006952428835965,2.896869285779457e-08,0.0077088989570946,,0.0062559658853876,0.1090482740000996,0.0149800722840504,0.0151629730055053,0.0162396369383068,3.532531111579478e-06,0.0371950214418231,0.0319598645621514
0.004795185850584,2.896869285779452e-08,1.187868294151987e-05,,0.012665240038325,0.0510547932028089,0.00098161517996,0.0191126018705739,0.0374886397732912,0.0076182230410128,0.0233477491061038,0.0333999279297587
0.0295290701012096,2.8968692857794508e-08,0.0003602604068491,,0.0234264570342801,0.3427627236882389,0.0011634521395695,0.0027327138123371,0.0358168362759954,5.318644554532467e-05,0.0083292434366491,0.0387190911226308
0.1057450673123857,2.8968692857794528e-08,0.001385233430128,,0.0335607275642209,0.0303860553854775,0.0016074201847178,0.0076480490374702,0.0327209214115527,5.318748341251682e-05,0.0452244739413514,0.0623103927070587
0.0534757097282884,2.8968692857794538e-08,0.001385233430128,,0.0282754306212789,0.1296626211404377,3.858324391503446e-06,0.0479194171079189,0.02725110726965,5.318748341251682e-05,0.0160767486075179,0.0203743349808433
0.0337985268791967,2.896869285779445e-08,0.0023836071840108,,0.0188411691839823,0.0259930219150054,3.858324391503454e-06,0.0806494461504285,0.1594109990817894,0.0009353590935167,0.0345296627188644,0.1147577391724108
0.0148458410255642,2.8968692857794584e-08,0.0015967773494595,,0.0199382635190755,0.0607826145411238,3.85832439150345e-06,0.1336931426128729,0.0093163215316676,0.0102780741950323,0.0047207229440928,0.2242274790564361
0.0063886735860132,2.89686928577946e-08,0.0009033514042372,,0.0333469326069342,0.0475711114031375,3.858324391503446e-06,0.0290534345699207,0.0104377571237677,0.000279793104555,0.0376351530491643,0.0662343494677045
0.0153954882527081,2.896869285779449e-08,0.0073588974717244,,0.0037282889089082,0.1138725010771489,3.8583243915034485e-06,0.0279125475519555,0.0022121855708724,0.000279793104555,0.08901415461749,0.0803841681759701
0.0009257165496553,2.896869285779453e-08,0.0056565179758876,,0.0309958696303331,0.0589315442950679,1.549639836014466e-07,0.030851069023587,0.0059904107477406,0.000194076155373,0.0837854205776323,0.0511921616682454
0.0015067694686675,2.896869285779453e-08,0.0089535452262248,,0.0227566361019956,0.0290138504967211,1.4141657702004297e-07,0.0384884810244597,0.0032804853289038,5.0044123403871625e-05,0.2078569951446575,0.112916021193043
0.0092146123630238,2.896869285779454e-08,0.0066436746376602,,0.0325165071593434,0.226278779075137,1.414165770200428e-07,0.0242830030272962,0.0118485841477619,5.004412340387163e-05,0.1815251803651753,0.0953692165800129
0.0019443068619796,2.896869285779452e-08,0.0297280741164414,,0.0242095494659852,0.0569127878723198,1.41416577020043e-07,0.0534490651416733,0.0238215278041084,5.0044123403871625e-05,0.031892405361265,0.0062921110366478
0.0026889371685751,2.8968692857794505e-08,0.000180300855225,,0.0189844834850405,0.092820881443867,1.4141657702004792e-07,0.0350489348925606,0.0030620154559332,5.004412340387162e-05,0.0047263814257909,0.0540450767913703
0.0012969828399941,2.896869285779459e-08,0.0009733693656284,,0.0452893781462396,0.033964033431638,1.4141657702004326e-07,0.0354192719209243,0.0201093432050078,4.99821229127357e-05,0.0266611385909086,0.0398300424360296
0.0027341317780668,2.8968692857794525e-08,7.538501718549096e-05,,0.0096240067340831,0.0182710946709214,1.4141657702004737e-07,0.0506960011342764,0.0047483872487467,1.579195551908681e-05,0.0529702921598771,0.0658107136512202
0.0008090719536661,2.896869285779456e-08,0.0001233299814843,,0.0139951121206003,0.0109200549605049,0.0032641928490558,0.0361527846240742,0.0070826583205291,0.0004218454738791,0.0671313156677777,0.0300759797766455
0.0018671746769527,2.896869285779455e-08,0.0001149897905868,,0.0132220936111824,0.036901878033683,0.0028860922261808,0.0405646858164824,0.0082191425306436,0.0007000040759174,0.0561424135706161,0.0376794602065916
0.0313549067451676,2.8968692857794578e-08,3.6826091077891537e-06,,0.0277107671246782,0.0676507424770147,2.418757290714327e-05,0.0555240345681775,0.0047406935652457,0.0001768598883452,0.0644255921761822,0.0582850390859409
0.0111329479169191,2.896869285779459e-08,0.0053843101619202,,0.0157032489053367,0.026104667536044,2.418757290714328e-05,0.108081283413005,0.1021908384011182,0.0034254449040719,0.0139548580348158,0.0607955072627676
