Counts_P7,Counts_P7.1,Counts_P7.2,Counts_P7.3,Counts_P7.4,Counts_P7.5,Counts_P7.6,Counts_P7.7,Counts_P7.8,Counts_P7.9,Counts_P7.10,Counts_P7
13456.663644352244,5720.520494889862,5721.28199031492,10563.646625398816,13894.26396579764,2981.272311669378,7427.137040155839,31945.977766640928,10163.563606769876,5721.243589389459,28390.661753292,5878.705600552095
13591.375931444834,5720.520494891433,5721.281990314483,11771.550527309955,8027.067658928358,4617.160695257977,18773.37140292341,20111.816761064827,9529.626108520648,12224.745311723782,31042.012221452234,6069.575837256738
11002.383537526755,5720.520494889571,12108.190840420166,4590.580866440699,4314.533350701185,3729.0571688056943,5720.910303124858,13244.801487051278,25582.963112240257,11523.640119843114,19450.97285151242,8558.230757521444
8046.496044164046,5720.520494885846,5720.596499050823,3101.3089805300765,3648.988919085399,5672.797088232656,8425.595901859193,13068.954427564731,4102.279110528901,5721.266117726952,33299.15203512492,4905.766060140764
12114.48131803902,5720.520494884673,5721.282894878764,2565.632451750119,3500.566162639665,7471.007086780945,7802.042741951063,12104.693953201191,10171.257301266,5721.266117726124,11706.32452462138,5893.246600759236
9436.597295094723,4687.458338147391,5721.282894878831,15296.723324256998,4784.196386239417,2927.9163722666945,5721.048764436155,3323.9786493007687,11021.073322671738,5721.266117726073,49221.47403258821,7581.425852295508
8403.403270249299,5719.953485583268,7559.317044970213,3878.9807543021257,5011.85250734031,3210.652946333172,5730.390441691692,10960.631302152278,19242.37064133153,5721.266117725985,19953.9872650012,5952.742272001753
12753.013259602074,5719.953485587442,5721.285035473151,2913.84782342518,3308.561366224551,3390.5075185779524,8942.67031396238,4111.99781967316,22389.669479225828,5721.266117726696,70906.0066455002,11445.401330946335
7322.920636363458,5719.953485642452,5721.285035472965,12718.227175653768,5038.095264738945,5031.771570967998,10410.904059549037,8858.434582056801,20567.34468700602,5721.266117726242,33071.06937706224,8561.484713340617
14141.89326222163,5719.953485601073,5721.285035473255,11679.85511332963,3071.6423015075065,4504.929156870939,5721.280484742711,3019.130713693986,23690.152737652108,5721.266117727003,23606.368197856125,10767.585570020528
7059.418525548481,5877.1424224885,12612.99876935629,15918.658687425694,3539.2141035000345,5761.468811765321,8360.648119167723,29193.3115667854,18557.23470508943,9085.99071949934,36988.99589902192,9381.73215245154
6782.4833765776375,5721.287585130119,5721.266130823082,16311.975727655248,4951.365011543872,10657.80696508794,9462.39654922101,11862.068446982978,28665.483217904828,4458.632747442488,3316.1110530201963,8856.563517019937
8302.083901589769,5721.287585129861,7218.923935958907,13121.26269495327,3317.8392884743043,11868.857445296822,5721.277660653687,4334.595877865216,12947.66638560138,4486.048289528538,3532.886436747692,18001.812698090864
8794.31633056255,5721.287585130472,5721.221520393981,3888.567622929286,3890.192001154485,10418.923910220545,5721.27766065349,15620.763498322018,18305.293741156645,22932.68299775308,28923.293477228737,6999.501345873591
7607.874765015501,5721.2875851303925,5721.221520395388,22400.23929336867,4072.029643395392,18160.388006816946,5721.27766065414,15732.894411740646,14604.777814553245,3028.6876492832275,39923.68130507695,8065.422809488371
8838.927690000219,5721.287585130423,5721.221520395268,38195.66837317816,3339.066168188708,8866.977092962641,5653.417827496726,4199.724721051189,23868.647288176675,11685.64091636634,41152.46869386247,6564.742056939631
6547.221169226536,5721.287585130383,5721.221520397719,6547.382951405821,3851.7746370650098,15948.64408173322,5563.248931678052,9140.204695152972,19643.159258897,10986.439679794385,24499.316732890493,8113.1025763046655
14172.681120119278,5721.287585130322,9014.530469798,11259.497353983135,3634.990120925213,12832.04378079684,5720.134052223349,26081.75975555056,31622.03143108511,6408.67215871503,29363.369575979446,5870.345508480997
13483.84629712338,5721.287585130078,5721.089807598478,12930.378084248305,3376.2957929356585,13696.4396760182,5720.134052234996,8312.921919992055,21986.97457266069,7362.076337481965,28041.68219449998,6209.309142955578
12330.207507926403,5721.287585130294,5721.0898075991545,6119.376320616566,3912.4157538223817,9742.994415370937,6091.417185716816,7637.368494482608,30018.63274806073,5720.573615527424,16857.455050748995,11254.49242755852
9959.403547392736,5721.287585130332,5721.089807599304,8419.985377987563,3207.1616853049004,21641.910265538707,5721.2558568075065,4450.109141957708,14031.000330443085,5720.573615520133,37784.370459504295,9267.106226120037
11190.7430729584,5823.460861169711,5721.089807597297,8992.192962828043,3052.3088948020004,14386.049952791807,5724.652232790349,4337.624030597697,12622.742130418512,5720.573615522256,37416.409488458354,8428.779901059908
11573.768535277086,5721.27657699285,5721.089807597849,9846.124352747986,2972.5236665785687,14628.892623217382,5267.933047423244,4407.065245012156,17420.40982144837,7969.634816169036,23675.484347208512,6428.130174696557
33840.84742448464,5721.276576991003,5721.089807597373,6477.024247721162,2882.227696216201,11615.633774360502,4753.858825078427,14057.500456171429,9780.731742478163,3841.35402487021,12845.768805012933,8986.562731191867
15428.817586972096,5721.276576991835,26025.779405129924,10023.434817920765,3673.526828533181,14267.912698469563,5721.208665329064,7474.341615278151,31678.270915912293,4919.175427874169,21924.421280867537,7309.794790471933
14406.717700666648,5721.276576992248,5720.763007035508,6132.995261195387,5882.509474836522,14208.646157315505,10831.742716994342,10490.874748188002,11361.34928555918,5720.762590141873,36169.33531132156,5768.7999488622
9085.14220424792,5721.276576993323,5720.763007034143,14895.822441111466,3430.1765867352183,10304.830582996332,5721.266466184332,11869.121093310388,11196.234495884368,6467.795470105912,40799.89958430682,8053.991496775381
19090.91969092833,5721.276576991089,5720.763007037519,10048.711921987093,4822.065379225736,18973.51880899991,5721.272475564683,13780.639645440808,15000.779741618804,2346.8990422490947,34930.194363541086,6118.714936328082
12118.223933550296,5721.276576992123,5720.763007036733,7463.560255515671,3566.5054966161,17693.070618304988,11116.383151281316,4368.279739405578,13813.279034520488,3514.9690135138308,43835.33542497918,5897.634816312177
18498.398850977494,5721.276576992276,5720.763007033275,18705.6994859124,3977.363258165981,11172.539219233551,6783.450902927511,4292.4412637437335,35410.94588267939,5605.810550886677,35878.64036396268,14131.209548809284
14871.017148425104,5721.276576992975,5718.929094911858,13405.763861280631,5240.632064614408,7778.536398785982,8667.037860762302,5158.96915643667,9067.366122276851,8360.86634767958,23576.55821193782,7134.857418098452
16570.52063516636,5721.276576993578,5738.424088052239,9223.232011274587,2981.770426040985,6695.888744484361,5867.061197735528,3949.1001851665824,37120.8723223745,5721.126130195693,37586.12689865912,7657.288371894278
14222.984856092606,5721.276576992639,5721.243505875143,9355.84802417658,3947.0569485636433,8120.525622241083,19496.19329274922,2625.795964015658,11171.39433410668,5721.126130193799,19531.9628435222,7331.339114723604
17264.90727225123,5721.276576992325,20879.45489271215,45567.1621084066,3594.213593624138,7733.59643119257,3872.007347296518,3495.475588495648,9825.337972346771,8637.940217314075,64726.9134150705,7795.992006489281
16206.749352590396,5721.27657699265,11919.545171160917,20056.96565527465,4588.872485252661,2986.1870286380804,6792.4242341631325,2464.7143273891697,51863.03354539012,8959.58691309959,9768.615103892003,6272.000195850601
9213.501129287411,5721.276576993192,12333.450573179742,26790.90219029695,3704.936803859628,6010.2116157199,5594.137038083659,3038.968685576918,33280.74602291505,4444.303957799875,42102.82812047415,7766.255630508632
12582.416921255844,5721.276576992492,27649.590926631656,22509.5640022836,4959.245012578289,7110.994891080461,6530.803555270567,2370.6959142365304,23213.41366935304,18569.521781422973,14111.688795017451,6215.450158636786
9205.675534534492,5721.27657699228,30056.10252366829,8925.023951399804,3602.586623341112,4523.211083417031,5721.189510613158,3226.0782152549714,23272.1551439826,8294.935875849545,22188.372266638336,8471.656985756808
20724.00875185865,5721.276576992377,3850.104098933232,8477.527565773093,3646.873197871195,3236.2223158284787,5721.189510633123,2633.395004166198,14772.95889724094,5705.160363643662,28684.6395995709,8126.180060239624
18382.24328332553,5721.276576991693,3690.4953003861256,16528.1156412406,4979.102041991118,4271.929699553027,17114.61919853366,4315.357362654947,17295.96154284237,5719.644162262031,13120.792957416155,5892.382638885771
20485.03689170798,5721.276576992474,13168.832054804006,11392.969931755324,2965.662710459704,3583.0528086254467,8289.29841781074,5322.776118461473,41320.31934306163,7429.999098630159,40101.77887137189,6486.513935887901
10563.926890339992,5721.276576992739,6278.179262432324,18579.54814534776,5134.709009040956,7219.785768854976,5751.040019515603,3233.0293702729955,9829.944750146493,2592.8376737504386,33625.719494022684,6497.81440208975
15440.184523572168,5721.276576993195,5721.284609050751,12685.212164015604,4344.506046454186,22149.43578968566,31961.143918332706,3926.905279457803,40920.13811067477,6219.535873672863,19376.632876996973,8847.928144929605
17039.294651176526,5721.276576992224,8879.503768238626,4936.943618453276,6420.088724613679,30108.68497757904,5029.034478703761,4993.668420522578,29529.965593196343,8055.110665581608,33589.8252997287,6160.664452622743
23552.92960944421,5721.27657699138,35857.80036644482,15002.357266430758,6658.319142865763,10645.80720347694,9911.51309232883,5230.918701724869,30191.2365084204,5721.042743498807,15329.703075013203,6378.586497710817
25735.95826294563,5721.276576992303,12728.65846180905,21036.030835489662,4715.900842299789,12502.2747922879,5390.945607172754,7951.233831543032,31342.55518093712,6109.2721917433455,3127.890694835107,9027.035174509228
22161.375945187167,5721.276576991829,5721.271409238076,8285.474285304375,5629.49003698064,6805.970216642172,17815.6280882845,10673.021729904962,27724.74528282097,5720.982313632672,12582.514912929031,9063.659235866447
28500.908496528053,5721.276576994862,5721.271409238114,33453.310708728626,4855.107076631324,6654.661542403207,5718.60017236243,10546.608237050325,28879.4712599177,8854.085369981636,5461.326611149134,6022.671569808507
26184.4875550459,5721.276576995174,12116.302293639868,19180.47445667273,3930.787846693388,21464.39680309935,3579.7085750225297,4821.515497233367,37530.03745619452,8221.013271246138,16590.147536300363,9568.131728130566
21825.061573425264,5721.276576992607,5721.283498574292,12832.100804360014,4344.74137184541,10114.675310472116,3661.59995179476,20794.23758693094,46976.2486753441,7647.006185139716,2423.8371999929723,8472.13962575731
40309.23936591319,5721.276576992673,10987.715153899042,22552.265851062984,4842.491917370665,17865.44676800256,3458.982988426987,12725.574368528283,26748.393600316365,6659.596247895356,7022.434339032833,8578.232321546597
33309.96281179956,5721.276576992787,10289.906667213088,21637.251994016948,5796.328535209539,7740.745463587903,5719.690966747825,9503.93395732631,36251.76559073291,10093.299535762744,5087.540820623004,6364.556492788692
28411.18722478967,5449.580761148426,5721.283444086693,22472.0442581102,6115.254579365856,10725.459927228056,5719.690966757439,10798.43997404628,26884.94014180044,3156.4584015530136,18527.70064829637,6797.355214026444
40090.80535648491,5721.245228904586,5721.283444086697,28801.191018167618,4441.182174956804,14023.431391203632,8710.202019717264,6080.734508620804,38902.92463418867,3427.087482775852,11604.682816891584,5702.0802145279895
33752.85038038737,5721.245228911116,5721.283444086761,29537.9640079812,4613.1889634919535,8048.869092402533,5479.105963541821,20144.373576318063,5927.446000816275,9851.421080356104,12736.306019721937,6806.689360748417
28446.163799051723,5721.245228903899,5721.140929220884,27040.34612916001,5987.280815643515,13317.123987963403,5720.419218754964,21496.32014551536,17866.62132335742,5721.2214352640485,5721.284392507326,5510.822594527517
30138.646709154506,5721.245228904166,5721.266130816354,8067.337864473961,3305.8778820866714,8712.903386219354,6193.22020152869,12584.152670657546,37918.37012961944,5721.221435263737,5722.4192050904885,7422.373390130384
33956.158234618364,5721.245228911197,6044.684904405898,29832.773284666982,3333.51626997501,6754.700603518812,5721.0138519802085,16992.87394533599,31845.02887587889,5720.369944449958,48919.09038216725,11488.286391704134
35816.883461194644,5721.245228903782,5721.279458465761,18394.278815701884,4177.373119784955,3180.027369936253,29047.08132320929,10593.007038122409,19723.019591695065,9399.9830847614,5721.288490011692,12804.70570243032
22084.250643129944,5721.245228911424,5721.279458465892,13378.968834923622,5018.387887014888,16553.05311242573,5721.290686541595,9917.004188696965,17229.521167382183,19784.59029390143,6098.589371572605,6708.382736950992
31228.286086944765,5721.245228903931,14047.43104551184,10273.12619638162,6567.853646110406,10157.17500565076,3598.8626086176832,15560.307452509938,24289.25734344365,5741.052662070006,11100.78271129375,6676.268163643448
32316.92217823988,5721.245228911187,5721.283089919433,13077.376316178788,5397.564238014721,5075.914659666069,5713.856173338395,29093.82682253983,12180.619580272269,7877.499949950024,6000.419214285452,8727.212396085248
35350.41321948759,5721.24522890442,5721.283089919093,,6734.215867450502,7351.122535126507,5718.958972986618,18123.150515074645,27935.963060955823,5720.911154290528,5721.289613087552,5440.317663310852
35745.19777588853,5721.245228911239,12086.339877623876,,7497.192065770713,5864.159531029702,3547.6139094045434,12023.661514890944,13499.207070691658,5978.184820017627,7623.184989226451,6875.172515887197
26951.71880812874,5721.245228904091,5721.282323690358,,6460.194415615473,11037.48157782008,22433.496248172018,21806.271410283945,22310.988387074445,5720.551149467312,11688.3917048924,7626.598339639901
35269.56119327807,5721.245228911289,5721.282323691583,,6868.902191780736,10449.594742238529,8586.556224998472,16678.607209340415,11656.419840327731,5720.551149468308,5721.252752432532,7636.687458604643
19365.883821416155,5721.245228904238,11768.77931476594,,4789.79039787121,12217.105815947183,16215.053953906296,25736.3010385038,8540.211170583252,5720.551149470225,16279.146174337548,7336.944735484002
23775.825466798124,5721.245228910798,11731.680329465444,,5971.974782237778,19076.35359067644,7028.025989999501,12349.44171272345,15967.784975505345,5720.551149464204,9980.84692794606,6098.107153729857
30942.42637584396,5721.245228905376,5721.269403438613,,7620.299234343525,15742.881146966034,7483.766903937727,13493.898921594502,10538.882538889766,10233.573282000254,13711.261343859827,6043.709487253923
52226.83977673848,5721.245228910411,13008.711403908315,,8206.657666240571,11010.401131296674,8523.840604870742,11802.392842514342,8213.935927938734,5721.339532159532,5775.141032990555,7714.387224771975
34514.85479362331,5721.245228905031,11740.897983348175,,6708.04543327526,7957.707333573566,17651.05767291469,9430.13903653663,8177.435001083351,5720.779015583642,12479.499515750764,9095.075735914612
31808.37765307428,5721.245228910519,1946.776093032676,,14014.171569720587,17400.59407948647,19395.42178052487,14865.236209070854,11016.20611803864,5211.310834095312,8447.744157443425,6606.909312435877
38890.73527201739,5721.245228903763,11660.110269452569,,11696.363203405384,6933.903619580041,17944.600338014818,5708.27743897954,10319.970688283756,5692.415275764771,10353.48355070934,7176.803997242263
31368.268115191622,5721.245228910103,5721.278186066359,,8764.7020039736,11333.07640924512,7548.008646899102,9273.726508906384,9391.618629366943,5721.248601952412,15650.388330112157,16545.967060093593
17430.443963160822,5721.24522890391,5721.278186065637,,4422.284028266769,16395.236087843765,5721.136466010455,14966.4590541559,54208.08368450696,5721.248601951859,23176.631886422834,5753.960015445452
29362.465549052453,5721.245228911759,5721.2822250260615,,8495.236340587313,33437.93901285108,5721.136466009483,9804.414905728436,27467.195732668137,4802.905290827238,19149.50356066581,7583.300192521101
39662.9745357214,5721.24522890446,10745.438449101242,,6347.952495588487,22555.6511621423,5721.136466010645,25940.17520528513,16465.132053820067,8553.420229103369,4046.562848692844,7530.815460905666
52534.08998239561,5721.245228911117,7900.147621741684,,8387.652521919616,4305.971825406379,5721.136466010134,21233.65869867521,13298.288256418891,5721.246720029416,4218.344017874096,8021.579933993399
52042.15707100991,5721.245228904356,3850.6056874244127,,9960.073598699952,14710.60362414475,5721.136466011058,16278.171739205549,31098.01209939068,5721.246720029463,14338.295478889624,7684.13756689914
25180.295119444963,5721.24522891032,6589.487139611214,,8665.70222397518,16372.43812610306,8064.277537223271,18932.617346124764,23575.462463500207,10050.45299308536,17373.635158356115,6675.704639748147
62728.41036846541,5721.245228910512,18130.460906865133,,5390.120018867909,15535.461485335562,5721.263065946006,28886.908403272035,33585.02003234658,5721.1946185196175,18481.84303765476,8862.252721310359
24630.61403688641,5721.245228913448,4591.467398787613,,5066.8431323006425,24210.624002709832,5721.263065944849,20277.35306948713,43310.00816048595,5721.194618518473,16224.354071554388,5637.871571849915
28107.549761224946,5721.245228910173,8080.277563742051,,6482.979505214936,3651.555107878788,5721.263065945839,16567.563810543183,37223.444984053865,5721.194618515178,13980.77073222066,10371.19377910704
25698.386218982047,5721.245228905494,3721.830388842505,,6446.437905086461,3336.444710427496,5721.263065945699,16009.495084970777,39068.62803930533,5721.194618519653,37812.31860062253,8797.648120033069
13325.14724390261,5721.245228906203,3696.0326377310007,,5623.995674418291,26459.230693844624,5721.263065945694,14551.548962994506,44527.99788048699,2511.894230452063,12589.643844892147,9119.682666137083
41456.82839656097,5721.245228897902,4694.338995079797,,6337.385016181701,7110.550190341533,5721.263065947069,8257.907445704068,38183.49238883732,2888.1719089034664,13993.897337634353,5577.616364879662
35873.13081844636,5721.2452289055445,10028.232878405424,,4430.99727214092,44772.72622054836,6317.420088236428,18924.69652989312,61414.23990549051,2722.187368306704,12939.169459117678,6150.66397848652
28372.43117554278,5721.245228901091,9886.962052097742,,6019.592860263797,6408.523564707197,6468.611483435585,11477.027151672452,47033.881620861466,5114.89011156272,13245.344786695752,9038.996363688071
30789.93633734569,5721.245228912199,9797.87166179286,,5783.641854865731,14056.742773470543,5720.767699858531,9215.331251479392,31317.047567676585,3035.458547294701,12179.685893753807,5550.247337420825
21293.54669510831,5721.245228909111,16277.991863308216,,6555.879286496636,14506.883381316473,5720.767699870013,9012.758908898388,22980.39507272438,5717.622328289363,23330.28827359193,8982.082369767595
26074.598001993243,5721.245228917406,34684.81820198537,,11175.975921981591,12285.60027652597,5720.767699855657,11502.446224387502,35263.85169534636,2938.4035827116,8407.733016824326,9450.782355976558
19569.721282754053,5721.245228909774,54227.20518558892,,5821.298933742805,3330.7576665383253,5720.767699852903,11906.446461694875,24645.3457676444,11950.0028425265,10104.33369213297,7362.832553791686
34412.495502558704,5721.245228912206,5721.285076436677,,6624.367321248096,14246.088116361443,5720.767699864593,11542.946530485357,31120.842025885817,12170.953846779848,9700.21978380361,7394.72825704425
43966.829717001616,9421.3566320866,5721.285076437662,,4799.101345865771,19804.21698864697,5720.767699865295,12870.039890075324,28568.53351882537,11929.218624198757,11744.217399046447,7315.959683249736
50317.41639035723,5721.175208577004,11269.852972311906,,5084.35927767974,12396.64828221144,5720.7676998701545,11342.510247041284,19940.68430714664,9304.40819516592,11889.550437751072,7571.827533837382
35300.90609006103,5721.17520857942,9894.54112560792,,5368.140295079555,3119.688745676357,10759.733950282784,16432.733045904322,8594.138472502023,10481.763862501666,9648.88447030352,7108.890908775599
22971.9915662049,5721.175208579269,5721.2913311481225,,,16172.74758388726,7826.030495578917,10324.327137874245,19005.52088346823,15162.080822633136,9611.288478943015,7188.159515406044
51711.95346917334,16547.696549834418,5721.29133114968,,,13832.865024677858,8916.673398210267,3975.5343724838417,11147.60327305649,21182.906080492947,7973.553731288585,10031.519589667398
28137.416339453623,10096.842331934982,5721.291331148812,,,13089.908244630486,7195.290698583057,7703.8944791669455,8706.339355922755,39454.66339918539,12232.081637793608,8043.662493203798
21161.69287083968,32797.0619569645,5721.291331149306,,,7926.772226829604,5721.103453701374,6334.67296722745,11259.920962985889,27346.11677837244,16733.54778848437,7560.953051142657
9416.655686376504,10023.90711723231,3825.973321958452,,,12339.11625316739,8356.423728854861,6520.848878463508,5717.664032099349,13498.787058448725,22374.9757456118,8257.183257493505
12163.86538459452,5761.926772821526,3308.767965370104,,,10113.2136659138,7193.127275268917,5508.531435287096,12108.895428773994,18703.85235297661,10226.662778151807,9536.502015879672
53569.50030826718,25800.89362041413,8321.361521538658,,,10422.134158939662,3695.317578930241,7892.033116969713,21938.8773989869,7589.221808752046,16688.50318211662,7818.319485393646
34557.32869056489,5721.270646421249,7825.559836372801,,,9860.382577926322,4886.238554852574,6347.378961474978,27722.114186856703,5721.272893035224,9745.03500081254,12227.359679501646
28254.754657569887,5721.270646421208,5721.261847855376,,,14392.304404224904,5721.187560330954,6612.418979723078,15439.338778889658,6369.170528489546,32872.18541932839,10357.141061679558
23048.108189345086,5721.270646420868,9876.846925438856,,,18798.081059196546,5721.187560330157,6392.037067082282,34425.16131105518,14778.581020373242,10362.407556765927,5642.499735830327
4677.078179802553,5749.529046203679,12279.387484909455,,,15954.052780755144,5721.187560330077,10875.709898217488,21512.2765196684,33268.695503664814,12397.082479130917,7535.722481531058
19912.556415816925,7515.919116629999,7877.886314511229,,,16106.38810865197,5721.187560330202,6922.470690418183,26676.575510922,30696.589862823177,12187.22444093903,9370.882425404892
14848.454351917002,5721.28128502668,17836.70640538277,,,33294.02971025275,5721.187560331884,6534.972510994413,22114.565995748464,52382.11091569012,11054.827651111653,5483.516837670143
19729.62763975693,12031.67782555366,10176.084119652489,,,21314.42874969863,5721.187560331126,5489.424181848066,31676.23267794357,31251.31490295275,17585.546326620522,5970.611406117134
11267.268800983456,5721.266281063245,16140.86117579976,,,18245.5391721234,5721.187560330976,8377.974192078434,19405.756342072324,6551.62112409908,13257.796454456986,7028.07784561493
