Duration_P7,Duration_P7.1,Duration_P7.2,Duration_P7.3,Duration_P7.4,Duration_P7.5,Duration_P7.6,Duration_P7.7,Duration_P7.8,Duration_P7.9,Duration_P7.10,Duration_P7
139081.63570423197,6686.5442932100095,6686.54429347346,106188.40773259124,152012.26253449667,142607.0428579301,11069.378004584883,149275.6522819103,104359.4571908729,6686.5442928109815,84626.18311001579,139801.71958701705
145565.46868943443,6686.544293210228,6686.544293473611,106457.69095982476,151088.45530067288,131430.2566158406,10307.052254720533,132508.72452034132,124146.3551665414,6686.544292810937,49258.564846162335,150665.64774934898
144257.41299711462,6686.54429320994,6686.54429347356,121697.15779396234,143367.22525952526,134974.04361589416,6686.544294116313,129720.52377859715,84911.05902864678,6686.544292811208,64578.62598062583,143938.64836988677
139056.3464115625,8479.813407224128,11578.981401485264,119890.55309823784,148011.58554346635,125855.0132028526,10353.868678186249,48841.65018004019,27269.139670401568,10046.227086565934,41807.4342095695,145330.14201279593
146462.55648017913,6686.544293427399,6686.544294243114,121911.42752585682,139051.0868426948,59513.15006321336,14045.184189784875,61268.45621996885,71898.59384687498,7285.528871249464,69863.09923749897,146632.51182380412
141833.4597201099,6686.544293428234,11349.363459732816,101961.97384643578,151793.47921274306,123765.59487570576,6686.5442918853705,85471.69881410198,69955.15471729607,13514.102770314968,94954.82589469706,143575.1229135402
142995.98966040605,6686.544293426711,6686.544294076803,129398.56741385328,150424.5945070853,76179.30932480418,6686.544291885526,44408.667655023135,113122.96415244088,53656.612346170674,94419.97414159637,150297.04861248974
137806.63814867972,6686.544293427887,6686.544294078274,74402.86946589772,143010.0512528686,45004.04953497068,6686.544291885248,69678.22199830599,126587.74587731116,22027.62643765906,108358.58097397728,146436.89301161686
151674.98015891854,6686.5442934276325,6686.544294076629,52613.37731122034,142772.22337185702,99880.5812487054,6846.647721090345,16185.777774668186,111221.24266277558,13160.103324088312,99101.12167019192,148323.99144670114
150927.63836099833,6686.54429342768,6686.544294077452,62982.86627157575,149030.9011371845,64387.79390535393,13121.684634675536,81232.25655198954,25239.0766707133,10933.644655040136,136152.57550940244,141701.7517339821
148897.39210242106,6686.544293428005,13035.391423054569,76131.57171669186,150159.38463304003,125459.26372192267,6686.544293598482,38118.521178921794,85113.32267783643,6843.787728200724,126081.28896209168,148182.09993380556
143291.38768277725,6686.544293427434,6686.54429354997,139800.7402284141,146780.54072010022,135628.63185365126,6686.544293598284,13054.100390351605,41903.21970769148,12246.710334461415,84969.60121098979,147784.86516470317
137049.2855324082,6686.544293428688,6686.544293548775,150434.89656850288,142289.6171014844,120040.7541397739,8578.700014315824,9691.003114460302,97735.9393702992,6686.544293291885,137153.91776633466,143248.724934571
148081.6552299181,6686.544293427166,6686.544293549143,149418.33344388002,145941.81352976253,134140.5771044247,6686.5442927427775,84514.15717879549,15453.60383132652,6686.544293290858,64048.271404242325,143424.8759445371
153243.77415545806,11619.269997632207,6686.544293550256,141031.5329528137,149205.83044717024,133357.81675671312,6761.502560025244,105110.4163318554,15364.400774400145,6686.544293291199,58482.87232089035,141971.01989646838
127700.3921695756,6686.544293141877,6686.544293549207,147607.8312533403,149160.22081578246,145654.2628236561,12983.574300879663,128230.72247678952,40831.37174054763,8914.77541916142,24771.09950049044,135869.29948740936
124926.83741133873,6686.544293140442,6686.544293549098,144572.0228048639,151366.06561062264,149447.54257571965,12041.21789100782,41295.30005543135,10698.754647426653,12791.432858198734,47222.1248117634,139960.4008557673
149314.3614603864,6686.544293138357,47409.20561686932,140462.59075836433,145758.93166996987,139260.67021928696,6686.544290887405,105595.69081330282,34690.61267695882,10017.629632206916,25252.865644520483,144982.5085076464
146308.45133354724,6686.544293141544,6686.544292640558,145769.51755386594,149825.9321213122,145436.53939160673,12072.698918252176,28764.5402473451,12089.174771341528,6686.544292918659,40333.66809379902,147878.41878052082
143665.7780257295,6686.54429314165,6686.544292640424,144385.3341428527,147005.8630050808,138346.14478430114,6686.544292848583,18513.81367832586,14995.824188260583,11107.83820247477,69330.51346010082,145232.45077669388
155995.75586555133,6686.54429314129,6686.544292640479,139222.71027333854,149996.12697504958,142737.56696475664,6686.5442928126,19067.74702246969,16370.449582023237,51663.62390863687,60965.21003624157,144177.27958521413
142549.70499307074,6686.544293140417,6686.5442926408,138025.7121723174,140726.00487691112,103017.23290683236,13838.638904510251,11635.009314024994,16207.406845820142,17337.19162107602,76242.37381930377,146459.76818829466
146186.53151866794,6686.544293140172,6686.544292640704,136695.39276078637,149505.09842349126,95196.24359540008,14755.64102447225,7214.786391742386,50350.1746907808,9157.806198826887,71583.17476873245,148169.31133036714
142682.94560073366,6686.544293140349,6686.544291978089,142959.4870246579,147407.72387528015,142800.9148454172,12052.150242607204,13807.20178401972,11098.50775469913,10598.536252410217,76883.59861313342,134230.58245485168
129896.6641339214,6686.544293141985,13644.748274640087,115375.66108288268,149431.7066300469,141219.56770515992,85440.76206226689,34058.36652831305,46827.90606523861,6686.544293008007,117155.69208892935,139091.51996524716
135344.6932293336,6686.544293140223,6686.544293203299,106139.5638967377,149595.71161013006,144752.24106840196,94878.32072423374,32477.03484381298,12455.006519872044,6686.5442930081845,102752.1481069249,139090.25307356092
131370.79132703188,6686.544293140945,43371.97240652373,100899.77338600197,145108.777889202,141004.64699686147,12728.111485776795,30757.859363322004,13024.530381656465,12098.269114209586,79234.27351346711,139581.43865286902
132655.07376718224,6686.5442931400585,13722.328267094172,89093.78850620438,144415.79036635987,143204.02675475914,14187.277470214018,31106.20440732569,57858.47821928987,10778.174013760605,93148.04771732543,140747.88866485163
101075.02229852596,6686.544293140565,14073.71977033442,123423.59601415576,143870.8018612816,123178.80763130916,19261.01715821741,55507.77876336415,49201.66903709664,8743.52142178094,104810.34903793084,143918.91756525706
138243.52253198542,6686.544293140478,28551.34156141152,133952.00081109605,148708.14397297727,123140.05448989784,12080.1845638027,36155.53493786158,29289.063795226142,37281.81820421399,102696.4254058353,145131.387407954
132162.94138110222,6686.544293140637,68193.75420775442,132640.333347325,151440.68158174233,138149.1035237702,6686.544293907114,33809.13376994123,25015.86999874311,16424.813901789585,91013.66564140456,144887.40806669556
136648.33775437978,6686.544293141527,16117.905474389829,128947.4135477026,144982.16240669793,125172.03546166034,6686.5442939077975,49172.57372927588,16914.743833110373,6685.813977406501,94695.2739477625,146737.36396161967
138912.868699386,6686.544293141384,16127.92844583514,122298.05546109044,149954.07313916995,134329.99316006148,24205.335335237927,56211.37768606832,20740.779117240327,6681.3602601922985,72411.92523736623,149421.37248606246
131262.72685783156,6686.544293139781,14291.024236551271,118050.76598031432,148942.41474927164,137866.61989241102,9364.438431895143,17558.838821378955,50422.95248629464,11049.840897964015,64088.86733290292,151746.77625870274
132889.81654897006,6686.544293141203,10937.798735415328,121034.75822558388,146698.5574316272,135634.130198489,12204.740281490236,31793.99347225889,10471.709185883105,87975.46505021109,28518.41109741644,146953.8455080584
145758.13481039007,6686.544293139802,6686.544292634938,98898.29521202164,144179.24854763402,128408.27398434354,87163.59080348372,73976.26951171205,85532.793140345,51160.43872733517,97673.32697727856,146708.4528505733
127191.10752677762,6686.544293141579,15610.053455218613,26990.295893388786,149224.98727034096,84462.0543231749,21513.268979440843,16637.32474184682,50800.19021578317,10915.376922317875,37128.29518314857,144115.15768840924
115231.0524810408,6686.544293138854,62130.551608792426,32843.82261433192,141513.34448659583,101644.96423428782,17475.39763363296,30599.61313337861,110246.72354630566,6686.544293154862,130207.86169768764,148846.7905163815
118013.14667394236,6686.544293141803,13365.99786741416,88215.02651555477,152225.0709376485,114908.892390381,6933.898800361226,85498.96214729168,90015.93072979029,31841.17178748787,61589.78740507527,146578.32578797068
130863.00688164184,6686.544293138792,6686.544293683607,111365.74978660366,149682.518853434,10602.86328703263,35926.147673519,139428.38525327094,75133.31778208796,6686.544292911636,16400.40951141749,149290.7866909701
135374.89033751664,6686.544293142829,6686.544293683531,82914.74979556607,145602.48288991032,70457.85318953914,6686.544293661042,148257.23739261046,88087.60367131281,12472.472050660075,19897.28314199368,145409.48335186296
147486.1938067143,6686.544293138184,13126.111765021027,75710.95706075348,150505.13362942304,78743.93928718353,14413.14388224426,139885.98909067613,103512.24924279298,13297.889488933406,13596.48781662898,146688.61966929346
140758.87789604889,6686.544293142956,6686.54429344274,56873.775471229055,147063.91914901108,14407.43452606634,9999.52191595262,137441.85065949775,122221.16425544632,15368.685481712257,26324.110410039928,142861.84343883788
148493.66523753732,6686.54429313823,12813.681085967311,101931.7740690027,150682.328054513,96152.8768041858,13678.312333008207,148274.15003264745,124846.0109137474,14404.725554911192,90589.40638074832,149468.230790418
147535.34054102455,6686.544293143564,10354.987674431854,114096.6285870132,150859.05491778828,78017.82580190449,6686.544293322737,148945.04137039575,147799.54324835254,10973.816202471087,10728.51876127648,148516.13771349218
143102.6673410034,17846.954099424154,6686.544293278413,109647.5456806081,151326.07382033765,98046.92107945534,6686.544293322269,149198.0483687401,145311.5507106664,11813.313160980431,18854.04129608404,146618.79315747748
145582.73794570402,6686.544293005912,6686.544293278604,123532.90386687731,146418.28649771612,115617.61206707044,20739.374940573573,143923.01855893247,142008.15325579184,18114.266178458824,26259.90828874084,145871.38659021838
136020.5938508106,6686.544293005943,6686.544293278412,95996.01405131612,147646.53798929736,120314.69221454608,6703.614621906044,147177.28952546706,120048.7717878467,12647.15108181123,12391.45248728364,146946.0156141767
133000.6930664052,6686.54429300603,6686.366657969272,119036.37536630746,141684.27591549107,127676.07553367196,6686.544293730293,145406.62577218254,131088.6109236633,6686.544292994895,6686.544293960056,147031.56189626214
148215.08505065218,6686.544293005703,6686.54429342675,111771.56371474008,144378.91358665074,128086.99937069936,12769.829673848246,147246.23031608266,109532.12989152176,6686.544292995072,6689.658843201816,146706.47120101584
139395.80359836775,6686.544293005883,6795.417802324987,119461.51869444642,148507.53951005242,130841.50593038936,6686.544292898559,151707.00298318415,120620.52482829454,6686.549266555141,31717.55709776901,149896.96223582423
148437.0836893754,6686.54429300589,6686.544292864447,127532.75100595056,141269.3620295178,122397.42476725728,35558.891859239666,143081.21457151618,78904.53078930905,10432.52473466962,6686.544279567959,142082.16440566536
147819.5500458584,6686.54429300605,6686.544292864466,70318.42811097273,145725.9445190083,104752.0545278347,6686.544291007191,132668.88016627438,130883.80711427382,42245.05144199024,6944.69211694061,143196.48497253392
133851.3633984545,6686.544293005703,15687.582631715715,91946.25740690612,148480.48521306954,131038.8357689294,14552.518414727185,131374.7978317993,139887.26019745175,6731.285156722733,12686.60184638704,148775.92524748982
141906.30267677302,6686.54429300557,6686.544294166422,97089.53612922638,147871.37451007531,126862.16715932178,6686.863234848098,116453.3175553605,150136.4047438533,10782.55571111352,7194.986614039069,149946.18252482088
63210.2935377899,6686.544293005733,6686.544294168192,,154430.82321384572,108413.44854208984,6686.544292863402,131302.54822964768,139011.90291774843,6686.54429241341,6686.544291955207,143882.82019306207
42048.48272942746,6686.5442930056015,16530.70786406641,,143359.52108692654,133161.32210431274,11545.432196020707,127687.84918376016,127250.95848027148,8158.006683575135,7687.805641336467,147676.3730878281
90314.58952325728,6686.544293005948,6686.544294263471,,143550.27899539648,89693.54651998144,58688.73668666068,87814.81962721507,130106.4724547756,6686.544290510423,19481.847403906537,145481.04919446193
69781.8381023697,6686.544293005772,6686.5442942633545,,135756.93187650185,124737.6709226726,9445.57413752186,120634.08187688608,134655.99841519937,6686.544290504078,6686.544293567943,144039.80635035425
56976.93141277329,6686.544293005748,13151.215972075745,,150155.39361506669,95194.64450083736,8707.207317034425,117711.19441687112,137361.98616413513,6686.544290507797,109006.60396665597,147274.19825640938
98582.3557028116,6686.5442930057125,13432.110733847763,,151127.49960270402,72712.45896832351,11652.248746684683,125346.54341846636,125200.7997586062,6686.544290511904,12039.87324123594,149663.40673400424
96659.69037806896,6686.544293005089,6686.54429199293,,149524.2482471904,98076.64122675582,11514.478892731026,109952.64868189712,104644.87509554392,13769.624076953773,37224.63855658273,145914.4418267294
65745.60910270612,6686.544293005883,14067.15342789552,,146591.3564045413,140482.6619744854,31545.29025157687,121485.81399736131,112019.01551295482,6707.952788727724,6686.65089933045,140904.7522511116
68899.2399553319,6686.544293005283,15610.724088433975,,153318.8541328612,128527.5585767794,125704.10751723003,120099.50013237474,114499.43245558608,6686.544291503033,17182.23511732822,143863.74413174178
68137.23452168715,6686.544293005464,6686.544294487026,,152806.4759155689,136867.13401391232,104252.9170665534,132505.27987792328,84660.73197165823,9906.31242206556,20194.390454730543,143944.51798484876
59010.24314697713,6686.544293006274,13219.948775154646,,146366.14539324216,128494.33460907944,90101.69697402796,131506.02779837555,83394.63058558709,6686.070959595472,15190.962560988264,142500.11963337875
64975.81600425778,6686.5442930060335,6686.544290024182,,147116.43691247905,113426.5628979723,13500.15439665446,113900.44602747652,75886.87490460623,6686.544293141365,11791.474283474405,146468.88913169075
110506.4987326512,6686.544293006314,6686.5442900238295,,143687.14987638308,132167.70140893097,6686.54429363041,126765.73401254126,90911.44301657082,6686.544293142729,35652.956590165704,144060.64359763393
101234.34174448194,6686.544293005921,6686.544292978348,,147069.1625130155,121907.41567046798,6686.544293630732,116141.3025331822,42914.248314644254,9646.3492364527,17432.22028841044,150025.00632784324
133956.61170849632,6686.54429300542,12903.106307265343,,147126.08888950676,142566.8815927448,6686.544293630694,128449.82159812268,82177.66044555053,9179.309326104509,65154.648189339554,140406.95389254674
111502.4141116216,6686.54429300602,11452.079777418929,,155505.83197322045,120140.58281918697,6686.544293631235,100988.0417749478,133460.1161709898,6686.544293695229,37565.99552224285,147281.6433809268
107231.71051204266,6686.544293005904,76073.74534069069,,146757.59551059175,128971.23750567184,6686.5442936310565,97874.64700760778,132727.705561633,6686.544293695475,11396.65332170693,145371.82880601348
118912.20814496402,6686.544293005563,47966.58330192255,,149338.39501915374,143762.08212773813,15161.92839624694,109541.94078882907,93406.19130954404,12814.620358783142,23243.277512168253,152179.76064671605
89536.9090636294,6686.544293005637,24715.768167886305,,146848.9690115157,134118.88122266674,6686.544266001858,107719.83624077954,64623.25188196921,6686.544293312301,25103.071026592792,152089.65946190822
132177.64728328248,6686.544293005465,21163.85392843075,,150085.54664699238,142763.23179500722,6686.5442659888095,116883.04307851449,46526.37840349051,6686.54429330867,24548.272222198302,149377.09696893676
141981.07683114547,6686.54429300599,25775.13461014609,,153624.9169835278,142588.71799438162,6686.544266003074,109443.63167406678,88478.64866604924,6686.544293309017,17894.47878148388,149180.52799787917
127409.02691342038,6686.54429300631,18555.11288865522,,150099.96697385795,148433.1531408255,6686.544266000227,132242.46606811,101625.42385020052,6686.544293310562,77578.15862834213,153615.21101801362
111429.07261188456,6686.544293005319,13033.170496369325,,151434.5899623586,148565.92310357303,6686.544266004,144882.38093525352,81576.79145211689,13575.52268732544,14042.260490048237,148651.54163401213
81782.49281104402,6686.544293005934,13032.956399096727,,149870.34041976827,146936.96602939814,6686.544266011374,146618.20693938664,103321.99171141667,11203.802196096203,16259.974658780628,145561.3085565723
144299.16551112893,6686.544293005689,12819.547808919026,,153082.60365885438,147626.65716943485,10094.171951730925,149137.6914507807,103429.85781078234,13011.900427522514,15663.444680802626,149784.49819732943
112134.4313090008,6686.544293006233,12084.822052543814,,150509.0294988869,136608.8729959545,11627.698827006368,152299.8051707331,84993.98571089316,12286.037470165313,11675.627832052582,147444.80211879706
70270.13096282964,6686.544293006084,14743.85471423467,,146624.8474194263,136523.83457039695,6686.544293138804,149520.65037138926,107496.82474509148,11039.828867708024,16095.87029251466,147314.46050180116
77668.49432980354,6686.544293006044,20406.76592642904,,142308.46222392385,146248.65408609217,6686.544293141307,146949.59066144418,77232.57884166023,6686.544293150876,26731.859074317465,145714.65403063147
132937.5850060137,6686.54429300567,49574.18475565036,,155061.5649666676,136960.1524760729,6686.544293144219,152857.9619827237,73410.78668994198,80998.99065705678,11532.841491880554,147000.94161697995
135830.3822638217,6686.5442930053,80082.34455759944,,144355.57413492518,136954.2755399438,6686.544293139716,139759.69696307246,93819.4043892844,20417.303977970627,12654.962437602624,151936.12670679
122673.52554672353,6686.544293005851,6686.54429387979,,149152.2108924443,139092.72562265195,6686.544293143073,147873.1515690552,115711.16737458495,13108.40809841266,11863.802265778815,147026.94253591247
121518.354838321,12720.439790123211,6686.544293879582,,147539.14583520006,136443.19463536752,6686.544293143887,148152.8269772528,125013.9311083144,13025.00748808476,19804.398325951803,147960.21754601397
142706.8961895723,6686.544293363689,12798.597299061394,,147063.84869169648,134913.61689864204,6686.544293141787,147074.42628694326,98992.59243899822,12881.14970460417,12711.044409078097,148547.80696097945
139415.84215733537,6686.544293363788,11877.969599152724,,146982.7626536835,153046.4619876362,12461.2069438833,147742.8976434913,62135.13584658225,11239.174080654884,40618.86046139951,144602.28050287772
103812.99136654491,6686.544293364261,6686.544293735598,,,149450.2864186702,9521.381846621844,145980.70919986424,97349.18183591278,25412.47351769385,10860.23141841025,148814.11854963072
53664.002330922944,18338.137260867752,6686.544293735937,,,146519.21011973877,11367.74652955989,149477.44620002585,14962.012184820049,35988.129152461865,9273.724921917234,144255.90531164125
45074.12980974131,12038.887604401662,6686.544293735972,,,139290.31282328969,8711.327426031772,147969.17474101728,9565.67664458749,85956.42910124104,20453.09512244673,140926.0612442691
57519.08602315431,36180.35102197635,6686.54429373496,,,141143.1645218802,6686.544293275169,146778.08313355944,12364.236816469676,36573.312855173295,24171.73606407389,149508.16038201467
13628.342267586955,83261.93040615717,17430.039884944403,,,145040.8207191025,12326.731097090513,150236.92884970136,7295.940182839484,13828.19722160186,36233.20609102791,144513.48061200784
12969.101073136017,6746.80423785303,82383.13958805297,,,143752.3503710781,8733.252953677906,148470.08413248297,12547.867283640002,13817.08104105317,26454.64901729944,151355.5721768964
91651.064781326,23704.277810093383,11495.271980782369,,,139114.2693266837,11900.172704120889,146855.1020598171,50377.15339275458,8708.920439043912,80562.6477608275,147356.95174036844
68059.36354842402,6686.54429336323,9334.922828606144,,,146800.82518560957,7527.197510810396,149857.40389890864,92521.98631802232,6686.544292103165,18386.87052369827,145802.42631183143
56793.579972020336,6686.5442933631575,6686.544293288793,,,149126.92484062264,6686.544292590604,144213.76366886927,65647.19812733948,8863.215738921099,56975.58943375729,143046.12484622063
40146.05886113184,6686.544293363831,11623.413848059903,,,146180.53284378085,6686.544292590033,149194.39778055754,79705.8279841767,12917.948748891116,29291.85946294203,140295.41824091374
15972.196354215335,6728.058305999966,12368.436167988171,,,143787.3263480069,6686.54429258947,151227.06438352115,47231.61937925734,30675.7253633974,17289.428616096637,147866.8591499479
39404.68134916136,7758.670459177048,18600.665169541327,,,143609.613950443,6686.544292589438,146570.6728603223,37960.85772708836,38320.93081340045,26115.087789000023,141914.0656942859
27273.737659640952,6686.544292872199,15337.153637408734,,,140015.49221028495,6686.544292590694,150097.40998660543,51624.75310640861,99851.95974288147,51487.87197934326,147532.91012692402
70709.0354370109,13145.95840563064,13488.120196721544,,,148789.3429157937,6686.544292590668,142288.64962798078,58847.63351109361,41095.46262318948,20718.5120359654,145915.81422139515
14952.465744431727,6686.544293112501,18921.17489482327,,,146349.24046929996,6686.544292590444,143336.93208858612,97782.15195531404,50388.19246202695,53766.39586954016,141427.61676523887
11935.349817566104,6686.544293112643,7774.445640010668,,,143399.4874263514,6686.544292590436,145723.89110923716,108664.4050251982,78414.84081263407,10101.23161070433,134478.36656617257
