Duration_P14,Duration_P14.1,Duration_P14.2,Duration_P14.3,Duration_P14.4,Duration_P14.5,Duration_P14.6,Duration_P14.7,Duration_P14.8,Duration_P14.9,Duration_P14.10,Duration_P14
66328.0057671334,55677.07268223972,55460.915121318896,56796.73736608622,29382.30392694399,68787.65770546584,51739.52791582614,56138.599793192734,41561.80227937336,41985.80140361111,48260.49668172915,65543.17019520563
62056.743062134825,21614.162725211285,10451.983006628958,48938.76027180971,10035.369220883911,59968.36521395643,43991.19353441687,58203.70692847203,40651.38443599831,10962.911645812095,62148.7686925724,61362.03033590131
70913.04552112354,9443.26788268672,8768.423304844888,63323.5854082356,15634.236659310163,1615.6217577875896,40237.01099673352,52815.74126902808,10609.357047124944,10532.969340332424,20389.34317891988,48907.02098120265
72048.83556103201,1615.6217656238048,6475.580468819982,35112.90731109982,10871.826348686282,13276.451285557536,14579.98403270602,72606.93586842302,10334.52925564669,1615.6217588444815,14483.787614105471,77278.63290003692
74824.50262394997,10020.716286807918,9445.118614462395,17328.647203950215,2664.0221700278094,8389.59327370653,10809.34275411925,78443.99750796545,12307.626051976564,19682.727969308213,15673.963028270846,68719.69306099553
81634.84853040634,1615.621759431263,10375.036994170228,31672.150214625264,10323.73519476738,14348.568728768032,1615.6192338739454,32048.00147120668,11742.093777541691,24110.549791105943,1615.6217602577246,73497.68164774316
80193.66907077993,1615.6217594367956,1615.6217581298863,31634.24796474853,1615.6217577606071,13871.449844289084,11855.832317628536,21883.74713535229,25061.73957134244,1615.621760253667,46273.41344423351,76821.91092084894
76243.66426351445,1615.6149636633518,12037.75235220025,21928.149361647203,7071.103897577502,51307.73157683902,7908.066284915082,35401.739910419215,1615.621757484702,1615.6217602545114,10319.987722594906,74952.162303389
82905.60892116601,1615.6217570786514,14442.14720348635,28641.819336049448,1636.9132279770167,10309.489977140292,6698.674085852642,22399.665984749456,4462.28314429327,9315.244699070348,77899.3025294481,77672.66374396588
81673.8628963009,1615.621757078531,9741.025292286104,66416.41249118166,13844.69208519136,39747.25086177239,1615.6217575088904,68931.56486824813,13556.820228401288,1615.621759091675,73304.19219263202,74247.46467071831
72331.27344435816,1615.621757343413,1615.6217593937138,61092.6864267621,12006.133972689551,75428.65015117954,10449.115556624409,81116.38568935262,44057.6929848885,10662.195908456191,71789.46750763,76770.10367160474
73806.70335456131,1615.6217573427575,17303.87121726393,15123.73187701389,32724.206806352,74595.93516820564,9885.920706886976,80331.92625963886,22358.35177911869,1615.6217574790464,69346.30805726319,75654.14216829631
69221.89180899289,9005.083044614108,12326.863847927,13218.118361377274,18075.7805535815,52420.64856775814,32063.89862726234,75908.72093143326,40645.53692152237,3768.561570226664,60852.60096743072,77537.37370788933
74202.26601142323,1615.6217633896026,24105.308254102303,69138.54885318044,71013.1334432674,39462.09139654506,6126.048116767122,78374.82798092629,64848.98183904189,11180.661069199028,76053.10504542694,75166.25928084519
66694.6286648984,16634.88479578849,18757.72784028103,10586.240390209903,9608.453710846712,70936.99038053652,10725.1343959629,80509.69726354111,16941.709556465074,1615.6217586029254,75908.87396359915,73785.0263131126
70477.61412010617,1615.6217604205312,1657.3913526176027,10072.097912075968,1615.6118978335878,12172.892982110368,1615.6217579789547,72847.1826330205,6563.861100411423,1615.6217585999682,76428.08811162085,76227.83192764562
73702.08233118392,1615.6217603802868,1615.6217583035927,23379.68375790186,11852.051195296806,13557.163823888131,1615.6217579789609,71602.14366310963,12729.34838770044,1615.6217586009147,76360.74813812178,78772.36407635838
73814.00237720498,1615.6217604057204,1615.621758305963,35364.01406874721,1615.6217585348008,68199.94629267957,13849.808835300346,73126.23415875126,23245.7182652894,1615.6217586015969,75828.08215341788,78387.76041159756
77143.64374438353,1615.621760392776,1615.6217583060354,15124.597927156085,9627.592135692192,1615.6217581082856,1615.6217579795614,74236.2803228053,13501.064539579624,1615.6217586021685,73461.13367887541,77045.36987691629
75298.15976522974,3252.9475625839577,11070.832699554669,18408.14283175006,16911.79334572803,60649.95297791039,13805.529131782125,76789.05771103295,13790.257590556968,1615.6217586032622,44731.09345578802,75901.46064750393
52161.88964577529,1615.621762820854,6040.42626290963,17590.52716833249,49532.71892494021,10971.862332906418,68577.68167165789,77391.99658408228,11513.02629655634,6897.117069845619,47323.68817910482,77167.14523035512
71547.78846317042,1615.6217628160384,21352.42337262508,10999.143213100551,1869.240646322516,17594.805073683794,1615.621758129438,70297.40456605246,22098.45183521845,6157.249671819375,17545.29346296131,73869.73865996061
18714.745677810028,1615.6217628195918,1615.6217667526078,22750.44383239152,1615.6217564604342,65274.10996162419,14355.267208919437,73674.0339728337,12472.287971065029,13880.03009063707,35929.234934811466,73240.09695222265
52180.45446319713,1615.621762822545,11720.837000955564,11821.98168852402,1615.621756461003,54570.70132463855,1615.621770519591,71226.51077263574,29046.90207037973,1615.621756085421,50897.9580127183,74308.32393801432
31033.937295712443,4127.049596315271,1615.6217577649093,22167.36193099548,41141.78437054833,12261.21808989171,56251.58546521153,72338.73649727339,46918.60376983994,1615.6217560848045,73215.81349205601,72520.67358785031
77613.56866682689,9715.85920522118,1615.6217577637835,14025.529280399243,9641.551287063325,9120.2163876554,42867.52642881698,73932.55151806372,25572.04770872504,1615.6217560838818,78431.66258719697,75337.03437236237
65959.09795326076,10524.3836871541,1615.6217577647071,55835.89713017208,27238.61197821785,10372.98022717897,20187.121675803704,76662.72153195347,23819.578358990624,1615.6217560854143,51179.50556476703,73141.62244833939
74069.00663728263,1615.6217552937194,1615.621757763368,23439.237278321765,29358.61637281736,1615.621759252814,8471.415863996257,75904.94190423867,14635.858798277744,1615.6217560853918,39946.17177322471,73551.09922390063
77848.26422928658,10246.683011903804,1615.621757764043,60100.19330401285,56251.68621167761,15020.71396830591,16512.918525208697,76957.57048314904,25026.9221633946,1615.6217560865152,60537.42435921435,72743.94123484606
73240.92736954622,8135.79890525438,4238.961771127449,38558.551453652,70883.26687173199,18349.25291679484,13268.378130150497,76983.59123385607,41159.69999592587,1615.621756085654,10127.0628737896,71781.83126864443
76508.55599877656,1615.6217583169173,1615.6217577626228,9037.67190201868,57772.00050671132,54727.75585799187,9118.731878923729,74142.6346089876,11472.81172274662,1615.6217560872096,29002.3440756332,72844.99177188157
78076.23229469128,1615.6217583122232,3688.510734552975,30654.15983164244,35782.84859295126,65980.17340158272,31897.841819111003,77805.27878294713,10214.946858198531,7247.667798840589,53386.27555098884,71426.48499672042
