Energy_P14,Energy_P14.1,Energy_P14.2,Energy_P14.3,Energy_P14.4,Energy_P14.5,Energy_P14.6,Energy_P14.7,Energy_P14.8,Energy_P14.9,Energy_P14.10,Energy_P14
31140.11304489024,4523.598575323221,1615.6961732821962,19523.208304794767,43669.66980189247,10346.63795779544,46698.99161292253,74014.45817984201,45639.19199822581,1615.6961732813706,69270.42021825552,73110.17166579571
69431.55182187796,12577.627924040393,1615.6961732818124,13267.308671979345,9636.50030045718,12655.540009048613,26908.681686331765,78825.09866063907,20999.07472641824,1615.696173281769,77498.83077376941,77181.00930702385
72195.42738148049,10881.284699414016,1615.696173281707,31046.32973062262,27743.74721689491,10547.357352585925,24988.608436831328,73086.06956629781,26830.131773390644,1615.6961732818093,65263.499753963166,75351.40595807112
69410.39570839868,1615.6961732910486,1615.696173282523,24700.93060619961,28270.40455820384,1615.696173282185,10166.224704062926,79385.64683144241,14792.745144450786,1615.6961732816917,34341.36932039507,75556.95715483912
71406.52201463745,5502.736995035049,1615.696173281979,31606.50471895642,69531.20546474667,12819.718105499567,16837.617163036255,72711.9135320135,23182.421410220635,1615.6961732820173,63162.29503578525,77719.58876325162
73180.17942441301,10546.98188219829,4704.731443313483,27774.49378710991,69160.83802990192,6781.660059489256,11728.816204212342,76492.59791765465,11429.614841760977,1615.6961732828793,10414.686290187825,73094.8554574075
75320.38439056744,1615.696173282313,1615.696173281827,11280.98293966275,63999.45409393826,29514.64175144071,6427.579101219632,78945.00352137329,20559.925346483626,1615.6961732824443,21589.0947570888,75067.66319541135
77217.85790416863,1615.696173281832,2764.646225335648,26167.744870696355,34761.57982497684,68973.02921628774,33034.64452307691,73028.91767091441,10912.999529498757,7614.599332580311,43641.68988281506,72984.81614294279
80064.26283323961,1615.6961732826758,7980.728920124002,38932.11776033189,4881.402546630586,31104.390195942982,1615.6961732825607,79906.32922075772,27107.933249376783,1615.6961732822792,28616.557296826493,72823.01228505911
77657.52065146508,1629.8110459537274,9283.79418858047,67660.63096202431,14181.760127139,44079.88516117555,7181.63655505853,74840.57044581484,12277.02984335854,1615.6961732826271,26294.76460519845,74165.5668243471
73796.83091641882,1616.7578252068802,1615.6961732843986,68995.19286028018,35459.38623027955,46694.00222026996,10218.049502261769,77118.31517175797,11788.73122701528,23461.146273759136,26038.23105677204,74595.99782695387
75443.67242315605,1615.6961732821276,1615.6961732846628,74452.73438392668,14316.415561963157,67963.02532110349,9763.760242535942,73010.8837340994,17887.41811354822,1615.696173281602,21704.073687421733,73136.26238038793
74145.92061128873,1615.696173282572,1615.6961732837883,60484.584467435554,33704.69770073012,29882.35147694578,12288.696640857972,42356.53028616608,64227.23534865463,9063.929670597088,56562.50149570697,72902.45186658914
78817.88864933536,1615.6961732822715,10715.91137891333,49261.52289885049,73625.95340740297,49479.45540796086,1615.6961732814248,69797.01963438536,16727.398050482283,10692.520770303565,38372.83815962651,77855.29858776467
75184.34421988614,1615.6961732816708,1614.7762245616325,75917.66742105925,70815.7789589783,81787.1453297873,8990.750686306004,77567.5577138983,36879.052202382365,1615.6961732830357,41092.51512565366,74527.61879662612
75695.153058865,1615.696173281986,1615.6961732835628,73153.54817158265,76650.3462522883,67264.7049134268,7920.024585705391,76935.94559081756,11556.622237315907,1615.6961732821317,9641.55466908567,74575.71907257568
76200.08217047884,10319.161307541985,1615.6961732827867,68649.36322737797,73239.09138844899,75842.48765679677,1615.696173282839,73047.86305985565,35507.43324240061,1615.6961732816153,47696.74636876272,73867.10092723151
76672.9272142676,1615.6961732825807,5709.547177785075,78662.13425401335,73121.1739341173,80924.45616205857,10727.183134144396,72896.12871228176,60203.57127617694,1615.696173281721,54681.8041029192,75343.39803273366
76530.02415792858,1615.6961732829836,1615.696173282954,73295.0418181459,77398.38031004425,78463.29591169047,6978.300974143175,78478.06774229826,73715.14309079686,1615.6961732825537,58271.75271177291,72465.93686948429
79682.94424217625,1615.696173282953,1615.6961732832424,70380.82340037104,74137.7073481059,80163.85331197763,8481.777413222044,66340.15576446272,67753.3823762943,1615.6961732825653,38597.4589312203,75045.62078060917
78478.45822013104,1615.696173282519,1615.6961732832876,73658.92495428762,74354.25928275437,80715.92733236602,1615.6961732863194,73139.35118882754,66200.21946683638,1615.69617328284,48994.24111136366,73791.73775048138
77089.36296562046,10869.019645868037,9276.799474949888,67028.18149946697,74629.28875989589,81664.60145205412,7410.879451256416,36590.91777550907,9944.625047881782,7453.947914984022,40334.52542013391,77238.19088548217
77441.70889042686,1615.6961732881891,1615.6961732823747,72598.3804205023,76026.71027553426,54093.415909972166,11291.178420586746,49458.03539278612,51414.35054890868,3835.052644278344,69307.02279171607,73053.56075870263
76133.11752364627,1615.6961732983568,9304.25954573668,60351.39364689204,76373.65252222531,79844.15034221124,1615.6961732823236,67825.71269438323,36218.2205176799,10908.405145611412,68775.07208833512,74142.27137092933
75517.5781320316,1615.696173291646,1615.6961732829654,80479.86422780012,74672.1721064038,69920.78056029281,1615.6961732831126,36538.04258741324,74803.41177839742,41765.76776260025,70994.35419903934,74040.63055241243
80159.83663045846,1615.696173293752,1615.6961732823877,60555.41106598759,74954.82637334471,37519.43722819634,1615.69617328247,25594.044407382607,75996.69452573691,24752.806326173784,72278.77458135482,74489.5314556066
75943.48891984888,1615.6961732896762,1615.6961732851894,44165.32058669853,75992.07680310599,71660.59203361644,2173.349219873693,11285.231015368996,54076.99827674167,6439.886846751382,66092.09090363055,76383.29924383467
76994.12278553634,1615.6961732959758,1615.6961732829998,51074.64430424961,74385.94504872884,44747.47824182573,10806.502257558235,75401.97713377661,21339.895516359305,7311.38690647522,75339.03938863287,74367.96284565011
78584.08116808726,1615.6961732900018,9359.811539218466,53770.27422776475,78850.85809346243,76332.3715846676,1615.6961732823129,26914.05426843565,48135.77856906694,14034.251268553497,78632.00924950466,75901.81802473041
76980.03595466191,1615.6961732824263,1615.6961732821323,73275.80104834863,74780.30767316849,79649.72529766768,1615.696173281119,10016.925748289415,17344.404234291233,10476.029214437523,57131.58267763081,73528.09574002282
73635.08570915401,1615.696173287172,1615.696173281443,73341.55654101375,77147.76142163604,71771.86887617117,10899.960866064966,5543.21928435782,63272.52198893898,1615.6961732822742,74613.67461476442,75584.8633570047
72794.99013612194,1615.6961732954478,1615.6961732827815,74622.7441253338,72612.17595200712,78018.6576851605,1615.6961732821107,73617.7006917795,13209.780201028672,1615.696173281914,47819.647640898045,74638.67462304646
75689.2654853602,9602.633613428688,1615.6961732807192,74511.77143455407,75946.10279439714,80452.5281146787,1765.037294618868,70965.26192696331,12388.859628779746,1615.6961732819707,38345.151823184206,75179.22447744243
75042.84401985133,1615.6961732840653,1615.696173281977,71427.52927211374,74978.1039905665,82664.30188369623,10682.208393426692,72880.74208681825,33468.85313716489,4923.57054100666,23380.71711266925,75929.2540275769
73449.4747990203,1615.6961732818197,1615.6961732820998,75221.32134623085,76329.78335554086,79780.96872177144,9705.987060977735,27619.28022001777,7911.286348357363,9553.48136971212,33860.87242313331,74584.94769529493
75313.47794236903,1615.696173283209,37924.20266145327,74364.67368498215,77423.71924039301,84072.02904842848,1615.6961732826237,60769.32821745631,20893.32887198231,5294.85206026951,21943.41007331334,74289.8106831529
74518.55347624673,1615.6961732852546,1615.6961732819657,68307.74288245136,75282.45903915894,82637.89862340172,10260.125049539289,31725.721427069067,11879.514495313328,1615.6961732814384,36905.20477914874,73130.71902039072
77006.26045475766,1615.6961732830318,1615.696173282042,77481.06013521823,75425.78971022254,78267.64244269057,1615.6961732834131,16088.519262081873,9980.858946043703,7060.132295487735,45822.176265793794,75261.25288888736
74175.96525208373,1615.6961732864356,1615.6961732829195,73094.42053523756,72432.75258124273,80227.75326740598,1615.6961732839118,17371.54687782303,13109.436782624836,41698.81040628268,47463.47295965178,71048.76909398753
76965.82073531096,1615.6961732835532,1615.6961732826214,74956.543576131,74460.5478736135,70386.8350969136,9639.39072546626,9692.838321007872,15125.37418321517,23503.369321837206,55965.28364539288,73507.03782662287
75016.49869365219,1615.6961732834443,1615.6961732830468,74380.5627323995,74170.32080774206,72704.5563152153,12981.788232641902,4088.213187973932,28693.054921558967,3538.539243334954,65441.35926748738,75943.3907315666
73446.56392197448,1615.6961732831392,1615.6961732823415,74218.80385942363,74954.59384796579,80962.56134090511,7844.07518278325,25485.38687736487,9446.817326694538,9548.08998828565,56230.21250405623,75287.06955449935
76080.08990337218,1615.696173283295,5457.890098943152,75420.1926509791,72792.59275414042,72941.05673692953,70812.29655583015,43951.09043554062,15608.262199391187,1615.6961732820184,76823.13439159922,74287.26225205955
75045.46818335206,1615.6961732829138,1615.6961732819364,52926.44787532682,75038.36467387131,79333.8296351488,37439.38720324969,34092.92074637787,10047.127304200663,1615.696173282084,77138.90253506922,72940.89726484372
74874.65151652845,1615.6961732803115,23701.817089123524,55230.58634863291,75921.66375522644,77453.90016137001,10646.48524988089,34239.71497328186,10705.984355561895,10078.900710098103,58605.05156423924,70185.91502684345
77913.36500058655,1615.6961732865263,10942.654609938229,75482.83589839877,74873.66946448195,73533.81146500954,10636.110050125762,38074.07676304352,15150.379491574397,9587.0474595528,71788.03735933296,74707.60862854375
52212.81825377892,1615.6961732842828,8490.739847153882,76110.09202063526,74270.51687944123,72227.59737409132,14230.089571307002,46151.93372844139,16436.53866411474,7884.703549214377,59494.230670156205,74301.98585522734
78896.55865558704,1615.6961732784705,16912.10736818437,74031.75218906683,74500.80705259061,77912.4796063828,9646.159273871044,51039.36988955514,22852.215559195967,31148.71207063272,69484.13519488223,75324.20749310206
76671.18952144163,1615.696173285481,40168.080841913616,74050.55199119032,75494.90395559794,76535.30585192585,1615.696173274567,40355.43368123408,23341.51101515889,9995.829353740224,58153.30252748074,74348.31236280255
73600.09472133727,1615.6961732852044,12690.193898479112,72110.72461321807,73815.45938972691,69669.04966704683,1615.696173281235,58909.98161856674,14249.85521045758,1614.789912151049,65241.308675210574,74018.74902592
74834.51876602242,1615.69617328006,14162.25491898826,77278.63084339339,74506.26593441071,78017.17950637234,9008.091497063231,37407.756765116574,27275.84419335521,1615.6886586282876,43452.864930528725,73610.71650840898
73783.5965221143,1615.6961732840794,12136.99020792642,74967.48227886453,71980.74476205584,80228.59452556969,5067.993215308161,15099.82843457022,39827.89171865753,9868.883011845446,35532.192460110025,73056.33320799925
74732.93108161265,1615.6961732886514,4264.687433154912,71079.29329007269,75782.2145039721,75345.61157614313,9477.656394663967,54333.21810911766,6037.380023762959,62408.73389018976,18541.662952175742,69572.34991744086
73980.7281790281,1615.696173281559,1615.6961732841553,70157.95632245597,74880.29553226546,66850.57083763198,44799.01274440956,62118.69443900295,33135.71464313415,21158.62186574881,67857.67475314761,73488.2769567732
76188.94102987649,1615.6961732801133,14110.510637461472,16907.574256101783,76341.6837386247,33480.22069025411,19237.16840908132,11321.68634716753,21785.36052427548,9740.85861276506,31063.74735190717,74604.50745849026
70834.97618681373,1615.6961732845805,18865.01394434001,21705.855523165137,72749.67472627394,64987.36871625684,8682.290690999838,29555.5745133796,83518.21421619004,1615.6961732821817,74204.25559052303,75461.03757059638
74855.63852680226,1615.696173284138,11407.678925495831,29364.30766714484,73698.10020954678,74264.66593357257,2692.75221989137,26617.4022420976,63748.31981760468,26998.918870271023,58370.92499660709,70917.28294266059
74577.17064648196,1615.6961732875943,1615.696173285957,68163.82796570813,70679.13142074473,7800.644503547691,14118.466026343363,72408.53314162971,55631.3418357122,1615.6961732819625,12234.531326505288,73303.49040984196
76294.09162885729,1615.6961732823042,1615.6961732812715,50135.83966920277,73184.1187433692,50232.554729083735,1615.6961732827413,79233.25565713152,66608.70954897413,10321.5453845817,15464.849089255284,73874.21381130164
72792.38761683284,1615.696173282787,10598.317455062632,58958.17530072919,73284.46743405897,59291.94189445177,9267.29766463252,73509.61985721362,71013.78482290864,10990.980081196334,16051.14113696701,72448.2682008967
72959.22616000414,1615.6961732895552,1615.6961732885875,52351.60080323969,70654.42503571117,11256.14144486878,6568.032032949462,76496.79348869664,74402.71312813308,12541.824462565946,36311.236656631576,73832.67720281778
74100.78337098843,1615.6961732848004,10288.444073966575,60519.20921020962,71987.24151587619,76116.92116341228,11819.483928734337,76159.6466294801,79563.38376834003,5578.989797132636,65198.86526907414,74763.60959514669
74491.8788720465,1615.6961732787772,8823.205447962224,74970.80093148704,72398.09312244298,69136.69128381873,1615.6961732811717,76096.20445610692,78040.49687866749,11364.854524962666,18501.555314604822,74269.48543594115
73910.35003308955,27386.475618725097,1615.6961732902114,71732.11318716842,73875.46057893537,66950.26240304562,1615.6961732826237,78612.58373487946,79099.45401279829,9353.31521217504,19157.62350720445,76215.65246984534
75784.8963061363,1615.6961732808848,1615.6961732908906,72198.37025289696,75119.03497398602,65519.58842984985,18325.07675090952,76965.06938389636,76793.67221392895,12474.663949696338,12622.38244959126,77138.76096943417
77896.67694898318,1615.696173282583,1615.69617329008,57671.00407949889,74474.35660288202,76669.44279222237,1711.3367779008404,78998.12097315,76968.06808372978,10365.570597952796,11655.335755222022,74532.4390565951
82253.1454368056,1615.6961732821665,1615.694806821369,64149.730158845945,74210.01160485367,72390.72397364673,1615.6961732825632,75942.67491558816,68222.0522870959,1615.6961732822135,1615.696173309709,73861.816440482
72942.62728625201,1615.6961732822726,1615.6961733020353,68548.35068382572,76210.32652681023,69639.20770635833,10658.770280468836,73870.76751339741,71965.88156838094,1615.696173282661,1636.9028943463004,76389.57019511944
75679.50551786511,1615.6961732822951,2765.192019498454,74897.4017363085,76266.27494127568,79186.70475229043,1615.696173281867,75452.10954410592,67576.85160739324,1647.9851919356852,35952.04822919514,73081.42343701795
73516.1318265846,1615.6961732830734,1615.6961732846976,79311.55592601973,74778.44396701381,73400.7033157064,12008.198381382565,74677.97061564974,58132.3173825184,8969.64087722722,1615.696173287799,75481.46359919214
72593.81122691868,1615.6961732819946,1615.6961732856794,27074.45904304172,76212.53476405825,66115.70134098867,1615.6961733103294,75437.99151392959,76353.42150572123,38996.45775763725,2645.767272355316,72868.75916576466
76120.6141298691,1615.6961732826385,14156.74120556939,63831.96566593593,74096.73873762779,83131.47101249387,12870.316101043672,70150.25874162356,81653.69227194977,1661.9815775464535,10584.959954819302,73381.1608929718
76479.11681958794,1615.6961732820362,1615.6961732960128,72947.54915958593,75863.22840537557,75703.58393323609,1617.7345773133625,70355.07723473132,74402.00474869678,9920.803848958129,9907.566390770156,73975.66699765806
48535.04803093979,1615.6961732820002,1615.6961732976133,,74850.72096122587,72678.72358120918,1615.6961732825323,68525.90945047306,79673.30394880538,1615.6961732812151,1615.696173278671,72478.16965586462
53377.49363374135,1615.6961732820446,14305.140663603928,,75186.57965622767,78478.19041519532,9663.76828539497,70472.10376026547,74627.53543397837,5423.6674999391,4786.640420889743,74285.11332957714
68722.69746784739,1615.696173282685,1615.6961732842258,,76798.08026792432,64123.214868187184,24441.664811593168,57550.93791610799,77132.72207978737,1615.6961732821142,13517.153636750438,75716.87261126956
59596.671711872106,1615.6961732805855,1615.6961732840612,,75132.91599871799,73511.98173884179,7960.159319933599,74452.12117913264,72529.70413307143,1615.6961732822813,1615.696173282952,76464.1218387618
65023.93090260084,1615.6961732823736,10788.68912522865,,71873.38501832754,65801.59318475006,12184.203921540377,72917.63420799153,77539.35649553739,1615.6961732819366,63150.54436240172,71188.029198763
69814.56562439521,1615.696173281817,10665.779012536954,,74107.46009385999,57074.6153651736,8841.804941558239,73041.73568985755,74170.11800501845,1615.696173282376,9979.470042025894,73720.5353204785
68677.99480618494,1615.6961732825928,1615.6961732824786,,77070.99900201334,60389.34423652484,8653.652728505951,69632.05078026664,72292.3490474019,11064.030943972084,34340.851456804856,74271.69439999347
48913.69820643045,1615.696173280395,11100.88925511894,,76164.26656326612,80329.84589510928,12319.993413887592,73646.53536265114,68821.8524846564,1623.4289641633763,3403.998815332981,75905.41532926336
50105.50616085546,1615.696173283441,13099.694339017316,,72994.48215998805,76894.52374172637,76564.8318760983,71349.55476238146,74508.63915255351,1615.6961732806524,13069.824183848024,76551.81370212269
50473.15407356448,1615.6961732828277,1615.69617328524,,75312.5161050162,81490.74477276391,66297.50890264814,77047.48637917629,65895.97776074616,11190.50645323966,15677.918882777913,75830.61511645396
46765.036405181294,1615.6961732829377,10547.244666433173,,72393.97458950289,71833.26640600353,50950.729615421646,73261.45038465226,64176.77147128286,2480.955467821746,10625.944525409808,73233.14286429422
41162.59038515992,1615.69617328293,1615.6961732835491,,70968.94589667827,71232.46480609011,11574.044574259293,69054.04493213394,68066.86940550273,1615.6961732821374,10460.16653657554,76023.98566360766
69566.49931259328,1615.6961732827613,1615.6961732828645,,73331.05657787727,73348.62123319507,1615.6961732816133,71787.33130976222,47974.02476165471,1615.6961732833856,34348.104348908055,72629.11368573668
68311.58564207007,1615.6961732827942,1615.6961732902648,,75943.49947094748,70527.39495990406,1615.6961732825814,70514.38208999876,37327.73943097856,8648.214169738056,30170.522697444616,71271.9366731733
73666.118430634,1615.6961732814436,9360.815711125782,,74583.41753503752,79401.18821997034,1615.6961732821862,73548.5746481678,57117.008495917136,6466.696276775411,48518.63000608359,77865.90726278673
64373.21422485769,1615.696173288371,11599.053759883447,,73145.40445615546,73150.99979514885,1615.6961732819218,65771.21830568602,71823.08425443635,1615.6961732818795,15363.381507024827,76051.725690837
71265.85414885645,1615.6961732752177,50036.82941157127,,75684.7201859558,68823.87965811066,1615.6961732820655,63808.91782225535,74244.6752764928,1615.6961732818363,8913.731515790065,75247.22934616487
67530.59898191968,1615.6961732785558,53084.80186838631,,76113.23482783318,79403.30103109103,11713.280677666551,70420.40649346032,64792.88597388487,10703.375715706878,14597.520955413853,72483.90796818717
76922.14169113546,1615.696173279006,15743.495636087526,,76123.63351370832,76379.10993749538,1615.6961732837594,67346.38828332917,68316.3024009126,1615.6961732807802,22303.833288592992,72700.72100904454
74879.29382697231,1615.6961732788373,18830.21733223673,,78023.03152757161,77743.11399491808,1615.696173284131,72121.10305818626,23015.69405548556,1615.6961732847446,9326.241018712371,72718.25415520267
79417.40269088745,1615.6961732817856,14957.838215595497,,74596.32381890765,73128.92312419543,1615.6961732831169,67469.695893338,56153.41116770756,1615.6961732863856,16726.111440103738,73268.70999514313
69998.88999981448,1615.6961732819473,10560.868090901498,,71468.08535568355,76273.97173459372,1615.6961732839632,70071.89505637722,58132.7496908624,1615.696173283152,55670.1762002222,74483.77698042984
74252.85989411682,1615.6961732847906,10713.630471774277,,74189.09856906242,77042.20722550493,1615.6961732832212,75700.49599488876,52605.40939693331,12436.523331209595,15368.694008561692,74723.06191892858
60291.05993506542,1615.6961732829316,9849.9850624003,,75629.9631234877,77477.20019845269,1615.6961732821776,75192.91725295728,71874.58930649777,9499.245334075003,14972.144850980922,73284.99977078987
79313.24229363249,1615.6961732856105,9403.637682782974,,77091.05649604113,76420.22869444021,7452.356471516393,75991.48798959157,64629.305684278246,10715.968454738651,18508.00334713842,74052.23981702978
70483.57701657992,1615.696173283569,10173.280694896295,,72083.29706711225,73609.85724756985,9375.757912219213,71713.19271071389,66282.0642182525,11921.257471534333,12014.680013370356,76412.93454463969
50948.72422318785,1615.6961732853324,12692.557116161212,,73789.57610751569,74973.88314910774,1615.6961732830662,75440.43625666518,79414.60204960957,11921.982333267988,13797.498411112649,71081.90801286617
49045.99202442282,1615.696173284998,15642.543015511066,,75223.32393060271,78680.72324570357,1615.6961732820207,72333.12382890319,62765.94444328013,1615.6961732816371,15172.161766750443,71165.03254090725
73557.60816795913,1615.6961732850395,39705.973271873016,,73019.29975932594,74805.7993387063,1615.6961732810398,74403.6817290688,53802.19917205413,62574.010018460496,8151.987782586352,72704.90146218878
77599.77579141993,1615.696173284396,68441.82497144224,,76855.93934020199,73172.34416447356,1615.696173282027,73973.61661588018,60993.103714221164,17852.47420858743,10049.821440039364,72240.0164029168
76673.41626517379,1615.6961732825068,1615.6961732828356,,73989.50081815312,79071.96182315593,1615.6961732818515,76539.04829045734,68214.90898084141,10505.52535760848,4933.383346632008,73202.64687047493
69444.5453612421,10199.866440421392,1615.696173282713,,73262.05221318066,75387.71157195972,1615.696173282041,73970.27869400497,73493.5552840207,10700.559612482246,15388.140006687716,73811.26990909223
74408.5182787054,1615.6961732818447,10546.053459496788,,78772.37317402622,75887.07138823642,1615.6961732814068,75178.58487459327,64410.15631963207,10282.20280452405,10019.702436683514,75640.49125226635
79506.81112023874,1615.6961732821517,7579.482284864364,,75224.30085798228,73367.46918086812,7534.874550009726,72867.12402147577,67014.67797821757,9337.805761906751,30800.1377456632,75149.89648136306
73083.34864888259,1615.6961732830905,1615.696173512944,,,79065.28656728003,5705.2128146751975,73513.71618967074,69823.56692466345,21376.232854927104,9294.581114991444,74714.08616404184
36696.67885697329,13668.872237498645,1615.6961735232203,,,77367.04854113386,13202.353848858853,73082.0545768059,11645.217862936952,34590.54120507099,6547.883874321356,74345.03643791538
42535.64075298631,11386.188062884934,1615.6961735093048,,,79019.1174742684,7060.112624045169,74076.08586344287,7429.00168332786,53680.73145118069,14405.581964187297,73264.95381536821
61195.38960261524,28824.22946574366,1615.6961735117327,,,73796.41272626881,1615.696173281485,77618.47425845658,9961.92975609608,46954.05668082821,12283.150382161555,74153.06986717237
9017.611122080996,59782.13311324533,15707.106389117413,,,77625.80931825648,10052.770882455825,71955.79354360694,1611.725511948884,12439.635874117606,17424.012507015705,72428.71138342148
10516.86939043308,6896.634124149699,70760.39197831045,,,83421.38020787733,9034.785256183744,74087.6659910068,9530.608175575344,9182.136353377968,24217.581477446834,73848.24193928411
58469.12966207837,19400.955038630287,8384.335251491782,,,78282.89582918878,9928.08736186086,73027.39889849634,35416.89127133203,5281.456062285361,28651.42062513786,74818.07789224843
37743.49378733781,1615.696173282765,6069.494000028917,,,78966.26708976772,3690.274502031669,73908.30422267076,62211.63194382872,1615.6961732835855,15086.017371580308,76827.02865845297
42566.54929790886,1615.6961732823395,1615.696173283889,,,77598.68737428538,1615.69617328242,73042.78715412976,58312.23272032795,8122.040186215236,20723.791103939024,71171.36707647586
39659.87126112714,1615.696173282399,7811.637132667326,,,79587.66567692958,1615.696173281789,74615.91072092745,55458.99841186014,8088.545635342397,30974.14575377269,77562.92561431022
13433.226361496732,1833.4190058178192,10720.69327567659,,,79062.94522185475,1615.696173281967,74313.05164038179,41005.81449635672,37955.69805359378,15167.66308392789,75787.92040643167
25711.123337585563,3738.808615488561,16197.403784871884,,,76462.565182753,1615.69617328233,74992.71889987252,32716.01139119812,28046.59652898173,11796.82355501327,75107.62511783051
24799.219529907044,1615.6961732822626,26316.219577488624,,,82765.45211873807,1615.6961732824664,75487.83068448844,40568.7831968873,64806.13238533012,26581.48578640973,80102.99462407014
28150.766331729257,10404.151562603747,30174.80952252664,,,73616.44062153152,1615.6961732827208,72767.54920634294,51308.093905137976,29236.302573166893,12000.875782675024,77489.83467933073
12326.797143755488,1615.696173281536,17396.367855009834,,,76080.24517038887,1615.6961732821633,73729.69387842268,65169.505800317806,44912.95393488139,44841.41868930741,76110.93577260416
