Counts_P14,Counts_P14.1,Counts_P14.2,Counts_P14.3,Counts_P14.4,Counts_P14.5,Counts_P14.6,Counts_P14.7,Counts_P14.8,Counts_P14.9,Counts_P14.10,Counts_P14
2376.5588375205625,1561.5841294162865,1952.5578412021243,9538.72385198614,7851.742530767149,6771.263460339808,4542.412053742566,3917.384040337429,12721.630845746642,6770.030686024269,9031.26383630779,3513.185969724887
6021.5413579018405,2876.514661960671,10474.752848702808,4182.262172198956,10306.022859279614,1734.679579941606,15112.891428859131,12814.253915056432,24640.083996592537,7148.993620213582,3708.447842686415,2345.2142187438512
3538.3037438920014,7533.680713071074,6669.287539381615,5713.571809234425,7897.941867232416,1615.790752436829,11427.754920257175,34354.89279978783,8456.29823127266,6762.984404453477,3413.74185129956,7724.173464306612
1692.4295693802858,1615.675136091547,4413.639515216807,6204.72428741249,3397.868373103896,2918.8453519060213,3283.1398512432384,2940.053209759586,10290.34284521847,1615.98417578955,4096.58091454639,2490.474393908233
3179.456868023178,10429.96618705967,7463.322894868033,7484.197172457745,2629.28495545892,7916.061112380355,7520.004323081588,7074.298657730162,10693.58868775767,10848.017542354395,2634.209199084819,4592.030527235439
3719.824553822419,1615.6763561207129,8758.510744044168,32431.96640699172,9198.42598745461,9042.401165377476,1615.8395252186704,20644.01522389257,9497.190013368596,19990.113592507667,1615.7173469398365,2824.5557617436534
2641.7712567717067,1615.6763561218356,1615.7712052988827,20232.83919660466,1615.719478922509,12282.762891292698,3641.169289513417,20913.36596069009,21389.646735589227,1615.8736744829264,40452.22870401355,3043.0337809341763
3596.8111687799365,1615.6775363729444,6060.981988491671,6532.7019946528735,5433.128039111065,2130.6697157582234,8812.83011092229,15005.844731682662,1615.7322829266643,1615.8736745474205,6858.328150424835,4886.075922077877
3609.598856627742,1615.689413700904,7570.198841779256,9803.625562780113,1665.0963184973132,7773.398898110309,6374.13388144873,13671.407990955398,4675.441086518144,7063.446633024773,10472.210023308216,3160.8700613799947
2490.1261970717355,1615.6894136994451,8889.075292576052,2568.100072068266,8335.478690066993,14068.41057984105,1615.8200814948125,32210.25088539688,15586.230739786237,1615.964966959826,13804.791200988397,4333.465377487128
9255.502842279868,1615.6781221849,1615.791659056195,3521.778434591993,11958.626612106622,7289.070624410441,7669.802772316615,7196.121070084179,2611.1262013370165,7408.014813818369,31298.2251813364,3634.2250598245378
2664.6574076454344,1615.6781221830215,10460.442893652036,17618.385343606238,11102.314501687091,25459.71687181912,9132.935703310404,27940.617159185,14734.644865361051,1615.8962371424986,28624.49013266042,3662.271447847423
11528.50114597333,8863.420300308104,10021.106928235,12472.77196055295,16146.719679727908,7914.634133108223,2350.549990168306,8003.505548971113,5263.909370495748,4757.1716888894525,22699.801774420303,4172.244749878098
9608.89744422495,1615.6746800004496,27502.635351268524,1560.6944457249076,29704.75511527549,11252.474096693351,7419.214459088358,13002.626058315866,29412.3778095192,9890.36316871353,16579.227699916868,3969.1668585735047
12264.441202361184,4774.098377557038,16898.421974617242,7685.559456428305,8327.708218379963,13376.533122474888,4655.0718127914815,17609.092551068094,7448.677474219829,1615.7311732893747,21604.143465985155,5554.421117342498
19735.341133002574,1616.278875872673,1840.0302988051703,5907.60155603772,1615.6749355214288,8011.623584229552,1616.4676788716515,4763.539341600134,9350.347682754338,1615.731173290584,8094.193248605396,5118.220263452223
54632.61766150685,1616.278875851454,1615.676193166027,8050.399897442195,11556.178450837358,12477.102760345317,1616.4676788723373,22955.20845123301,10735.388247162502,1615.7311732908188,21333.602839790863,7501.221186391
7235.625638614273,1616.278875876085,1615.6761931663525,4767.302806267388,1615.6757387771038,10719.765376495185,6697.088882791476,28318.6062153068,15663.044840802031,1615.7311732903524,11389.802967566387,3072.083559094709
8022.11633542094,1616.2788758717516,1615.6761931688136,1714.731030771842,9296.571722227349,1615.694161094336,1615.7051439840432,15288.647433625723,9235.471307183205,1615.7311732882165,17141.353615004686,3871.415464235039
13356.733240944588,2657.652792851636,7137.073370767442,6514.928736611203,8778.033841628981,22385.658112836634,2949.170011149664,13134.802259095846,12658.124170137498,1615.731173291525,20581.49298450137,2819.090730017858
27116.26828300512,1615.858205734672,4425.405462939471,5291.167128540551,35543.75484445172,7511.625925926326,20146.66284858845,9338.53212993228,14656.875671516438,5186.403296465442,26975.3040050642,4973.243637324804
46887.30323757287,1615.8582057513863,21003.401609246885,2163.903105086537,18158.688091148542,14911.612462697718,1615.673748743124,18281.015293466426,9845.244681944852,5794.929184781777,15755.12465024785,4950.090579312176
13292.876585560209,1615.8582057339063,1615.6714459232735,5164.458529324327,1615.7534824618351,6624.224172156594,2874.2081921183976,16339.50522974969,5678.120480421871,9300.33581407438,7629.775149058432,8661.634241214828
9690.188090558517,1615.858205730941,3479.1174487929406,11569.249717143766,1615.7534824631332,23897.751346118835,1619.0640764370964,16413.447076915956,19307.082052358688,1616.22507552415,30994.64376751476,5629.768540888477
6798.421711645997,4173.409168646722,1618.2658503803611,3180.809416542064,34915.243608347126,10808.85478666582,9210.008440491638,36375.69376426851,15354.495753694846,1616.225075507905,18052.38380262408,6059.384084680824
11158.277504947491,8178.567722733812,1618.2658503901876,5373.067921771838,8198.230586204187,6851.324643657956,18486.5256281324,26445.61960134565,7144.646763549071,1616.2250755158286,16868.53853588969,4778.736600904326
28880.218578829667,4442.115348161146,1618.265850387568,21982.86219932359,19671.029834149373,5695.3547198606775,22950.094810074817,1732.8619960645156,18295.001965711832,1616.225075526192,14545.518067659854,5830.474548247431
10240.987429702873,807.6931970217987,1618.265850380751,3667.2745787358726,23883.055800191723,1616.3127187847876,7702.475945981512,19500.26827672994,12006.282401909377,1616.2250755019304,23531.271297228457,6722.598798858962
17815.99640428538,9949.025284672443,1618.2658503785524,16491.185021221227,6129.698144916183,10006.53934915308,9474.152544974966,12965.172974276038,12055.133204172696,1616.2250755046227,4096.290106645481,10732.092369228349
5558.254667888797,9759.847606781896,2844.670355189513,14655.714644820458,2548.946886035897,13468.119841855543,13087.88378362918,28242.05593737668,33077.177301460295,1616.225075511484,4096.671893436289,5758.948758507074
5844.836666976064,1615.68102290336,1619.1912175872187,7698.314865389673,14701.658742138488,7799.826364915732,9516.61228072173,10749.852953154024,6049.404545482642,1616.225075507855,13470.65011987844,6270.0169593136425
8812.158074739471,1615.6810229029293,3403.009220579133,11295.308223539065,33235.171941543886,7466.139202864122,19403.332710206578,6724.896554609773,9979.245677606892,3252.7699944975284,39688.41839982868,4265.403007622894
7688.479234502048,1615.681022903801,7649.882805668658,2218.47551195821,4421.731364627241,32251.458642961643,1615.6930353055009,11332.226969116082,12753.71638317685,1616.17451393608,17710.026375473604,5640.168069925417
6908.7811066248905,1617.0933185030349,9067.732662786218,7995.433217815963,25454.63913314028,25614.14084618601,6938.561415865501,9017.202792380622,10645.455655350588,1616.174513930668,17652.269032594668,5594.338031200211
11228.07876115016,1618.664472173396,1615.6787562680554,4518.362938281856,14595.172414468983,17735.783961678168,9961.352513953274,7463.245982604446,6807.547822472771,7962.11393516147,18714.538018250914,5548.966769365361
13131.561433241865,1616.7845703705666,1615.6805739967297,10358.245477837354,12258.799820640084,2183.5008267769585,5266.174041832302,30992.53483625988,9491.504988454108,1615.7362868013663,25939.01086374092,5385.197044729635
13351.820357457123,1616.7845703704152,1615.680573997534,11307.525647181732,7568.578549520731,4075.402862325685,17899.431381647177,19221.22157395315,9146.779634561974,10577.33204935616,29850.72262643001,5661.486397107803
10648.777987198957,1616.7845703690612,10380.103032645287,4024.742211415756,3616.5520958584166,3273.8334118146795,1616.2196458265266,12882.329298667157,23035.633362405613,9936.43193832367,18750.81393175304,8253.166939176668
7795.760237913292,1616.7845703855062,1614.739899083074,2343.378959357578,2982.172189080547,5236.633080898568,7253.332437554299,12779.19072782535,3572.534015182784,1615.703602775823,31306.729946018146,4424.5887158955775
11875.884177141004,1616.7845703848154,1615.6792615864008,1588.9176127391934,2637.9321872029645,7019.482391573509,6616.986363478226,11661.143253255752,9337.793309346973,1615.703602772427,10334.331468332406,5369.311724852693
9107.0365427992,3917.207238834149,1615.6792615871389,14859.479671102468,4194.396503793691,2247.3263348719543,1616.018876895138,2625.6403865462275,10521.411133070282,1615.7036027737888,45222.51334472714,7328.797896526661
7930.725411468114,1617.6055183795577,5084.907115937633,3286.836833385024,4475.207188751486,2926.858073570072,4944.594851523189,10711.866045796569,18664.04069526476,1615.703602772667,19183.616160385674,5692.532940703837
12518.648395562672,1617.605518368926,1615.6761558401415,2097.5705166605003,2632.200175745238,2748.4524724102384,7447.944368157032,3585.050871014709,21670.091054857017,1615.703602773156,57027.31354134931,11204.045244403687
6948.129005007306,1617.6055182845994,1615.6761558396292,12451.78991335282,4355.516398214569,4649.64829386506,8609.346233358023,8479.597188757238,20040.086642131904,1615.7036027730326,30381.081621981542,8168.986302779104
13891.68176711179,1617.6055183550511,1615.6761558402277,11330.758999848644,2270.3775638554475,4237.380362518013,1615.6827583790152,2226.4497658284663,22906.81138518556,1615.703602774655,22618.799183157163,10471.29522783522
6634.715416933328,4672.574066765018,10906.844338319754,15577.310631632085,3177.692679614115,5253.300225282771,6666.212735042422,26949.6028567819,17152.949536198223,7185.062529332255,32651.81119204635,9047.373863299545
6322.583192141991,1615.6724565744662,1615.7035837667809,15907.762855850977,4531.422575421818,10198.322535181613,8456.689684960384,11400.843139690414,27658.24343158424,2816.9698369094644,2604.9822202145583,8642.658419939686
7951.191628165847,1615.672456576744,5604.411911356524,12767.59213240483,2279.876827013051,11545.11725872296,1615.6868557650705,3731.180870451296,12323.672872243917,3818.2248772333314,2873.957463229952,17633.38812426366
8453.22599532822,1615.672456574908,1615.7683029830896,3114.693737034265,3227.567207016853,10064.985140667166,1615.6868557648847,14807.472726774791,17776.333872651147,21814.958637908447,27825.20937239444,6706.607473814825
7272.242845806109,1615.672456575029,1615.7683029882226,21623.89921219344,3602.291160719647,17326.17582873134,1615.686855767182,15264.004362789838,14244.63527172255,2123.303915148604,38015.63464060792,7796.97746066341
8641.498181141178,1615.672456575045,1615.7683029862844,34083.79298941703,2498.7696997092107,8560.30556869272,2363.3938946943385,3673.079319875376,23235.16065425182,10032.12691638088,38871.85843817003,6183.234693116379
6061.039004373316,1615.6724565755922,1615.768302998984,6213.179966482386,3228.319420029954,15467.502769083014,4818.030219205572,8785.64482657471,17763.470747755913,9164.698573524998,23842.752594344493,7881.798059641789
13875.042572263606,1615.6724565756635,7905.438913139013,10790.564455787273,3281.44286061042,12388.406945522964,1617.344184441052,23986.28285421133,30104.33130195791,4606.647956702307,28442.90502660998,5476.2846431105445
13232.001210357372,1615.6724565753934,1615.9593536548775,12583.822190894063,2911.635870539943,13402.80524348568,1617.3441844289832,7328.546950671971,19710.65358318196,6458.768023056532,26980.022584676382,5692.446563929148
11907.294696217272,1615.6724565759862,1615.9593536556415,5641.69140671935,3016.170798174634,9396.199236145176,4882.723201614923,5794.933733885136,28818.52264039653,1616.7076118066357,16460.656423405424,11021.222065372924
9718.927639553418,1615.6724565760614,1615.9593536503708,7885.046999433842,2425.4794502304567,21135.57217861456,1615.7184894595878,4161.754796277306,12378.345437340658,1616.7076118133798,34388.81431361467,9052.902359607146
10888.647173803916,4851.186439048535,1615.9593536525904,8535.483262779642,2254.2815665509715,14129.149371071191,2017.1118356800623,3899.632548633926,10872.431132982876,1616.7076118015584,32547.71530209872,8111.972134430608
11268.652069062297,1615.6884280107092,1615.9593536566197,9491.68828312427,2556.8359472130933,14267.567391201295,4528.557718832469,3741.935450134616,16671.73262203374,5847.019826420782,20621.653695733687,5808.6313628496255
32701.06015799649,1615.688428006703,1615.9593536511304,5979.903526387264,2232.361583371987,11225.481695121784,3984.1016200466383,13294.80919122922,7774.11301970871,2973.994105267179,12264.922946148194,8684.742699700948
15039.099621522391,1615.6884280088752,24242.512525873743,9635.079942282731,3315.641539219942,13890.515321856456,1615.7869515958337,7197.802744394078,27638.18860760872,3987.1085767278378,19493.291727014035,6955.795754139866
14148.159688925243,1615.6884280078807,1616.4331643709636,5756.572431801031,5408.9192350456005,13897.411613072329,9236.140633534847,10018.940356746158,9536.76985299798,1616.4337686067315,31026.121229709337,5254.193386527179
8706.994894323789,1615.688428008651,1616.43316437053,14616.146011792338,2838.361810424422,9957.725867688803,1615.7030972199448,10910.89250491403,9459.38241538181,5410.936527946496,36596.99489775956,7707.053657238525
