RMS_P8,RMS_P8.1,RMS_P8.2,RMS_P8.3,RMS_P8.4,RMS_P8.5,RMS_P8.6,RMS_P8.7,RMS_P8.8,RMS_P8.9,RMS_P8.10,RMS_P8
198469.2540232908,183450.4973512808,19835.82561264589,178783.21336024633,198465.94708512523,192430.5471487476,19835.825141140733,201556.3937394844,200784.49891566625,124271.68869319589,172983.5298992882,197064.03349249772
199012.10251921232,19835.824582508747,19835.82561271158,191166.6070535076,201950.5575019041,193800.64511629663,149113.09720297396,200089.3276375586,190549.36787298767,151369.08802409447,170620.818385971,199467.55315669725
197817.9781741812,19835.82458320312,19835.82561263725,198985.0694997194,200770.29748314232,188305.9920783706,41296.15603833593,196863.68538624025,194005.8038915664,134920.36607247614,147337.86460211608,195373.8948594105
198583.15867971457,19835.82458463514,19835.66524394016,190340.9577029488,193440.50882259992,197835.08563076297,19835.824833820898,200330.9002248593,191928.3022173537,19835.825261248752,19835.82568863177,197449.78645337396
196331.540631945,19835.82458179052,19835.8257275441,184027.5710077921,198407.3398080368,192485.4287208385,132597.89979492096,198943.24665904377,187528.7397199148,19835.825261279257,22317.98638697008,198360.75798298832
198890.0743763464,19835.8245837112,102814.69322954296,201036.3525254932,200883.0318667552,195219.9472686389,19835.82558250776,203750.26412493616,190991.74570286955,20054.487723543603,174177.90362657653,196569.69149886203
198116.8977696955,19835.82458412945,19835.825626157548,197091.7104607328,200779.3675242712,192064.96209814897,154954.24955307375,195755.2557128757,182026.8376487281,121528.14292614616,19835.82543599158,201506.28323055184
201770.22321337467,19835.824580272503,19835.825625189544,177422.60878972829,201511.6213891977,189889.0038472376,19835.825725400628,192601.38720053085,197076.2561977622,156178.51373729794,50237.7540161316,200091.69834956108
194990.4569770861,19835.824585311275,137115.7885842705,185382.11296311603,199525.1157289776,196333.9066382468,111598.55510424296,190108.3187796879,195650.69162467407,37157.24648543752,134509.85165135437,198552.355299871
193658.25468695167,19835.82458401764,19835.82564325344,185955.8206872292,198594.95207317008,195511.13240893628,19997.65445021741,189492.60615706613,193354.4812154116,132929.93001542063,133958.11076566152,193340.8820987582
177678.19921873903,19835.82458145972,19835.82564306393,,201522.85105329825,197565.8598294296,19835.825675156462,189351.10815604863,194544.132673449,19835.82565363344,19835.825621612807,197772.4197037252
157194.4693696926,19835.824584640646,146051.6552367029,,198300.45482931624,193342.90662383265,137806.6945278107,188660.15331086263,195741.1069956009,37218.747550611726,73581.10303845446,198946.53635875767
187993.5406454294,19835.82457615848,19835.82569100373,,201011.6263124024,179055.92460024546,158458.689140248,171789.8166732829,196908.8051874193,19835.82572922065,143964.29319817387,197859.90324170864
194017.82497015127,19835.824587402003,19835.82569099957,,195528.549598148,191582.87120629265,122046.9772073774,188863.4476862797,194038.7147718217,19835.82572936117,19835.825691722,195389.1089987484
186354.05305027863,19835.82458334316,117800.55093452976,,199680.48232712425,183148.8805869012,153100.012521426,192941.64735016227,192335.68062626256,19835.82572920032,184880.11724955027,199188.2528362029
174599.32748208026,19835.824581745423,139669.58824312518,,198224.22575883576,178678.05692265191,140146.0375378867,194526.3861661153,188216.1767510711,19835.825729134925,139504.13214986605,194768.89842617247
176616.95845019724,19835.82458668926,19835.82490709075,,197587.5507507409,190798.511067248,132065.99357227067,187753.46643856625,188046.97148087263,139767.7729443384,184400.3733822293,198426.28075956457
162839.8452566754,19835.82457954025,142702.30527855337,,198534.0386452048,196228.8826604293,153290.17694701033,187453.69228492747,185653.4511578112,38360.83253184121,22177.50745972252,199844.76184781877
172706.7161637131,19835.82458656267,143037.3485903429,,202683.76769331508,192764.22607033016,190350.59948183192,190170.00538741928,187260.07081667613,19835.825329595904,143088.49978034754,201893.9021120789
191369.0229122377,19835.82457869776,19835.82569866205,,196028.3378256244,197711.8071749596,189495.14457809227,197264.1055766179,189604.73960366004,139146.72979515386,151225.6467031916,198373.5656977832
161299.57503486815,19835.824582843263,137038.62633268532,,201920.70320173792,194991.76326170328,180704.13943782568,190346.45861578087,182314.4754131008,26182.620710803872,152082.07616732756,192327.6489364464
178347.35429882322,19835.82458410093,19835.825724109032,,204813.5682242462,189187.7101453852,141515.02874643094,190858.61665666863,181920.472888839,19835.82557183412,138390.07858598305,202622.28810867897
192348.7460738064,19835.82457709286,19835.825724088165,,200157.8234467886,194533.9871129457,19835.825225030952,187340.1350123622,190466.8498368999,19835.82557180332,162020.74562285485,198404.0074100149
197077.36027068656,19835.824589687007,19835.825565590007,,194668.08670224936,193327.39390346268,19835.82522589749,182590.9589381989,173873.35617093532,142073.12272570693,152209.37870298806,198572.9334004086
194043.8011211272,19835.824576600822,113878.9357886147,,194895.973816577,197903.6675872091,19835.82522598924,192724.6594673308,182798.80814548893,120358.35201017318,181183.9898413184,198861.66662567592
176449.57890194503,19835.824585858467,145032.75534141244,,201083.1899548029,197339.2984568083,19835.82522538732,180359.35343062723,189087.8252264106,19835.825627879705,155348.74126069443,196798.80203434036
192350.22323731665,19835.82458575811,180845.8266528613,,195495.05228420923,194102.8005582062,19835.82522555192,183931.9298211404,185957.26980767745,19835.82562797081,128068.3537138204,196596.1442660989
190772.65340041745,19835.824575429266,186273.959867635,,196954.616918025,197511.3251989616,120202.2282416504,185272.07187811745,196663.7816734384,138049.99774490052,147664.27821623217,196778.01067348148
196224.87928464336,19835.82459089585,150393.06229115286,,194247.93308091263,197463.0014506462,19835.825711080543,180927.48416323963,193461.9999245641,19835.8257168944,154315.3005368998,198563.79645050623
191615.60059497427,19835.824577638887,159103.21299355885,,195421.22607955715,194232.8132216853,19835.825717878102,184814.1121038432,155212.98998772068,19835.825716673546,142961.6937016587,193488.55962488416
202547.6161921812,19835.824585351595,155424.6060111637,,199517.1296554515,196418.6646039276,19835.82572193977,182943.53258408123,180547.1658618859,19835.82571676461,146111.63298887733,201833.2894092525
193440.92343723628,19835.82458216033,158800.50690335184,,196672.85467302724,198235.61594349108,19835.82571962771,191474.55478822085,181462.99890617136,19835.82571675867,186350.49002447003,192343.49346174992
191852.85825615545,19835.8245785186,131527.3250793846,,200843.32444305727,198227.0169500665,19835.8257128108,194103.3528799325,183134.5054916728,77711.41591509547,143769.07993221452,195670.34076854045
183211.1367349262,19835.824588973894,137545.5113133773,,197287.577741406,195720.2891218041,19835.82570565416,198412.0185636521,189030.33934348924,109809.04360891166,142741.7016113666,195377.9258948716
197360.57561868097,19835.824575071103,139574.69607187738,,197302.84485401257,194534.3811735296,120311.57147190173,199489.19382389967,173121.92450071734,136509.83397414128,147895.9699472752,193957.7927694203
195840.24885736217,19835.824588746043,99258.58482563682,,200713.0434216023,200657.4861571022,131550.3045840938,202588.3103185709,184262.0417021344,136699.99875655936,139042.9966484407,201116.9117438226
159206.44119224398,19835.824582282832,120643.46369886698,,193501.2372051818,194612.9415173204,19835.825629207426,201861.29060476567,184659.37697792603,141320.81258528947,148013.25904067617,198535.52292427773
182723.2591831098,19835.824580030167,149946.5653345052,,196571.01191595275,198802.91607937324,19835.82562878765,198030.6654205087,183781.8735216012,19835.825387421148,149427.09860442296,197902.05819202823
193931.87900780627,19835.824589308908,164676.0886416234,,200673.49719676704,197340.18760576585,19835.825628771425,197731.3274125508,170472.20143247428,184218.23112611828,148260.0503620524,195805.58189256495
200390.69606192363,19835.82457599179,184021.86128257724,,195209.46263501525,202107.0775517197,19835.82562868508,199644.78066882349,179940.23622546313,157655.2519338144,139794.8085383571,199961.5335088332
195895.81167037,19835.824587705447,19835.825694311905,,199930.4701665964,195545.45493857787,19835.825629718543,196722.0817188529,186815.3545279429,137281.70349882974,128907.74166013637,201567.6967395639
189227.34059392667,134220.19998414762,19835.82569428684,,197374.43914927228,196767.80259633253,19835.82562929008,199868.3335430298,183458.6805484292,137819.2600268359,145719.2703805244,198018.4517770115
196959.6640673559,19835.825571725072,137441.94599922476,,199664.08215163104,197727.47318685468,19835.82562922027,201767.9045046016,185054.3516146624,131931.8017902832,136549.01458391713,197791.38440255853
191338.6942995475,19835.825571512065,135561.9915453644,,200419.9250149752,198931.79781411987,133539.1404351009,194014.8074745824,179675.37519611057,133661.95423107728,185394.02364792337,191442.92851126543
198320.85488312025,19835.82557172796,19835.82569138606,,,199276.20301819456,132261.3143165026,198698.7638512551,186005.6209948941,158724.78949011985,139675.64600247075,195804.35724749445
187830.5095332305,147276.43006598554,19835.82569170148,,,198688.78645630617,143255.41971290394,195300.8361659849,142498.7554126153,153291.58610210268,107744.04550527452,192261.48787106192
165520.54415685165,126212.03405062534,19835.82569175104,,,199170.34346443103,95211.68726915924,200765.07888996945,135911.53213626146,181191.48573285737,144903.85518569304,199334.4945222433
154985.80949921723,157074.62138433763,19835.82569197496,,,199261.7477354261,19835.825245359683,200991.7812810951,70720.6209151321,180866.67087106896,141913.63249009274,196198.0184618332
85977.20362455303,194312.18121714465,144836.66311155588,,,199752.4940750797,116009.68880018902,196935.6016294792,19922.73457587116,131743.67343905332,150815.23674436496,197283.5669042256
136820.77804852318,85836.3158921152,192690.3727100236,,,196712.63107744325,58097.081158257664,198988.84752957767,142713.76607094833,157192.5306711462,151131.82700756218,196985.17823285307
162732.81113653863,156350.1654530598,137900.59045559308,,,201431.44984369745,136596.05403000192,200956.967993824,165843.75712266122,88706.99405163445,169852.17623224092,198762.16781592285
160870.99540553655,19835.82564758453,36697.80638460351,,,196023.9175713556,99309.08534535972,200716.4591224569,182998.09492808167,19835.825586227744,147739.2927479388,195454.8372679382
185122.6071117413,19835.825647702142,19835.825317175484,,,197991.6433370564,19835.825396581728,200213.8841545697,179571.05554281405,105376.42197311707,190848.3037506,197176.23487799885
192965.70017873592,19835.825647620884,133778.04760857747,,,197497.1968725213,19835.825395757623,200330.91697496045,185250.5149604384,117177.05472451546,164781.75319220647,197832.28146186404
147369.19709555764,25717.04753434788,136891.41566283916,,,199442.8251609481,19835.82539603667,198041.2784389096,168020.94006618843,151704.68767487392,149652.52261371948,197548.52617970112
158356.56225427403,74054.580357511,191282.3150234439,,,203797.2523110353,19835.82539591428,198050.14806833025,164881.83623361192,155195.78786560145,150793.69559610315,194768.7359081492
157219.3485637399,19835.82536965145,147697.37956281294,,,199003.55803009585,19835.8253953132,199177.5898663528,183324.2339455498,183983.1722862852,162400.79700282952,195290.33038209044
183046.01333944124,135057.05643147635,156524.00720481592,,,193819.71152918765,19835.82539606173,199477.2473404953,153027.19549166763,157848.51410788923,145129.01413679845,197808.67365725932
134511.9630169058,19835.82562453902,144785.05832564406,,,198895.205371007,19835.825396019594,195802.0568980905,184871.6775625325,151045.47849303213,177290.10157623971,194122.03499606584
148063.06699405637,19835.82562452257,103342.39604886352,,,196690.38853695203,19835.825395493604,200202.7000333217,186766.294901815,163972.4778399612,120366.0954592373,190655.8046209514
150937.76461157485,19835.82562453312,124453.56285628276,,,193978.6508932073,19835.825396110384,199614.4817010864,182906.7653799188,185884.5301668548,146920.47844714858,191050.2791324566
134034.44442689026,65174.771468876745,112391.3853889796,,,192082.32920912604,115152.58676388004,200013.58584483992,181627.7717139048,20020.85381856208,137478.25918408003,201818.3721663773
