RMS_P6,RMS_P6.1,RMS_P6.2,RMS_P6.3,RMS_P6.4,RMS_P6.5,RMS_P6.6,RMS_P6.7,RMS_P6.8,RMS_P6.9,RMS_P6.10,RMS_P6
25338.87430391224,13332.479766866358,14436.199746342072,15341.52260199281,4893.175315025695,17794.15668301713,9037.326399963418,16290.084773697,11400.71042358822,4002.69121074399,6882.888223669461,23274.790954374665
21179.38959776578,3079.8532268195577,143.95009695068958,7918.148361442976,1533.202489543629,5406.929202631057,7418.29192765895,13979.730014957326,9012.791829173751,1111.7112540772173,7897.98315301997,16708.535573978916
27528.923807388564,598.1658657544505,1418.5360616964326,11960.018956696822,636.8096112867235,69.6856063342088,5020.52687098029,18551.897084996406,927.5172092180842,655.9187494769953,886.8753037134665,12823.86653717066
23066.15089541421,34.04633327739267,243.3972310476181,3187.347250285542,1072.9343642534698,909.026769445736,840.2302830253543,24104.407436248945,788.0861842060341,80.22676840551198,412.9972843877232,22906.561875321506
27716.551448598013,485.3894744562849,1038.148689364331,731.4964891611753,219.2160604979485,668.6599079332485,592.7514913441516,25228.9849338001,672.3088127178924,2628.414859324216,741.5346542191226,22980.341143553625
22781.37520469769,86.25614022951164,180.4265520692064,1301.4194864538815,1144.85334984084,913.44501500143,129.4856067002559,7823.754432465362,790.8065827869991,1649.6874768023092,38.44979733585561,21495.832158691304
26714.26046936712,86.25614022952018,34.82440525424321,5299.020856211545,70.32832331572355,2234.8864628380607,3451.424242816684,12260.663219663962,4014.233468597472,23.414122865834447,4528.577485895103,19304.225223046946
26124.41967977356,116.99178694406748,335.3353716083059,3234.0646900893967,1131.6165234753444,16010.163516515651,861.3710771461657,7866.617377005252,80.79431715886831,23.414122865882145,796.0840199110148,21177.363443805283
25833.96859541848,116.98993211457388,794.3793319208636,3405.6932773814574,37.65407197773783,957.3710827326462,136.97799501103674,3030.2377625938184,586.7396880082429,99.4945034469194,24178.48925651843,21132.57908880334
22422.357005450096,116.98993211455242,937.8360020652324,3029.553800540857,518.6085087362328,8956.984700019768,27.120947460829907,7953.747128491701,1236.416785034541,13.61509283650215,23969.855526010324,22618.176237562297
