Rise-Time_Variance,Rise-Time_Variance.1,Rise-Time_Variance.2,Rise-Time_Variance.3,Rise-Time_Variance.4,Rise-Time_Variance.5,Rise-Time_Variance.6,Rise-Time_Variance.7,Rise-Time_Variance.8,Rise-Time_Variance.9,Rise-Time_Variance.10,Rise-Time_Variance
0.1864606630946976,0.0925216013117863,0.0001030447334608,1.615236006552027,0.001609528261519,0.0950130502880805,0.1060586733872728,0.0536513212162979,0.6128868960281363,3.696214406124003e-05,0.2259119233880987,0.0370945344553391
0.0816296450096103,0.0105837191917371,0.0001030447334608,0.0958673583298458,0.0276181283654743,0.0015136901273469,0.0391860851994052,0.0614935893357475,0.0618025449619317,3.696214406124003e-05,0.4526569837569665,0.0712040014217052
0.0469085036267979,0.0081406832814776,0.0001030447334608,3.0700046131607794,0.0136651027391717,0.001626043252286,0.0134707401175515,0.0357072239398813,0.4238394430318486,3.696214406124004e-05,0.1567096319240334,0.054527226618464
0.0645845706603134,0.0002304837390754,0.0001049655686786,0.1958406383514792,0.2085936334419628,0.1323085858667279,0.0214443363100625,0.305683239249369,0.0311413734396675,3.696214406124003e-05,0.0051633949791159,0.1561951296953321
0.0157459054560434,1.1244156859522891e-05,0.002209457777765,0.1480030206596558,0.1754756359813007,0.209318138591537,0.1736616359753448,0.0165358951695666,0.0460680075381279,3.696214406124004e-05,1.014576416289282,0.1550019940649462
0.0270448087772692,1.1244156859522891e-05,0.0028356913541056,0.5021841743641333,0.0528089696344588,0.1104796050455769,0.7391614748674226,0.0125048808514458,0.2166171533187199,0.0001280317517401,0.5421202921939583,0.1202432759004648
0.0136841828587648,1.1244156859522886e-05,0.0431463219077879,1.1913722157738014,0.0195327413612584,0.0813389056073109,0.0113824552616885,0.0377993224824304,0.0618433247488195,0.000120492838794,1.4364816283038275,0.0644718433640171
0.0140550743447297,0.002901445600461,0.0813822327625998,0.551988052129039,0.1244029831492485,0.0814459439800612,0.0006271919589171,0.0042229620924707,0.0851718040632807,0.000120492838794,0.4949881812455727,0.0637265464487025
0.0208283755838419,0.0225030562846117,0.0029198241847755,0.5479813648534072,0.0516028723358591,0.2267507692147869,0.051984342022236,0.0083974512793803,1.1852386455782868,0.0366083864678688,1.2510503586224455,0.2147884781112605
0.0057946849688747,0.0225030869955556,0.0013628977295946,1.1154661181447467,0.0319526019284632,0.3642576020729026,0.028339309268298,1.203340146800284,0.2174139075173722,0.0013277476581856,0.1426528290145458,0.1035489989680139
0.0060207915282423,0.0225030869955556,0.0013628977295946,0.6976341025198778,0.0258866320526722,0.0413597773158672,0.2439031415904402,0.4246776874727999,0.5810225707684421,0.0103329775583856,1.1243601338708509,0.2172969779850828
0.2888458410549799,0.0225030869955556,0.0010399645077668,0.9245208856466768,0.0026697581407615,0.431780358617748,0.0005214502626308,0.0335878704367539,0.3387940212119105,0.0022977636379756,0.9640563822618368,0.2470630295036874
0.0089359236751067,0.0225030869955556,8.172946805141207e-05,0.4322146088295331,0.0140915967809203,0.259949988387884,0.0126616483195257,0.0171956487988226,0.3683432140839464,0.0001786880861636,0.4708210215386701,0.1004473767021019
0.1401131726223114,0.0225030869955556,0.0001412119198084,2.7359001729905232,0.0104408515583371,0.5271319551381315,0.0035979412122769,0.2995424878713247,0.0421344889877546,0.0001786880861636,0.1516256402869821,0.0947486020053962
0.0324362340774399,0.0351155065695203,0.0001412119198084,2.8910919633303664,0.0208473134718258,0.200349056100328,0.0031637168265266,0.171002367042328,0.0748583983874544,0.0001786880861636,0.1714166683293263,0.111529029298563
0.0328037782502073,0.0357966838555068,0.0205905233500222,1.6865223144369414,0.0332160793525587,0.3638243185820212,0.0023267809970654,0.4722351644389593,0.0885889639082424,0.0001786880861636,0.4550689332470927,0.5990626412765668
0.0162177612753749,0.0357966838555068,0.0003163389546473,1.5725843963979664,0.0399936573427316,1.0718318379243486,0.0002691827760735,0.004853538510795,0.3619521965697252,0.0001786880861636,0.4570015426515286,0.1111332002297166
0.0052220790610567,0.0357966838555068,0.0003163389546473,6.182121029562884,0.0114661751642619,0.0905243035336362,0.0048893135104645,0.0007518794010991,0.17945088263293,0.0001786880861636,0.8213975556524195,0.0991385600907998
0.015449304435314,0.0357966838555068,0.0003163389546473,1.144325979466196,0.0117156657729799,0.0875994393767024,0.0002389862464125,0.0061910435558622,0.2825261911713227,0.0001786880861636,0.6979979155225704,0.1131980337391887
0.0399701079731019,0.0065072877251296,4.835173409431446e-05,0.8733009046617043,0.0180189203778316,0.0492596980197326,0.001232209306486,0.2959653848787593,0.6947507452686967,0.0677323401508605,0.2462472030983442,0.088553366669575
0.0324914953010785,0.0001013650531665,3.882707190107056e-05,2.61853457157208,0.0292736370188686,3.617807012636648,0.0033861545814495,0.4297093977765072,0.0538840570729673,0.0069558466971413,3.805461992207168,0.1450530889519089
0.018488146068393,0.0001013650531665,0.0003664354126091,2.4758775823247463,0.0132115466916332,0.1660841737681593,2.133768918773065e-05,0.2214481335173454,0.1959136924689078,0.0381510050556033,0.1523418018450989,0.0851859800237769
0.0044979295453425,0.0001013650531665,0.0003879565164306,0.5386619644926225,0.0153011216289479,0.3271935611521506,2.1337689187730647e-05,0.1827531422810117,0.2311022205335417,0.0063340078141419,0.8962294330384732,0.1574028599979471
0.0468920026082414,0.0001013650531665,0.0003879565164306,2.5187140097484635,0.0135642994518644,0.086739500958387,2.1337689187730647e-05,1.2952562539463148,0.8505075709293495,0.0418875840452466,1.3226255320146634,0.1925819079352534
0.0075349564186969,0.0001013650531665,0.0003879565164306,9.231053996116678,0.0111597608853073,3.3786238623004152,0.001153306785641,0.0029413932882048,0.6455683662428614,0.0254260478927402,0.5239159777098421,0.1025638773941904
0.0447477095471072,0.0001013650531665,0.0003879565164306,6.827587380490172,0.016321516816622,4.851902234883711,0.0008043068032144,0.4560170065942947,1.106419702839781,0.0658641108218588,0.5231256386767934,0.255568455134793
0.0169041486331692,0.0001013650531665,0.0002622672393569,3.62017357010992,0.0058440609373598,0.2089890980989801,0.0002376480520088,0.0112512693935381,0.5660134081339386,2.57689062995847,0.0103639364024977,0.0800398379202018
0.0107610584473438,0.0001013650531665,9.29577337785545e-05,0.8360896079066455,0.0129924257106562,0.0445901835600446,0.0002376480520088,3.983373329472151,1.3195299244576115,4.22616062079062,0.2957192373892121,0.038217255161904
0.0510879790308064,0.0001013650531665,9.295773377855452e-05,0.2493900531628423,0.010453640900058,0.0948911906930611,0.0028470830862367,0.0044388772835524,0.1878505026756915,4.412467069812541e-05,0.0749359850024606,0.0282281481851269
0.0401330582374342,0.0001013650531665,9.29577337785545e-05,1.482907079163547,0.0061278679987825,0.0188278720203272,0.002956453473152,3.1689106518158803,0.3424500933451134,4.412467069812543e-05,0.0929161141253114,0.0418118313174443
0.0212860902806875,0.0346347527301745,9.295773377855464e-05,1.0270392677415543,0.0099699194859924,0.2366123675004718,0.0116880778834308,0.8591117494914349,0.2099425650770813,4.41246706981254e-05,0.1457478378360382,0.0263698549852318
0.0272380305712848,3.732892558344366e-05,9.295773377855452e-05,0.5453779406320052,0.01207825574745,0.0041135647229188,0.010201223446089,1.2316911015842498,0.3103436610036516,5.305334397113893e-05,0.0487791942327031,0.0265794257585795
0.0375816081064201,3.732892558344364e-05,9.295773377855464e-05,0.9079753313232372,0.0161813171853195,0.033084969792225,0.0054836251533865,8.509523896983213,0.3261344375403546,6.94616867355989e-05,2.463464018940825,0.0291241455890279
0.0282260120971762,3.7328925583443656e-05,0.0518646381038128,0.5108543160093989,0.0111722474037633,0.0256945132431914,5.069426749979817e-05,0.6664056204452926,0.2189767611296109,9.599203945169556e-05,0.3879614143820498,0.0310093524300449
0.0136273796716215,3.7328925583443656e-05,0.0002610775953421,0.3146701836000619,0.0153261373379791,0.041847314365355,0.010883837540078,0.2998381569875977,0.0089969388143385,0.0019011743366229,0.2645270360554571,0.07642981280231
0.0137464698948318,3.732892558344364e-05,0.0002610775953421,0.8268636446409028,0.0146252641629205,0.0232210120140206,0.0167899796787575,0.5152952767608628,0.131136932056858,0.0022409826797794,0.3411768858330254,0.0238791765726085
0.0224180541788033,3.732892558344364e-05,0.0002610775953421,1.0666295080760937,0.0191118135574679,0.0775086495050275,0.0164796765096595,0.4234246199061373,0.4703351354583079,0.0316303043694836,0.0357616598988648,0.0343227636619415
0.0250746539210846,3.7328925583443656e-05,0.0002610775953421,0.5770268716818993,0.0254024257304549,0.9844675102215832,0.054146584918618,0.0076997676967482,0.067473565286107,0.0027854887175752,0.4944154123922844,0.017436670881291
0.036349843460483,3.732892558344364e-05,0.0002610775953421,0.8936808043457295,0.0205019001817177,1.9434134944252304,0.0364449653874537,0.0139372610956891,0.0737450338822679,1.3492093115363658e-05,2.282258051477251,0.0554658106387214
0.0529386968876782,3.7328925583443656e-05,0.0015611666990975,1.3496574905990042,0.0268398656657631,0.920044606263228,0.0034402264860638,0.0064542437408097,0.0716200998014155,0.0006922802573548,0.171498887831448,0.050185456913675
0.1774092345879067,3.732892558344365e-05,0.001867997671684,2.123034943717561,0.0194949797426417,0.4312640251903356,0.0114629098108975,1.71395843065079,0.0611021359516098,0.0007370764321012,0.5647520978187375,0.081326253075932
0.1105289825029428,3.7328925583443656e-05,0.0058514513681165,0.6527140301428374,0.0502833829485525,0.0325884357074062,0.0004495138066121,0.0108818845691343,0.0881291733169456,0.0007370764321012,0.4212512180392419,0.0504374479527541
0.1397773183514802,3.732892558344364e-05,0.0676774839118811,1.054023772712019,0.0600079933169575,0.0520167106423626,0.0349128117753187,0.0122634273548497,0.5618344578929505,0.0078754222092113,0.7733859389690709,0.0935408754553204
0.1966740901287065,3.7328925583443656e-05,0.0105565902803102,1.2399575640430684,0.0543020827012129,0.0402143806234823,0.0015741860380726,0.0110496942352212,0.0599984514408061,0.0100000403318576,2.523234828076633,0.0740429388207818
0.1949856260297179,3.732892558344366e-05,0.005879810188431,0.2103367051888034,0.0643673132043288,0.0617337727012704,0.2340205736957422,0.0380566120821048,0.3908946945110637,0.0023062334909634,0.0784952467646438,0.0616481179032858
0.1316318469872501,3.732892558344364e-05,0.0660710918655973,0.0991182719175077,0.1717825296534123,0.3598905352839046,0.027113445205078,0.0119059934277184,0.2211254427908676,0.0036469157985656,0.0791331084320341,0.102285568472079
0.0171488080240491,3.7328925583443656e-05,0.0064723296337704,0.2330573619663154,0.0407995791082508,0.2497285740717772,2.2560856670703445e-05,0.0291995430312725,0.3235563264147743,0.0150752888625946,0.2757597919154377,0.1956534647961208
0.0294631922954871,3.732892558344365e-05,0.0214624838264669,0.2518217072889909,0.0702501491853441,0.0784847320970781,2.256085667070346e-05,0.0012367051316916,0.1246514877755627,0.0128182931761173,0.2874205614771936,0.1632927856288897
0.0070709479080529,3.7328925583443656e-05,0.8034264583847484,1.9448098930331608,0.0542636436690543,0.0427322449996045,0.0013484567692696,0.0028040553966394,0.9407296077679154,7.102557602786411e-05,30.984009803733983,0.2627214575292265
0.0072127838385475,3.732892558344364e-05,0.0012481680232644,1.3317891289100203,0.0249505282293837,0.0508936447582205,0.0029748883142268,0.0003253625579934,0.5674462056694978,0.0223327860126504,0.892869716938353,0.7253071474934158
0.0488297100685219,3.732892558344364e-05,0.0003012415166936,1.383481345830302,0.062230520115349,0.1065635337531348,0.0044955360001583,0.0027485357340582,0.0038003744351899,0.1482739894036116,0.3594359586139462,0.260628316993902
0.0196905094141112,3.732892558344366e-05,0.0002833628840515,0.8234878223833136,0.057248965090801,0.0274033520435701,13.421669661264094,0.0570928465775767,0.0147036240629369,0.036591701378803,0.0108473330471208,0.0909015821471574
0.0145685446775091,3.732892558344366e-05,0.1176781584323358,0.8081596171136866,0.0734700037717365,0.4929708654682406,0.6180044177968956,0.0322431126690937,0.2797638019309077,0.0017082575147492,0.1561299306604343,0.0588829010538478
0.0849106559612435,3.732892558344366e-05,0.0803265486777359,0.2353690532395275,0.0432685450539108,0.2695597430784978,0.0540311853467657,0.5773182293861154,2.2251375545385206,0.007296229559505,0.0228074607279938,0.2277950374503165
0.0007255462043787,3.732892558344365e-05,0.0106989977659169,0.3817308449919016,0.0348321469791319,0.0227437697447897,0.0397473281667312,0.0551891245066557,2.369911297335329,0.006586156349227,0.0929879483002947,0.8162217834678938
0.0100069308282979,3.7328925583443656e-05,0.0003377155689676,0.3241082711632908,0.0363028845046531,0.0031200364182561,0.4046808519921432,0.0227766694641626,1.5346350586618245,0.0065580642648632,2.0043232816230785,0.1241137494202414
0.0007334809622786,3.7328925583443656e-05,0.0003377155689676,0.1082469390503575,0.0269439419453636,0.3096570727517162,0.0032820260723937,0.0518191636743295,0.206280738946756,0.0144329362704338,0.1646223973499253,0.1094290752423316
0.012217449270045,3.732892558344366e-05,0.0007466099557699,0.2743503917576602,0.0403386646248346,3.8761601708806586,0.0025258438686675,0.0056946681508405,0.0943029979156053,0.0414108343667351,0.0061103535763262,0.2649988782700196
0.0053391103523376,3.7328925583443656e-05,0.0016324014550399,0.0315737791271132,0.0507568158572561,0.1450162824843276,0.0005310985671265,0.0302632601716146,0.0313812305728142,0.0495678683515721,0.0947803003907956,0.4648892692543806
0.0022256224233049,3.732892558344366e-05,0.1114934591577505,1.0410525130842578,0.0378273637275516,4.444176313181662,0.0031397257062119,0.0015819983049552,0.0601983864138701,0.0067587175076408,0.3546299069211194,0.5014633214962618
0.010874676064578,3.7328925583443656e-05,0.0048741323852293,1.1563430207066894,0.0338173117839976,27.740705494543462,0.0022510974588283,0.0061096105714739,0.016836509933804,0.0104832348208801,0.0045689636556925,0.1703563374216462
0.0153226374850635,3.934043447620979e-05,0.0083260486600238,0.2533167115217975,0.0343396875485179,1.511747480663039,0.0022510974588283,0.0092276358891537,0.0194488916083651,0.0079519785550068,0.000528132207093,0.1292551110501542
0.0026514129495429,2.316431489655876e-05,0.0083260486600238,0.3761152268100239,0.0545270036861493,0.2467742460530732,0.3197762835309737,0.0324977373655705,0.0854965587864431,0.0039558422476586,0.9469178368989922,0.4827672716219654
0.0020365297685105,2.316431489655869e-05,0.0083260486600238,3.795986654909504,0.0729097138819199,2.5946474843810856,0.0006488436260299,0.0267486032345309,0.1640742566299365,0.020902252985912,0.016326369566577,0.3052444510903749
0.0037395286525381,2.316431489655876e-05,0.0476065695480127,0.9168103009248908,0.0435440345720223,0.0194683652083161,0.0075914653009227,0.0488703062487921,0.0111612524932722,0.0003552253246534,0.0157281710765779,0.1279906330630958
0.003827493977556,2.316431489655876e-05,0.0476065923191703,1.814639144860985,0.0358221982202648,0.0060773029200517,0.0035752677646503,0.0413589490085847,0.0143175508130379,0.0003552253246534,0.0398175416330991,1.8613085521247772
0.0418199744983112,2.316431489655876e-05,0.001137138470509,1.0888148502682544,0.0220751362452893,0.0734060925097862,0.0001627895363777,0.0710058159333231,0.0874237213697835,0.0351004174542717,0.0308696774851054,1.3900857860586366
0.0092297061821408,2.316431489655875e-05,0.001115879465953,0.2764423556613131,0.026102005154701,0.1151780436313902,0.0065231361709816,0.2117663491252548,0.3310428033342493,0.0488417442110623,0.0009406321546485,0.0740181908678056
0.0063386664808232,2.316431489655875e-05,0.001115879465953,0.2651548445218485,0.0224090557228143,0.9724853222239914,0.0032847609040887,0.0892464470047029,0.0229164356676554,0.2608632658495329,0.0152746939781512,0.0643044572873682
0.0362984555076099,2.316431489655876e-05,0.0192206034191696,0.3134776230672227,0.0258993234295349,0.2597609988563979,0.0034635495710122,0.1349459122890647,0.0737932085108764,0.0018507704464539,0.0479026055994755,0.0126915431824822
0.0253678248821363,2.316431489655876e-05,0.0002017156813267,0.7430957773599681,0.0426339531413654,0.3785801622478233,0.0084350501749003,1.1330348081483828,0.0386692732622325,0.0072467860763114,0.0002690368161759,0.0497682569235543
0.2295388835861345,2.316431489655875e-05,0.0002017156813267,,0.0441879078773886,0.4784107688520403,0.0131436724849187,0.1622595832210183,0.0144941956579227,0.0104911519367265,0.0002365311739258,0.0462885234847344
0.0398447893946086,2.3164314896558736e-05,0.0004565052580668,,0.033834497737371,0.3146006276301307,0.0087833341884991,0.3953812180572063,0.0251185073471796,0.0106467233103149,0.0031632217656898,0.0308586686851083
0.2287808524485573,2.316431489655876e-05,1.0132053719639948e-05,,0.0132703565957682,0.7381033277955104,0.0233673916228749,1.6746213511010788,0.0194455466177329,0.0008746580283179,0.1131437945877209,0.0494809471513202
0.4774029997705563,2.316431489655861e-05,1.0132053719639948e-05,,0.0198930249442408,0.7301185226018759,0.0565561443768568,1.910820426193414,0.119846044656482,0.0008746580283179,0.0012328095699454,0.0156111110156417
0.0801990800511516,2.3164314896558672e-05,0.0142008194326059,,0.021011879717562,0.3820377719083915,0.0691223218052269,0.6334095451408209,0.0387830891036157,0.0008746580283179,0.0097217613179144,0.1170253094894132
0.1018281220457393,2.3164314896558685e-05,0.0032966281705805,,0.0289340471361679,3.1270555952921724,0.0755284071604938,0.5161669587709737,0.3637331341751328,0.0008746580283179,0.1039714622813003,0.0341234385160483
0.151241454325818,2.316431489655876e-05,0.0008068114014228,,0.0180418836026192,1.4419982855815174,0.0157524988495503,0.6688167499131683,0.5832073291978515,0.0282055455581606,0.00080950514596,0.0462022129102008
0.0281506622869289,2.316431489655876e-05,0.017928158400158,,0.0122831742410792,0.0051697360728314,2.3779005367829167,0.3393840785159787,0.513291329593493,0.0006474669637299,0.0007786771201137,0.0370959021425792
0.007515777035911,2.316431489655876e-05,0.0476115345119001,,0.0154086119403144,0.0851353583089456,13.667947716676874,0.6213655859078239,0.3920728295262786,0.0006474774217631,0.4962950350645044,0.0399819900485202
0.0289109181655842,2.316431489655869e-05,0.0030833248016277,,0.0299332424353709,0.2271838939869792,0.0022006773393751,0.1578504876819422,0.5217355450612617,0.0009460257460374,0.0080542695410904,0.0341784287825941
0.1074825209771427,2.3164314896558672e-05,0.0032951925049259,,0.0293099869167783,0.2590399831536949,0.0112459766177278,0.0486136274349314,1.0882841002617392,0.0011845783774473,0.048894125907864,0.0372486751393351
0.0508550840294452,2.316431489655876e-05,0.0004885733972248,,0.0602992715617089,0.365690979479038,0.0021791671114281,0.4018793078960121,0.2992135995320863,0.0011845797152721,0.012460902723386,0.0674657848868809
0.2024129990172224,2.316431489655869e-05,0.0004885733972248,,0.0256365831443135,0.4025095790285967,0.000116714313606,0.7504869401467189,0.2660611812058879,0.0011845797152721,0.0277623749165412,0.0741841415955592
0.0109759163228717,2.316431489655876e-05,1.1822924326126716,,0.0279708174391411,0.1763078696157728,0.000116714313606,0.5184452290744571,5.12014065347844,0.045598945659601,0.0101100413499638,0.0788454059973798
0.0248506580551476,2.316431489655875e-05,6.531827332187829,,0.0222812184312097,0.0843711006192591,0.000116714313606,0.2764245856552584,0.8198764329847419,0.0070996533025629,0.0050349627076752,0.0345374885309692
0.0084595831251775,2.316431489655868e-05,0.098523508789764,,0.0260797414680011,0.0578603006076879,0.000116714313606,1.2888820027610826,0.1914211079088391,0.0002043926546204,0.2453221150339875,0.0675284184246102
0.0369243474614127,2.3164314896558543e-05,0.3410987854292837,,0.0380629990106022,0.0286551719680198,0.000116714313606,0.2959368671188331,0.6797982400773641,0.0002043926546204,0.0149084028997969,0.0360581646775366
0.0004941140167319,2.316431489655876e-05,0.0741996015677024,,0.0270778900879328,0.0209642570433447,0.000134635882387,1.455375855540181,0.6013898335640301,0.0002664742539311,0.003624715713717,0.0314494045444375
0.0031048872914856,2.316431489655868e-05,0.0869759245440634,,0.0608351651362145,0.0554394892910964,0.000134651669763,0.9618826653793888,0.4853405197482041,0.0002916610930779,0.5046935529031019,0.0918507839801065
0.0042449406656102,2.3164314896558685e-05,0.1435351205306847,,0.0560688909617574,0.0749465159291153,0.000134651669763,0.5343784496978956,0.2488439934459095,0.0002916610930779,7.274122902133196,0.0675039101850719
7.565310999833099e-05,2.316431489655869e-05,0.1056894211963475,,0.0665015396606058,0.0748449476511576,0.000134651669763,0.4214837698465728,1.2584976520246416,0.0002916610930779,0.1910693126971644,0.0200513010329323
0.0015728988380117,2.3164314896558736e-05,0.0092327007683544,,0.0463144420732345,0.0064449974990316,0.000134651669763,0.7230894503266428,0.1538030823672291,0.0002916610930779,1.2789040653645718,0.013849274848439
0.0011735760318971,2.316431489655876e-05,0.0088289076833523,,0.0464108561345487,0.0034957531564557,0.000134651669763,0.0873874160430319,0.0416799350939393,0.0012523495895227,0.0296797600920432,0.0125458704339493
0.0056579810721556,2.316431489655868e-05,0.0182864884354992,,0.0413027452564184,0.004857796851624,0.000134651669763,0.1110822509498992,0.8131696261057582,0.0369454502234318,0.042583926529971,0.0368851983913758
0.001156529325649,2.316431489655869e-05,0.0094766816789626,,0.0315479540726657,0.0044828323615566,0.0141592289671114,0.0542874626264185,0.0224967001626196,0.2344075368834912,0.0198600363623718,0.0169496971851972
0.0144451836503555,2.316431489655869e-05,0.0122878917872686,,0.0469988749218562,0.0047294832458475,0.012073183921124,0.0814334577343389,0.0541882194804732,0.2310970121426293,0.0275747721080871,0.0298002724810308
0.0084882656304183,2.316431489655876e-05,0.0064586885283618,,0.0570566338508095,0.0866864239878847,6.7792159443687664e-06,0.0987214492739932,0.0349481025745425,0.0130164566198369,0.0359890659234193,0.0315697924587356
0.0139251766314354,2.316431489655869e-05,0.012197637914483,,0.051428692962189,0.0600871633023814,6.779215944368772e-06,0.0590664210880255,0.0229194594883142,0.0126042662061401,0.0130972187851015,0.0446902979230321
0.0087442434751143,2.316431489655868e-05,0.0137447980973214,,0.0633070752058563,0.2473443707132884,6.779215944368772e-06,0.0676717067104057,0.0794009275961935,0.0482079349623521,0.0002835183846702,0.0654658410373532
0.0027768030472565,2.316431489655869e-05,4.3711786405434847e-05,,0.058067046226189,0.2531808268900886,6.779215944368766e-06,0.0734568520843873,0.0256544518011937,0.4782979899506661,0.012013197596256,0.0828959804805567
