Rise-Time_P5,Rise-Time_P5.1,Rise-Time_P5.2,Rise-Time_P5.3,Rise-Time_P5.4,Rise-Time_P5.5,Rise-Time_P5.6,Rise-Time_P5.7,Rise-Time_P5.8,Rise-Time_P5.9,Rise-Time_P5.10,Rise-Time_P5
78967.32072461014,13314.122664465536,52288.52829343338,47167.44907768161,18554.208478986373,77338.98273091814,33091.40018403125,71655.04538174596,27043.49502115191,13365.15914015188,44953.23082538768,77953.40974268332
65322.47872273181,10772.05894574566,4720.210473872982,26395.2649255992,5308.080356798536,48256.89003658156,29962.45621524881,65208.200524416665,23811.24274344397,5314.383690795686,18059.70968591604,31146.60548243551
75688.68600421122,4322.1310239872655,4463.046191236112,43499.72110888642,5810.186240698126,3488.424805736558,29598.84400981407,22754.23127951572,4990.6893429311285,4125.017515839425,4625.176619569439,39618.402723476
83204.28973751383,3488.424805268054,3626.105916228501,22661.820395253464,5182.414074713352,4435.69621595337,7816.509715773449,121191.55676752597,6201.88431215968,3488.424802707085,6651.658826558917,95429.37389629328
72015.21448432299,4258.656152821091,4430.9067514964,7571.330341195527,3493.714781653408,3828.585844264424,4389.111909722383,97008.03424797152,7187.3861991327885,8105.886412901063,5635.156702881724,90072.314651357
117787.82059960044,3488.4248062691127,4323.8379621706745,14449.634692429594,3536.069544743043,6388.815692995695,3488.359819571273,21965.48632364472,4503.223113323579,12696.084424382489,3488.424806153374,115872.59941951954
118336.03035887852,3488.4248062691195,3488.4248058987714,19602.135901299247,3488.424805951782,6956.3142355737655,21398.862796525427,17779.95057730143,25746.376264643422,3488.424805533158,45877.22576886418,113053.44242826477
93514.33070708884,3488.4226078172624,4869.71823821319,11795.284377629969,4018.0930606525767,30815.34798632013,4276.155408785266,10881.626143379912,3488.4248060728764,3488.424805533144,5683.135225705742,107216.97500749382
79891.82816997544,3488.424806296579,5410.6736968184,19839.17735888018,3487.309697075277,4578.231982353596,3894.68708166308,6996.667741414233,3666.144629541792,3940.395203730274,92509.86427422913,104344.50427892816
86202.57668019991,3488.424806296587,4521.750213451608,45209.9148681206,7619.691274558835,23593.43644989515,3488.424806184852,13122.249206857032,12441.485966493348,3488.424806612398,117196.30817647558,110466.28719143358
56499.922791710094,3488.424805210514,3488.424804428268,22355.62801460092,4966.936110534131,64863.20575132306,4647.703494997024,119592.53794331232,11602.727712674192,3617.034571125057,100010.81332932836,123356.55367519318
70040.7749011666,3488.424805210484,7525.964397041306,12113.814361711344,18346.659696501687,91382.86230412852,3882.836091969936,113285.76402313868,35543.894252399354,3488.4248063612263,84158.1766951477,128312.24609615307
60453.14231466304,4021.4597827207576,8894.027903312277,5499.044016248485,8490.088192957643,27985.6844239516,18537.45052314134,93352.21542202128,43705.84641714751,3807.364869890832,58904.197826001415,125066.7920901073
77053.93389003261,3488.4248065638308,13161.294021777225,53637.72646482813,49739.88681801553,14357.385377716362,3758.7172845019218,96376.77469095807,70937.433949635,4668.842992519063,106631.01887717348,124571.77598146208
89890.4021741648,6401.120962482057,10438.1200601825,4518.790450581345,4517.881192861888,83598.09702519367,4486.694926814002,67988.8178493405,6261.345964009474,3488.424805074064,96733.71967426223,120346.51728711082
100395.13628177874,3488.4248060352666,3486.961180515754,5385.778775088021,3488.2159091950844,4929.01857145174,3488.4248023874866,101317.68569781329,5048.471554351216,3488.424805074268,84027.1948405141,120680.301207685
96491.55268393716,3488.424806035271,3488.424805251848,34600.109852046,4618.4932465962165,11897.825588681597,3488.424802387438,72889.05016691197,4971.049887372537,3488.4248050742704,98025.73985085326,124711.51847357066
59290.13929760509,3488.42480603526,3488.4248052518283,19641.683093970554,3488.424806640309,32670.646015396283,4822.140394339729,93253.49956952113,14970.962104989589,3488.424805074049,92149.244208981,120370.40984661249
113547.57540648089,3488.424806035182,3488.424805251844,14702.796657201205,4264.689858573571,3488.4248065779366,3488.42480646942,130176.35097928622,6229.953917369355,3488.424805074236,84152.3766210311,125778.15510468924
89915.42373462576,4244.14343484336,4685.182409272378,6244.096502465239,9449.775755921246,39590.235361878986,5216.414006666355,70272.60870265454,4334.123585958302,3488.424805074268,16913.524736097974,122466.7493105196
73272.59007876914,3488.4248062321094,3486.714501116731,14187.782435410118,19941.18449371819,6000.60299872251,70013.80896157908,99231.85960518169,7180.425093558286,4006.66991345437,12538.098457884797,128892.31163482308
118863.551101849,3488.424806232115,5334.959877828886,11249.52050835184,3714.84377804373,7599.931354870407,3488.424806180208,94237.37512969684,14032.391726205524,3698.9159548910807,8695.881105778044,120764.25540849996
16967.561084246194,3488.424806232135,3488.4248021046005,17042.12539720213,3488.424806344033,26355.72520185977,6895.030436511117,116751.17642139908,5115.746947692169,6401.369518661906,16823.059128155845,122723.07608124512
7895.458082616902,3488.4248062321094,4650.138884725751,5104.144078241887,3488.424806344068,54476.729672402886,3488.424806570971,103102.78887929193,40740.43784040011,3488.4248060647205,46420.01658752158,128459.32011274516
18942.16077490108,3500.4904326314963,3488.4248045748773,53446.981864132,21813.0567979345,5316.674387648231,49935.33433063298,108735.50390033446,30860.984073292333,3488.42480606474,86428.25597586334,131037.57290497993
83469.1520645938,4341.51033224471,3488.4248045748723,9328.9364854445,4434.641178158123,4163.8570812413545,30901.61770380612,88387.15807965196,9615.377260883315,3488.4248060647737,128320.67007835078,129734.24927642792
72241.03993863134,4912.431289920802,3488.424804574868,31626.642412661,14453.871531866593,4459.84371476564,9179.724299243935,109818.25909785077,12477.31689335497,3488.424806064686,44132.3945768038,126285.6629996746
109855.4338487318,3488.4248065060474,3488.424804574889,10049.444192520888,16093.922789298444,3488.424806098581,3897.420529415425,95842.4538603136,4821.32445602432,3488.4248060647155,30171.760420688177,130896.5057152462
90165.91424135237,4039.9397289706135,3488.424804574888,35304.61199066473,33404.53006013018,4747.702325221969,4172.93675933169,91847.90269342136,20968.58653686153,3488.424806064669,39559.95856132127,127483.7973398222
85994.39953414658,4257.567848782878,3665.789832342673,15324.329901468333,72068.02563712558,4843.56568087264,8619.181554489496,79449.66347612269,13177.28461844283,3488.424806064622,4491.761509959002,131092.81119884233
113300.20002744083,3488.4248061092944,3488.424805790308,4731.128617143624,28931.514067701828,28391.067456694764,4441.322755590028,95259.57954392656,4744.216586537062,3488.424806064764,8817.220058341383,127460.63574948192
119999.79638087076,3488.424806109332,4336.803858260963,24371.77096447029,24141.307446194027,66205.16025337677,18467.222146918604,119364.27834938312,5670.029710684662,3887.003544972402,41019.04964365772,126058.74227860953
100127.53270239577,3488.4248061093426,4408.836404522289,76924.45226574139,3563.9453836845773,67761.30765486146,3488.4248062605693,95633.43193099834,10368.014189040934,3488.4248060880245,12971.633665136009,129297.55677117182
115797.7146979572,3487.3752720728103,4191.80465496046,103262.52773945268,19393.79042252176,13370.529004875963,4481.879015121788,119522.1252701155,6189.298840666321,3488.424806088001,48817.83037535995,129148.4454740973
108516.78676412118,3488.311883977429,3488.4248065823213,105568.98255759435,17353.461335089243,36507.52221802025,4540.774026900897,113817.54365618752,4943.713231635699,12592.51568120613,15793.213253945052,127580.26372686528
116147.71152979792,3488.424806500431,3488.4248063055943,91198.01829576906,4903.943250135853,58749.66763155383,4527.061745554445,85241.35808020688,10554.265687157453,3488.424805132924,8780.120882114907,128577.0386258374
132488.6921769579,3488.424806500436,3488.4248063055816,82088.51729488978,25668.046557532503,86222.25165638444,25328.69677232933,27863.99557385879,31253.79397471676,6300.744969544081,47586.09349926554,127344.58044388836
110314.42970373944,3488.4248065004167,4426.358702885985,70385.64720073342,90000.1830290417,28368.02841469068,3488.424806300068,115496.82925992666,14228.834695440935,4321.042324721301,31109.25657087502,130393.39229258284
113685.96553067728,3488.424806500423,3488.3561556026507,77639.4577921199,91150.80508778171,123185.0580134118,4200.162336997328,117265.94690277566,28090.83685168092,3488.424806220167,33386.44282090991,130652.9489940236
118000.35571533456,3488.424806500418,3488.4248058585376,74331.15213183044,129978.9321146624,97218.68086343096,3992.566286129359,103237.32124019128,7468.542909310207,3488.424806220103,3990.571450900316,128559.9782808866
129095.76402499096,4416.977840163945,3488.424805858563,78300.54994968258,121382.78615865811,104480.92048289791,3488.424805381494,117360.95602974945,33273.11548757155,3488.424806220065,55001.12485812802,121458.88045081309
126288.07834336376,3488.4248065887,3555.705436643473,103500.3559571666,131563.83388266535,103601.12041934064,4066.5940209817495,94611.36808803382,24505.05617106041,3488.424806220129,29095.25092280988,123234.78997303256
114127.587647362,3488.424806588659,3488.4248057389486,79788.31093176956,128116.20106334884,109761.67515169084,4430.902080248069,109166.63577859938,64591.5204173613,3488.4248062201145,64413.76917364548,127220.59225305036
119775.45914381646,3488.424806588697,3488.424805738943,70069.83085648307,127668.71266801115,103617.8148049383,4178.2255158140815,119333.3485357519,78617.48522436993,3488.4248062201286,29508.95679330836,124676.64554724464
126002.34851869884,3488.424806588672,3488.4248057389627,100421.55197044207,125931.40316907303,78665.08546403646,3488.424806631601,110925.73133142764,32624.19328950212,3488.4248062200963,26506.712240613106,121274.47362867784
123752.2835476885,4675.116494954583,3983.565758376597,96510.8835646916,129935.93914012807,88869.69457334514,3678.190998268609,27279.585017057136,5893.418958435217,3852.176111178621,14079.88408463462,128332.10466655776
104404.47009135618,3488.424806468964,3488.424804644373,88033.08801137141,116907.69378252188,12433.196496209095,5052.186847479463,21457.549103273035,62035.90243190228,3487.324015324955,62780.61234911077,118672.60592030866
125374.7030566736,3488.424806468888,3802.012608358242,81136.43256036103,124326.918245313,108716.06295130262,3488.4248053075103,56924.20601644736,19865.348288290697,4560.3270540118765,52719.46465520954,122935.6154674034
108626.81848196089,3488.4248064689145,3488.424806319956,81873.54459147307,121584.9336764144,78031.36158653036,3488.4248053075576,14586.354406206772,99911.81750306473,32861.84764359129,43104.43156065375,124492.74030542956
112914.27421219146,3488.424806468809,3488.4248063199534,50336.03229677753,125639.83516351384,25588.04635375595,3488.424805307567,24837.045601622365,114929.50837738535,10913.565725526383,82152.28015604705,127091.6138098174
131119.6263074099,3488.424806469002,3488.424806320056,29643.06609969961,127757.12416853588,36521.885204432976,3489.1590441698763,14373.796431527502,91965.47121738484,4383.792594293944,61442.417097027785,121411.44785507677
113948.79999863789,3488.4248064688304,3488.424806320032,30106.97253470675,132308.81991685755,27679.86568318944,4564.9802347896,20341.15377247973,10602.063149016163,4385.323475305132,103230.6722880697,131619.17078703298
108742.75945737268,3488.424806468903,3893.94203169234,48618.95261138821,120872.02748610656,95629.48628278726,3488.424805494772,31040.72482801416,48492.27356451438,3505.583515711107,94527.7085111956,125005.47713288704
116654.5359300182,3488.424806469118,3488.4248059599454,115077.18062555249,130536.34325781056,105042.51944282536,3488.424805494641,4633.719009957739,19467.876567203228,4431.311609889414,46617.142478978414,124255.22476749185
121212.83472509168,3488.424806468812,3488.424805959993,126660.38105130222,128973.58214231764,96822.05847576572,3783.229144972509,4386.317838030604,47309.43065802177,3488.4248059869287,110829.76002154872,123212.9322386666
117018.58803102213,3488.4248064688613,3488.4248059599536,128049.01025977636,127387.958004196,118429.22777516786,3488.424805384541,58818.95969730112,5407.058976414958,3488.424805987257,43547.4469188203,123861.3629532716
112706.12372536073,4290.610630426272,3488.424805959945,123572.47938952692,127895.45254466389,105972.93734079906,3488.0755491131995,90863.8538153123,5005.998131985508,3488.424805987255,21136.585313908712,123856.68559723887
111614.0283427428,3488.4248062709203,3488.424805959999,124864.35618111175,125400.2081183994,126530.42015320336,3562.642881117277,108720.233234138,24632.1690650134,3889.7208209102505,16701.71440902631,116611.5563328586
106033.86217219818,3488.4248062709257,3488.4248059601227,119520.3250144264,124158.1326049329,123459.84552439992,4249.370138369926,24485.909888193928,4273.397577548769,3605.574073255997,17750.20946906374,122055.41639269987
120119.53162301616,3488.4248062710244,21245.908330794933,110002.42265400248,122381.25364177984,120086.21562168974,3488.424805744406,45635.14899346625,15516.260385594667,4058.266105145612,10791.25960648239,122167.6906372778
116896.33709088988,3488.424806270783,3488.424805448329,133885.61246565994,125915.36404297134,115480.24667911892,4351.148716615289,14763.715442665078,4221.044526953125,3488.424805708601,25592.819480220627,122809.443025011
122305.87910670164,3488.424806270576,3488.424805448244,124386.87949645644,130919.52821665704,100830.70921333028,3488.424806373609,7895.719290017266,5181.319829362389,4049.831949224264,32755.695245746698,130636.64487851168
116532.89151581466,3488.424806270628,3488.424805448275,117796.44584572212,124539.08421996528,124623.39229987888,3488.424806406908,7183.041771136006,5499.666240930847,24960.153032339425,45862.55169116188,125095.4389866795
113078.56184807987,3488.424806270979,3488.4248054482973,122971.34733088088,125781.55112356348,73943.26364900169,4834.290506242571,6554.898623175808,6241.199889713135,8322.864954458082,51440.48869031762,125422.58266062534
113493.38075962348,3488.424806271154,3488.424805448265,114606.1335398758,131631.46483510736,60444.21280639435,5685.944437317245,3488.110991978353,68984.23419891178,3454.945393660115,35164.37181637738,124990.8767176678
122622.20648245505,3488.4248062712154,3488.4248056280044,112671.96155363315,129185.29355994034,117322.48326125593,38608.86253084136,15183.41393097792,4768.991017587975,3939.104960633116,46766.81658584668,130462.8680146144
105066.58541786551,3488.4248062708275,4083.209568151108,84591.6784139679,127612.42750656125,111625.53982415218,67113.70839097633,9678.376351260678,23752.778477626376,3488.4248059683937,88935.87082647065,127287.73999934224
104645.08873239018,3488.4248062705988,3488.42480630374,92814.0150926027,126249.80206595332,121164.36036314328,73164.22949657022,15003.940348086047,5247.524203021165,3488.424805968355,64087.24389988114,129175.74627566888
107952.1099806955,3488.424806270874,18192.206621266017,74273.9953417144,127259.65103387834,115699.84543901125,4401.008538256881,19131.762385053185,4568.6281203402,4283.997341606874,47326.18547318887,129066.21281152402
102465.00440525232,3488.424806270897,4711.068878177981,67074.56658090357,126947.88570290749,126681.60594958004,6129.646900605566,12317.201603633366,21866.63118048686,6488.520983793152,58250.96279865513,123635.12524320728
71530.5050925162,3488.4248062708884,4579.189605968767,88868.61660553758,126996.30001480757,103011.2694496584,7587.207203327849,13944.901839545812,11359.78688910524,4634.246006386893,102614.61640597344,119534.97760705047
107456.1267080513,3488.42480627086,20806.4955514235,112721.08186475324,131107.98534861815,97831.5969500454,4302.39452558594,30932.47460844427,8983.836261429224,16225.184418809567,65994.4453699358,124478.9704823105
114398.2233306826,3488.4248062708307,37443.60248751451,91232.28827058693,129086.3531031226,103115.3963812283,3488.424806197036,27564.440230179905,6626.646193046916,7104.696373342078,71919.62213601856,128096.52886852996
106132.67433889056,3488.424806270869,3737.141625880259,102549.0077465309,127656.64383966386,102690.08486890278,3488.424806197056,42082.05941615637,6418.9114504224935,3488.00261348716,61768.13872953436,127307.56913705137
114582.50727889802,3488.4248062708766,5355.977386726489,80973.29157961163,125343.0508250067,113596.94444134402,3854.838010178674,15872.57271602878,16832.600397904207,3487.905012862956,48985.886070766726,128127.93725737404
106107.79421222524,3488.424806270868,5029.754209021838,78123.64102298206,125995.98482645456,110986.90726632671,3928.5920478367775,5376.9179933643545,17533.328754692466,4020.057224037631,19390.932773734065,131429.15823220735
