Energy_Kurtosis,Energy_Kurtosis.1,Energy_Kurtosis.2,Energy_Kurtosis.3,Energy_Kurtosis.4,Energy_Kurtosis.5,Energy_Kurtosis.6,Energy_Kurtosis.7,Energy_Kurtosis.8,Energy_Kurtosis.9,Energy_Kurtosis.10,Energy_Kurtosis
5.415317031670858,0.5764171118555512,11.771137374917226,6.351812062693853,95.3290768106908,100.69715733541116,31.846005337715475,9.383500742583442,4.068785287884311,140.96414320869303,21.60785082009283,-0.4529474847127388
20.802031469126707,62.01864070922012,112.6829764077458,106.35204805377568,97.35552252310306,48.26732357085989,110.19189501344977,26.01886446670608,53.25605692905145,114.72773395302532,82.62100351134417,41.788246879091794
4.547551868950799,146.32627822236662,150.69140448171152,107.14773882964776,79.99102023441397,217.997904060357,43.57145570624967,25.60980684096302,87.41110607320046,93.58746232941516,72.82522436535919,53.40837766889896
28.60427608191761,217.9979040603573,137.6579707531616,36.39033991034782,93.18071922714084,89.79959960262208,132.09591245298984,9.667202704691196,95.09111867478182,217.9979040603568,149.72718936164196,2.4390648230252667
18.50169788556268,93.11935568229208,181.3873747093064,85.85836240092783,217.888137961923,199.7672647417606,99.29904966933314,42.88712677246407,105.11439833297554,84.29739853768886,78.04801063578545,11.715720460382784
36.37408836882263,217.99790406035885,97.35211124610215,47.95578282075456,95.95603923864311,77.54391767422113,217.99800731117912,109.82514006650015,78.30009855633175,101.77686621206811,217.9979040603569,15.434484781374074
31.235092501765383,217.99790406035885,217.9979040603568,54.77234321278075,217.99790406035697,103.11030285571005,108.11866603780491,87.64751568664266,73.04355837300328,217.99790406035683,1.0945398823379815,96.2893373238037
27.59499784673895,217.9979753493277,128.7983910385293,41.114356135745695,201.72356323677164,58.091317569227975,217.86096048938984,36.18711544907779,217.9979040603572,217.99790406035683,119.3809083335124,21.86467998799972
50.20194531829956,217.99790406036,165.1281309372317,52.84541189023224,217.9982949333632,104.42094597760294,208.5421808343632,64.06266557409336,215.57994455256403,127.2993204440214,109.6401256500958,19.62129824668301
62.715725168815496,217.99790406036,115.344056381661,19.46545116921352,93.79082198375956,36.55303648661164,217.9979040603569,62.833049594816856,126.54085305958252,217.99790406035697,11.212163508632491,10.350638034350816
24.95048255506205,217.99790406035743,217.9979040603569,25.07759135308584,96.4883130573924,137.67939426518507,116.2313816147057,73.34651400960207,130.45181061328424,92.93684553298765,9.191775260317367,12.4515644201652
84.43304551777607,217.99790406035743,72.27193070440183,122.22434922452337,52.63239089814455,13.763954710643532,125.46451085581432,129.649963046937,83.3945663176413,217.99790406035683,4.761105786003393,6.030108726215353
122.48670840265932,114.1978149960172,118.27980328668971,209.857921200884,61.83509072796258,64.88135062470388,20.322237577226105,7.308719699921099,6.819388880143043,212.9349784023465,8.539764986188622,36.66107601799706
1.1720533515814733,217.9979040603621,49.27895009637851,58.8920180899571,76.79385876624123,36.77525707573633,198.12804025079524,8.800324977922521,16.195061904634922,103.00983632081058,16.9540057279299,19.18375666696886
2.277846995937833,124.94780471222388,68.13613471569303,104.73799170699832,169.29609041401457,40.443099807991054,94.1832912058108,41.602524471768135,46.69816554385865,217.9979040603568,4.095986155525479,36.10754590017854
