Counts_Kurtosis,Counts_Kurtosis.1,Counts_Kurtosis.2,Counts_Kurtosis.3,Counts_Kurtosis.4,Counts_Kurtosis.5,Counts_Kurtosis.6,Counts_Kurtosis.7,Counts_Kurtosis.8,Counts_Kurtosis.9,Counts_Kurtosis.10,Counts_Kurtosis
107.37344959193956,80.34524070592511,80.3472687136891,161.9827638204512,87.97218190479917,94.23987305908098,105.30152828631276,81.13595437645633,120.37413951121908,80.52498534454274,126.33903420193982,83.04959823439007
108.67039260824664,115.87352624680727,97.1384526234434,80.34479636252232,81.54526494571117,80.35321821908431,94.74422930753168,81.06604065984504,81.97842409540252,96.86610892091088,80.36413871922133,80.92443463325826
120.20123563969491,49.42582260608015,171.87120420624203,80.47082536820115,73.60329714290448,217.9979486673413,80.32061189949356,101.78634060019758,43.7622134785918,53.29028127940448,80.48793527867343,84.09186899912362
93.12192752202051,217.9979071703522,66.21647544924025,80.3513298275419,135.77547853631987,130.59520210990962,80.32851708775198,80.35080156236923,79.15453896718681,217.9980168507608,76.60426741890427,80.44574149859992
82.56397896750207,92.38733261837442,56.5747045864492,86.63461619518446,216.6773098099902,147.87610061145452,45.11428802141788,85.03936382121296,93.79927586480062,42.26454557593815,80.80374874644595,117.87521538264004
81.5975435539176,217.9979076111392,66.09608325067519,40.25417497696372,66.60265698550845,63.33088928979889,217.9980805365284,62.95921874618148,49.43410094712358,54.30433678958672,217.9979223849064,131.30504790984256
135.56986686505422,217.9979076111392,217.9979416904291,150.13604729616495,217.99792315140203,66.96407840619779,80.49723440378986,94.5116165419574,83.24537897571075,217.9979780882512,71.71419411199854,96.1478747783208
91.8637509183497,217.99803390296265,70.19442709684053,79.78989219545319,95.55223750221543,80.34556951994487,154.94651461192947,195.0876928506126,217.99792775076403,217.9979780882648,52.856336833696176,155.47735292377837
118.96136040609744,217.99791232486768,75.52432663192585,131.52421513588777,217.99018332708576,47.3351384872318,184.82907171095007,98.04563869482897,213.66619522490288,44.88119811709892,83.33855276506814,81.95927682682952
100.4344720947843,217.9979123248677,58.85656102032191,80.34632555253529,73.22655809351295,80.23390714366053,217.99795910595645,43.58786671307541,80.87662780082863,217.99801014893703,128.52895566156062,114.09986849033992
118.91254935071588,217.99790824909337,217.997948990554,81.18676080011656,58.259050994179866,87.54690216897892,47.29875122281405,80.35319683407198,80.34519829656084,45.79863420153718,184.1822457565427,102.7008057567829
92.20962224244175,217.99790824909329,69.49661716684548,47.65941810814151,80.30905235519316,91.40526146202072,92.07273559718196,121.0929653254612,59.43847142809105,217.9979860441321,99.56742916613202,110.70876386764726
96.64123346917256,135.5657775470199,94.67008442771515,117.68007464363892,42.72457415539662,80.35620749966549,80.55572634837273,86.04698832151463,80.36323496993185,206.25850161094235,81.78031748636573,141.2659314170351
81.29882999506535,217.99790700555607,71.49531376311265,80.34971490757182,80.2975227817814,82.7242620923757,161.45766944833085,87.56530299336,162.31575515401386,78.38363481288926,93.0682789184944,113.25328962156942
95.40839737306229,79.59724561651898,61.186863502227325,42.90604721592131,176.56712480336907,81.39765073638542,63.06788782185386,122.35031265002132,80.1856164783217,217.9979273524373,82.07380238726986,133.10268678467702
99.6386817922865,217.99811774766687,217.9841928303719,62.01690288697964,217.99801150661708,55.12857470732595,217.998180490268,80.81578725226576,56.94719890755229,217.99792735243693,82.22116152886642,87.5632539793811
185.9733351693004,217.99811774766715,217.9979075522681,138.5501627437076,135.37210756749667,69.08900118775253,217.9981804902665,107.5038116561452,102.6032736229073,217.9979273524372,123.37130158326816,125.44256324118784
81.03251637392681,217.9981177476681,217.997907552268,86.83585099186247,217.99790738810543,80.74403637752633,88.85729306907233,138.38145749386462,77.5292641753446,217.99792735243727,100.42836881394278,86.16028902532229
103.5970261887724,217.9981177476667,217.9979075522685,83.71329984531474,124.27009801643436,217.9979140369041,217.99791799404284,90.5489701358572,132.0785527149793,217.99792735243707,91.86986745160247,89.57610093739554
129.7606296352212,124.08557499515696,159.51112111523273,104.74403600765652,69.82166300731785,58.49625337553295,80.95689430182273,102.6332746149941,74.55861957122151,217.99792735243705,93.38667883490172,81.09398952188613
179.2876171588038,217.99797262154848,213.53094343063924,99.21179426939874,85.91421607798141,57.41070970765016,80.3483795009221,82.8235951995258,77.29548747057807,156.0926712345603,138.38662220164204,98.65884552911072
214.9052763599093,217.9979726215514,47.847644164306566,91.0599841412511,86.32565612486357,34.21984717621184,217.9979066690402,117.9558547029122,191.94281395406648,172.31515396461444,121.88943168980536,103.46478407780933
51.74912953376485,217.99797262154897,217.99790583675008,120.4539951769204,217.9979353509597,80.38576500671142,96.05495666323084,129.6723404538755,93.46534185091826,58.34447500365599,80.54849559924058,189.0089330682567
80.44761961028757,217.99797262154905,78.66374210978734,88.80234974297538,217.9979353509601,80.24009106157231,217.99889210646444,126.9202297054022,81.82123612486035,217.99809959733344,79.29268316010376,116.19191888139038
104.51392140466002,214.5007810513172,217.9987034523156,82.63610986499843,93.59944872146777,60.0770580162896,82.83685865184495,152.21709707160414,80.47554836620543,217.99809959732823,81.47701333234698,99.10186034887175
80.83102031464718,89.71973575177287,217.9987034523189,85.30742397782538,86.65597733734782,92.19028434025972,79.9664337399354,96.16707800147095,94.23079354891716,217.9980995973285,93.89030047007957,171.39986723270772
170.45232319362842,77.22217382156154,217.99870345231977,93.87403659825252,158.4991441485196,67.26724053643638,61.21751230754856,80.3455185196852,73.30647621820391,217.9980995973314,80.33653817105134,121.17768219653404
189.7354002912693,109.17385619066012,217.99870345231744,85.94894427023468,67.61174165791383,217.99812910338355,145.82743251148852,106.5899390264151,46.17063926877357,217.99809959733133,76.19977632835221,165.4307768297318
186.37363058443927,103.96791697915307,217.99870345231147,88.04481381794312,80.34249942480933,55.8546749789935,72.20760766298291,95.29731065458886,99.20335106324816,217.99809959732823,80.34473121049176,125.37931837882849
