Counts_P6,Counts_P6.1,Counts_P6.2,Counts_P6.3,Counts_P6.4,Counts_P6.5,Counts_P6.6,Counts_P6.7,Counts_P6.8,Counts_P6.9,Counts_P6.10,Counts_P6
39725.77159263485,39292.05471702987,38617.35994664268,47540.13906661349,8254.071594822448,51154.04058543431,28693.725499295604,36084.995437737605,20176.36033369064,8433.456451592932,25214.135887611144,53049.85548122034
35409.32107393434,8673.552620968327,1485.6417648986069,18083.640196071887,2189.466095204049,40776.95745453051,21553.95657745741,42218.84244755468,13421.814451145452,2142.8775169425835,26073.17697384978,37152.67873172775
58085.06957306396,1800.40134723665,1347.3468969217215,34469.79084485377,3658.564952357165,184.2195955217332,15772.859454296966,20209.4476253579,2208.7010680490507,1431.5346025610909,5589.045330507797,24503.73505019626
53474.81797896486,76.13549700019269,596.1313707139145,14623.50560665002,1495.836518948675,7752.31774584817,4296.750163831487,49511.83716638857,2401.3048851288863,118.99363768958236,389.1724002910683,58940.19459747926
63954.39987736277,617.8683871368278,1684.2977637517724,4997.436891377422,331.0623284573634,904.01965115313,920.5005889544911,44292.46832314038,2871.741696416076,2855.95307525876,1549.7302224437267,63311.243728787966
63598.05102442431,64.99445335660138,992.2804675364092,12019.610584570542,1307.5277040647711,4635.60066239738,71.11649544876147,7490.184528634356,3725.959481005381,7582.213392547212,98.5086012251764,66230.41017778484
59695.84244694549,64.9944533566473,66.41718666685027,18338.70754581302,120.99359995517236,2027.148192352145,3812.53686285145,12241.01873226562,8924.848526304473,86.84114270867492,29731.56463940862,51341.323544587845
68287.64747617532,37.45226750460403,1293.4118338218373,8213.80275268091,2122.1190861164227,22612.29849389349,1009.197027930681,15803.48698301856,144.86829511995523,86.84114271259865,1533.5282771246011,46423.15665426635
68128.25189605754,37.45072466744419,1091.8111357485866,15511.819476385976,284.65435820017905,1432.6865595728686,670.1507984049098,4880.030142705769,576.7170097240552,658.3011260258701,50875.94664452964,45500.329240218765
57794.09321769927,37.45072466741077,716.7746205903454,39300.576258034365,1644.7579002046978,20123.32028239459,141.90759945224104,7372.843400332605,2115.890071711594,81.71393697054748,67082.21956772982,47876.83952473802
51985.92363401687,56.55893446848942,135.1350947061045,45296.08022329048,1112.4002244006494,37107.24938775746,1156.945395202413,46775.812003161845,14845.2976427547,976.1780738865,63749.00667274089,49241.84391369882
62914.66809093418,56.55893446842353,4801.884685375434,5682.169082418975,14290.37021371034,43598.8408258173,2552.694299966051,26457.97136186832,3939.838474723595,125.26340274936275,47813.41320040821,50142.18350432725
25269.10408514995,836.4892126405016,1302.5777492969237,1682.0569855247684,2580.853072963616,22310.94760533273,16603.761266941376,25035.501129217355,15084.737701027065,577.3756026237326,32221.01660966329,54346.1097759722
34150.39029384501,70.9816694819089,3258.3749915652515,30885.5558059794,23537.65683153816,13318.80382454618,774.7791333341415,38033.24901430446,24705.79030119761,1030.77716727663,67505.74789613823,54794.42821343263
