Rise-Time_Mean,Rise-Time_Mean.1,Rise-Time_Mean.2,Rise-Time_Mean.3,Rise-Time_Mean.4,Rise-Time_Mean.5,Rise-Time_Mean.6,Rise-Time_Mean.7,Rise-Time_Mean.8,Rise-Time_Mean.9,Rise-Time_Mean.10,Rise-Time_Mean
0.3494737505520294,0.5035319095706765,0.2721258588874295,0.2796422906052387,0.1004782729570381,0.6906158895844485,0.1327532814503185,0.301235271178257,0.1786572450995157,0.0787273560616418,0.082720921667476,0.5083226478613969
0.2219576274795282,0.0305449333023244,0.0316252133140841,0.08920251714604,0.0236537490122744,0.1137044558688738,0.1215552482132785,1.311470256190952,0.1193415913093596,0.0180592265994177,0.0442188443337136,0.5684941417699549
0.2679067400859055,0.0191395102256267,0.0393425447491911,0.1911976985049049,0.0466394927764064,0.005275782476925,0.0917491682263774,0.0920836860107209,0.0906189945454166,0.0017785927963717,0.0195004130994732,0.229387413088247
0.2586278003534394,0.0007686602715766,0.0225109282300868,0.0898499088466735,0.0307030903528494,0.0485069051578179,0.0144022089934698,0.4228159176409487,0.0529327685257184,0.0004722127927313,0.0292376854686572,0.7309128174772119
0.258412652290801,0.0043523004874119,0.0376851248127095,0.0799380288115632,0.0075758349143259,0.0114111905120938,0.0182303609137956,0.1394659855957423,0.0612607303939161,0.0266758409583393,0.0761936171961406,0.703306849639077
0.2202303965913388,0.0032489261883068,0.0208990865430276,0.0332682326715462,0.0029601522111393,0.1062757535778079,0.005261864194293,0.0249846293642587,0.0574915020472801,0.1741442143511783,0.0023896042939738,0.6208850314619061
0.2105543970157633,0.0032489261883068,0.000605446879259,0.1209034633442611,0.0030165686327864,0.0348825180413672,0.0995546424041121,0.1059675278676059,0.052977212439913,0.000393831369747,1.6909742432392334,0.362956834002257
0.380417322703089,0.0034600987543076,0.0623173666094339,0.1181237366973336,0.2435163708686699,0.1283904059999357,0.0167777580029156,0.069052811625665,0.009140600419375,0.000393831369747,0.0494651501368551,0.4005957652524082
0.2387637342262327,0.0034600936435643,0.0525690323298363,0.1039254225861432,0.1096296247772391,0.0262427164590985,0.0075022037436672,0.0713766467775138,0.0202965177161719,0.0063133783228596,0.4532617461944412,0.3674700149300053
0.1949612641827162,0.0034600936435643,0.0227872113159,0.091062740139101,0.0070774792926755,0.1555980945166305,0.0059180234846734,0.0294703880134018,0.0386897411807237,0.0050425348946753,0.5587184398648504,0.3624391661147626
0.2436708674221345,0.0008714226488448,0.0018720318974613,0.1643583023708251,0.0694011396873371,0.3590045089103045,0.0041341284879249,0.2548764036456418,0.099043582276191,0.005117641639209,0.7961061002540167,0.2414227171695266
0.303963672148646,0.0008714226488448,0.0835351721428909,0.1195735536506554,0.0817762217470536,1.2970798907791954,0.0109631332882192,0.040587248967238,0.097411933596417,0.003779785906585,0.7745906789824188,0.2626539436204657
0.1757889293883661,0.0349606028197687,0.0555779010296037,0.0361675678522426,0.0517432504915147,0.0917290362818965,0.2376942549682008,0.1055912961021982,0.1823257109519654,0.026010909472821,0.500678149992431,0.2252105899856348
0.2869783372319958,0.0080889445428838,0.0555080978660168,0.1437936648525984,0.0930949984862815,0.6315551978333955,0.0040376202604585,0.2598689987011777,0.1044224877960781,0.0125805488507177,0.7399483308552159,0.2499398564448054
0.2402774222081428,0.0251493115832325,0.101689939747202,0.2214724443624458,0.0381246672531292,0.4807101659538888,0.0143120691499841,0.08472423647314,0.201565262525163,0.0001974337291631,0.4262434409956956,0.2668648100747969
0.2294707712632848,0.0007297775653688,0.0006169847658206,0.0343321938800893,0.0075072966851783,0.0213657950907596,0.000866005539947,0.2704863110646898,0.0221183794242979,0.000197433729163,0.5117724955128538,0.3726972002077209
1.274099343876745,0.0007297775653688,0.0006126434056316,0.1457255189342773,0.0144115709255868,0.0874230116668265,0.0008660055399471,0.2407808796304604,0.0040096397412338,0.0001974337291631,0.6674318671348293,0.3681524207969175
0.1994990897905377,0.0007297775653688,0.0006126434056316,0.1653990388334539,0.0026147572429104,0.0890878973832165,0.1245669817820086,0.4506206207043095,0.1327684554117136,0.000197433729163,0.5063626363615156,0.4249900334167683
0.2631815095804454,0.0007297775653688,0.0006126434056316,0.0325025855258114,0.0011731578337686,0.0046935320501286,0.0046085928075249,0.4906282713686698,0.0760157414413654,0.0001974337291631,0.6283614040809393,0.3429866746371364
0.2752549340320822,0.0011786931394008,0.0032758924311805,0.0313128336663996,0.0021586587945613,0.2034519569818062,0.0531190790303842,0.3986272397405948,0.0390896994152165,0.000197433729163,0.0974560549666748,0.4683507627051912
0.1818045767797766,0.0017411730493377,0.0057510804508521,0.0543745203190997,0.0889690677550812,0.0390309235240564,0.0747009231806145,0.4031709291792614,0.0506769441599483,0.0084336656999685,0.0290391841886619,0.4963148451671503
0.8532073629839675,0.0017411730493377,0.0299675992337796,0.01726438311156,0.0014670109012644,0.0715309122099136,0.0051318748946022,0.2757862144007219,0.3287142562990139,0.0010204027919191,0.0148596100800504,0.5027919823642412
0.1301007882880869,0.0017411730493377,8.678719312956069e-05,0.0673785535428701,0.0014466153665311,0.084204224564971,0.02652106149847,0.5203389960881439,0.104092420273579,0.0314201324320465,0.1114021655443005,0.3608092625685571
0.0396274519914018,0.0017411730493377,0.0002418072347294,0.0579303650888698,0.0014466153665311,0.1916591493879368,0.0051569889641473,0.2414587991122077,0.1214787884799931,0.0005089023888587,0.1312631313235701,0.66091410558682
0.107829567026006,0.002951061059592,0.0008497062489985,0.1062234952459644,0.0546817429471212,0.0544478523579793,0.1103457747822841,0.8650234571519156,0.0730576364839496,0.0005089023888587,0.1155140512848656,0.7095160122822468
0.1328756586192911,0.0256269931727378,0.0008497062489985,0.1095690395541483,0.0180606007692948,0.0224083678618741,0.1454187537136504,0.5431685544292025,0.0088360231416437,0.0005089023888587,0.330856811927512,0.4616456633300033
0.239385244556045,0.0384075525142477,0.0008497062489985,0.3983086311844204,0.0053804972582229,0.0376095327764973,0.0593407905797022,0.2265162130247902,0.1547219158901547,0.0005089023888587,0.1748407111463531,0.3564399804481216
0.4041196508181027,0.0086114258433592,0.0008497062489985,0.0568149670181528,0.0376732414037446,0.00325667485535,0.0198245815035962,0.2416216301497148,0.0319968889993568,0.0005089023888587,0.2461850092069931,0.4932352289306306
0.1507283046152449,0.009663018875754,0.0008497062489985,0.486630337441539,0.0430633894867577,0.0044163681766125,0.0121451663268609,0.2224004550385755,0.1715244734852813,0.0005089023888587,0.1049077353560296,0.4465836735706054
