Amplitude_Mean,Amplitude_Mean.1,Amplitude_Mean.2,Amplitude_Mean.3,Amplitude_Mean.4,Amplitude_Mean.5,Amplitude_Mean.6,Amplitude_Mean.7,Amplitude_Mean.8,Amplitude_Mean.9,Amplitude_Mean.10,Amplitude_Mean
0.0682260860429993,0.0781986776593802,0.0943891656554645,0.0983383348513444,0.0236476919873265,0.060651250064715,0.0661400622347553,0.07434676712472,0.0435475468348972,0.0182029221853915,0.0510029801767981,0.1064761268007666
0.0722005203560626,0.0545170689049727,0.0068981525650898,0.0384233088713975,0.0150948522987673,0.0538184636403627,0.0520909020818385,0.0840419020595552,0.0318682678128947,0.0125510302823359,0.043419834834449,0.0726544422512204
0.1054506637712929,0.0092281070363862,0.0117876761928225,0.0668517633780105,0.0208005206303549,0.0040269257562585,0.0387830430708043,0.0488861273027808,0.0138809432236012,0.0064391906974774,0.0111585371267029,0.0669684617531344
0.090847125681192,0.0008882296471917,0.0027554679226902,0.0392376289958017,0.0119989626067478,0.0405188269103467,0.0156771350774307,0.0427132365430976,0.0168586753751913,0.0015565532782063,0.0015866332635378,0.0733625305890738
0.1150827215119378,0.0017657711103402,0.0156813311329274,0.0226002579557734,0.0063045230986202,0.0048592436894908,0.0102647248984784,0.0215963805115416,0.0169702208351575,0.0133805944932878,0.0035459082005805,0.0933206677903822
0.060665985372085,0.001033183424326,0.0014524930163397,0.0245657867454779,0.0062227960270196,0.0405896251273713,0.0021952376234504,0.0114688231926517,0.0313823394067709,0.0126788183200044,0.000991243263079,0.058976507952753
0.0715145877945465,0.001033183424326,0.0003801643196467,0.043629193306005,0.0017596650363482,0.0118613109648019,0.0201642675094757,0.0328858737518312,0.0438672811738476,0.0003675759451515,0.04846945564815,0.034571048795162
0.1105392814235174,0.0010208847941041,0.003270125315467,0.0498578324839725,0.0134533074541456,0.0457518170789238,0.0025688830997343,0.0490517726675985,0.004406543526257,0.0003675759451515,0.0064897011674485,0.0332338627492115
0.097556199992056,0.0010208350816399,0.0019794111098564,0.0657330734539457,0.0026234195640299,0.0055360865933622,0.002724149392553,0.014295280292211,0.0073027644330998,0.0003379113732297,0.0970137543487662,0.0269310423833388
0.063335825035252,0.0010208350816399,0.0017495454246678,0.0421621234420544,0.0097822415057084,0.0337538883510345,0.0022989815551384,0.0090672435114372,0.0038073028286937,0.0001562475602075,0.1105521041143818,0.0272854064531647
0.096941003366235,0.0010484303744105,0.0034766306656843,0.0809146894450659,0.0039103456841184,0.0615665251205671,0.0024006870683291,0.040972302029694,0.0202647504572161,0.0009467978627217,0.0925173855748427,0.0306830301777592
0.1085613429762987,0.0010484303744105,0.0327373897730442,0.0140982725740661,0.0342341223161494,0.0605636251294122,0.0231601424107024,0.0109676930673292,0.0104918521359279,0.0009110253215121,0.0670456263864872,0.0301858116403429
0.0273756534682086,0.00355832912726,0.0071752550586696,0.0042626751147406,0.0065578285223186,0.0185174462559713,0.0337759860796314,0.0154410974745658,0.0398695628583936,0.0021413720353039,0.0523607956331859,0.0335290408918765
0.0434950369747593,0.0005790350760633,0.0116747660743316,0.0201944714424291,0.0340403312009607,0.0226282220391739,0.0036313311794733,0.0386472754084959,0.0412288063001223,0.0012916658123882,0.0909559891905199,0.0373811017958579
0.0353065666571264,0.0066172442280002,0.0135510921815966,0.0082551085665759,0.002381911267305,0.0313438239411926,0.0049426704750558,0.0170604640497626,0.0325978275499792,0.0002600346676687,0.0886422228708362,0.0312460826407269
0.0236190316887061,0.0003747506418069,0.0007180737808855,0.0193866111314975,0.0005610660192244,0.001036177024552,0.0030861288298208,0.0292961198221737,0.0045451342997108,0.0002600346676687,0.0779879380754819,0.0334975089733827
0.0743773399843005,0.0003747506418069,0.0007158979122237,0.0795510716294184,0.0011487209915496,0.0203733799422959,0.0030861288298208,0.0312025969368902,0.0034648948709986,0.0002600346676687,0.1473839434515726,0.0297371653850356
0.037100196183566,0.0003747506418069,0.0007158979122237,0.0402571889139409,1.995997896535236e-05,0.0081288668317725,0.0155241045510596,0.0172717795971533,0.0372604317032808,0.0002600346676687,0.1755763943271124,0.0310488386148305
0.0391733790421984,0.0003747506418069,0.0007158979122237,0.0214635586939207,0.0001630631430962,0.000280676335383,0.0006935261024667,0.0289809275341001,0.0158877449386953,0.0002600346676687,0.1030321343728435,0.0328996168309768
0.0524865631721441,0.0004081483479971,0.0011049007138889,0.0173371613463414,0.0005980511484413,0.0217432643007482,0.0440001611115364,0.0179856496408356,0.0274382551520519,0.0002600346676687,0.0272343367229556,0.0320431105824105
0.0298590640184088,0.000607558255774,0.0016611980775157,0.0132922232121854,0.0057025737087182,0.0098308891172723,0.0490808827029904,0.0252339296955843,0.0073265912787538,0.002134147765029,0.0031190587759129,0.0275244734840029
0.0275538379774643,0.000607558255774,0.0070246960089494,0.0117428259166979,0.0003949393415599,0.0091811520064492,0.0020134628781293,0.0325083920851257,0.0373014554173575,0.0015290673309332,0.0042929268929639,0.0323001396238172
0.0060370679802709,0.000607558255774,0.0003297913334867,0.0403372127205727,0.0003693486043956,0.0158893721747377,0.0382200716328869,0.0384200641553985,0.0260101733613748,0.0184140922567146,0.0202950965454778,0.0419177561886775
0.0132568575877614,0.000607558255774,0.0005296680531712,0.0062297420500896,0.0003693486043957,0.0469120943621121,0.0003384453270929,0.0402063188034923,0.0178737912833275,0.000248796723532,0.0516398338349659,0.0466220261984482
0.0178332870397927,0.0025342187385424,0.0014738731846417,0.026858599404999,0.0085917355400265,0.004217660973358,0.0660859115587866,0.0428687741340095,0.0674073598349847,0.000248796723532,0.031083073074583,0.0418791130281091
0.0498049146231683,0.0008646600965253,0.0014738731846417,0.0446988197470267,0.0131257374669258,0.0026733463077485,0.0288525825700029,0.0333967952777328,0.0123141274715783,0.000248796723532,0.0101431057735255,0.0448486441055862
0.0217827422281486,0.0222283202776672,0.0014738731846417,0.0482647540755483,0.0089133318305098,0.0107814097143975,0.0332208359867602,0.0573707043787517,0.0402110064821963,0.000248796723532,0.0446146175312031,0.0541299975713012
