Amplitude_P8,Amplitude_P8.1,Amplitude_P8.2,Amplitude_P8.3,Amplitude_P8.4,Amplitude_P8.5,Amplitude_P8.6,Amplitude_P8.7,Amplitude_P8.8,Amplitude_P8.9,Amplitude_P8.10,Amplitude_P8
189122.6305698601,43490.74695410352,163912.42092108793,178779.75586928416,188309.3184804722,182836.5407481985,156827.53444360508,192778.34363371183,160915.84909744057,163019.54449111683,194881.61806438127,196566.55031081583
187171.01002335225,164213.86963316554,164476.00801813364,162392.83903381284,162925.76109887034,195017.8937753243,162655.9373671496,200714.6421707259,164088.67495418107,43490.746955709576,193246.7591008587,195303.72917693248
188822.3157863684,43490.7469579481,59622.06000261149,165539.54174902753,43490.30151285149,164258.96337701424,43490.74695510865,199521.06208368,161829.91392379018,43490.74695447329,195120.89659563988,196656.52718863645
195349.59546330743,43490.74695068604,43490.746954664646,165049.5196133567,160872.73772176047,156482.91038390674,43490.746955183546,186082.350718203,163933.5829283968,43490.74695472192,193359.09902279376,199060.99439116064
185575.6661169276,43490.74695946,43490.74695411367,166605.02943453865,43490.74695279672,178488.69535934177,164720.42408942702,198342.29018483649,163559.08815152635,43490.74695582663,197164.8344836449,199725.9587964812
197844.46884717632,43490.74695313334,43490.7469550892,161791.75595707796,158779.3383371691,43490.74695551918,43490.74695468984,194784.07165771595,163890.8208660439,43490.74695435882,193887.77689121643,199224.0031796197
190527.9105412642,148938.1763732441,161769.95725993908,164259.30732926948,167588.37345240108,175678.036217485,163430.36085569172,194437.9619965172,163480.65572415543,43490.74695472192,165644.7088894161,197894.40671972185
167703.7260815455,43490.74695083859,151092.7715471439,162972.8882209516,165966.70982160384,162101.53789352084,187859.7956183711,196762.66125033563,163548.7426128349,146438.33554690203,176999.36873902022,199774.2971839941
191693.66852531108,43490.74695508463,155808.00403447807,163419.347698719,185396.5816876343,163772.17962003604,43490.74695524044,191367.70703958705,164984.60296162814,159093.38176899316,162323.374479373,193970.25944418067
165020.51993771896,43490.74695782396,43490.74695573895,164507.34931588077,43490.74695446375,182717.2901524529,163270.12049704106,194160.9396265225,163188.3485737218,162922.14293243186,167803.06593904214,193680.16280475803
187749.99796208035,43490.746958897565,161828.69183933095,162727.11335258227,43490.74695393741,159522.13779582403,43490.74695451804,193368.84455638417,183546.2545955676,43490.74695281984,153580.94712141232,196968.1275867082
166541.1638125244,146270.14680267175,43490.74695494202,184961.2345333351,153087.2071270866,162930.15591831942,179572.46393747986,187440.74355770167,160946.67520279123,43490.746956071845,181087.1284270267,195012.85367662815
186358.38868846736,163123.08807860993,43490.74695502957,170910.59303614649,161611.05197200144,160701.57556128732,175251.4141599203,195348.6981740048,187470.0874241068,43490.74695351064,194092.3480026992,200363.31297671227
181826.5667513945,162772.04736621465,43490.74695490157,187026.8406019383,160915.13109397358,162600.89516821297,162707.610617,197675.98474645728,164169.9185911736,43490.74695394636,177363.0692536395,197963.14314081852
189634.56370080647,43490.74695492581,43490.74695483723,164605.99372038344,163144.73271585893,43490.746954856,162668.4257304596,197535.4420038305,163216.22526663888,43490.74695595501,171094.73813051512,200763.5961242807
193643.26500935783,162435.29410488482,43490.746955764575,185567.7197961927,186435.49188525343,164309.76765460055,163460.9050932368,194155.76151228647,166177.88986895434,43490.74695229776,187832.9906703109,197115.94444809944
190937.2056624113,161433.08258660996,141410.16283949092,156675.4732932178,195758.7782691944,151392.31615769392,163533.25274392104,192755.54094540147,187572.8374818226,43490.74695801505,162699.03615330646,196182.0871187342
202431.82216797644,43490.7469475173,43490.74695465419,162939.20595611713,187655.72389799045,177012.67919647737,161571.77815249606,197987.6640074331,164390.6542131878,43490.74695132977,172415.56043937357,202037.1715767928
196946.17756669657,43490.74695457653,154409.17621346592,165792.3645315066,160935.4154724615,179235.45335291247,167257.55519855843,195168.4494436043,163345.83373777228,159165.4425865789,168213.96701553726,199764.2235742202
198630.6075529692,43490.74696081577,160883.02500635077,185711.5055669052,153854.0882796461,162561.33916832713,43490.746954299495,192940.90265519783,164122.08960657194,43490.74695531279,175597.18909519014,201449.6983536751
198844.287505864,47501.17636587673,161049.95755729286,187050.71267399992,186759.9487958765,187151.21507506195,158436.68505772535,197495.6735798244,162840.11036755322,43490.746953184935,188097.23794258808,198075.0961554806
191685.2715603962,43868.70169515786,43490.74695130046,183818.86554564163,163206.03056302844,165138.16467660427,162551.79783601355,196596.5839159288,162220.82721135853,164609.81028792655,169494.53063577437,201308.2820090213
196428.9517595067,43490.7469509889,43490.74695351741,190610.4397415578,163120.57747384877,185971.11357608737,161005.0406084476,200717.8922046653,163825.3181433634,43490.74695480521,152432.18125332377,196317.6597586912
191007.2760551952,43490.746956625335,43490.74695766997,192316.44110384816,167071.4118263119,190647.137516438,188102.66583078672,168858.21415119612,187662.2315183296,162980.9167129883,187854.13007719943,199599.2800721808
198745.7582488827,43490.746950650624,162736.6281006802,177792.97839456462,189188.1944799536,185549.2389760455,43490.7469556778,194564.02840342265,156391.7262334094,162649.02552025192,169229.4253665053,201216.0112036748
200395.59335143137,43490.74695266877,43165.54739671431,187501.73960504663,190503.03673810992,190795.98865208536,162098.13041171464,201382.88876594423,180806.39302955056,43490.74695516177,180023.0531308772,199370.46969955377
196782.18313302024,43490.746956414914,43490.74695696778,190742.31559030287,199279.82635933807,189825.97260991173,160764.16954428426,194565.3153723056,163622.9143824635,43490.74695594479,163145.61886746,194303.72524287563
202175.4781915749,161712.23033951933,43490.74695195257,181102.9435670632,198707.65247035265,196953.97000238785,43490.74695507751,192050.0033284562,161788.9545797688,43490.74695299439,177332.7942880488,198788.96871625065
200493.811968068,43490.74695360881,153470.252549966,200033.01511344005,200375.7205603682,201288.49008901144,162563.7512376336,194808.79672913745,186481.8640109721,43490.74695640848,189158.32373062827,198323.6386765636
201527.72939616305,43490.74695678621,43490.7469555648,191938.9329965365,201343.55583152463,198324.85200128367,159703.68974455926,201222.1176812364,184330.5245766547,43490.74695314688,173639.41337658284,192098.27299639245
198227.14023039813,43490.746954154965,43490.74695430139,183280.16239046803,196028.6175928017,197301.89917903373,161064.51220115996,191957.22763757408,195041.72105109057,43490.74695834296,174702.78552339776,199477.38168357688
199362.6766086802,43490.74695442387,43490.74695454188,193508.915798791,196316.6302056083,194998.4459259932,43490.74697314211,197822.0907257039,187814.40671574872,43490.74695243792,169423.04296993246,198334.03287060797
198771.56014988467,158491.41236056323,160924.62265137327,193025.2296829835,201493.5858191566,198391.86878030808,159029.34665248505,176296.98554469197,185900.8456391501,159091.9994744848,156389.08793655055,197078.95464188763
194531.9374253621,43490.746954922026,43490.746954867325,184382.80848951463,195602.6768765939,184108.7320029456,162768.48340768408,165907.2112572469,196708.352496938,119746.51836566658,186027.72905243104,195718.32688743403
198766.622169998,43490.7469547119,162603.00082354926,182249.7909611413,201355.59992702623,192616.19396995168,43490.74695436296,186236.9876924623,199108.3641919717,163001.9011947698,187490.2000587235,195995.16455826064
197660.78760834248,43490.746954922026,43490.74695318149,198784.8655965204,198585.7455668064,187491.15971274392,43490.74695619406,160630.3090885189,184373.08218232123,150633.30099500384,187104.396984618,198067.8417734529
199544.582177272,43490.74695490138,43490.74695496869,177516.1167022496,197961.4744765983,169768.88605772553,43490.74695566694,187273.5614590445,190873.5304426505,162312.84816428338,190908.4433404636,197157.06243860128
197643.17613564743,43490.746954922026,43490.74695501061,160540.71149910786,196061.8151107012,198249.8773960439,96931.27951194951,176698.48715696036,193095.4392131719,162883.89762840202,185476.41390455872,196495.11906223037
196752.6899735378,43490.746954922026,43490.746954883136,174949.95199401453,202139.98935650464,188374.22379380304,162732.43979260602,200835.7841888456,164443.78446946666,161782.8975637139,192590.0957837196,198819.96301036965
194243.26539599293,43490.74695344827,86867.9297053454,190209.7060455183,202326.8256244268,194111.1208240557,43490.746954531765,167344.18412113498,185532.4435858109,165137.34125134838,196795.12910740747,203897.97692397973
200197.0702025329,43490.746954922026,43490.74695581885,191475.6417920931,194376.45250334748,197700.18825959403,43490.74695524502,162818.19540088484,167249.71536741752,162497.26520143752,184313.2598206719,202874.56390045895
191465.17765433545,43490.746955286886,43490.74695482596,197130.55456137707,195885.8084056617,190405.18594360165,157985.8291197586,154925.36771092884,190670.4489688967,43490.74694467076,194791.3138403449,197346.65596590677
197491.48299653493,43490.7469548723,43490.74695411527,197906.93842254608,196762.8217574449,193132.4018179749,43490.7469548178,192246.4768495621,162987.59706852154,43490.74696912554,168207.4560142873,197588.4691894139
198723.77395074003,161974.61267126186,43490.74695508055,191954.8317601392,198415.2521167989,190088.29683494795,79386.91029002241,183898.0708749084,169619.44858788242,43490.746939817065,164334.68719994626,198715.76275735832
196494.93521867847,43490.74695219145,43490.746955505376,195179.99837057127,200365.7648083692,195092.91427560625,162694.3181764281,193575.14190208344,163520.9747591815,44654.25347470916,164447.0971663392,193763.68735787983
193003.0880172276,43490.74695845763,43490.74695432767,191650.6284631468,200021.16565848145,195888.00409506168,162259.99104876223,166016.52789202705,159483.58211913583,162171.23672314044,170993.38916347793,199416.970034386
200617.63499859907,43490.74695915306,150956.01829129577,192782.36117406128,202749.42854644675,202012.4585426396,43490.746956356284,185213.8075981728,163047.14819439294,155515.44728491304,163959.36420100517,196562.86462595392
196242.33637087856,43490.74695747504,43490.74695551423,194051.22041361145,199327.6827918695,193992.00692322795,162391.55295572532,184697.68185020285,161719.33361343996,43490.74695478845,162496.0002577729,198358.687721054
196439.5432715792,43490.74695478028,43490.746957130905,199841.2936797456,200115.32884267933,195912.6334931121,43490.74695502494,163846.0927705955,162833.23630099537,161100.11832771494,169648.97746770954,197396.69443998145
196360.25029413032,43490.74695521752,43490.7469538557,195114.82184736963,200668.1454863813,205169.539632296,43490.746954759,164155.73525220415,162820.60199954957,167194.48069709094,163599.8319407225,193797.077557324
198991.25702082983,43490.74695565444,43490.74695523109,195177.1315552405,195195.59560979003,181920.0087603308,187096.20042377585,162480.6500714964,163418.90999602884,162968.6721728086,173878.0750272859,197814.76879674656
198893.7289838984,43490.74695643605,43490.7469551916,194643.14851086336,202028.1038279367,183248.8660016569,163775.81838136778,121266.8369383598,178304.25121510815,173692.3692338213,186363.72327034172,199921.96945828316
193448.76654170203,43490.74695779352,43490.74695492622,195494.2881233103,196616.2585782456,198634.04309042785,182884.1899942908,161636.08945807503,149926.90773192627,159891.0649705688,175925.0184410406,192531.7131721068
194047.5411337308,43490.74695559316,135041.92030743664,187750.57478543784,195727.2763423973,193002.94520295755,176662.7069597329,166556.03404602082,161019.56446670077,43490.74695349865,189572.6597575578,196759.7299571743
192112.9458036504,43490.74695460903,43490.74695523068,186673.6293222221,195675.68298303045,198384.1810055021,176144.05421483872,176860.94767861153,158825.2142001305,43490.74695529616,189353.68279674012,195997.88666270176
194226.5019628579,43490.74695444555,157203.65067620887,190592.7728105642,196894.7443734816,196810.17050159656,162564.50302612732,168178.32118972766,162697.92246376065,162166.18967730875,186418.81860679013,189440.60462290497
197774.2877642529,43490.74695570644,163033.3845905328,190144.1625399184,197527.89655280227,198761.7389420968,162773.91451030815,170491.968843489,194162.7395877162,151388.0720979648,177011.68911576128,198089.6340366028
188188.6504018521,43490.74695556248,162660.22898001582,192759.05779440628,197621.9473679707,186977.39830829288,163515.47428430003,181082.05098044508,177355.96025587514,156149.97065404165,189966.4706966788,199147.9743592796
200979.87494161303,43490.74695453751,160120.24632826436,199473.4466677984,195797.2387263136,196598.0643344588,161857.93114852955,183807.17631184528,165011.8703333876,163127.9407433706,183963.6298864116,199854.22086915997
194898.98238567545,43490.74694921957,168138.83381267742,189560.35913007567,199285.1035586846,197934.3286424366,43490.74695774681,173362.5686378943,163475.63904837795,163249.19690562013,180772.1996374334,197504.82971181997
183466.58665713327,43490.74695392447,163174.69956464972,192285.48003068528,195014.0628154512,196680.761458264,43490.746952778834,173878.4110449492,163179.46401818004,43173.62961858211,186048.1124093712,196097.5970594101
196101.3367957488,43490.74695591488,163666.9557838248,193690.60637374505,199001.8155570725,199222.45704131253,163396.11687279158,158993.6700267078,163392.51886328214,43490.57177911646,183812.940586831,199756.6272828879
193602.9894851269,43490.74695320848,163233.06223146836,191517.96509303487,197448.81904993,198043.5017742988,125598.28146317058,163265.31334177923,161707.7596962613,150219.50228112124,162612.35929714105,200682.02267310623
188060.42279275745,43490.7469537678,161615.14068066276,187501.6141695177,196666.9554928732,192562.737754696,162300.304406991,162135.93896849523,160007.7622639025,186179.7417855645,164457.97800151567,196433.5467957787
201053.3042712103,43490.74695392447,43490.74695645424,186547.4469228624,195939.1078854905,184922.31440091704,192906.2315955213,185256.3410970768,164105.70778625802,169438.99020489346,187443.4887440188,190918.03813306647
197988.8678354224,43490.74695478302,163040.0718146005,164530.44150761532,196864.5864356028,164058.7908291216,164172.37976029204,163217.49169774386,181536.5355894325,163923.12041492976,163975.21589494444,200379.45215853612
185638.2530754241,43490.74695546439,181579.32150926007,160789.8188548309,194208.3368754965,188010.78941564047,163328.63931669347,164470.7451354754,198396.54070998923,43490.74694894573,198115.84572817068,196147.37854705504
200515.5490785488,43490.74695379877,163102.4973575294,181254.7594575889,198655.3240735417,199249.60460125864,99778.0905901785,188653.2967393528,174929.34344870405,170692.84940755824,194392.50962672784,197077.11478365865
198900.0595520272,43490.746954850176,43490.74695361372,185610.4430466561,196400.5681645169,161291.48803924106,183181.89251976315,194607.9972558776,185865.5581408278,43490.74695829105,163155.492901084,198667.1556311104
198363.8531470752,43490.74695456242,43490.74695063607,181569.3190900751,194987.33341247524,170021.41601802967,43490.746954860144,197969.495324726,183518.316957148,162451.73963270916,163559.19032692126,199001.92672915888
199946.4363560531,43490.74695446911,162779.0926106278,167781.63013590206,199995.0293537276,179963.3786511497,151799.6476248389,193072.4808978957,184964.3737696151,162847.31571060294,164486.22673342348,199522.75227645552
200583.17165108904,43490.7469542459,43490.74695511003,181660.959304873,196544.6124235197,162907.86029893026,160055.5538359508,198325.3577357931,184597.5956038928,163430.82500053087,164573.54315276828,196406.8023111669
197850.2711534767,43490.74695453209,162728.82927654934,190956.38230625444,198508.77771455795,192496.32181254908,163240.37054142292,196959.2084769815,195177.3621479156,133993.70874236515,187168.4179370961,201440.70100394436
197467.6736692465,43490.7469542459,161496.49005367397,186858.4617277585,202096.32773154817,185036.8363766953,43490.74695556476,195172.5673298067,193119.3741763011,163079.02683699172,165904.0241473428,193115.6415758354
200294.306337287,188348.88298000363,43490.746954722825,190900.27025679525,198385.4223149476,186019.3262197364,43490.74695353232,196093.22428981896,197537.32119580705,161235.34280606738,180150.3367844864,196519.2468111792
198070.4513384527,43490.74695406052,43490.74695345343,188926.1905688785,193632.3921823293,194228.65079678287,164135.06286800344,200607.2475481839,194712.4785256644,164357.6243252154,176080.70937490492,198290.6572816079
198935.5452056701,43490.74695315155,43490.74695792127,187116.28659111343,198495.13597718184,191143.617859332,68009.9902891655,200298.0174491923,195089.40971804928,162642.2525760566,164474.9461865687,196230.15574078052
199923.83227810985,43490.74695512225,43490.71450119318,190251.1013418546,192039.82563356627,187455.37625509728,43490.74695602865,198364.73460338937,186481.21522647524,43490.74695454904,43490.74693272857,200463.1012625156
198359.3691579518,43490.74695573902,43490.74695362441,184065.9540993789,198207.99844817765,184931.41895081752,162242.79030012438,202090.25349147,192809.4498869069,43490.74695518093,47988.40865779364,197973.78260588023
196636.59650882144,43490.74695428837,122845.2204419078,200950.5057878339,199460.7671408247,193398.71585659025,43490.74695481944,202854.00072063145,187863.6689974311,43490.06392761117,186519.2563256772,201325.57623698263
197167.98243039017,43490.74695524716,43490.74695563706,193780.49208659912,204506.71295959616,188503.2277347285,163118.4607490286,199004.88829365736,183993.39378540887,159553.91271579196,43490.74695502234,200624.055742117
202257.0054026392,43490.74695337738,43490.74695448111,169055.5329771341,199338.1477812745,191431.04515929308,43490.74695633025,196317.9738862113,197909.0220814812,163715.05180633062,117763.63210624793,197760.5126189741
197026.64741961675,43490.74695876757,162794.451849326,183885.9532673228,201036.4102696768,201143.0543464757,163388.86864150653,195093.9630596199,202266.0210255576,49085.710188559206,162714.4645325712,201300.821139088
196609.9236184482,43490.74695837715,43490.74694921107,188971.29068923043,199869.0138881837,198681.6766600961,43705.37685753864,189168.5744949021,202642.045461004,152057.17417573437,159102.2093328117,203175.25251808608
180964.8877604449,43490.74695576519,43490.74696494425,,201739.6457949142,191851.04730504908,43490.746954727,190174.9422533429,198563.311948933,43490.746955086266,43490.74695526916,199030.76372569124
178933.05391406326,43490.746952713234,163764.95120109178,,196378.24667855783,203014.6756232697,162093.0946337377,190139.6154064033,199418.95133783043,151238.5276292746,147148.57636958372,200576.1341337624
189554.87792452463,43490.74695339669,43490.74695262194,,196885.542920048,175697.31274922317,169558.5927833396,181148.76798927665,194621.9419467703,43490.746952504414,163891.5871239477,199961.64038009848
165813.8131113742,43490.74695266454,43490.74695711625,,192560.0861854148,185882.3549433884,160385.33578916726,191827.203813345,192273.3845677265,43490.74695372362,43490.74695493584,198822.1188986113
187601.56045222623,43490.74695141855,162870.33113088878,,196914.0921560705,185125.14919746944,158286.69822777895,190352.9915124433,196668.4966409595,43490.74695614253,182131.802013928,195517.28647773576
196448.32620097243,43490.74694901127,162825.7203675261,,201202.8240046049,177729.0205146121,161601.0385649949,189405.5511039316,188498.82386839355,43490.7469528029,161416.6158245083,195072.16616840352
181677.1253233092,43490.746953909904,43490.74695453719,,201075.20991907,185203.3470976005,161696.33044451103,190030.27193239727,184965.71159550417,163126.62218761287,187481.48432549497,197127.2599846786
152623.02391395692,43490.74695612485,163237.7150721143,,198099.6075352172,202800.4185680333,167154.17257867492,187825.6773415563,186980.86762478665,47085.70936062285,152837.88378325987,201134.05075479532
165525.31156177114,43490.746957970405,163302.69320436657,,197535.52072174227,197968.0624567757,192656.7608520997,182819.22750226097,189927.06707752333,43490.74695598701,163761.58993538975,199186.195961164
187125.273281323,43490.74695947178,43490.74695667287,,200540.9283697081,197825.50221910005,184623.7425276284,198005.09773602028,182350.9095921655,162984.15613858943,164196.92364976654,199955.1312774105
157643.25799675868,43490.746954923,162866.8577575601,,197179.76685239497,192352.1685603017,182127.0241957145,192975.5502245892,186590.69235302656,53648.8645488326,163991.90631580647,191435.8695942541
182456.6035094492,43490.746951712594,43490.746954473936,,196515.7747605292,189623.2226950343,161008.324515403,189174.5520282636,181677.3157787597,43490.74695530564,163299.92584971982,200852.92188172587
191998.57405732485,43490.74695069292,43490.74695414263,,196264.4727370078,196342.9650642149,43490.74695518141,193201.16855153936,165647.45314277834,43490.74695507065,162572.6553385724,198009.9959536084
196865.75730090783,43490.74695417664,43490.74695397175,,198794.5784139913,191926.8055729624,43490.7469550955,183702.8337326164,166926.33246201026,158938.08014373895,181906.36569998504,199524.7055831764
192052.0264163515,43490.74695635396,156072.16137585638,,197787.6820313086,196616.3067070417,43490.74695424916,193154.90458927388,168062.55975685347,157456.82114938472,151695.2446136473,198199.8305483868
174659.13782526026,43490.74695921357,163627.60905922003,,198256.2918444392,193896.39024216248,43490.74695489894,185809.7280751521,184403.77302274623,43490.74695570752,164074.4585798892,197412.26453951592
190890.9237637721,43490.74695782257,187445.9563236719,,194542.35541272047,195413.56765714195,43490.746954027454,180457.355472051,190649.0714355077,43490.74695421621,163492.57553088746,196781.15568372855
184741.1262155265,43490.74695039738,187656.56311430343,,202720.6933748208,201785.0500235496,157488.87697929342,184945.53929257748,179576.79180535444,162728.449658742,164127.76626473042,199141.0945743558
192627.30551698653,43490.746955765855,164540.01414719343,,200724.9022011568,195870.6461889358,43490.74695320406,184101.8891809472,188579.3689267448,43490.74696099479,174400.86980867258,200829.16838959185
191452.31506691664,43490.7469564709,164678.7358382701,,197264.31042897352,197315.92867555327,43490.746954714894,191017.53461493348,155736.83226556354,43490.746912381466,163624.9555925447,198851.18343037265
201942.73072668948,43490.74695281415,164167.4193829778,,200607.59765226493,196765.79156111865,43490.74695616012,178707.77586010023,169120.61893486427,43490.74701646347,163335.5669480386,197715.77957523556
186255.68736334983,43490.74695348082,169010.2053734966,,202818.00557162188,201977.1165011941,43490.74695500783,189779.79985711785,162961.71592218507,43490.74690547524,187814.56205954816,202048.74404887864
186003.1548749036,43490.74695117686,162749.84247011362,,199098.672220279,201613.40886993523,43490.74695198819,197339.45084207223,175150.71169995828,163369.9042479414,162743.71611645693,199544.9447421918
170793.61353622685,43490.74695681275,162733.447577895,,197052.0594666209,201259.93231342727,43490.74695618896,200957.64359795,186633.38608427008,153923.83208070172,163292.16150296095,195994.90132033065
199787.25215435505,43490.74695601851,162503.99955308318,,197637.676718146,197790.15830293065,158826.77868928312,201919.7512953832,180603.9021119871,162703.6192862357,164759.01064398108,201476.83695133444
187803.4654909746,43490.74695558714,162078.52298653818,,202053.9656284658,194030.09104740244,161716.46034450422,197170.20205475003,182032.99869306164,162846.90462759294,163687.19993876384,199252.17308796805
168244.21499332128,43490.74695827043,162882.75470024123,,200381.9802942627,194396.7546519437,43490.74695494259,200262.5003680623,200768.5423636469,113063.617364586,163003.35916405925,198661.78211141276
180934.81745411584,43490.74694995192,163630.83192742887,,196537.7109826173,200366.4310231736,43490.74695353541,195682.87465913297,187715.58309537423,43490.74695460318,164624.2555398109,195593.08012204024
190846.560357363,43490.74695522253,168845.25717702435,,197915.0312645785,196563.0069551468,43490.746954258495,203407.0555735452,169685.0595348342,184632.834367042,160261.71177780852,197068.07901824836
193675.8282581998,43490.74695499563,192100.2085997464,,198437.3087812026,197754.7577849532,43490.74695677197,196236.20035812407,169870.04905945182,163908.31280987166,162294.87488393727,202762.7379087448
189793.02580393388,43490.74695380047,43490.74695565555,,198366.3718020076,201021.9276662267,43490.74695477014,197401.71090961533,182787.23785642744,161497.82651817478,125120.81444046376,196844.34002311315
186738.9738429597,162600.22874121636,43490.74695491671,,199122.7044691805,193965.72203618407,43490.746954922986,197566.9890161445,190736.13505706488,162737.57325538094,165261.36956487087,196745.85750721177
199521.0436927532,43490.74695570499,162591.05001287846,,199715.51394394503,197329.89437740963,43490.746952785405,198307.80673725685,184772.6657899316,162411.4144202432,163612.56275282867,201299.73973496453
200351.17621848223,43490.74695648295,160169.64937841316,,200443.2685693417,204487.41076592013,162345.41419025217,197491.46588728344,183859.6917029404,161861.5489418716,178286.67297553417,195351.07016595211
192523.7785562561,43490.74695445694,43490.746953899004,,,203102.0135324622,157108.08985526272,199983.33601469817,184481.73536737327,164366.4457408838,161297.4117076721,198482.72928383545
182549.30253660312,163493.3577026636,43490.74696064979,,,195945.41875894688,162618.62686223528,197829.2740537181,163377.26203218324,166034.67775677488,155955.3223565998,194945.31186034164
170532.83045043948,158516.92688202264,43490.74695368004,,,201693.2460108035,154419.31195732905,199225.1415315928,158526.43262119684,163449.03067336444,164353.40811742135,196519.41850830583
172790.413465001,163374.27232508233,43490.746965325794,,,199960.2815275666,43490.746954920265,199386.27786453968,161271.6921928669,176317.56580208277,165586.95920100767,200469.79787663836
163825.30414600432,193546.7851147766,164018.0398231584,,,198342.8603192313,162320.89983186923,195680.12791050188,43673.64193833767,162919.07542478145,168703.75370542385,194818.6096113901
162747.22470122663,137288.7729001582,179557.6390025083,,,202725.89231401111,154569.70633127683,199178.1837032941,159785.92082469058,162638.345074583,165107.25535078257,194500.81286743528
167002.3408546145,163541.03883609982,160418.94985508695,,,195895.5055052981,161793.10824586995,198094.41132502063,166647.06516404316,148358.27601518462,165931.54082120152,197473.78876747517
189835.36153234149,43490.746955347335,157115.64094295047,,,199431.3673602595,137586.05896217976,198611.37552595293,185508.9886826384,43490.74695512452,163436.34905318866,199450.96960921737
181781.0512650845,43490.7469535728,43490.74695465325,,,199887.61038432145,43490.74695456703,196378.05217480464,176266.33692552382,153217.72540682132,181366.90730703692,193383.07361871947
176422.2681420431,43490.74695533911,159204.63832634717,,,198787.34721970104,43490.74695263791,200094.7105825657,169737.874833909,161978.97568885493,186083.6004925201,194759.9771155895
162308.4298598217,63762.400249374274,162732.18520133005,,,198309.47115959047,43490.74695802936,197633.74547856904,169059.4918446734,150331.40183056454,163079.26474839254,198683.85228043536
162788.46627965808,134212.71596075766,182006.08184645104,,,199570.5088210484,43490.74695272384,195146.04293874727,163779.18324386634,166776.8769539597,151918.93991574357,195504.4779136404
164218.79094874975,43490.746957691306,163007.88716289916,,,199037.81471067035,43490.74695263511,196545.09365268057,167074.3129794298,183852.8011702835,159714.95979330275,204187.7487725049
187761.5053992712,161902.81629599223,163833.69620749695,,,197772.50148542703,43490.74695881512,197959.3259649901,151580.87524488033,161785.3462496039,164022.5646962655,199626.70885993447
163039.42245757344,43490.74695500342,163608.98656342702,,,200013.396141026,43490.7469533178,194980.08823825777,181067.74961131444,171417.45411666707,187312.98457793845,199571.6192930582
162620.52440587906,43490.74695481372,161368.41714346822,,,196289.63749159,43490.74695607748,198429.70550872368,186575.5078830739,185837.83588435,158917.62405501277,197365.16612885732
166442.1507520172,43490.7469542706,160784.3524447238,,,199139.64115872607,43490.746952518304,201067.8190799924,182991.3676784418,187835.15228902845,164283.8324051131,192377.7091197724
162365.24837939398,131639.45553192784,151403.66234464958,,,203307.999935109,156903.44595491662,202648.5848493502,181771.5698359565,49977.50511413167,162682.49226261344,194403.4387986976
