Duration_Kurtosis,Duration_Kurtosis.1,Duration_Kurtosis.2,Duration_Kurtosis.3,Duration_Kurtosis.4,Duration_Kurtosis.5,Duration_Kurtosis.6,Duration_Kurtosis.7,Duration_Kurtosis.8,Duration_Kurtosis.9,Duration_Kurtosis.10,Duration_Kurtosis
22.00625116691514,93.12821433816072,30.89357730701473,14.236376198430712,95.93693268938374,63.46691203062159,41.754931350432045,14.753901322810126,10.539210468298553,65.66496002869627,40.30965450446188,6.889707332761194
23.50065172717669,59.55374693817339,130.61711142072917,61.95651714198513,105.76660496716748,90.94562029885972,43.45019839582569,11.685788497345731,75.0270641197612,127.35754266057332,53.74281814117709,22.123266127016628
17.153595445266298,114.21389599384985,193.41434549866764,94.42839699963024,81.23726426826181,217.9979040558619,44.5238588688819,45.29234280314911,91.85134903753628,93.08228999063444,71.4829872493899,18.594387356680286
31.914915319888685,217.99790405766868,202.1379355420662,61.28171685659639,153.84634488676636,109.31410421213846,136.711844494116,13.189974172420936,103.8355334946156,217.9979040561064,106.26416026732096,37.3854918975678
34.507165253806164,101.16120404159471,129.37965291163545,76.58611332904267,217.74104484297865,185.0687223487845,100.09232377306984,7.354982176142126,86.07220434428739,57.75337667949248,96.43742343753976,5.816295271600794
16.18092205499748,217.99790405624256,94.85628394400749,109.47796316871882,95.63721256715414,81.92339901997704,217.9979311326556,89.54639241417546,88.07455844585277,82.88786329019248,217.99790405643205,7.558035883401502
12.56942426992222,217.99790405624248,217.9979040559412,49.533618532269074,217.99790405585588,102.88882517028628,112.20317360988813,62.64353863619709,62.95570111407717,217.997904056432,5.492598267651681,46.768077747037246
23.066960994256856,217.9979754392493,127.5578020635657,76.7265790763746,204.25528650114128,62.22984520859575,176.21798256468702,50.91448292869292,217.997904055792,217.9979040564319,115.8380604548476,8.882710183818958
70.00942972937537,217.99790405569803,163.27733573276336,68.07412230375202,217.99825072988108,106.70571208638972,196.2321684026243,36.20182363271807,214.8411612013316,123.9167159919394,47.8725350013768,4.869647605032049
48.93862919392795,217.997904055698,118.44390024847443,137.3958498251215,85.99852004059397,33.62236621838539,217.99790405579776,8.157795420344248,119.79393802962969,217.99790405616363,5.114130694192088,0.4440923411713786
36.84899489431604,217.99790405575945,217.99790405623312,28.11566286022401,84.67470956444355,83.17440022704014,96.69493225059456,44.18287243025233,103.59266380360448,94.96310493859646,2.296269570364979,4.269077921991176
59.57195920063395,217.9979040557594,57.15570655372682,76.04228366457673,56.5113121314611,7.276632295487708,118.1448645711735,82.7956832060853,52.48729260367126,217.99790405579105,5.78408029026197,2.550454118328311
28.138598060879524,132.08773527036155,86.68677055735556,117.70298603351556,60.692347851708426,79.17658604138603,24.08646333641219,10.57675389715332,39.135627245786495,214.34055311285687,14.629863053608958,3.714265262933754
