RMS_P10,RMS_P10.1,RMS_P10.2,RMS_P10.3,RMS_P10.4,RMS_P10.5,RMS_P10.6,RMS_P10.7,RMS_P10.8,RMS_P10.9,RMS_P10.10,RMS_P10
0.4238071439288028,0.3226071337866331,0.3095409568429826,0.3071089833647507,0.2008486002267991,0.3493057852391231,0.2504304266070244,0.3841105965937778,0.2424259285527756,0.2084448509209232,0.2816314279931604,0.3168773273291793
0.419061024988204,0.2964390987094202,0.0190937273511728,0.1911409653611137,0.1568002649896562,0.3821712432784074,0.2319222896813442,0.2859017326863579,0.2589388186881882,0.1151509426812881,0.2624109341080649,0.2793307605536623
0.5308304631598157,0.0692490322985143,0.1303875780653186,0.2694195427450247,0.0784664525010786,0.0093057810227769,0.1565958055741102,0.3269727383757739,0.104878901144261,0.0772231553930411,0.0823965204605966,0.3235352052591787
0.2981938573152897,0.0045465294402524,0.031220910091506,0.1355059469161249,0.099477060493258,0.1116444897879734,0.0736641512066282,0.2529275730365827,0.0849930366833469,0.0107134405805414,0.0499139603242908,0.297646391870169
0.5237104899092377,0.060511805483181,0.1201904717776198,0.0794549596473895,0.0290540463298558,0.0769416595090595,0.0704894955329762,0.2628001462639299,0.0654600424098763,0.20664465517282,0.0652502724533502,0.3044184536339592
0.3328568482917519,0.011518599268281,0.0232207197464644,0.1148294138763683,0.1366934132143933,0.0765726649755354,0.0172915476151044,0.1267239876871283,0.0890417471218641,0.1595183929135454,0.0051345660741104,0.2508047781231869
0.4035607857611247,0.0115185992682822,0.0046504330727453,0.1852447439520679,0.0093916078698772,0.1946702262592732,0.1721217079432731,0.1905416200830085,0.2313351742223347,0.0031267102506939,0.1553922389186661,0.2415405808817613
0.2908475918088166,0.015623137149436,0.0397287468319449,0.1584409234932886,0.1085141749814635,0.2425814961494093,0.097050005868723,0.3048821629868172,0.0107892315084298,0.0031267102507003,0.0879464182093587,0.2754847648938363
0.4535937023182742,0.0156227734501507,0.0970771295604868,0.2025453973550182,0.0050298102978776,0.1101994543445277,0.0174663586918833,0.1652527726552631,0.0767268750743433,0.0122836404813463,0.3559356517595648,0.2217640550829265
0.3067294692665379,0.0156227734501478,0.1092212913023108,0.346172178893272,0.0588769415410447,0.3738870474359188,0.0036217206524373,0.2216818251075734,0.1387145492184793,0.0018181537025802,0.2557222299579972,0.2573766510093461
0.3235124771552944,0.0057406173254077,0.0131281806364266,0.3364703257088869,0.1093498495458049,0.3573396122583344,0.0511203540190064,0.2441639839688964,0.1664827465257084,0.0281184597070182,0.4142292329785701,0.2653762083819118
0.4122867713739565,0.0057406173254115,0.2567470367359105,0.3193840235533111,0.2573049589403564,0.266494147561801,0.1357365018018604,0.2141351321993479,0.1938987484269077,0.0053731003063465,0.319221899024622,0.2706725320416717
0.3480791764522784,0.0599095106732999,0.2367549595592277,0.1241171348735003,0.1201218868249986,0.3694356949145411,0.2404197438486202,0.1659198439291028,0.1901133244677276,0.0340540410828284,0.3544548416674657,0.2912564088281849
0.267591072936857,0.0112872984549381,0.2125548299605063,0.3553239130345399,0.2202822995854383,0.5165112349039409,0.054676999279794,0.2316111354028701,0.3073959807513548,0.0308099511097798,0.4019529240080582,0.3194086337606127
0.2596778369461574,0.0415502909181248,0.2080426166913539,0.117065520931537,0.0902544804597917,0.3733647400672236,0.090964727442431,0.1848069413755497,0.2166013310509514,0.0020085800066369,0.3598458403547869,0.2150437840870982
