RMS_P7,RMS_P7.1,RMS_P7.2,RMS_P7.3,RMS_P7.4,RMS_P7.5,RMS_P7.6,RMS_P7.7,RMS_P7.8,RMS_P7.9,RMS_P7.10,RMS_P7
84931.34171423687,70403.57364953632,74436.620759506,80781.7408964618,50190.12546864853,82335.57101134086,58893.32147623184,64346.17624500809,76519.67021127303,35376.88303465416,47514.5386578756,108175.28750519734
77307.6762785772,18064.463349765138,8406.223633199761,78051.58192891021,16389.313546951475,33071.63261170853,52137.74461231525,76851.0209711735,55854.04131525636,16168.20906922152,56208.63444634333,94196.2110344524
77481.6821061773,13315.20117263515,18762.32354255504,72667.77828460914,12251.117365263202,7660.7105645685615,51444.72732139048,86569.39851004058,14259.629839234842,13506.949708526705,18958.421596198896,66735.9319645365
110293.52759071808,7660.711500236637,10455.378801448349,40776.65072717847,19019.464231800182,12635.752140799004,21545.631819232087,125962.18337443346,15365.494868944625,7660.711445912662,12447.273332964867,110502.60901326094
85547.63783429448,11654.503244763337,14078.902717583318,15529.3717470129,8424.955691050081,14255.365211992974,13174.725981552874,126999.3134155463,17513.67634453502,22226.10005143804,20053.08619831304,104823.69738194214
105466.84485946552,7660.71164045415,10168.79459449804,21177.834702973152,13042.653797432084,21057.80210408841,7660.664988991211,97301.8980047866,14509.429358231622,19359.29362217613,7660.711162041011,119121.80906786454
102648.76624663324,7660.7116404541775,7660.711178216387,45410.97479788286,7660.71121143881,20264.046325075968,36187.77903295826,101297.18185442744,31267.050392063404,7660.710577405358,52119.998604707456,116310.60445458235
119659.85512282916,7660.656357013945,13478.569351845466,35455.88044856282,18251.66880032887,94486.90404114976,15396.728269115853,51000.51210905153,7660.711103288232,7660.710577406065,14853.252069948834,112490.13142397183
92270.7557054178,7660.71167258788,12404.869069287994,31121.785307496382,7698.962753201637,14460.348059385997,10742.74614801679,31642.727960054497,9293.119510740951,12064.795484937218,102395.42406695806,124672.68002405256
110211.76591459502,7660.711672587814,12707.958100012733,18635.87679797997,14128.303910300509,42035.70694248554,7660.706707737133,67868.79335458057,14544.1048130206,7660.707870708928,121031.51890209549,121060.03869306826
82088.7768230651,7660.711354723843,7660.71150987147,46091.39256180083,18452.102946284816,89557.70311701615,11606.878753231951,112084.99275272035,31062.022344715413,12884.006834346312,104797.55526104184,108488.62221745837
85548.98056687966,7660.711354724083,20254.999169392224,21578.052193159307,42437.880360950025,114730.28508802148,12941.786491291672,121850.38033460468,41613.87555650252,7660.709906502872,103265.98875745387,111882.71536421851
88783.9569747663,11018.5719754029,22679.806098805184,13986.93239643784,28354.4577516718,72361.60997206475,36017.64255886307,121556.44051167589,28814.095452773727,11192.073170242194,102850.33497544684,110746.78386355715
104136.34153368184,7660.711660647959,28337.659415808062,60126.76411886272,88523.78315585175,44628.7944468799,14524.506958457368,126816.9647983899,97924.94071125408,14102.829355552974,130020.7689371444,106125.24209126734
90681.0904048062,9958.554686315532,23209.42365775279,11728.600303916714,11630.24881780547,96991.55746647298,11457.992474576096,133607.34406597732,21750.72204757415,7660.709322485316,122218.4224694592,124989.74087248814
134615.5698492757,7660.711647350453,7671.918769931994,36010.04447857866,7660.604486627397,12493.984650819046,7660.711240203572,130086.207754346,11451.038338439716,7660.709322484811,115409.1475622654,113964.40857184176
124268.89404022518,7660.711647350514,7660.711367483309,50064.19340060593,13413.07696972456,30729.48923284647,7660.711240203456,101747.01807737656,13855.922691398097,7660.709322496243,123610.95847846643,119366.9004264828
87522.18234917232,7660.711647350648,7660.711367483119,29695.999609753428,7660.711618628995,30139.50906981237,17556.387325418316,133204.8321544035,18723.134677400703,7660.709322489877,99537.08986161432,110910.59422951713
137772.49446333904,7660.711647350376,7660.711367483926,26258.503674651703,14151.42145699744,7660.711654681382,7660.710924456831,125392.4132817569,16217.811700347866,7660.709322483165,93384.96232538745,124366.91380224592
110075.13492162975,11312.53785441447,14094.625039232964,24412.76406761794,54600.891522294536,62265.6866402956,19234.946730269807,134566.72805994545,15275.278693960958,7660.709322489287,39404.93372638813,130701.6811255426
86691.22019166105,7660.711661190765,15361.299380876462,33736.12767178538,80134.26070193938,14891.856321542637,80994.92222830457,143187.7980694367,23392.916974225445,10325.963154947607,67714.13953978773,129755.88038821264
107577.06683711214,7660.711661190837,29438.270333983688,13164.897458724454,26398.02495555024,17106.80889241569,7660.710136284412,131452.96302064072,23763.50019152867,16095.52077536326,15044.03123439164,124910.02529874312
20100.86696643873,7660.711661191654,7660.7116829187535,42064.27859066056,7660.710472629014,62877.696896600784,13170.296711480369,120709.24624076244,16077.102139965276,18508.22919434965,57401.78827500427,137644.886403672
76120.20780960495,7660.7116611901565,9939.305460062778,12007.873990048838,7660.710472628661,56645.49947451897,7660.7116787142895,116744.72953772066,65733.13790403184,7660.705310729158,75671.72051335797,126710.20386223696
35089.68423697525,11555.444351033017,7660.709191592717,86426.01457893568,41993.066815518985,15815.04342416023,77531.28091713642,112865.10200720144,57093.4318786404,7660.7053107296,100191.01169436108,132722.2479176688
105681.45748125874,11887.18522041967,7660.709191593025,31622.65503282985,12894.955698020152,11595.884470468844,63796.94213106314,115797.96489161914,31817.44090965428,7660.705310727473,125699.4283604856,123271.61764931296
81384.10000445452,13298.07160785,7660.709191591197,72664.90660795344,16362.747346976705,13478.13052345547,20925.663005178103,121538.0706793272,39549.96791026031,7660.705310726248,91662.31201301124,117894.91377152776
117868.0191656853,7660.711687673326,7660.709191589566,34123.994024417894,26599.58783240896,7660.711410322576,13538.745394530755,128146.9744615142,12379.65030070429,7660.705310726404,21027.720369736384,119198.03102372792
109091.01865843142,13407.818326758204,7660.709191590109,95117.84659988395,37577.50524369127,16687.861267257336,19413.16245955787,135880.80916546824,35483.212128125706,7660.705310726116,61097.57583361199,127566.778697484
124532.54830395426,13362.034767080666,8158.095728160626,34588.235655357326,94634.0155251927,13861.978175982938,19181.404621163325,130659.10896820218,82308.0603779799,7660.705310726024,12931.797578651896,103829.50487891064
128253.15593167132,7660.711630367921,7660.7095650240835,11398.345410239972,56037.60764677457,73535.96518852514,13486.487907727624,142291.91910657522,12920.972592470114,7660.705310725813,29541.58458398477,103591.86696660228
131875.87997380053,7660.711630368083,10073.851921715008,38330.88639456762,38274.25086668707,76376.6297873217,38458.18202638377,125460.0095735422,17430.650680164534,9094.451072853592,70685.81499798366,111402.5705290322
131526.27203778076,7660.711630367873,10740.646144519633,105904.02979411666,8339.478369475653,54351.03935668414,7660.711281091165,139019.59396127058,17575.533258265852,7660.710650644162,54787.58203000873,106052.336858525
123199.66574849784,7661.792581746359,10347.158694371596,122373.7318393192,28177.84767808893,83834.42071043739,9193.408072818156,130741.99900896168,18477.590663376966,7660.710650643999,73963.02121328024,115852.71554789157
129016.3340431638,7663.6263374500995,7660.711575520574,123051.5663743704,41473.596200816864,54840.08487733929,13255.17540258724,144445.53714563645,14714.047529698724,25667.916181420285,41068.70529190998,105126.8364047488
129847.88371616084,7660.710981464532,7660.711557572727,118974.89520544554,12738.567650219804,53878.89286597779,11549.64402296148,120027.9087104836,23653.472486617706,7660.710089528754,36737.4159032532,106680.68422757596
122226.60054387862,7660.710981464748,7660.711557572355,101504.72200249224,25691.61905889889,70007.65468467203,81472.51269786948,74270.64356848615,55662.648094177566,20809.665111718867,85191.4665225595,115925.8788257724
133364.63625542785,7660.710981465025,13541.853231029769,89023.27389805707,108832.19905164537,43073.841279133405,7660.711216739206,128203.99403005608,44824.7268228774,13583.071253979291,72365.0794995144,119392.17015055982
125134.62309041806,7660.710981464633,7660.19408065215,95961.21256920768,112639.21223084976,101368.56152300427,10585.335894718062,141691.34573262464,39197.11823801312,7660.711369701615,82132.23857267517,116977.3507943562
119887.41629824496,7660.710981464085,7660.711554612002,103821.18346157164,136216.7181054153,89387.17816936014,14458.664586615543,137003.34181494094,11958.511606387352,7660.711369701949,16939.29694182984,121045.789557134
135508.67169694402,7733.846566016097,7660.71155461234,104756.16796208924,149562.49956770637,114426.7242851154,7660.706098709829,121457.80927970404,41371.97299331585,7660.711369701816,75341.6098381797,127214.08864089572
128546.0273539679,7660.711007191406,8318.460782401171,118790.88685235872,138411.1225472219,124948.956803219,12940.928815417545,138044.88581321487,72268.42116530212,7660.711369701913,67994.21826432145,109264.2393196913
138933.09243042537,7660.711007189766,7660.710924166452,106200.79114950656,121245.99858122386,123825.12141057268,12692.387467236553,127615.32662267494,98087.40147978916,7660.71136970127,89132.18079887987,130037.90408674545
111956.03876821956,7660.711007190612,7660.710924166716,100952.47965530824,138058.51133451288,130823.7422515397,13186.144543766566,125763.06992643896,112566.66919881356,7660.711369701409,55545.73956705472,123198.26391745704
131985.0226604589,7660.711007191168,7660.710924166409,122829.13662729115,141097.11597747036,132887.91697099907,7660.711536052242,136615.2421535832,52197.56268511375,7660.7113697014975,71567.40695108705,115496.07881266234
129309.0408450658,11233.27274203132,10375.6004869784,108745.31161062584,130203.50322983976,125550.3320409178,11105.752373458365,73182.08155516398,34770.57171937219,10687.77789044225,45442.17911721457,108472.31699331009
117224.9936423614,7660.711516131301,7660.711601860728,117951.18219027182,136579.0935209279,92749.77166404689,15542.913741993176,45749.30753444189,92068.810443708,7720.70617359246,63494.34080285183,115187.54143883887
133145.52547421717,7660.71151613179,13579.949257829268,96260.7545620296,123784.39980432266,133202.2888006223,7660.711578295907,100316.76697171116,96786.94222647928,13127.13231791102,59544.3240687535,119501.60329689184
126703.24734053887,7660.711516134656,7660.711617572682,120020.85494977118,135515.82263844743,99119.05650021214,7660.711578296288,24552.817433743043,106782.51096359007,54347.48572987968,89793.05135779873,109225.58803828774
134972.959107797,7660.711516131651,7660.711617572814,66822.10924305613,142257.78172198273,30406.91596086212,7660.711578295971,51829.50144414857,86208.90499131088,32415.63849042369,105983.77993338238,117971.28225727026
123765.06377082446,7660.711516131738,7660.711617572812,70296.6850559637,130788.3467262867,95710.22590212822,7985.208458719142,46724.75213942756,58166.01944045384,12737.156022328863,102932.6456795022,124058.78298641415
135565.03068929364,7660.711516131842,7660.711617572749,64844.182007331015,122633.03305242136,67186.10882366162,13563.103806794992,86622.79334282712,13617.724660219945,12764.57622830772,131019.36580595358,124782.5635270283
142243.09105603036,7660.71151613231,12843.16611566367,87666.59243046795,131599.10600648375,110466.44380843698,7660.710322705941,50871.23979145895,86246.32455545197,7924.199184117822,123218.23083277822,120546.70608383046
124165.32714360348,7660.711516132356,7660.710642247768,124737.42867774206,130815.18761990148,118414.93210586264,7660.710322704536,14728.981351666638,31696.174017401336,13350.65126068022,106871.3918053766,131004.9094507952
129761.47879451148,7660.711516132255,7660.710642247534,149816.87027713703,127192.2381126208,119270.36686208103,11995.567853930192,14961.15068180982,78132.1706259172,7660.711429047962,136649.56692190573,132754.372800823
142390.1985710165,7660.711516132343,7660.710642247921,133336.86286350418,134247.80448479997,127814.7261249761,7660.710466470658,110256.20998547444,16233.861885933136,7660.711429047433,65446.1730655985,145005.8398158766
144574.36943121004,12513.721000957608,7660.710642247554,134080.71599894273,144919.6160520304,108517.39262929528,7695.324260981358,113750.1018031144,17267.40263606903,7660.711429043688,57301.65470395119,129361.91454640424
117714.93185059926,7660.710898983419,7660.710642247496,126347.00641891314,140758.29032794372,137218.65504569135,12590.986268237895,107573.63346956708,42608.30300798565,10501.114809844685,31824.40379334385,136479.89166692272
137946.4783522585,7660.710898973733,7660.710642247097,138279.35446338032,142970.15086799933,138998.96613080936,9867.234552725808,28357.7775013588,10130.661547126409,13474.999488938627,55034.87324941897,127258.20719440152
145349.401865561,7660.710898985907,50109.62522084464,132706.18657055366,118670.49106438774,135558.06665705264,7660.711567797208,83860.38789104151,35769.41572268992,9141.63782643552,24190.59590231182,121981.8954520784
135767.53786355007,7660.710898975362,7660.711160598904,144076.4393695146,128367.09582854935,133010.09328148968,12845.525105555089,44599.55930882844,11755.424011475594,7660.709586843976,41018.90925446566,124608.55576339338
136068.79996504614,7660.710898985593,7660.711160598673,124757.73306084667,134330.3197664942,133183.62893271874,7660.711524519787,17720.898656622445,18061.736093958825,12912.393267057008,59615.760999022576,143724.27152428558
140364.90089058067,7660.710898972875,7660.711160599027,129793.9652709081,132064.58202677566,126556.568550524,7660.711461684714,16586.655262145814,14542.781609303504,35783.14463487747,58383.964261818015,130815.65427819212
142786.21829968112,7660.7108989814,7660.711160598455,123897.6622102001,139823.5336181144,110822.85462582154,54419.44377397192,12116.391431100168,15732.192890065506,34976.3468247883,70625.04659945928,130103.65518045146
136870.5797068269,7660.71089897568,7660.711160598871,132919.76632988165,132389.98174434467,90463.40160152562,17792.749224787105,7668.689074787924,75093.91873318853,7720.3026629907745,85060.22104683322,123760.5968442368
133565.28780505212,7660.710898984796,7660.71160601697,112635.95745017014,140213.22466555497,129315.93972902105,44104.28240072667,24855.36609382748,13669.837462238636,13907.454550851637,71728.78899074798,134922.50442224732
116466.22601345704,7660.710898977242,12190.742707051266,112763.80250419903,136760.5581879644,134532.89963639376,72593.36367949191,58893.67395581008,37701.38826744599,7660.70977090093,121970.33190723264,134814.3242796042
130098.28298673053,7660.710898981834,7660.711370643141,106499.66704931002,141894.77303429233,132841.68447982866,106838.8770606672,44168.78990102229,14414.58353209104,7660.7097709018835,91612.17301039718,138572.3468087553
122937.19829604248,7660.710898982345,41027.67965386896,111458.11699225972,128433.86192928886,129158.7928986741,12843.215321358335,34496.5568268785,13416.374017873955,11737.448078132931,86313.9286367079,135076.88158879537
135860.014065781,7660.71089897699,13981.831403454013,89572.78578462619,134960.31571542297,137093.4471072119,13395.359198945209,61813.14598440911,50729.039101227405,15136.04562133618,87933.09300468702,109528.65289792095
101446.8605674651,7660.710898982835,13188.287631161433,123584.00449901824,131019.9417388855,112640.0214605152,18050.846087492704,39605.19432265511,51501.54208550468,9232.561708767404,116078.40859776644,123787.6859206171
129044.659493119,7660.7108989760945,49918.81629105617,130840.7078161844,127598.52245978203,118132.72100711006,12743.190525076196,60077.79589634016,36272.44087006493,36010.73259937562,88710.9966284661,116678.82114237256
124063.12285617217,7660.710898981354,57390.41685886246,124771.76265894958,132413.9107546293,131811.53258241265,7660.711370801071,48323.481832843245,30774.00397911913,12861.581521857088,99325.2103678424,113897.82865785144
137362.00203444337,7660.710898975551,14771.612324198124,123522.39228150524,131217.39556690556,120974.79109884944,7660.711370799626,49954.13127984328,17976.93980788478,7660.231883984294,80048.42548480465,134371.30252589876
126413.58435511174,7660.710898981819,15629.82568943429,119742.94949740992,136678.04666288992,117824.88848331464,17406.92720074013,78964.79891344035,23771.515152955013,7660.6619607369,61118.81190749934,99623.3237085002
121913.65400958995,7660.710898977015,13295.616859386317,106748.31088995763,140730.96570596076,119569.53517005568,9028.76838468395,15836.236361440451,51806.67657410307,13016.266164164648,49221.14068314852,103187.72637077032
123373.21544286406,7660.710898982467,13611.664221643558,107954.50698491598,130673.34657099783,132503.660381182,11234.387439773558,69178.90696122019,13726.214486308823,76215.03254561288,25541.242010811377,115179.26512982692
133464.39346585725,7660.710898976518,7660.711147726817,86120.66278818462,132416.73252993092,104945.99147905802,59960.52260335448,74250.36894712585,54544.46363620856,31120.35582933918,116923.8542250097,112138.3528375083
126087.64891454256,7660.710898977231,16297.625764040651,24159.516355782045,135303.93434681222,48123.23166852932,28914.44080105593,21333.860907693,76627.72000393133,12078.331392058932,41517.36765641428,109741.70190254282
106899.8588758486,7660.710898978989,57688.36300577338,37001.81667657238,133690.0905282488,101589.83530128188,19144.47569454279,16093.401027605392,121138.71725896253,7660.710037456081,87865.92903731769,109846.6019037321
124334.69458303796,7660.710898979492,14010.164475897238,80127.22661182864,133338.7440711606,91817.8099199951,8949.405799594913,85844.26925541513,93401.56849749493,32678.81579171909,69738.30208336296,112146.60203303475
130861.53666637512,7660.7108989801245,7660.711665764008,117944.8888628665,134696.57566016333,11428.912380204389,29329.68745383161,129104.25811751488,113948.15486125408,7660.710777134345,13819.019175844664,108681.53864987617
138835.23451469463,7660.71089897906,7660.711665764009,58000.16040599848,130795.89975803035,64361.923643548565,7660.711180607221,134580.79132575262,99623.72398009704,13417.771097036724,19272.17908524516,102480.88319166026
132068.9039493856,7660.710898978674,13408.574137746533,68141.5105265144,125750.67143307975,103982.71257283668,13335.223123929882,137473.96007870324,118364.57048211136,11503.479872003998,15069.3261548414,105399.21550204713
139525.76254208034,7660.710898978524,7660.711628462606,45673.2587928946,124967.41534880962,15679.777332088854,14203.107977795851,127287.11067257456,136413.0815454695,16106.391826443598,46277.75880563681,102157.8199695224
135538.1878487919,7660.710898979038,13648.53531314004,90071.86700700232,127027.30961044546,77034.71481139305,15136.400545203784,120403.38707006798,131297.4783748569,8606.3764732232,95667.53913767956,114736.63277854248
139995.21958291568,7660.710898979059,17206.742307616263,116349.42718299104,133194.0836833833,74754.15258903994,7660.70981303653,139857.63721912363,136993.289125402,13927.3746487507,14119.391542937685,108360.14706270029
136699.8976424013,89674.12577804217,7660.711311623591,87902.67249572248,132734.3642812937,101056.04752656266,7660.709813036186,142985.7196648875,138398.33283689237,11195.982073037916,21063.6744027869,113671.40648368224
135890.72678074526,7660.708039298221,7660.711311623121,116228.13039814196,137645.24887925092,125559.9293829988,19414.57334478453,138819.23079565173,131255.0112835873,19666.174910516555,24000.716126309337,101037.45198876868
131978.615023558,7660.708039298802,7660.71131162281,102005.49993224084,129820.84269110186,93311.85595404787,7793.98334688227,114123.82166679476,116381.92268412664,12892.295709545182,16577.80167440322,113565.9768628651
130283.43996394664,7660.708039303247,7660.6686847265455,101682.94235326108,127819.92191195636,126271.0935347361,7660.708836741076,131374.0199750895,136112.08398750486,7660.710195234423,7660.711552611159,106011.46029402806
134416.40336174346,7660.7080392946355,7660.711676511752,111306.1962731419,127244.59275693644,111807.1740275687,12439.052970802932,102685.68635322814,113851.79179368104,7660.710195234637,7667.836802559621,89970.76655466289
135929.08426429497,7660.708039302431,9506.25254658635,118668.9754695924,125797.61923981248,117877.202501796,7660.71121584247,131479.39311399762,111162.00422049116,7661.057775858595,38098.33931882784,101172.08321230517
140734.41883247707,7660.708039304162,7660.711352833578,132166.4189745687,128337.96114544458,115439.28380062147,23336.22828645727,117407.7076882118,87051.67252831892,10912.43279371643,7660.710722675264,113669.09367881996
135042.437825016,7660.708039289139,7660.711352832059,74421.0955026756,129707.81639168884,103801.32833001883,7660.711669636917,124045.08458396744,142317.55373164607,41481.73756155741,7893.870867300233,123079.81955229607
125279.0590878323,7660.70803930545,13814.367612207128,96967.55094775851,133158.42037677733,127818.48625513968,10050.828633273935,126241.86133757,130639.99690961902,7756.661572069611,12854.71765134753,114964.94525181392
