Energy_P13,Energy_P13.1,Energy_P13.2,Energy_P13.3,Energy_P13.4,Energy_P13.5,Energy_P13.6,Energy_P13.7,Energy_P13.8,Energy_P13.9,Energy_P13.10,Energy_P13
3523.381947940696,4762.295326506166,6181.50642209012,3261.635660186242,174.80145046190026,1092.52073526659,4094.113718467234,979.7016520788512,2478.5818780342715,377.6170735405663,2443.4276762972054,4535.518863041444
1524.7781137026957,1337.110195605565,12.947512144437669,579.7272518012384,25.83659071315577,7447.285569402117,326.9045796533093,1117.694181537948,84.16286532584367,84.78597995591984,1499.249847683957,1614.3589413949746
3346.4034991776566,46.5875219340187,37.53549949139224,813.3922643985591,101.05035211512978,34.785132612881334,467.89881240331385,276.95040243261457,57.77230471439402,61.06061566952209,610.9673462435758,622.7921297261798
3804.6784244999953,1.2483607779282586,30.834099266862825,474.00653907968007,238.368449016708,2757.0111355701497,1667.3757431740128,3737.9834392467983,34.19866347772155,36.512383754897726,26.76566443663757,3117.035748015604
4185.787401212046,1.2473130246928394,66.15510145513352,195.202393000126,76.45284996354494,24.254989949287925,22.08682688071744,330.03990853325627,30.600274084910502,31.00323186345442,155.77449291294258,2935.982678861391
2843.1584287436426,1.0875354267684472,14.167817655006289,137.51185806501456,18.43524580721268,130.67311841509627,11.19159412489874,48.64988399523221,86.15037891916388,121.3360220385172,6.957961142998871,3319.7791052464804
2703.689913318502,1.087535426768441,6.622911211436823,919.9462125028716,9.767866975530572,8.321831149465838,190.9341875536816,169.50550339241235,166.0678885633882,16.520153907403163,1792.5211123963486,2261.1692242064823
2027.57260905808,0.8966887544265645,62.73308662303758,304.0982813296952,219.07386508679227,2320.5722885101454,9.727603110445076,1542.4881432704324,15.054070783443564,16.520153907430196,60.27258126459903,1616.378393431234
2399.563895491479,0.8966550971251562,23.02181626796368,2526.4551017328617,194.17737635585087,39.04998250571274,18.728880515515097,46.67826338193273,12.984110281244494,17.391258008269176,308.02488119070483,1542.3111314421296
2822.041528804501,0.8966550971257009,8.630187930506853,2927.9226578017388,51.60608003329582,175.26161749103147,27.569682484630693,26.38648114190477,7.227836090597776,19.82827293281463,284.9473601881469,1384.9361497879877
1838.0016117662149,0.9993200634835132,21.974070465604647,5310.895971401965,11.0800821877365,670.4671874213178,30.939708779268244,402.3181422502553,1087.525513818424,27.18675180313368,183.7950961107624,1327.494699868084
2613.160962657078,0.9993200634834444,85.69723069962095,54.26191814434937,197.70845310193167,69.93106617693235,44.76604818485163,48.18108045575435,59.40476182553129,30.926654824499227,126.68036113314471,1258.3979824444773
156.60320506688402,1.4082043738526453,5.972683385728852,7.155375955448935,9.506978508518348,343.2965743042625,4661.226301798573,134.67479227812834,1442.146937398087,13.444327094729609,119.80439694899503,1505.8998127264715
325.56241677152684,1.078818017578678,10.782525668563771,3158.8498237885897,33.828684810838034,158.57439136209788,10.12722677448142,189.7674552680461,1425.5297829042474,10.066537095795068,245.66567905913,1605.7877479106824
239.82209032933943,48.33558820751556,15.580644314560349,84.71000235552609,3.3344263378614403,221.2193708758497,41.58315359908951,58.067655794147385,284.1028267598021,4.605101278110115,198.87079305083623,981.0364121050062
49.3149195896415,8.370046454012432,0.6389288934501159,225.112304188562,3.230357799703586,40.750453900422784,110.8633623808486,566.2269414187057,34.46485589168966,4.6051012781137,500.9102617428607,1077.853406433105
87.9470168641137,8.37004645401441,0.6485822180593085,4722.193227323457,1.5976596808498174,93.29585016437004,110.86336238087723,104.76021911560449,14.20399463122486,4.605101278115744,234.1227533725057,920.067000189819
257.1318873460078,8.3700464540163,0.6485822180591793,2189.247780591113,0.9278450660712227,112.14435117937182,252.46643263808247,35.46202525967886,135.29653617475492,4.60510127811885,425.16268786822167,894.5004266161287
311.1786844114469,8.370046454015235,0.6485822180602764,3681.21100836738,0.7018886919371083,1.75750396556157,6.262074035107005,77.1590256583894,99.0876047930518,4.60510127811924,2735.1779913721075,832.2540335007777
333.8032994567385,5.6394567145676335,1.523747234024543,811.1724572250513,3.451595276740932,122.9724840463632,1040.024654960997,74.62895459661172,54.41043827998893,4.605101278123188,44.715491317928574,1204.9764213991232
131.65957084178464,3.830145807108243,5.462206062107867,3660.8917691130873,14.953688739766807,43.782445816338914,156.3403752738841,108.63609575712304,2.8972042022448785,11.818304430921422,7.5266330650385855,942.6142605093008
98.90746030582972,3.830145807110344,16.910177909936863,1299.435816256825,1.6301447597347614,25.424561984782983,2.2036604999924747,105.78917479781416,674.7585297466574,21.71231290577677,8.004179250254007,758.9285959026028
30.05825532763233,3.830145807107745,0.732524807832725,1793.8999881662153,2.702376958632509,186.76439304568305,1213.3006595943957,155.49097439788414,457.3395863046522,127.0790111357234,140.38893342777675,761.7127677953339
93.07635032782385,3.830145807108091,57.63970897968875,11.930744922094778,2.702376958632524,558.5715167697747,126.09628892520549,116.84066491664184,99.86702788716244,7.550400939578777,400.25462288281113,860.2326259640487
183.29052843233504,7.567711636233598,195.39785664297804,2926.5689814142947,30.939556975025948,32.31912436246294,1195.780697703124,65.5374725094075,2346.269193747631,7.55040093958178,119.4541447226528,916.8571209490398
598.0655930084603,21.24518788887649,195.3978566430005,626.8498873278967,58.55143630095479,20.75525583277548,78.83575669579194,83.07569399665039,200.600932475528,7.550400939580906,47.23858681235422,975.2105794962494
54.82017928676114,292.6624523629453,195.39785664300567,556.476096253547,53.10100774203716,104.19086182124356,118.2990519754766,6545.090645535492,272.03625987015954,7.550400939580802,160.00672850801482,918.5880882436444
604.1419036651142,1.096004144797037,195.39785664295937,1067.913219850405,35.48308309068709,38.28054257614142,5.550184392909805,128.57424476361464,57.69952053596713,7.5504009395810945,64.71727169946817,1134.9896235977628
222.54203379790363,0.6896272145163871,195.3978566429892,241.62625367272656,271.8221385897952,47.56628922212885,82.68345243396288,143.37918352525196,228.8410941941775,7.550400939580315,777.8812634637779,997.2226592742016
349.7123237371579,1.081414657697343,135.27894364111148,374.0890109874642,2002.877403930857,356.0126266952971,27.62636459897818,74.04077471018978,45.52210347214151,7.5504009395784335,435.79206043693074,1601.2345711598864
479.62173223067504,1.079553153549559,448.57356193124326,132.7630169204665,107.42321671714252,853.0005648871056,13.395930953728168,125.82494215611062,191.89680145344465,7.5504009395794,52.96157126972596,1690.3909585878364
450.4467986193113,1.0795531535497176,355.759994466103,2945.046831673055,76.03334271200954,232.05972123188533,52.296590807838136,506.4182331371162,6.774090514533548,7.724737653968429,87.85818676349594,1647.1876863205407
202.3250103907132,1.0795531535494414,49.98161063171168,14818.12951409929,1.2025301074992052,78.04879057296024,6.954998507149859,117.87517116479628,191.88861067577733,10.65748506372843,909.8006628953812,1630.7578612799366
279.246478404561,0.7593994190358806,4.661752599495381,944.2023989638054,285.04482060382884,125.46780452651234,8.476305001811037,261.8358561018349,45.40686099013228,10.65748506372734,1767.7513242163277,1536.7755919395222
334.82909127674617,82.34131016498623,1.671908729856733,2603.484325791986,629.2547967526039,27.286129389063085,1.4675230047511203,131.78089017250974,121.181874484291,85.7744891292248,376.1318580892438,1682.301757587285
244.78256416020625,82.36340618152553,1.9380524799765129,550.8768901921561,18.5786327356019,9806.790154589336,4.072364217613892,199.49486879325664,340.2879296634494,20.934548601915232,19.11038033636129,1382.4641280538503
337.289949073484,82.36340618151452,1.938052479977024,415.6244715842316,291.3272966824374,1507.280300095305,158.8901659242878,256.55070684170914,263.6581793680866,13.471279678337712,81.23630492980615,1530.2719947699952
303.0620107234085,82.36340618152197,2.1909292540413605,5455.154124082333,915.0713590049668,2601.525210914863,37.46353408546462,706.4442026356805,61.72562168216065,9.272370592582782,190.4062486644451,1564.2739261970771
310.0810811133269,82.36340618153685,1.9973120858727595,4316.657610894051,2116.195518304183,1248.4157070938068,79.41561185788991,140.93769266583632,3064.0281781182675,2.9166862449473463,94.37140493019844,1675.1141080584855
271.06827735184663,82.3634061815289,1.4094096566887653,8919.17962434673,2893.468166398294,1570.9588576549706,46.94726101981796,108.64341934160956,221.9991276971137,2.91668624494812,27.86229072268751,1275.7634883994888
353.13957650781,91.01545118468306,1.409409656689092,328.71936320158164,2731.0409187015816,4093.626339657874,62.38276168422273,2869.20759519716,2708.4948891623862,2.91668624494857,13.20400938973746,1221.2271083853714
337.6193591062509,106.0769922331746,0.7229612096762789,3823.561762610805,2212.946788504188,3004.6506338740146,96.56456896075797,330.7141832896208,107.47711396779974,2.916686244948485,24.77085695799605,1907.63608450347
265.8639421341945,106.07699223316187,1.352467451465795,5590.362353215929,2327.183214776646,2417.2429929550963,62.61845196444537,476.4920225893908,86.29625109711505,2.9166862449477424,20.48172031434004,1378.6841786022676
315.1630287283964,106.07699223316256,1.3524674514656871,590.5376115754888,1988.112188745093,1906.4843202190248,3.161476066817238,228.1665989282204,67.0723617637855,2.9166862449477486,9.391338006082266,1276.1901382522751
240.6380299679772,106.07699223317653,1.3524674514656596,970.5984676194632,1930.9646978626645,912.935336456599,0.5410310861123566,1215.4202391039753,58.15877364262264,2.9166862449474995,82.86102222135469,1530.4566941759306
291.432716363753,46.30297388918812,0.777814318911018,191.8509951924364,2234.212659101639,712.3264227786906,18.175725483156512,276.3992781234885,13.02549344884422,10.69900003697694,28.28922605868763,1362.622377363558
310.19289628000786,0.219722270029988,0.8454719427032916,412.08305123321526,2164.6446833460213,90.71264380988212,42.40511640667352,3732.6100753042224,33.496702161454415,199.6474696148965,2460.2583459345374,1268.312628577075
365.5808484497538,0.2197222700293263,1.0736967415886751,712.1823000336491,1825.7930941093327,142.0743428397277,1.6101772741329166,2107.671207458693,53.93280407134596,173.7700764974872,3153.1697878984646,1298.2949153009736
185.342753073882,0.219722270029751,1.2425533610818678,7094.706088907834,1739.1537589368963,51.346454540550006,1.6101772741325318,3999.372198968887,118.84382084417985,523.7105140639854,40.36349712050448,1121.310493921069
391.8066847882014,0.2197222700296183,1.2425533610820776,107.18335484082404,1680.87865250478,47.4214758226885,1.610177274132842,412.0367204203347,162.34527636715228,1300.5073376428488,45.16364227372088,1446.140420891607
380.5358877962474,0.2197222700298839,1.242553361081031,91.67422865745236,1615.7738055483053,701.4509330503329,142.6095724929233,1445.9331370949026,194.2109239766895,7.692561018535258,56.61685774667252,1013.9608581439928
333.424300347492,0.2197222700294726,1.2425533610818418,1028.7495334845628,2227.073207404166,208.32221559885213,133.87483467627658,198.58092278888367,125.60959832200626,8.95367895742407,40.64170040340868,1001.465422359338
257.29062339157355,0.2197222700298622,3.78086105947953,451.4160980068469,1744.0757494552863,287.2274212049808,88.47984109506382,53.32279371636789,129.01485770753072,4.364372010090767,43.61867570990152,951.034101631322
