Rise-Time_Skewness,Rise-Time_Skewness.1,Rise-Time_Skewness.2,Rise-Time_Skewness.3,Rise-Time_Skewness.4,Rise-Time_Skewness.5,Rise-Time_Skewness.6,Rise-Time_Skewness.7,Rise-Time_Skewness.8,Rise-Time_Skewness.9,Rise-Time_Skewness.10,Rise-Time_Skewness
6.275986339860564,8.631082072770644,4.8212992858117865,5.424844255068166,9.153105983641984,4.292274065272943,5.268708662817099,2.877503303443912,6.777161765438573,10.24154029476456,7.410691254175294,2.360070179866836
3.484151446001706,6.613443169161859,10.243986800924954,5.984692704750916,11.037019348485906,8.805496879032546,6.517232296761292,2.212064197091125,6.84171095397202,11.78535351105674,8.77205870276714,3.709531486057796
2.98989092852746,11.02847743881998,13.315711514170868,6.95346895135294,9.359747065025465,14.533971847491465,5.84673425290684,6.781244676339318,9.83159549015445,11.65189234288949,9.95169145158392,6.588827481259579
4.891680606005044,14.533971847502052,14.29102316151244,6.311393028442982,12.334511040964976,9.962751910904723,10.66677397406258,3.2605522718644457,9.174422768802094,14.533971847559815,10.90625598230883,5.016616861029255
2.529633724926845,10.46216466126944,9.92374123129354,8.454402440424559,14.527614581352038,14.06636994520228,10.741489015495038,4.63276856031991,9.085524549605047,6.961300496923775,9.512064301625198,2.607596899265375
0.721529535759289,14.53397184747944,10.289594624137957,9.436181697485967,14.482223190763827,8.59079722061148,14.533974224995584,12.613529374672606,9.612225292689114,10.7502969371993,14.533971847482048,4.4553580320215325
1.4508694182597075,14.533971847479442,14.533971847487814,6.769581759514817,14.53397184748659,9.973631298897413,7.168565671255799,9.46613678973892,3.288118462159068,14.533971847496051,1.5321520143536376,8.098469851655238
4.283232706565842,14.533971930325093,11.164528455301758,7.670945678093884,13.914624779858364,7.455698941479275,11.21716301905462,7.900789320230984,14.533971847483874,14.533971847496051,10.598347874571964,4.453396543953013
6.104722992855917,14.533971847478826,9.59832677606021,7.720273814907937,14.533979867506105,10.04520633820955,13.150595707185094,8.933225425322894,14.157331551315504,12.422360383801712,2.210893373486529,4.066846774099911
3.967471021720223,14.53397184747882,11.98777834354933,8.01218130189558,7.702774783268862,5.901357405876091,14.533971847481352,11.707253488340037,10.609993799691749,14.533971847471694,1.1643885993518577,4.200765891119324
5.47954714090075,14.533971847503322,14.53397184752098,8.30596584230837,9.5902515032766,6.798650479960801,9.990724119090984,1.7503895790790829,8.192012441565181,14.159082273998097,1.1417996703680693,0.8379652401773038
5.575596674779535,14.533971847503322,7.640020552819223,7.838593581523384,8.876162893698389,2.0651385378209364,13.86472853816092,3.0913551696271795,5.766799011203811,14.533971847477366,1.5671131005620869,0.3332149134036624
2.7281806962322657,11.898487868661004,7.585234219145787,10.663572704093786,6.991412402781631,9.168838898067524,4.357050298667975,3.4336757206735946,5.801823432808714,13.300321689044404,3.040819301046201,1.7354328498599751
5.327150287933344,14.533971847472795,8.099237880924582,8.01147079882807,7.06910618528695,7.614266186076424,13.509726901900905,2.706632854078756,5.2430786700116405,10.22276172362048,1.4029891752005412,0.3997043080790438
2.6567411263838494,10.073744341508505,7.577432851519499,10.005975665134498,9.70242233639993,3.0314353462692325,9.934207328085616,5.969151773685796,8.0355516332069,14.533971847506422,2.3596380570099567,0.3303119907323734
7.051523440454213,14.533971847484716,14.532493009138202,8.80034497554032,14.53397896376699,10.663510316442968,14.533971847567033,3.565548529023227,9.359499547888534,14.533971847506416,6.760404273529688,0.881040623175004
1.4932752363602966,14.533971847484716,14.533971847502391,4.876056232489103,12.291927015485255,12.42625911672835,14.533971847567033,6.0997046717397385,11.772195217320206,14.533971847506416,3.084430000445311,0.9541550349070028
4.133051077474056,14.533971847484722,14.533971847502391,7.2879445297183105,14.533971847471069,3.766402358252518,9.263588271071445,4.951292291433699,5.868857493726928,14.533971847506413,5.719382157004479,1.5491406223832846
3.997813781153454,14.533971847484722,14.533971847502398,6.926030089759583,12.134882299337768,14.53397184747247,14.533971847474916,0.2384294772282612,8.283320552943156,14.533971847506416,5.786542469449065,1.7306479158680363
4.544662941318318,11.04692002145377,10.068446368080982,10.976971625531416,10.937629643502389,9.169506377495235,12.866371155774974,4.311379046002455,10.052443033417402,14.533971847506416,5.759485659643876,0.6487809662701565
3.38947390130652,14.533971847480272,14.527653824580526,8.088470379568777,7.524311001063821,11.177652260681516,2.2378094182630788,2.776040387941096,9.3643892816945,14.22908280693281,6.377837034911263,1.277178186999257
3.1137630500396933,14.533971847480274,10.100109715442988,10.524541077892929,14.529368926670122,9.86997340161259,14.533971847481448,3.76566815685892,4.885115281566647,14.172622520496242,9.046692809112564,0.7248473044797771
5.007298735278513,14.533971847480275,14.53397184757343,10.7064228626427,14.533971847477751,6.698815266499752,7.588973606040766,1.1455561321973262,9.0379425586993,8.207788024516654,10.155605693822157,0.6694784713812386
9.089678516124875,14.53397184748028,10.96353998919716,9.256474141975572,14.533971847477751,5.9353220932813056,14.533971847472632,3.667926748220115,9.10924990339712,14.533971847484066,3.1374391838941924,0.5283231071631028
7.424657935662395,14.504268524453234,14.533971847517671,7.068648318244337,5.326629818451534,9.080863943574128,8.910106853079746,3.4029949995096644,5.588639443929901,14.533971847484075,2.106805452936888,0.3609316328132727
8.96910218847539,13.605401112433968,14.533971847517668,8.982477146777883,13.475261494870471,14.055025579132884,4.557217575325884,4.549889980085727,11.356331257833784,14.533971847484075,-0.2972653618487338,0.4433039516955683
6.4828710748368366,9.559679620669211,14.53397184751768,6.265470963838244,13.835138695870558,9.84447733371908,7.602003136645488,7.287815952105135,7.828849018499127,14.533971847484075,6.98133182090859,0.7067834761077643
3.515026633219001,14.533971847474094,14.53397184751769,9.053028631010005,7.907513144634038,14.533971847483294,12.980876170375955,4.084017317878203,9.274746225460024,14.533971847484075,5.860158057245042,0.8177351719442736
5.816049604072634,11.830550479344211,14.533971847517684,7.387953217885774,6.357981026915883,12.906498608165094,12.933384791475062,2.595128945113648,6.323612436145322,14.53397184748407,9.040109918510089,0.4409951238398267
