Duration_Skewness,Duration_Skewness.1,Duration_Skewness.2,Duration_Skewness.3,Duration_Skewness.4,Duration_Skewness.5,Duration_Skewness.6,Duration_Skewness.7,Duration_Skewness.8,Duration_Skewness.9,Duration_Skewness.10,Duration_Skewness
4.33773953599569,9.211092438904869,5.2687075764899145,3.501040231958643,9.353641363969514,7.43271513487876,6.176991558904527,3.529938716831336,3.1596902213519624,7.493061351283893,6.079712433151127,2.382489707908258
4.568010703961236,7.359933952397521,11.255332027715845,7.172939830248258,10.072641560335557,9.047487822472291,5.89055101763908,3.3149785989377656,7.903672110306051,10.92081405171258,6.839093856293116,4.594041296511733
3.217833851690267,10.413339160314663,13.588661371848934,9.189161045651108,8.751376009233077,14.533971847227814,5.998795089787148,6.0981906938098485,9.5118914360418,9.57543357947676,7.971328682992906,4.236201654196353
5.420685674836293,14.533971847304244,13.832618417188735,7.17588784613566,11.91678325313534,10.24004258766744,11.29122502501954,3.2488122274213,9.982112403181848,14.533971847238147,10.180529776359323,5.41309090072137
5.399145261995443,9.898330910680777,10.953128685807716,8.374793522478596,14.521499245685035,13.171486457299784,9.88213609700944,2.220470523913426,9.13692093032603,7.353161700248667,9.276023955154905,2.0399608403344085
2.9358553387848683,14.533971847243912,9.649984380767869,10.17170755980593,9.68158881572754,8.694057191834403,14.53397299000543,9.38979833608713,9.220616255423392,8.934689638267756,14.533971847251932,1.7546621837689182
3.091666865859623,14.533971847243912,14.53397184723116,6.543002488010233,14.533971847227557,9.824733927836132,10.281211723897204,7.741752607746863,7.47039649380636,14.533971847251925,2.206727415308105,5.004655952629333
4.066739426661119,14.533974848097971,11.077115284578596,8.360866076471938,13.982893859448357,7.098209311153245,12.782450070866634,6.825851799467316,14.533971847224848,14.533971847251925,10.669543163288438,1.841707875889512
7.827926550553936,14.53397184722088,12.403186489728483,7.807218214870286,14.533978383752908,10.157384194985069,13.589469713707397,5.950098981587421,14.391258613594433,10.758918067150155,6.504935660838795,1.545978701956972
6.38465463644304,14.533971847220878,10.824366437771944,11.003295186198423,9.05181510257935,5.336373946146486,14.533971847225091,2.5363511636735634,10.97017031993092,14.533971847240572,1.8704551446823603,0.5956044781746505
5.748762777940988,14.53397184722348,14.533971847243514,5.21084285654851,9.13589092905362,8.943937548235304,9.724829447222929,6.340507563059526,9.853678047369804,9.64890383276535,1.316200203022896,1.4488583381258364
6.528744216043976,14.533971847223482,7.375647401644354,8.40630178551246,7.058306113635762,2.2652821940295893,10.527130449120694,7.974242964798835,7.105272239053882,14.53397184722481,2.160022423578966,1.0592273981117253
4.87850076924847,11.078803319748571,9.215021058438476,10.808224450042164,7.540762334512687,8.130893074153686,4.764846742251934,3.156275553853829,6.003077770202449,14.379929076373434,3.4500458358233828,1.3685311106193163
2.6675640115429093,14.533971847282553,9.338343046194352,11.104049400626351,6.426441867816248,6.19818515440941,13.716001555864628,1.1325289807906602,4.565067082574595,10.024345290312846,1.510147751364025,0.9742931988508872
3.4349922003003823,10.87430709689123,8.37722728767938,10.002387616890418,11.733359927158194,5.718199504076862,9.676179790243426,6.372361043118588,7.309271465016089,14.53397184723576,3.416466009460529,0.6555503513482338
3.1519439857672618,14.533971847253303,14.533952872781772,9.875390040069355,14.533976123465589,10.324433666254505,14.53397184722968,-0.0297211900148104,13.951036991933192,14.533971847235764,5.475861635900919,3.045892363419237
1.8257504607356827,14.5339718472533,14.533971847232868,7.942386177875365,12.058712433384834,10.514088119627932,14.53397184722968,3.797348722030236,11.540069060912955,14.533971847235764,3.686893462514389,3.2596116840173464
3.6479380445292193,14.5339718472533,14.533971847232872,5.319813671197937,14.533971847235108,4.283194566300659,8.15836752866258,-0.1635843264451356,7.988073239144408,14.533971847235762,4.307938617442474,1.1953702831885804
4.258686065975195,14.5339718472533,14.533971847232875,9.401971205399644,10.575479157874,14.53397184723098,14.53397184722972,0.1964072832006108,8.52452056672124,14.533971847235758,4.651030740320346,1.0522762002505197
5.385340653156925,14.44424230434616,9.917001554346044,7.438837495035755,14.830796964885952,8.135842745511807,8.821957570652355,2.764264453537165,10.648898014641633,14.53397184723576,7.25599124516801,2.8425772255539203
3.725542819445412,14.533971847276964,13.93160337831324,9.15634725831107,8.639345023514661,9.81353807107982,1.9917233386283568,4.906781018469093,9.428514264752224,12.784473491268953,5.760217024740178,1.463033616592714
0.9304272574619682,14.533971847276968,10.362635695460694,11.5442161276608,14.529828271666556,8.01200942213459,14.533971847231156,0.1803313363312609,5.973310677370353,13.95560722840453,9.709282500774266,0.4632172261838058
9.77217635316534,14.53397184727696,14.533971847315414,7.367464587662882,14.533971847214856,6.770672764317156,7.959150772073016,1.0163257551065303,9.042650823274316,8.550924962578629,10.062214229875456,1.1390329277682798
8.525466032834125,14.533971847276955,10.689222619280514,9.424795502848998,14.533971847214856,7.49068552673134,14.533971847352625,1.0551281071132923,8.041677093728163,14.533971847211191,6.689901203592629,0.4073261271515853
7.209726986108673,14.401228296660133,14.533971847227589,7.778261566629903,7.554507063430554,8.962382021111377,3.643256254498625,1.7576972185309752,5.117221688429628,14.533971847211191,1.9512054297006904,0.3873109611438152
5.25367740854284,13.388731915085565,14.533971847227583,8.421983442640308,10.997231917752108,13.451744845873192,5.71878825974105,1.269256334578829,10.152216196822629,14.533971847211191,4.640553564795969,0.9012483249703496
3.84532105133284,9.709259132673573,14.533971847227583,8.24909881512706,13.34576024037478,9.798286116334555,10.801415970339706,3.254686335094686,6.462776518642278,14.533971847211191,7.392919380334356,0.7278970202798306
1.390278324610351,14.533971847203492,14.533971847227589,5.755111605382541,8.179627447237426,14.53397184724213,12.30039130421377,2.5851440838830206,10.061741741146893,14.533971847211191,8.469254432029768,0.6681022187064116
3.392029320127472,9.95589489891576,14.533971847227583,5.436596975623721,8.870525168667273,10.890990075764174,8.16541282849844,1.4985164993826563,5.609574741324027,14.533971847211191,9.58951101814573,0.4326134195380474
3.141410865978348,12.573600023813665,14.418306543696827,4.599475687538939,6.802122983165462,11.682640326663108,9.352140019791388,2.766453141956932,9.37612597711051,14.533971847211191,10.139120844219052,0.579105726846897
4.995985691498669,14.533971847232976,14.533971847227576,10.188639572454344,7.589333579406979,10.76876254097699,10.7657200995954,0.4466976031922489,10.08532963512448,14.533971847211191,12.114847776377518,0.5776749813547888
4.527256577360128,14.533971847232976,14.482735267341278,5.964657986616288,6.61286517197269,3.428730734179003,7.765663521821729,1.8222170628658816,11.22337633878912,13.880844013516777,3.144445066784781,0.6465687243748708
9.783001295349608,14.533971847232976,11.32564460442895,3.3752371119682767,12.9969841325239,6.850446298833467,14.533971847258789,3.6179976427310017,7.688217434682727,14.53397184723646,7.502385650478384,0.2981591514646461
2.690115085233583,14.533988189094282,11.648086024248649,1.2514494390772777,7.2580928423044355,4.468464952779427,13.420407520438385,3.030344520490789,9.131865321792723,14.53397184723646,6.459541151903567,0.4514010554913911
1.3778914996212843,14.533977665958789,14.533971847294502,1.7151968409800318,7.394196461693618,11.510169484815435,9.700476834812632,3.1727117981048587,11.461829128058652,5.601781524827881,5.129642085000098,0.4779890420615001
4.163688738221967,14.533971847231657,14.533971847223553,1.6461127759943628,8.623475435118984,5.690746071749499,10.669413547875203,2.479274574926796,8.138489137639692,14.533971847238776,6.036778703223998,0.7858537509883871
3.626501378319612,14.533971847231651,14.533971847223553,2.1682983117900725,6.56818376843096,9.28512593565382,12.37848616018144,5.581179610653102,9.248094998616091,11.80572330231267,7.593427688380947,0.5550420537655257
3.80353083834455,14.533971847231657,9.525651657427694,2.179841649456946,6.298370695548699,7.890520555154631,14.53397184721704,1.284380143102333,8.06752394723835,9.689910076240682,6.434325014867478,0.5227397353046237
1.338051490051988,14.533971847231657,14.53398222411148,3.059240575497824,1.022907832552987,5.852416235521195,11.42286853388526,1.360671095339146,4.402139442901003,14.53397184723532,4.678041076320917,0.8388859572539905
2.01027661467603,14.533971847231657,14.53397184722906,2.347803134506961,0.2382006147149576,5.569339896420198,12.16367330274475,6.129856628520908,7.456971038335057,14.53397184723532,8.967173634085688,1.5298732722236985
1.599835102552767,10.114145860485126,14.53397184722906,2.397195780817549,0.3939202898747387,1.4830430061511977,14.533971847234104,-0.0285015541267166,6.491971905397889,14.533971847235316,6.894752074541749,0.8793836373997536
2.9710985042140745,14.533971847227752,14.284779945124887,1.392717882920688,0.3820272130712319,1.517375098423556,10.152081793528415,1.0165250111613653,6.078759250381682,14.53397184723532,7.346675979972998,1.6780264518855714
