Amplitude_P7,Amplitude_P7.1,Amplitude_P7.2,Amplitude_P7.3,Amplitude_P7.4,Amplitude_P7.5,Amplitude_P7.6,Amplitude_P7.7,Amplitude_P7.8,Amplitude_P7.9,Amplitude_P7.10,Amplitude_P7
75544.13681282064,83527.03046685208,71273.13511774254,82485.42861024574,31167.67934146037,98394.88426661617,61539.61041346669,79980.3084764855,49916.86815464537,27610.721690559312,43084.80311724384,93367.69793324544
73875.24138201847,23731.48591965737,12181.210445578572,52690.249312073225,10335.99998888895,57914.31660458671,54682.70088738688,64716.5176690802,51052.6873131632,12175.969694021178,68505.5835148041,82733.8890400456
110523.35793712868,10338.07575815936,7118.438732976026,75087.41503925054,17153.721901373392,2966.9565745978493,45208.8406881757,35879.78572168681,11298.922270872808,11087.309297253698,20086.668763968974,62421.68659831281
97386.76909469512,2966.956574598479,9662.621627702834,42394.01947139155,16090.062308718356,13848.43239418472,16652.411251808324,120512.37078341463,11995.994049295852,2966.956574600086,17299.113675446748,121125.66024331252
111018.97421700116,11032.130789311876,10035.522444481943,18064.84761653739,3624.440762997309,11279.33765054616,10764.794650104674,141282.38540778667,12397.007248399124,13380.303589883011,18153.32678227264,112523.61136992388
143266.51325772936,2966.9565745995565,11036.42467955068,44205.637734128766,11056.49861495218,15540.3290245245,2966.8368111586287,39648.89557634307,12809.560798262382,28301.90054020578,2966.956574598767,146419.4516588198
129657.3363073061,2966.956574597909,2966.9565745935734,38625.47876712015,2966.956574594402,17898.452285413885,30577.527653551857,32904.02312954229,28435.79239310856,2966.9565746016187,62661.76204145891,146915.77532129208
116362.3774588168,2966.8925420439164,12757.863638270175,22209.957402366606,7593.350121150923,52775.422485709634,7015.2357461786105,42211.4419641295,2966.9565745976765,2966.9565745926043,10406.809749237727,139391.69667210407
122958.8010198939,2966.9565745973205,15973.43494397978,34156.84662059232,2975.2591964971925,11292.955586783144,7161.81506760334,20817.25127007973,5154.648272926536,11205.67840044446,115459.51643804852,140783.5935656036
130899.10169133409,2966.956574597769,12862.09656202131,83861.5859995125,15051.494178183742,51822.809847517965,2966.9565745984096,49736.27608135797,13151.83528500811,2966.9565745928053,126209.44523568092,142920.5143954261
95100.7786198424,2966.956574597013,2966.9565745985765,79822.09255604171,10880.76513058171,91498.41371935926,11284.458445266033,135799.1225426838,42190.07974341,11309.749493300336,124947.36103613512,141866.22456611146
102485.13812071356,2966.956574598648,19195.01049197448,17569.46252727333,31649.72637984609,112575.89942904234,10938.503830447762,120929.94847359536,28860.19693695312,2966.956574592784,106806.90005280392,144123.8866235335
97653.45075099604,10036.348220487402,16573.3460120312,13320.510007642164,21079.19374088046,61757.09955495839,54176.24115019334,111737.87170848392,47171.966012609824,5681.49064688159,87179.58306096033,144297.75243190437
107145.88266351268,2966.9565745960786,34570.776257428086,57438.54777281679,99353.50392201263,46632.30098662386,7138.591339520862,96487.80218914308,62820.255664984536,11924.945185013674,126792.26497099709,143736.1678049524
109847.47195467076,18222.49475764152,20385.5658041384,10887.935689591925,11712.241698971467,92448.96351700116,11238.123840190488,96284.4521726994,20066.637809589247,2966.956574603654,123495.32912944748,143103.30394549953
118327.4783174781,2966.956574608712,3025.394272139963,13948.104330544918,2966.71930505424,18461.08794486712,2966.956574598212,142626.8565571264,10889.916328942552,2966.956574594072,125089.7233727118,140603.4965317144
125391.87862933248,2966.956574586383,2966.956574597737,28311.47051722148,9237.1365240532,21039.40865246601,2966.956574598196,89321.71958830745,13282.731645598536,2966.9565745959617,122959.76158380124,140551.7000695334
89269.92034971813,2966.9565746093035,2966.956574597309,39054.08642660381,2966.956574599762,52129.70786666337,15642.955283010186,136277.47750984732,21597.70032455781,2966.9565746037715,116488.37692195868,146341.19491088207
137866.33506054195,2966.9565745948908,2966.9565745985897,9206.5586662796,7894.890473405406,2966.956574600142,2966.9565745970067,128200.97005910722,14179.169279106389,2966.9565745938844,103807.7272338052,146241.48169143707
114582.43632792692,5684.96427918478,10027.850157810868,21838.61212403978,17050.608370410104,25588.7315292112,15617.429460544025,111042.73757810936,14588.491146877706,2966.9565745959617,32394.843948625487,142955.19710822793
77859.8205122044,2966.956574587835,5877.907090843743,11224.687348817211,54766.84869245093,10092.271933119682,99484.08021358574,131525.20059731157,14831.06459823696,5330.437175536089,49372.163300124834,147970.69347757607
120414.92481335308,2966.9565745984123,15040.575273841698,11958.54401009296,15671.224848671189,21156.73401942656,2966.956574598688,130417.22641983224,22488.6993458446,8260.087208245977,28746.689277080284,138861.17430148603
27325.292765135124,2966.9565746056974,2966.956574600623,25158.43349617819,2966.9565745964283,46883.240286795066,15439.704080451253,131263.7820948962,12698.865819036148,12610.356848908588,31336.50664443165,141822.12037778468
69693.96722831299,2966.9565746080184,10178.973740677013,11233.710465162436,2966.956574595874,81532.21759967439,2966.956574597018,132140.61550032266,57367.82866060445,2966.9565745968343,59526.16872922112,144001.02323128434
32967.20729131174,5251.734022075545,2966.956574597795,30692.00748533293,56278.97165310774,12809.37354008781,73960.80752075322,121871.74099943934,57859.89310889298,2966.956574603798,107480.67849858236,146888.9430517803
121373.70093918809,13930.156581189847,2966.956574598256,18393.541948834703,9988.080563766944,9838.320047876416,46062.960853305325,135813.67997945097,38578.95210237408,2966.9565745914338,120680.6025353097,146150.9239679855
