Amplitude_P5,Amplitude_P5.1,Amplitude_P5.2,Amplitude_P5.3,Amplitude_P5.4,Amplitude_P5.5,Amplitude_P5.6,Amplitude_P5.7,Amplitude_P5.8,Amplitude_P5.9,Amplitude_P5.10,Amplitude_P5
45455.21960080543,54171.20347453714,45184.36938524358,55554.99075718397,11477.986439862712,65902.72609920723,32702.819626484204,52712.267815817,28736.910125501778,11067.002650431476,21450.34367330574,67533.94900806899
44354.95914084312,9956.600736498602,3721.794534480799,27733.61413956456,3286.9299548473555,26163.53434074599,31503.459651253725,37184.33006361871,27733.84964002458,4029.6900437417175,35598.4145726824,50135.37726812858
84596.07211423689,3280.84874090952,2698.295935972152,41281.78253059055,5914.598270487283,2488.4249578526205,23916.094422402817,17221.092426890973,3528.929491172845,3477.9407356833613,7572.503904259042,34364.418786035414
60968.49156321834,2488.424957852628,3144.3330315940507,22259.33398540826,5708.988351649864,4771.949116660524,5382.784747015333,92549.9293769205,3777.2381421668497,2488.424957852654,5731.483107479794,90412.73199828458
78858.49619178666,3461.746289020991,3278.1767825560646,6756.2782565486095,2496.8483253427307,3484.427596282173,3400.321523319099,115240.3122528426,3940.0402790134617,4424.370187117175,6511.80566469412,88387.16145603069
117781.18944478384,2488.424957852639,3464.854759039532,23387.09881357695,3469.223651716121,5359.540787708427,2488.2893976233795,11599.50841881898,4149.814370052285,11496.779481959664,2488.4249578526124,126407.53538286316
100579.22896103228,2488.424957852572,2488.424957852515,18854.4701496016,2488.424957852534,6359.548212257579,12520.667547212715,11001.99836931208,12128.6729618694,2488.424957852624,36894.3633008608,126063.46801494186
86939.41541205601,2488.35247879777,3854.4290817383776,8892.10211409772,2992.7155955821463,28114.839621931467,2757.248767871991,20013.88791752332,2488.4249578526124,2488.4249578523595,3141.291683170912,114962.20255556876
89965.61213947096,2488.424957852577,4629.531717555815,15767.43436352326,2487.443512999415,3522.5795895317856,2772.697784734845,8281.229015423389,2589.725248428688,3507.581446992272,84073.2740515383,117934.3051572756
103109.89445198436,2488.424957852583,4127.684227288453,51278.129285818366,4995.3314892715125,27230.348700206665,2488.4249578526337,27750.24291720082,3909.762166607986,2488.4249578523645,101035.29317814758,121309.49776922926
63387.30797228887,2488.4249578525664,2488.424957852624,48454.5511749287,3416.9271362074783,53259.86300722711,3527.0864813679177,112597.0850723677,18702.534486108696,3531.2598294306845,100463.02036795326,119277.81083868518
69830.46296514831,2488.424957852634,7149.332764620636,6334.913762416975,13945.098923220725,84047.91748749677,3483.127556444434,90443.89897257763,11301.515471634742,2488.4249578524123,81413.56485794096,122354.90928876316
66100.10671848198,3235.0771774253417,5775.642637117024,4082.98845770209,7995.592317034001,36387.84467224132,24839.26610927819,79734.57178657412,24656.37871553849,2608.0238089160007,60346.43142449688,120880.41511979573
79989.98585339244,2488.424957852564,16654.532289714232,26718.186523803648,68024.21136097696,20305.29851281312,2756.5239535530645,63931.69756888793,37073.85209640598,3680.9290583481934,101023.61232860749,121388.08700704176
82639.99797262844,6081.008386356959,7624.942061087161,3431.035367498049,3619.789995284869,57767.81343841804,3511.423260933492,59376.45634107259,7664.473931210253,2488.4249578528293,95968.18547047015,123311.37664978392
92598.64153706368,2488.42495785292,2486.5323920085093,4454.1567385731605,2488.156397243509,6615.747861256458,2488.4249578526137,119516.82875183888,3578.412741730369,2488.424957852324,97086.79483776363,117194.08878598794
98568.93640723558,2488.4249578522754,2488.4249578525864,11922.457458077564,3127.724607993784,7100.307245969446,2488.4249578526064,56408.452836744014,3864.675270491493,2488.424957852453,96021.21092436036,115904.76745275638
59874.79541592546,2488.424957852876,2488.424957852584,19350.59563604075,2488.4249578520985,25682.17086380408,5322.054492862172,109981.63881841127,8318.440559550732,2488.424957852698,86073.86787053283,124910.03562895404
112939.5731119976,2488.4249578524987,2488.424957852621,3002.3425336256832,2858.307199243336,2488.424957852479,2488.4249578525614,101329.72188970016,4609.4053516976,2488.4249578523923,70697.84837141787,124931.62437751004
85287.57908956251,2631.9269740479785,3239.1401495983628,8760.8788000145,5100.630535348576,8332.417753168396,5378.985238347821,79445.93498898594,5013.719249745172,2488.424957852453,14761.392918792566,120996.61776146246
53313.770968342265,2488.424957852326,2633.068525549001,3449.817084003985,28160.17647419013,3087.205626697036,70763.66360416076,103584.35375031922,4850.987984225413,2626.5688492312847,22636.96618292622,126203.3886713962
92047.68523286044,2488.424957852601,4363.068946675188,3516.7722485960903,4005.48129110697,8464.30372658732,2488.424957852633,107228.40310093446,9060.17121083953,2929.2516984676763,11611.564768632015,117840.89601738311
11289.16616851205,2488.42495785279,2488.4249578526355,10696.322936788123,2488.424957852543,20629.07038302473,5285.637037579892,105773.93417131188,3988.825021754727,4153.711620797646,12855.146442804747,120640.88926176148
36119.57474516536,2488.424957852835,3236.9268329677734,3489.9266149356063,2488.424957852534,58639.07344759903,2488.4249578525632,109443.7264647176,28046.014806871044,2488.4249578527097,35406.620237446776,123000.84689432562
14773.854568697188,2582.6711903927185,2488.424957852602,9783.66098168352,31898.83389453599,4122.335180568768,45323.28918179381,96955.1931376234,33295.15596846504,2488.4249578528484,82381.49235055939,128057.36348285413
93059.4498356144,4470.277231234451,2488.4249578526155,5737.502761733813,3308.284882776283,3376.919622534274,23720.86162892345,111681.41031832226,12375.383833048678,2488.424957852313,90901.65128445944,124327.60165920416
62657.64897971165,3569.650275695842,2488.424957852588,40408.914570260255,20219.00162259197,3490.3711999041216,8885.988089159348,121819.73787224606,9366.4734962398,2488.424957852172,18026.71204252587,125248.5567815854
106962.69507999944,2488.424957852578,2488.424957852619,9781.854260281782,15726.35326064028,2488.424957852595,3511.228650382834,110510.8698471494,5005.858249614679,2488.424957852397,19917.44161944504,124801.52838204088
86753.27776346428,3406.8330095986576,2488.4249578526496,27320.543261936647,33809.340025779646,5191.694731153894,6140.631970562709,110115.52742276563,15394.030943368532,2488.424957852208,43787.471258047226,121753.39986006872
105904.70212152874,3170.0618069149227,2560.538692540096,19249.20667879673,52784.42729974759,7478.336045807939,6397.997983564809,77973.1871174805,18302.568181608123,2488.4249578529684,3396.74502089148,126768.67503312149
129137.44929615602,2488.4249578514414,2488.4249578525737,3654.4351671496265,37815.79522433588,37587.54315972909,3386.797709778383,98846.52186925188,8574.67348106338,2488.424957852408,5809.483771299405,133310.02772550753
106496.2099393018,2488.424957852479,2731.809642883798,22349.31662548253,20626.448773380067,66656.09545431868,15339.220060941529,119158.62481218952,3984.327742652964,2895.010348438297,44058.26918272504,126992.26803418992
100073.67078445204,2488.424957853458,3068.884122628427,60347.39959329565,2703.5544340907704,37285.48745279961,2488.4249578525546,100407.56295331074,14663.708066055182,2488.424957852585,19314.106709393585,132979.39351105853
112132.66294394455,2487.3856072038348,3058.321457564672,106026.28567425108,20686.53550702905,25835.35045412195,2844.361633765686,110383.44547467252,4181.259860338892,2488.4249578524127,25086.046519603704,127396.6364718438
114258.428658487,2488.2411435567883,2488.424957852012,87098.79334300285,20518.393426659128,17075.72031191371,3351.059201037901,108501.08766319316,4278.953599472213,7610.241144741504,19986.28752172425,125248.63725226947
115608.64844425276,2488.424957852162,2488.424957852542,97498.80658117164,5576.658669163638,51646.14370387769,3098.692371974764,92672.337589583,6820.540027003804,2488.424957852604,15547.655900649444,122205.34945756204
110568.06630769189,2488.4249578526533,2488.424957852763,77709.80106657255,7366.473044488133,58550.82635842084,15349.918305058589,31335.02651865685,35514.23270236387,3927.326446554077,52517.794409763694,129148.88887981056
112474.00636554652,2488.4249578521176,3536.9929654753114,64384.79377544223,79736.06607359876,37756.42568474025,2488.4249578527074,108691.52351501604,14968.911623262937,3508.4448685167163,25973.75889717848,134349.2000092872
123455.63962919622,2488.424957852269,2488.0477728466785,69828.46923223656,92037.72815529672,73547.69246185005,3334.073076508705,113012.16146571728,30222.857069259742,2488.424957852513,49820.61327821186,123189.433384545
118439.4406560376,2488.4249578525337,2488.424957852746,90795.04639492655,123459.5418746532,51449.38606414016,3095.125141444571,103422.97444899604,7376.816644612303,2488.424957852542,3647.008915434289,121098.71096552716
129393.36778533467,3217.556623396079,2488.424957852468,78891.70128441334,131102.79587600697,104200.77203267765,2488.4249578526355,106226.61207260052,16893.61131350371,2488.4249578523845,23800.131757142008,124973.58160816049
120459.31707135082,2488.424957852467,2684.721918209934,101486.43574898122,126963.986230147,112229.60840035476,3458.5530119737405,116107.27320647832,27508.52606105519,2488.424957852721,15844.037902391206,125589.87811881768
118873.1756210662,2488.424957852827,2488.4249578526583,83003.34651432386,127431.64251785164,116626.64195364476,3050.1641861804505,117544.46616610316,67519.44278603385,2488.424957852465,47427.71511118925,116779.09589409716
123793.02545854064,2488.424957852446,2488.424957852557,80898.54151998821,126601.65309184662,108667.94438573452,3072.119678878584,92684.34752276816,64318.220502747936,2488.424957852817,23310.62653685521,126194.79853449544
109294.9005276333,2488.4249578524227,2488.424957852542,94915.03128205678,120480.8025525115,98103.45193376052,2488.4249578541235,106384.73364048824,49797.3920516417,2488.424957852296,24965.62237488057,122266.93562047428
112480.10368773878,2817.969820657308,3097.094090369652,88885.6073598545,127811.15314628428,82678.60774723683,2859.312110395744,25514.23779748997,5052.200479991599,2874.769468743666,19019.6621398376,122427.4499215122
113366.64253243036,2488.4249578526064,2488.4249578525933,89175.14115073127,111707.26260505924,35680.620218121425,4086.1098578690994,31040.010590183498,12282.98071201181,2506.064521595818,49263.41347401016,126920.08499094844
121106.955028976,2488.4249578522445,3498.057977723661,59142.88242482771,126760.10024357129,57683.07985709489,2488.4249578524127,53633.96375533656,26553.564406756657,3720.6211950006486,60929.68302842495,117459.79066193814
110386.66012795288,2488.4249578526064,2488.424957852372,99536.78468783673,128711.72231871165,43662.25130295982,2488.424957852772,18401.613699541624,74424.90801898217,28315.38254494868,68997.40501687166,127262.46929734651
114500.21714949473,2488.4249578525614,2488.4249578525782,43018.09492077606,129681.01287925243,25969.530793828544,2488.424957852682,24733.49205194636,41024.39808281113,4572.561476705924,77161.80850744806,121601.17791223575
123287.76970685169,2488.4249578526064,2488.424957852527,28033.2102192049,120949.96208452304,75346.26160373127,2488.5770581207075,4664.816106786672,75285.45622066878,3613.817648874706,73296.33426775348,122133.0906629152
113900.06516822697,2488.4249578526064,2488.4249578526665,36858.134628347965,131442.32625987873,44663.57906836897,3545.7018513778858,19379.99009221503,9763.184917208975,3293.156989894246,105919.74691122764,122345.22867956186
113212.12779985552,2488.4249578523627,2489.1772054078983,48528.73378893128,128102.14213603504,87075.4296609679,2488.424957852567,15621.65328677776,45911.275299420486,3665.613832492322,94361.35536100692,125096.60104363345
118048.54263993056,2488.4249578526064,2488.424957852631,111453.81187995223,120036.7489500598,108209.82184212263,2488.424957852612,3788.212873002322,11697.47448897794,3447.981073529884,51970.2432641486,128296.22277016574
112729.54285284605,2488.4249578525905,2488.4249578524946,127955.53199880585,122697.1377791298,80648.2580456553,2796.746409547637,2708.340501298794,49678.29013206213,2488.4249578520967,116456.44191269593,116831.36518405552
118983.88124714963,2488.424957852279,2488.4249578525464,129642.02761234478,123914.95279220818,111046.70567420567,2488.42495785262,65249.082260660274,4054.066582817161,2488.4249578531867,41793.68818823997,125425.95464464877
122966.06295170814,3325.835933289356,2488.4249578525987,111616.52789461392,124442.56475238616,98569.49689835566,2488.9590077750963,71228.95748131801,6717.140359276206,2488.424957851885,18918.54292733655,119274.39884315604
104825.01062246547,2488.424957852216,2488.424957852631,122938.21765925908,126783.26784711442,105268.69564663146,3520.198139728031,96238.74276423913,15927.092855933104,2488.049027563525,11158.679421169732,109733.34351881892
99021.65493060162,2488.4249578528224,2488.424957852424,112165.25197575046,130407.92800971027,119271.73521394326,3375.186738266268,15013.869189712295,3088.012015651638,3317.189587370105,20598.82469004247,120021.88234894922
127350.3188824336,2488.4249578528324,23432.20643966647,123027.68332058418,119277.5959507145,112295.27965025124,2488.4249578526565,65955.67836387451,13895.542651354912,2739.5136167599985,8418.837611320978,123616.27312965856
112907.33336319224,2488.424957852546,2488.424957852624,121224.27709460202,127525.19083475084,107875.0668101516,3416.970945247492,12406.083877990592,3398.9823763713,2488.424957852623,24322.67058091476,127759.53775267134
114506.7914713846,2488.424957852504,2488.4249578527715,123139.2995776562,127269.16624688452,113095.416890239,2488.4249578526105,6239.348422497917,3638.8489072980574,3146.2789567625214,36040.9565608233,121831.40843963384
114313.19054335207,2488.424957852544,2488.424957852534,120449.22275486925,127885.28424340746,105071.82132048244,2488.424957852558,6848.976276916373,5013.442440964194,18625.11455078369,33919.64577702074,120899.73647653023
120315.75152398636,2488.424957852681,2488.4249578525983,108800.69548565304,123539.29766131984,84254.6965567603,10597.080621031948,3096.2953707629945,5011.221939013273,8296.033927903885,56279.80356444308,120864.71352570131
121828.31026992672,2488.424957852494,2488.424957852604,112595.846974699,130694.23808538256,66859.87590302096,5334.870619478285,2510.783106370208,20161.829599229142,2472.1217785529184,60312.34281664521,124453.10889931794
108870.706263711,2488.4249578522067,2488.4249578526046,107449.96722729543,128053.5775196343,115477.5546070717,3914.614838938898,4812.594682034949,2605.349043875058,2939.201192254553,32169.682429776145,111170.39604460583
101685.73246542044,2488.4249578526183,2527.7602329213896,83435.94572713505,128428.5586642814,119327.17685870708,58523.56794659548,10962.930499003754,20190.280870541133,2488.4249578523804,79088.69085800568,116124.09478466849
109896.17228237784,2488.424957852716,2488.424957852644,76718.27833473387,124569.88940082006,115597.87840018596,43850.87309842005,7602.887301004058,2764.028520210345,2488.4249578525937,63121.94020829573,115999.01448074222
123113.99086028336,2488.4249578524245,13383.50892454963,98969.96130875156,122166.26521614852,120251.58742206616,3474.348927059942,18585.03455227323,3562.6415526952887,3316.587976445694,56235.02916690061,118449.90612195202
123644.5605404495,2488.424957852375,3650.475817227885,49181.29279735412,118988.20663711448,117186.94550547143,4143.97850102436,13061.472434546456,46215.98662220339,2569.8029594964614,47983.69902223488,118265.5806623112
79254.46735180487,2488.4249578525696,3525.923118351936,88227.34836618394,129319.76898671244,86312.15967346905,6324.097944012564,11224.834853719369,5839.415318552654,2741.0132040453445,81436.73146281474,120208.86486005288
124691.2635134378,2488.424957852919,11617.227405626303,111436.69740104691,124487.81055803756,99012.80307648946,3269.5818417313,35011.64865118296,7076.187676523195,16368.697329263545,66756.25192183186,120951.14606765096
109798.95730551868,2488.424957851357,16912.892781604965,97364.9810085255,129230.31325382373,112161.89044303545,2488.424957852907,17618.733175882535,7788.36054747201,4550.571948758621,72536.13403666369,120990.10136649484
85138.10494926905,2488.4249578518666,3361.5966805873154,97033.84379018098,125315.70920975396,102531.97165874764,2488.424957852108,34215.86113715987,6095.250729821558,2487.82561806306,54634.178316625366,124526.86824607904
117247.55800832658,2488.42495785262,4912.128482428988,97941.89879609796,125591.73795897016,112031.85540183692,4563.372092064569,30255.353540546705,5518.533208585788,2488.319348725556,37541.02287001302,121601.45451875584
106962.47505673752,2488.424957852828,3864.276105725392,79287.12828667826,130106.48013529729,115549.89080181305,2510.60610807227,5567.991137542497,29730.123525157986,2616.2998631508744,31999.82625575056,126617.04335647877
99140.4653094462,2488.424957852047,3208.1261431392604,95298.46634158288,123015.15411810724,108845.54109984972,3432.426031750186,15655.978319885977,3018.2658982322987,45859.12281129554,9450.723750748675,127414.24530718384
117434.28277376117,2488.4249578518666,2488.424957852648,56151.77473753306,122408.04940053503,83930.7535448772,60507.83522660151,47771.08252258034,15304.212013592523,9996.323971215512,64536.2160370426,124427.49150711234
110907.727004697,2488.424957852619,5230.682215074534,6680.375966345513,127716.66215370146,13524.164338087934,8877.764325704171,3888.1836814943726,19094.397741503464,3419.281555922581,21232.424283825032,124654.0557483138
89068.33617242916,2488.4249578531662,8268.043989677162,8959.313650213984,125739.43402954856,73501.02361445416,6170.47172648869,13055.098036258982,99827.5078378632,2488.42495785216,102098.939453718,127017.48590912276
121028.2988716381,2488.424957852298,3711.25643695048,31953.23452957816,127959.90370456986,57026.00611822231,2491.044941241529,47872.25401058543,53531.28948267273,8145.096076459709,12694.74047519185,124670.10355654683
131577.11954718933,2488.4249578518748,2488.4249578525264,59311.63173218274,128086.8434898618,3162.550999257898,13989.848055473503,116267.5570031016,24025.371407421888,2488.424957853112,5073.455275176741,128906.9738120122
124658.90618219248,2488.4249578524687,2488.424957852266,49219.401050560846,122818.7152302749,44409.14394539968,2488.424957852581,119012.7368883359,59062.40445063299,3439.9663770487787,6371.088973262534,125907.9787761901
131244.84196754798,2488.424957852555,3567.6096476932694,52478.605058487,132523.49365882523,48399.08916638885,2671.0126381702294,110242.61084044092,64321.8053917234,3655.760872585095,9650.95087954332,127469.53945067068
129580.88115608408,2488.4249578525296,2488.4249578526305,15509.592208482982,130256.95457615664,3846.129971761943,2879.6296364448244,127083.91905685623,83813.85330511315,4311.33517170253,12136.55815734832,126067.07533364932
124775.561978303,2488.4249578524696,3550.006646642039,50855.43088262087,127016.2062737702,57965.43898150367,3748.136944915391,116827.48394690148,67705.59756586452,2524.862271027447,68496.00645779839,127291.58218596425
121812.0566498896,2488.4249578525296,3129.0375407722686,92677.41061702809,131358.7633013525,56100.13737650678,2488.4249578526315,131154.93353590782,102847.67321174988,3644.1012925329446,7559.363146059572,126369.53572431386
