Rise-Time_P7,Rise-Time_P7.1,Rise-Time_P7.2,Rise-Time_P7.3,Rise-Time_P7.4,Rise-Time_P7.5,Rise-Time_P7.6,Rise-Time_P7.7,Rise-Time_P7.8,Rise-Time_P7.9,Rise-Time_P7.10,Rise-Time_P7
112403.09531411936,34199.08062164779,81619.43781971284,74276.89760586884,41966.18534455734,107170.11230918697,60957.77631311778,99154.38980302912,53182.72958601188,30673.54060193113,76232.76700010519,104905.290864508
93934.59656793268,24194.20244337232,12422.151387109336,55377.88902458342,13502.979315163468,80605.60780507041,52657.00612755126,88624.00718527466,44460.69730027516,12911.853740571432,40529.94176025649,54529.47519451618
103442.3058378448,10561.335794735936,10284.053867232113,75560.12043186654,15048.94962257241,3844.42997609308,50630.96873169422,45017.43257299249,12551.995001082363,9775.872218080069,11778.305936810992,67287.39892063293
114859.01480891032,3844.4299757716335,6216.434041896445,42201.20288727809,12775.125556968844,11186.679206277213,20380.89221449149,144015.98672022676,15405.556459193192,3844.429973911362,17599.595144824038,121734.87619629849
100604.27918769517,10526.166698698878,11255.314248147934,18179.04849118629,4239.286225181402,7954.856191452725,11081.797182733591,122363.489697862,17442.788850373563,19347.43649150985,14598.360934230976,117168.11317095449
139246.4994663112,3844.429976476494,10749.38080136858,32971.243292231615,5055.286540497781,15943.508176867865,3844.368763582541,57598.14804265847,11559.308551166552,29032.17290568053,3844.429976393839,140206.36152310105
141104.61402218012,3844.4299764765033,3844.429976219604,40684.78861434239,3844.429976248051,17415.855436938207,40773.709677930645,44754.39950686814,44388.307174745554,3844.429975946157,65619.75235470648,138134.43997297855
122178.04373471548,3844.4279056969294,13180.5365774221,26032.69500632888,8363.62190790521,54172.4540643015,10564.11889199118,27204.719740529803,3844.429976335041,3844.429975946821,14078.47008940092,133853.2208952744
110935.2843742166,3844.4299764960447,13922.834556840387,41040.27381211165,3852.800412587527,11856.627138210097,8426.226598776115,17682.733890321986,6641.896711713264,8860.033810658322,119379.47430359136,131892.30384109973
115549.81501324054,3844.4299764961343,10865.350235642789,77810.66993105713,18550.579319705696,44080.27826629801,3844.4299764162033,30832.64363422578,28007.916008020773,3844.429976723826,137783.19162133356,136874.03196099974
