Frequency (Hz),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
0.0,0.7515208855935609,5.552396621635006,13.092861607307858,184.8982726896103,2.0012151150179536,4.895713067706568,11.968729015358557,168.22926285057127,148340.45658791924,210133.32347206672,9.256339502298772,128.42055394657163,1.0803880629350793,4.146022714354048,13.872355211779883,213.14123708352395,8.561860143832517,31.71610314021252,13.673912442894563,208.55645458754256,0.7308316462786447,2.488147435047209,11.872668184839169,161.97160846922822
0.004,0.6791252705565543,6.307797331178135,12.49450929593808,162.10762649235392,1.041632394847754,5.790953080938839,12.474887364301498,162.0622882897523,114898.7866916252,258745.74363003252,11.881261158278312,152.71067419277594,0.9901246352297176,5.352583888893635,12.451095340037083,161.4746008605136,6.214500039807883,39.11393592678546,12.466947359395188,161.70254073796642,0.6511153838866662,2.6062201585666123,12.4406899138901,162.13819793972803
0.008,0.7089640560100726,6.251014641837256,12.501865270901032,162.33338065623653,1.393010739203968,5.847174170219764,12.316813853294036,159.44991905807234,101917.66054041528,228849.93700251877,11.92834616332426,154.42712692620546,1.0320683893160976,5.350046643113822,12.462995018674802,161.8695324145927,7.334271850009627,38.68227851723361,12.470979241860954,162.07497839865982,0.5147034473669976,2.2449582639654064,12.4589317117875,162.85924178317276
0.012,0.6609389296847586,6.445890380123884,12.498819900328913,162.21886717365655,1.2609757330476852,6.28446613642891,12.427124946969398,161.06167884558025,126816.13600437422,399209.4572205806,12.690488037515175,173.48127733891715,0.9243654757222493,5.658963689577344,12.496971203138234,162.66417017289788,6.514016806166457,40.23910009646219,12.49576822902105,162.53515806243144,0.4311106203739104,2.401105137636721,12.50098090114902,162.9837350515548
0.016,0.6350568712381628,6.473953409493574,12.49477551345952,162.0946582208926,1.056725280431688,6.170407754466807,12.455205553679525,161.60164679656845,119256.89312061745,428262.2522223341,12.334679591728056,159.7563906882737,0.8907133098364775,6.079171885167401,12.488103709680008,162.13649424283912,6.1591057783445216,42.71614915749629,12.479420943982603,161.87579901630227,0.5281993402700378,2.658744824726877,12.48668109678322,162.81886283317056
0.02,0.6804315056665357,6.436941135438657,12.496963838117583,162.17029340290418,1.1129771733954967,6.044275208808044,12.44793555980841,161.47881292607372,129175.3061195854,392555.6076923594,12.280663927982332,159.3342079500659,0.963237007070775,5.991217039006341,12.48585306097017,162.1534299527039,6.877023358989571,41.90584361998259,12.485859627798902,162.1814666152869,0.5561665771307103,2.6557440988302,12.445693896621473,161.97433611466573
0.024,0.6754430685987145,6.422749968637105,12.491708834475256,162.0244085095768,1.280317527344404,6.074060464983297,12.45466869955383,161.96728888523356,148968.38878233786,387635.5644469694,12.012408082746049,155.32503558326,0.9896475725697934,5.998535068651962,12.465427284628763,161.6638377185349,7.044019560290852,43.61901483728453,12.463382452685078,161.57073056459186,0.4949905292801462,2.4640412405377408,12.446355654129787,161.60478732515958
0.028,0.7524887391562337,6.3514752147890245,12.50317962756759,162.38460554754903,1.4322447474142996,5.808917585937969,12.457931353096653,162.57399218414025,181987.3475318468,367648.40848934656,11.71942375188451,150.1171931761447,1.22666958328986,5.67619020683573,12.466205608673413,162.35594294905246,8.458453785770615,40.46132748480516,12.482942865601787,162.69490380541282,0.541734021117294,2.532795714448214,12.46904254024293,162.32657233112013
0.032,0.7429185486869755,6.390934984387832,12.496267765130131,162.20025911075334,1.3085809917529492,5.856430000450682,12.41504146292144,161.1483313943312,154664.43010665395,368910.6497054638,11.904576959433102,152.938462053145,1.1969825350123244,5.767158788187361,12.433981254448408,161.39942562846431,8.126424228571224,41.546414555588086,12.44287917816503,161.5051437663258,0.514861454150696,2.5122710451809174,12.456589451955107,161.9514303568598
0.036000000000000004,0.7374024651473483,6.365450215299116,12.497701649050967,162.2549598057052,1.2880359576231117,5.77761380865658,12.427834085805586,161.5786216398937,145263.23893448018,344121.7195657029,11.881393936855376,153.09884013761584,1.1926431411837835,5.668758601640043,12.42871533362345,161.5015749173613,8.101280602647046,40.76057542359521,12.44264644683578,161.66190814887705,0.4701121530849691,2.4467900405347773,12.471572188793678,162.19131631290873
