Frequency (Hz),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
0.0,0.8811366864372377,4.972971406394503,12.16708163621782,161.789694500186,2.080146753593426,5.335024489862127,14.37335719531851,241.24321730704727,271236.07791085547,163706.3336242636,1.2472034546966857,4.1572705197022,1.3562208598544665,2.714428415713838,11.434237664580497,150.6987564705041,9.801812633563388,21.725525532964262,11.831035487104923,159.03404751291458,0.7241570341355008,1.6731057504470344,9.000632943640204,95.75024135671607
0.004,0.6220915493387825,5.5236903970362965,11.955298775024623,148.35343843011955,2.7042285637985453,7.1800376881004295,11.347528328695509,141.0214080997221,19887.356281830023,47224.73660441684,3.1002306661487964,8.938691688827982,0.8474280190127503,3.4318187530450737,12.031428796759071,153.43615760554553,6.559356815646739,28.278873292229285,11.932546357507448,149.91442075996585,0.3046129368769903,1.040856334530669,11.33451772007611,140.83441783363804
0.008,0.7030636275736106,5.453870631144156,11.916110610097016,147.4689379424641,2.691815500334834,4.336085004721221,11.284571320168412,165.19050525594693,6813.357559611952,8817.014536346269,8.471550428458652,93.45465533017762,0.9418305658108592,2.65203855418836,12.073386248775504,164.45395979172346,7.978925421542833,21.849805344550223,12.223095108432194,168.6913871490606,0.509296913844078,1.8102457037128132,11.913424257047396,156.6881681449247
0.012,0.4389368610467256,4.677167984145998,14.650240395076455,223.53712286674744,1.1266481896685032,2.5461113381797453,13.469960758911228,205.08948081071404,2732.881841495772,5047.544873272597,10.764220185578475,147.60447766084073,0.550898345067622,2.642534787008915,14.607317434936412,225.23111863862667,4.045177909761732,16.630747761176412,14.35088108632521,220.3230912177168,0.3152640493926825,1.2477895420025948,14.34067789104303,218.06733637162105
0.016,0.6516818445447999,5.5545740595269,11.942853060643394,148.0926068263205,2.359154026324748,4.6788175677429855,9.335092735848855,104.00100379299629,1440.0165947907717,4828.647469771073,11.587212537932963,146.45075036639972,0.7180840745959971,2.9403179939551163,11.704933532069518,145.8936000046163,5.220253254377967,19.52660914560408,11.632275939606595,143.87573069690637,0.4721291111932116,2.101525753150283,11.768022718141165,144.92173006996904
0.02,0.5494289147100004,5.513781554304128,11.927389503572677,147.5603624850334,0.892185894542594,4.785381493763289,11.872618704820525,147.43301324728594,691.9492973579755,4143.01454407522,11.90998760989882,147.7824935332226,0.4072568973673863,2.6079151045694937,12.04188814508603,152.26915796341487,2.7218727640253326,17.02757444807279,12.082164661010694,153.07670664919792,0.4247979466876218,2.447979941633429,11.97069706020167,149.39249103629763
0.024,0.3719314163649292,4.570519625362935,14.663088499860624,223.9075853734477,0.6641206611668303,4.292216307173995,14.387624750927388,216.83524850774532,531.7766820542415,4074.204710737969,14.763018657651765,228.17583847607105,0.2566508079738599,2.150268819284056,14.653885054712124,224.02965942012463,1.6261175830253458,13.639239649197547,14.65724276152586,223.98529655184348,0.2616796589401571,2.144285441886098,14.681513097256104,224.77153728751165
0.028,0.5579717366001377,5.593785540423897,11.925963073219526,147.5320363331545,1.0061223416468723,5.005322497768476,11.790318346744035,146.1883248146465,3452.153438181451,8787.42427691594,4.451621057935939,29.567452604271764,0.3939288084990732,2.785252464021029,11.848011762315974,145.8089945932119,2.957985219451164,18.240221243195556,11.8385052836873,146.29407903448353,0.4310104208130719,2.912493342408472,11.934554435563632,148.7371153750256
0.032,0.541071846686788,5.412431056127335,11.93361596252248,147.72896298313842,0.8144306847365654,4.9135095500221375,11.880353513754873,147.20309598413013,7251.090020234323,7412.187245488398,1.577896871300262,3.6461461441538177,0.3616681665524594,2.094951335815129,11.949467016287931,148.87747010182198,2.913745476625488,16.26706786865476,11.978521465034596,150.10162140577262,0.4780819399101818,2.878527091585691,11.986906926556092,149.61657573360975
0.036000000000000004,0.6137900430828424,5.4900492572563895,11.920250317516816,147.45129055573844,1.0298243952253054,4.421946830606402,11.849620657124042,149.8943192705653,6607.630348376109,8644.930401159803,4.217929745844181,31.814053363847894,0.5455983837566202,2.414638662018989,11.692157477050948,144.47628002521495,4.404174737200798,19.953153704296984,11.778838385428461,145.83771833320588,0.5971577895953677,2.828305758244219,11.858867867400669,148.064896281375
0.04,0.6865082394788967,5.567667458385444,11.906884672511152,147.17361812833846,1.2452181057140457,3.9303841111906657,11.818887800493211,152.58554255700045,5964.170676517896,9877.673556831209,6.857962620388101,59.98196058354197,0.729528600960781,2.734325988222849,11.434847937813966,140.0750899486079,5.894603997776109,23.639239539939208,11.579155305822324,141.57381526063912,0.7162336392805537,2.7780844249027465,11.730828808245246,146.51321682914028
0.044,0.6010517063446866,5.597180702509962,11.920271100501637,147.4091999742926,1.1357117961834031,4.017894697986308,11.589367434878003,144.40251715318854,1904.8773827832608,7482.762476550034,11.538657977542696,141.22303093156108,0.5635567858412202,3.305412019660109,11.909723778574117,148.1545044181963,4.713437800041929,26.492887423889968,11.881249587165064,146.99273582660055,0.7153763851092285,2.7941996356211587,11.699096399535229,144.33840326543353
0.048,0.4580856514416751,4.484710930301537,14.67254205634645,224.4499799035738,0.9429954370477952,2.8179050360440776,14.263532620006917,229.87342848888272,1419.4188319948048,5545.3257558162895,14.684934807336836,234.86241533730924,0.6861974387594734,2.728253054320297,14.29157902169484,219.8224494584181,5.106478059750456,20.87074459393125,14.329698457523826,220.38342582108655,0.6682782959538911,2.368134683374016,14.068834341754046,213.24055127096096
0.052000000000000005,0.5107629519926836,5.094755972832744,13.300405235748489,186.01766455020817,1.0290551507817836,4.06788457439815,13.100834855216021,189.98614743309946,1880.0369993325428,7921.992776002553,13.067792220158001,187.52489566692077,0.733537091331102,3.188239397154545,13.114521651672153,185.38511758929764,4.8503354742954645,23.931335886710116,13.125214515187228,184.45432916681068,0.6518154938392974,2.8564792172971387,13.013633594592537,181.43478042426747
0.056,0.5634402525436921,5.704801015363952,11.92826841515053,147.58534919684257,1.1151148645157718,5.317864112752222,11.938137090425128,150.0988663773162,2340.655166670281,10298.659796188816,11.450649632979166,140.18737599653232,0.7808767439027307,3.6482257399887934,11.937464281649463,150.9477857201772,4.594192888840472,26.991927179488982,11.920730572850632,148.5252325125348,0.6353526917247037,3.344823751220262,11.95843284743103,149.62900957757398
0.06,0.4628633911555058,4.7464470411355055,14.638130058824265,223.1776218642469,1.0796341946232897,4.770383194255728,14.515347016915475,220.84410069646404,8234.80036215528,13020.24252708532,12.9286453359945,203.6464732300165,0.7536986327325548,2.7324197885910344,14.171179718199184,213.09690276681889,5.018747723635188,20.917372961241547,14.374959699069382,217.69238892448135,0.4854854703851097,2.960308988622012,14.59987153948447,222.4509367010663
0.064,0.7630912121201522,5.791447453678591,11.930265608334896,147.74482048023862,1.923667839105608,5.688725105366721,11.711181879301575,144.70803460543524,22921.976120500465,23211.48175633588,8.070678396587128,90.52765045383734,1.04653377886323,3.067980177728268,11.663994872073111,145.50948781924163,7.44802856061558,24.182719926810893,11.727246877089526,145.63987717331696,0.6406116806940415,3.778838498824928,11.903894641984206,147.26381697955773
0.068,0.854312074839249,5.697835519823967,11.88329069246402,146.76181036675666,2.744563393044944,5.822517796392943,11.155961031984434,136.56626921917055,28086.060415144915,32254.13700410965,8.232086292151273,94.21421511466232,1.23507311454792,2.91897952512757,10.934314434320894,131.69466962602627,9.206960388014163,23.135093195544783,11.118818593478435,134.97156366947792,0.6494824722809457,3.526303312095519,11.87409171384004,146.7618629879413
0.07200000000000001,0.8113454426506195,5.721390047695291,11.89272965293408,147.0323255214201,2.573022473799855,5.512608599601622,11.115473069526786,136.42891976225965,21901.237495984115,27892.4493855198,7.888252866837943,86.03617851525027,1.1083121812475152,2.9171775778650106,11.259533318258487,140.81722000146007,8.43988513166987,22.963642942870116,11.304854986593789,140.22059409459166,0.6747084001484185,3.5943398455876263,11.913259156884981,148.1465944472344
0.076,0.7683788104619899,5.744944575566613,11.902168613404138,147.30284067608352,2.4014815545547656,5.2026994028103,11.074985107069136,136.29157030534876,15716.414576823316,23530.76176692995,7.544419441524615,77.85814191583822,0.9815512479471104,2.915375630602451,11.584752202196078,149.93977037689388,7.672809875325576,22.792192690195453,11.490891379709142,145.4696245197054,0.6999343280158913,3.662376379079733,11.952426599929924,149.53132590652754
0.08,0.5923401126953726,5.496864895916911,11.94072768098032,147.96346385245397,1.9092041731732403,7.190041643281655,11.123098059498425,131.61687728095288,2914.836676180986,8646.031050272857,11.240653388121324,138.68760399997308,0.5720557937584171,2.875327461562426,11.729702935956604,144.19162528431627,5.1487853806282615,25.21732399636088,11.69633176879943,143.31694742713097,0.4638310251298037,3.705223835269519,11.902058997477551,147.0150664328787
0.084,0.4228732581930425,4.086254352314142,14.650331163819386,224.02660928606144,1.970504778240295,3.0945282025304324,12.572478252437664,185.23231921964177,1692.8678557861465,3800.771752451673,13.75726726033394,220.97099149648955,0.4463467611204715,1.1610574164604957,14.743787732877246,249.12773509609468,4.4719551372782815,10.753304659626943,14.539777113543265,243.57282133861784,0.5589004916405441,3.241936499917649,14.662315932713174,225.63150489743725
0.088,0.6165957774697542,5.163940581196573,11.994940718056778,150.15707522204252,1.1430434641999496,3.024897112048791,11.619196634645396,144.24254105159753,3314.227980352713,10336.22855721081,15.826923524237063,296.151358844633,0.7318048464069399,2.4960665442573773,16.155987087236447,303.8450054757609,6.0260082099017085,20.10015400806351,15.76776095025251,290.00264680128095,0.6268300416627133,3.6304952999351943,12.394034799345691,163.05587309496212
0.092,0.8163130380803384,5.686485420621852,11.954718143803502,148.67926128815662,2.5536750768866745,4.362024660104286,9.853896890038463,113.54443928268324,7183.048186495556,17238.673311019695,11.533726208713468,149.68632052703734,1.5140769938162562,4.099205389444661,11.90044701932839,156.27369779562724,11.255197214634524,33.74722794682167,11.841459214912632,152.663017549467,0.578410678773882,2.725367029677138,11.814036593414514,146.9540311165919
