Frequency (Hz),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
0.0,0.7925844628683038,6.327857398663937,12.72375459368932,169.56547973852798,3.9609739508401702,8.367921416828095,4.800560516037384,28.75168622557597,261779.0225099024,578980.9257570568,13.574588082700805,210.07270568673744,1.433299464005514,6.104421328107629,12.863792550834944,178.58614496701665,10.6170547718919,43.97777319003392,12.68280198269188,174.6809004240113,0.5242564851001101,3.205491834538134,12.601313265951166,167.36348296330323
0.004,0.712773460928092,6.504301708142222,12.554088928415052,163.70267328802447,2.0807394520910374,5.731635955812143,12.381454285134383,168.41553808359797,167093.31878576937,458348.4869499648,12.247823668339448,164.78169986079916,1.051334465393295,6.3155719259166405,12.546176727102424,163.95094145469372,7.543828387527252,45.67985723679251,12.535350819121884,163.57102103589216,0.5637716816461591,3.400107087707668,12.533173836602892,163.89881833272423
0.008,0.7300412128976166,6.401522256456816,12.551594529187504,163.63763460167746,2.234367018627375,5.589553851214334,12.20841795853892,163.82001613263014,171310.2303601214,364365.8960988033,11.592441807882068,150.30681307627825,1.142530839297461,5.816388002705921,12.509999402564391,163.21291525364205,8.264847594605776,43.05381651522425,12.519118069840312,163.3764565683579,0.6250934497772266,3.6088515493971767,12.558407470104983,164.78441145625942
0.012,0.7207982169396485,6.282170933513476,12.885220717206725,172.5707651075713,1.3485190199328971,3.3578793347539944,12.083758415731868,162.68578006190128,150773.64490227588,273465.0300677821,10.794241144503648,138.6814753745588,1.2628339457405997,6.219474890682528,12.889180980390323,174.17375333808516,9.13016865049612,44.311065823149605,12.836599497320144,172.48538634358113,0.6075096166933442,3.6471255250096792,12.85487313784259,172.6684919353219
0.016,0.7688055180317844,6.456145691314543,12.549047399376928,163.60549379181057,1.5792059542327996,3.6935706532643504,11.667586905955018,149.60673296388703,192706.35754371012,329254.91503944824,9.619164905955143,113.8818543307981,1.38434986244216,6.068070073974526,12.477615899015648,162.948305461915,9.996968600873544,44.71608852400701,12.463798419720945,162.53779402164372,0.6064959446349882,3.9813898971820154,12.540701530533385,163.79246734755506
0.02,0.7625715667499949,6.411271908706413,12.549473226565064,163.60887250480374,1.6039378145156509,3.93129188806239,11.928611779612629,154.3911084982872,179289.28253459383,288591.8283265381,10.201260089111152,125.52732969472186,1.4389920378849808,5.93183544887546,12.46527931291988,162.90311350302375,10.530211546264018,44.16274706779564,12.451627145483782,162.3281803338411,0.6274563939848389,3.850571032008349,12.524534554917336,163.63306575550342
0.024,0.7312488347719796,6.220166237191964,12.5584125351139,163.8727999986317,1.6503671177315735,4.004345591660265,11.926471579142012,154.74085887206348,98974.68335990376,174687.92866127632,12.0159633004128,190.0329158115718,1.2394448110505898,5.144027101486065,12.43992096217605,162.1548212722161,9.894209333184968,39.56186153245805,12.445206676449098,162.58716165758196,0.5631286652661318,3.252482227757416,12.711515470368258,170.6400815076447
0.028,0.7023936613145467,6.087447660179413,12.883080634880454,172.52230625590883,2.043602924690911,4.2427826479415485,12.092203394919991,162.19428403253968,107481.3455382393,177290.86608063435,11.024240724256158,150.30339106996053,1.2058748744412209,4.958367304924547,12.765392502774246,171.00724154837164,9.573371916057996,38.06416884860927,12.750202350155696,170.91020602273096,0.6672632869351226,3.659927049402767,13.094901631224026,181.8560184313126
0.032,0.73293351482128,6.192723953214417,12.550719403953748,163.65739650395437,2.51194544278547,4.282675885080512,11.341131997340645,145.72742159699237,100926.55283895697,159029.01901279003,10.176793039081756,130.75449207516186,1.3798281906969994,5.233177556205213,12.432118755627291,162.5283683954535,10.510153416629713,38.88464458272062,12.409515959349465,162.16163843776206,0.6257431466217227,3.583015194653543,12.559083537397171,165.30000835258627
0.036000000000000004,0.7382585784991884,6.206088476669537,12.550117801936882,163.6389193883512,2.4550098118040484,4.272201894698627,11.142538610228609,141.92967918110782,101915.1595214729,160691.0230082908,9.800053688324178,121.07158815100081,1.316670273955606,5.108455303878062,12.42699738916977,162.1928264401406,10.194065874301552,38.446528895042476,12.401231398145743,161.76597300340282,0.6864093449467514,3.8040903864799978,12.534550171170727,164.38080373989283
0.04,0.7435836421770967,6.219453000124656,12.549516199920014,163.62044227274808,2.398074180822627,4.261727904316741,10.943945223116575,138.13193676522326,102903.76620398882,162353.02700379156,9.4233143375666,111.38868422683976,1.2535123572142126,4.98373305155091,12.421876022712247,161.8572844848277,9.877978331973392,38.00841320736434,12.39294683694202,161.37030756904358,0.7470755432717802,4.025165578306453,12.510016804944282,163.46159912719938
0.044,0.7071632973171754,6.084887436597463,12.880544234274032,172.45150962371818,2.601406875045379,4.657783022536904,11.713767585863536,154.81838880555517,103932.62816001316,166205.55928080983,10.319820634371151,130.3840956818974,1.341074480506415,5.127970283862046,12.694177550318948,169.49054187039602,10.182009662418563,39.01348177537521,12.703714949698211,169.93426595794347,0.7905805517030726,4.003326880351227,12.840567226610316,172.58610873387093
0.048,0.742257481879775,6.196735467605448,12.548931137410277,163.60467582812458,2.3123519810628173,4.549099642820178,11.545213432455572,148.319072911694,85312.13561335021,141131.0670872704,10.078780840941109,121.5671718256482,1.423532751138029,5.272668310791151,12.373707405739824,161.07064442889018,10.126761011043945,38.91882401465129,12.369248567767874,161.01525129571016,0.7109244327915137,3.657764136461237,12.491302430405286,163.09730792862786
0.052000000000000005,0.7493753323965324,6.1193459696416905,12.716465405079576,168.0884009666404,2.4429582308700653,4.770817592341398,11.683020291894094,151.7549202491985,88537.85816902484,153226.79637490568,10.749792123103225,135.9985932166877,1.4175943810209568,5.023902805829778,12.515625199980692,165.11958904877702,10.834146223694404,38.72338810183312,12.516820852127424,165.1891747223474,0.7739528821548796,3.691806109693297,12.634130546900398,167.11924067970446
0.056,0.7564931829132898,6.041956471677932,12.883999672748876,172.5721261051562,2.573564480677313,4.992535541862617,11.820827151332615,155.19076758670298,91763.58072469948,165322.52566254095,11.42080340526534,150.4300146077272,1.4116560109038845,4.775137300868405,12.65754299422156,169.16853366866388,11.541531436344863,38.52795218901496,12.664393136486972,169.3630981489846,0.8369813315182453,3.725848082925357,12.776958663395511,171.14117343078107
0.06,0.8258711647931859,6.20533474133044,12.546153193130063,163.5777970820925,2.491508880357039,5.160555100644431,11.825558441901824,152.44807514539846,112619.29828986766,187419.40857415964,8.891714218423965,101.46282818978683,1.5640456579667734,5.036149069591337,12.257491751082789,159.01544961581226,11.846318068152083,39.71377837206947,12.301786314051308,159.6925929121548,0.7033549063393858,3.925226998140954,12.528769129221216,163.8598134892519
0.064,0.8675778116223213,6.120541520661139,12.543083579562875,163.54631182642942,2.8226650196779386,4.9589623780939664,11.252756369342164,142.15042788777112,115260.6910049038,187981.17517419343,10.617058358193717,135.7576850053391,1.7697731957953478,4.993290917623323,12.159718783560283,157.37415289570333,13.854561563052693,40.02797484267854,12.19443625164712,158.08450997140076,0.6532893701446648,3.909697213280046,12.531550295046497,163.56862957389313
0.068,0.8988964981121803,6.168496080992334,12.549468298793174,163.7442924193466,2.671803490901055,5.062883742045432,11.576076562699097,148.19224072555468,139758.73944368048,223417.63497012603,10.974403687336968,140.1360596621104,1.903827323024447,5.049120560565814,12.139612129931583,157.52676573985022,14.761862312464045,40.49781968464856,12.196630916886471,158.5741539794563,0.711677209441791,4.227113320757536,12.53554915097625,163.62263464641987
0.07200000000000001,0.8974171152913564,6.110910559900244,12.541772729270729,163.55306674583255,2.792571845857138,5.146595248922927,11.48590690778014,147.01473856309582,123079.08039321113,191205.4512863643,10.792847334713265,136.7479340898185,1.9372742643697218,4.881420057128274,12.040801473259027,155.86195103702445,15.197853226096793,39.74794897654159,12.094486730359776,156.66070599914684,0.7575958463731809,4.015421687991633,12.507432878748704,163.16103294017574
0.076,0.8959377324705325,6.053325038808155,12.534077159748282,163.36184107231853,2.913340200813221,5.230306755800423,11.395737252861185,145.83723640063698,106399.4213427418,158993.26760260251,10.611290982089564,133.35980851752657,1.9707212057149968,4.7137195536907335,11.941990816586472,154.1971363341987,15.633844139729542,38.99807826843462,11.99234254383308,154.7472580188374,0.8035144833045706,3.8037300552257296,12.479316606521158,162.6994312339316
0.08,0.9519037580590172,5.866750972654016,12.54307362482375,163.77075134145446,2.5532565976247383,4.916152367399167,11.336832513529796,146.75637328385972,80833.76946819582,118251.82556267043,10.945619381137057,143.78458458963496,1.9765204508616527,4.2755248568473485,11.778323424644164,152.56329351021404,14.701423838796837,33.92101222625704,11.978643873959935,156.33639073555227,0.9023978702434166,3.611262468959203,12.451685043084764,162.53487988475356
0.084,0.9757126564020592,5.801595990247658,12.527009390713664,163.31548841392535,2.5799290772855783,4.131272382583184,10.736913211763902,134.69326363373128,81136.60985165452,106432.49674995634,10.421805912881352,130.5088990756279,2.1698182024755344,4.055434115134971,11.559561101259346,147.67820281996663,16.119423482536376,31.49610961102851,11.668858098761149,149.6076584271028,0.7682597908797589,3.3729072407634653,12.490551363378415,163.3367461002725
0.088,0.9442747055331624,5.585440585566537,12.863874349353134,172.3408313960563,2.656253852131851,3.7425540690414127,10.514293059660858,132.57134606840623,70825.67726521523,88685.28630936466,10.392148406006244,133.54861884166093,2.3208437779015765,4.116023681466045,11.740476001672448,154.42322360963252,16.663152543649016,30.910240477741176,11.874489381087384,156.57706101682675,0.746915226037454,3.2522590764692176,12.818095782348983,171.8913896646547
0.092,0.9330786625945232,5.943138452476955,12.54245706481229,163.62884732029644,2.687479006992376,4.37455639282454,10.835358420592591,136.4643556404524,67949.75118105007,105991.74451363889,11.0872197029806,141.69299801320952,2.2121824828553867,4.723977237017174,11.86946870854809,153.36321878366348,15.93928543027934,36.156041046303535,11.998639778731771,155.77078140067573,0.79829016926722,3.4055227056495547,12.486301742018965,163.1959174039632
0.096,0.8928402647167705,5.99763818126649,12.54251084640216,163.55966701690727,3.079377491866633,5.030533436858108,10.971683438938015,137.56151433614014,58730.940098302526,100291.911723251,11.419190517345728,146.56217357248377,2.053125673161209,4.827052442467686,11.937458380041813,153.9924545258451,15.037207744537648,37.90020554880184,12.055617567461178,155.9158133512543,0.9409738959451835,3.425666398911268,12.393819905619075,161.402844371679
0.1,0.8813257285613875,5.801176092858399,12.878177010386112,172.5944982495783,2.0906065909292786,4.715269284498008,12.239331428160297,162.39615679503544,54981.73575700083,89863.44758382482,11.530589339759496,151.37263576714298,1.6843957499586593,3.970476554392076,12.415343869532435,167.63551958157436,13.473291628851126,32.845405084394336,12.415104121491082,166.44470978391806,1.1418141538930116,3.658505981132497,12.659078845095834,169.4449795082967
0.10400000000000001,0.9115041838055309,5.7476954131662605,12.705873712296196,168.0492701145688,2.043388000407135,4.439689658105552,11.935894200190226,155.63678451048622,54406.44279773542,79472.24398600614,10.846789998753016,138.61332166033208,1.7118351504375884,3.758615285048303,12.043499270932195,158.81296047883788,13.880550664511489,31.684585563063337,12.089992641563104,159.02012009833396,1.1039561376724645,3.5204220509666744,12.49283377520051,164.92412652929005
