Frequency (Hz),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
0.0270833333333333,59.57150449235798,28.023933138671925,-0.5214221840665509,-1.0093323061668986,23.203477478643556,11.43548069842433,0.016420669504232408,-0.6782937717099413,712876.4899597674,396612.63424878486,0.05665283625661596,-0.576096147800413,17.10691593591557,8.873679570290536,-0.3126248699735293,-1.0896658254121607,134.25594937735335,66.74540475297692,-0.47012520213435155,-1.080527152203368,23.77574632305838,13.374100716052236,0.17987618241249786,-0.7649851562887617
0.0280172413793103,56.098159924090304,27.136058046750307,-0.5515285086434161,-0.9694288618941913,21.228158958545794,11.539868532073905,0.317766824247489,-0.5166259930191073,676772.7720086972,376529.0232202285,0.0845340478045547,-0.9593555840549683,15.614105129734796,8.738095074419903,-0.09487486271630315,-0.998642015387134,122.59330673667846,63.5725974834937,-0.28234503971319813,-0.9995870997191307,22.440975065956955,12.288668069018085,0.31948438799881707,-0.6060458287876824
0.0290178571428571,51.94697475757264,24.863894735599548,-0.48652293732634083,-1.0598213490032546,19.08121255670207,12.523025854631404,0.5017003272383757,-0.52325379144659,640573.4963741717,366766.62634259276,0.3464307441380448,-0.4686480585256607,14.37265650760713,8.442177804318153,0.39071196448104645,-0.8859976520752282,110.67161929330814,61.62532235857303,0.09123210176668928,-0.8301184019335244,20.39445687829338,11.643577311190873,0.38305897844431425,-0.29915258010765466
0.0300925925925925,46.60640198386585,22.956285500447613,-0.43600552011295673,-1.0650818024946893,17.475341477772837,14.14136787272576,0.5174783744140924,-0.7343110711048975,601490.6128128852,329499.7568279217,0.30135617125480924,-0.8215210338626502,13.185394590517152,8.72823102092214,0.6778090898773287,-0.748017826746771,99.5762676274496,62.99381093273998,0.44017793739814215,-0.7533090720757425,18.136622026738678,11.145050193194551,0.6190955996218037,-0.1312747403135699
0.03125,41.218136834770974,20.495595628095213,-0.35195605262897967,-0.9906388175780041,19.02610909657939,14.311379318639505,0.6495907755667519,-0.6716329158890755,545987.3560188095,340509.4540839733,0.32280054221147836,-0.4130361115252006,12.565125712668785,9.399989262403961,0.7220421960839327,-0.7988772980313374,92.4024653475556,69.12529595568813,0.5815931372547566,-0.8240065250203403,16.191430485434868,10.811333670538716,0.8599001996492113,0.0659771510450371
0.0325,35.978688579471694,18.4154469856837,-0.04771053927477385,-0.864418698000065,23.100518393150537,14.395207196344542,0.4263685224005714,-0.6478924477259458,489011.46973864874,310723.9303482872,0.4194132094416393,-0.7231002285924166,13.229095749169982,9.963095827714985,0.6205882485290592,-0.8008018480810435,98.74939890264866,72.00156955825241,0.583833788348112,-0.7549525719278134,15.026346007536718,11.062204684636374,0.917884891489261,0.005005268597286339
0.0338541666666666,31.22276765491153,17.896591489014927,0.4125313584017661,-0.8919577707686117,28.171778258746812,14.891974129670807,0.060453676694009924,-0.7233310950781049,440576.30494323315,285767.083777659,0.3138643330924133,-0.871159721728803,15.161671011448277,9.895556793008002,0.5045927407469419,-0.7963847934797412,115.97392492681534,71.01609705846222,0.47505841438653124,-0.762400527354747,15.323241664507675,11.46243402757425,0.7944991197524979,-0.15758724712869787
0.0353260869565217,28.473463825408807,18.701974735223477,0.5149781768475912,-0.9559778541227364,33.120297727962274,15.79463968920896,-0.24311984199437697,-0.8597539061679154,397143.3143516008,262701.4152738999,0.4616969397502428,-0.9316605157616906,17.25130641079641,10.062603675956268,0.23733402277416332,-0.8784795445662379,134.45029570861618,73.66725429133054,0.12955322614084602,-0.8517609279550484,17.63806171835091,11.028844066630995,0.6368989699190208,-0.20520299979059642
0.0369318181818181,28.820432341409415,19.386980767541488,0.3982224614329458,-1.0256592798344693,37.80408389954224,17.27989156170944,-0.49970335490601403,-0.8735564748912541,349934.86473655974,250724.69931259644,0.5214306316788918,-0.8704437145392641,19.42615843524929,10.082284646122284,0.03805538516117973,-0.7732845996322597,154.12778536505365,75.95034885812528,-0.1591696029472508,-0.7231420477907329,20.398929399935533,10.960098269776038,0.24289660405961006,-0.4553463133318618
0.0386904761904761,31.907551823025166,18.444019178500497,0.20913183731818794,-0.9894390796432027,41.13758325531149,18.86343420255148,-0.5763102814697658,-0.8776480626927343,315738.63909362035,243671.85991276,0.5592437367281919,-0.5641586125547708,20.841493824282605,10.294641653883971,-0.16734370893781422,-0.7642404619564394,168.46909157019923,78.86518102510139,-0.33766070149022853,-0.79025181912951,22.684733537343085,11.279996018535257,-0.09755897287101098,-0.6379923991016638
