Time (cycle),Amplitude_Mean,Amplitude_Variance,Amplitude_Skewness,Amplitude_Kurtosis,Amplitude_P5,Amplitude_P6,Amplitude_P7,Amplitude_P8,Amplitude_P9,Amplitude_P10,Amplitude_P11,Amplitude_P12,Amplitude_P13,Amplitude_P14,Rise-Time_Mean,Rise-Time_Variance,Rise-Time_Skewness,Rise-Time_Kurtosis,Rise-Time_P5,Rise-Time_P6,Rise-Time_P7,Rise-Time_P8,Rise-Time_P9,Rise-Time_P10,Rise-Time_P11,Rise-Time_P12,Rise-Time_P13,Rise-Time_P14,Energy_Mean,Energy_Variance,Energy_Skewness,Energy_Kurtosis,Energy_P5,Energy_P6,Energy_P7,Energy_P8,Energy_P9,Energy_P10,Energy_P11,Energy_P12,Energy_P13,Energy_P14,Counts_Mean,Counts_Variance,Counts_Skewness,Counts_Kurtosis,Counts_P5,Counts_P6,Counts_P7,Counts_P8,Counts_P9,Counts_P10,Counts_P11,Counts_P12,Counts_P13,Counts_P14,Duration_Mean,Duration_Variance,Duration_Skewness,Duration_Kurtosis,Duration_P5,Duration_P6,Duration_P7,Duration_P8,Duration_P9,Duration_P10,Duration_P11,Duration_P12,Duration_P13,Duration_P14,RMS_Mean,RMS_Variance,RMS_Skewness,RMS_Kurtosis,RMS_P5,RMS_P6,RMS_P7,RMS_P8,RMS_P9,RMS_P10,RMS_P11,RMS_P12,RMS_P13,RMS_P14
500.0,4.479015095189503,184.58735894017545,5.232357831378353,25.60873291071079,7997.079373101702,21266.447486858026,12842.381754253998,25224.9741211433,0.5091137732224531,2.659276780269062,0.5160735861333687,0.5837577201027262,2.7298419743803333,10048.556643732834,38.06616601459861,320.70972074688643,-0.141991799058696,-0.4558753742687513,15862.036541570918,56829.80053562359,18342.48180020771,24668.240220974705,0.7435666928770872,3.5827556182136604,0.0005190453411821,0.0481423899862805,13.209501628434756,9210.995350385314,1969306.639390817,424210296141.6326,0.0110798515877725,0.2630518218574167,16125.169257242089,12560627.201165857,18442.755973161595,24553.26333878599,0.7511325773152189,778.9454486206192,9.267466707594711e-06,9.378616475453408e-07,46266.99478712458,8950.651613758766,11.333785540250943,74.65848163296224,3.1099573176654336,11.36680813492732,15242.289187375682,34045.626589011394,18291.999405824517,25362.2221942518,0.7212301534827769,2.233629487702506,0.0059544998844444,0.1470076785209875,5.491002976871657,10112.85630230622,93.16406203822096,5154.945395359059,2.5389207531174964,8.025701929584724,15042.177570029196,96288.28725056136,18049.498285097005,25130.6476066173,0.7182265482225092,6.401219956504905,0.0043266978791124,0.0183734925540736,26.413811594298853,9975.834917210204,8.281252787746812,96.30011156964626,2.598684227095355,6.739614428749732,8849.894470600411,25056.49469215746,12415.063035186688,23215.67045572062,0.5347708160686554,2.831276098872796,0.3721333694025517,0.3422077225090726,4.161826872465999,8707.075170623897
1000.0,36.66767288350809,1282.2914875302686,0.7038352459218838,-1.4999999999999998,1322.591973565016,4064.946655115293,1483.201272898274,2300.4184579263383,0.6447528134664999,3.073469925995637,0.2998320854343249,0.1271035610102954,12.284155160490233,671.2946353043912,21.70361769031413,344.7307569304614,0.7003583165245011,-1.5000000000000004,1379.6385900719674,3184.1590365474594,1539.6602658510178,2294.978142175441,0.670882322387416,2.307966056807212,0.3279304852856651,0.1764267177663673,8.727999627662314,683.48452434906,15777304.956281569,8071773911259.763,0.6842479279514814,-1.4999999999999998,2133.112510200632,3287464.674430147,2288.0487506715717,2725.6321694128915,0.8394561732680251,1541.1585927649642,-6.34091680647085e-05,9.53129297925176e-08,220338.88960275956,827.6461226123738,54.54466987259912,173.92528478547527,0.6973149878496001,-1.500000000000001,1823.8167349100784,6121.66836584175,2003.3361671253367,2589.1772702013923,0.773734649296343,3.3565150755915028,0.0457513569148462,0.0281498793355731,18.033637180790933,828.8837771210012,402.6065614382214,9577.880020225037,0.69590325831033,-1.5000000000000004,1834.3108286526224,16815.19685559051,2016.6796609612888,2605.827150635177,0.7739115238206487,9.167037883073489,0.0159154171621275,0.0037158754955008,80.8482845635698,838.0337933655594,10.748328596220889,51.59352498025288,0.4941305936573381,-1.4999999999999996,1615.673879913359,2825.161563480497,1831.116102517128,2612.475292287795,0.7009123140504743,1.7485964207281717,0.2519756486530501,0.172604984230525,5.536065380198444,861.7331922719628
1500.0,44.61034968929502,1098.5854468687414,0.3519176229609419,-1.75,1267.4081104689117,3514.5397769142714,1381.2631924344043,1949.5866771877625,0.722476858282108,2.7593358576496394,0.24700202450702008,0.0919173561363053,14.555770129458361,540.0887005715135,24.297079126227434,173.19812593649596,0.35017915826225054,-1.7500000000000002,1451.8173855834611,2886.987924109392,1571.7011548618402,2075.495417927443,0.7674807828337222,2.003662589218057,0.15469965251042875,0.10697896038016536,10.263213749755048,591.454187847323,28164229.43521385,91545332879925.62,0.3421239639757407,-1.75,1898.1166381218568,3148623.3457928738,2008.512995580327,2319.623533329637,0.8714849273068703,1675.4390271392913,-8.590145447455425e-05,6.586117178202213e-08,353799.52859565767,650.144672508759,86.82509936467804,302.70469582440865,0.34865749392480005,-1.7500000000000004,1705.508768970416,5747.407564991987,1832.5715690969782,2236.8685263872358,0.8277678963455246,3.3709062416907534,0.006646677676597698,0.01879965853575505,26.836296408101223,660.6105400734378,617.7295760974429,12687.415767290848,0.347951629155165,-1.7500000000000002,1704.8829562361616,15539.767219975205,1833.925266922431,2242.7067906804696,0.8261935766475826,9.11057202316949,0.00266793726336635,0.0025142474433899,117.2748482926416,666.1537668204435,10.230382080759552,52.35106018509161,0.24706529682866904,-1.7499999999999998,1370.2535993592992,1927.6252482294371,1501.7534018917204,2029.0534530023658,0.7559504372215314,1.3321833546592887,0.4901958739266814,0.4030778919138187,4.806313675235059,596.1315056912986
2000.0,52.55302649508195,914.8794062072144,0.0,-2.0,1212.2242473728072,2964.1328987132497,1279.3251119705346,1598.7548964491866,0.8002009030977161,2.4452017893036424,0.1941719635797153,0.0567311512623152,16.82738509842649,408.88276583863575,26.89054056214074,1.6654949425305308,0.0,-2.0,1523.996181094955,2589.816811671325,1603.7420438726629,1856.0126936794456,0.8640792432800285,1.6993591216289023,-0.0185311802648076,0.0375312029939634,11.798427871847782,499.4238513455861,40551153.91414613,175018891848591.47,0.0,-2.0,1663.1207660430812,3009782.017155601,1728.9772404890823,1913.6148972463825,0.9035136813457156,1809.7194615136184,-0.0001083937408844,3.6409413771526665e-08,487260.1675885558,472.643222405144,119.10552885675698,431.484106863342,0.0,-2.0,1587.2008030307538,5373.146764142224,1661.80697106862,1884.559782573079,0.8818011433947062,3.3852974077900044,-0.0324580015616508,0.009449437735937,35.63895563541151,492.3373030258744,832.8525907566643,15796.95151435666,0.0,-2.0,1575.4550838197006,14264.3375843599,1651.170872883573,1879.5864307257616,0.8784756294745166,9.054106163265493,-0.0105795426353948,0.001312619391279,153.7014120217134,494.2737402753276,9.712435565298216,53.10859538993035,0.0,-2.0,1124.833318805239,1030.0889329783774,1172.390701266313,1445.6316137169365,0.8109885603925886,0.9157702885904055,0.7284160992003127,0.6335507995971125,4.076561970271674,330.5298191106343
2500.0,44.82839651967423,905.619145703957,0.3629228961622224,-1.4531505103380982,1287.0796442665765,3387.00049187182,1412.6772247212386,2024.0033786658548,0.737489430887343,2.6038573666817655,0.24730928763757812,0.10447944313471744,14.69250083500199,556.7782773745512,25.489396130271057,98.99608775724485,0.25640416274070554,-1.5799555160694714,1656.0371066676646,3402.8586368435813,1805.6491166152111,2277.79297655916,0.8182033258188826,1.9862065932307464,0.019467454368447802,0.04864233292022008,11.135407723645862,691.1262070681632,32314648.315078303,131761478725386.0,-0.2495302556904025,-1.5942439087627127,2023.6910751997752,3169349.7572085103,2140.586846876655,2480.0299650608986,0.8795492012229473,1650.9756450131722,-8.392669082812697e-05,8.728298314974173e-08,396488.2902846454,685.192762155162,96.88628855622146,388.4560045350989,-0.03468884132213175,-1.7352958301205743,1762.1171672165306,5707.73380700104,1894.4233348666462,2313.0831545409405,0.841437144793461,3.2726730379570195,-0.0012480555598729237,0.02371726266974845,29.587716996038772,674.4290577806801,684.2886079396569,16411.97979598365,-0.08551098578131035,-1.6694703258486563,1741.7741649201093,15188.393408368713,1869.491918119615,2269.481559264196,0.8423644649901305,8.794452198887456,-0.0010124346039578,0.002940746700500425,128.75213281933003,661.3937203315714,9.957860716155789,59.18242944362094,0.35188126333224834,-1.4644372063816564,1415.0328252405184,2025.2472665523749,1567.219140412702,2130.973857497544,0.772541878311253,1.2348953520252253,0.5967261490774989,0.5183058777407377,4.425993518372366,630.9579649718521
3000.0,37.103766544266506,896.3588852006994,0.7258457923244448,-0.9063010206761963,1361.9350411603455,3809.86808503039,1546.0293374719427,2449.251860882523,0.6747779586769698,2.762512944059889,0.30044661169544096,0.1522277350071197,12.55761657157749,704.6737889104666,24.088251698401372,196.32668057195917,0.5128083254814111,-1.1599110321389428,1788.078032240374,4215.900462015838,2007.5561893577596,2699.5732594388737,0.7723274083577367,2.27305406483259,0.057466089001703205,0.05975346284647675,10.472387575443943,882.8285627907405,24078142.71601047,88504065602180.55,-0.499060511380805,-1.1884878175254254,2384.2613843564695,3328917.497261419,2552.196453264228,3046.4450328754147,0.8555847211001791,1492.2318285127258,-5.9459640771853927e-05,1.381565525279568e-07,305716.41298073507,897.7423019051798,74.66704825568594,345.4279022068557,-0.0693776826442635,-1.4705916602411484,1937.0335314023073,6042.320849859856,2127.039698664673,2741.6065265088023,0.8010731461922158,3.160048668124034,0.029961890441904955,0.0379850876035599,23.536478356666034,856.5208125354857,535.7246251226494,17027.00807761064,-0.1710219715626207,-1.3389406516973126,1908.0932460205183,16112.449232377527,2087.8129633556573,2659.3766878026313,0.8062533005057445,8.534798234509417,0.0085546734274792,0.00456887400972185,103.80285361694663,828.5137003878153,10.203285867013363,65.25626349731152,0.7037625266644967,-0.9288744127633128,1705.2323316757975,3020.4056001263725,1962.0475795590912,2816.316101278152,0.7340951962299173,1.5540204154600452,0.46503619895468506,0.4030609558843629,4.775425066473058,931.3861108330699
3500.0,29.379136568858787,887.098624697442,1.0887686884866672,-0.3594515310142945,1436.7904380541147,4232.73567818896,1679.381450222647,2874.500343099191,0.6120664864665967,2.921168521438012,0.35358393575330377,0.19997602687952193,10.42273230815299,852.5693004463819,22.68710726653169,293.65727338667347,0.7692124882221166,-0.7398665482084141,1920.1189578130834,5028.942287188094,2209.463262100308,3121.3535423185876,0.7264514908965908,2.559901536434434,0.09546472363495861,0.07086459277273342,9.809367427242023,1074.5309185133176,15841637.116942637,45246652478975.09,-0.7485907670712075,-0.7827317262881381,2744.8316935131634,3488485.237314328,2963.8060596518008,3612.8601006899307,0.8316202409774109,1333.4880120122793,-3.499259071558088e-05,1.8903012190617187e-07,214944.5356768247,1110.291841655198,52.447807955150424,302.3997998786126,-0.10406652396639525,-1.2058874903617225,2111.949895588084,6376.907892718671,2359.656062462699,3170.129898476664,0.7607091475909707,3.047424298291049,0.06117183644368284,0.052252912537371354,17.485239717293297,1038.6125672902915,387.16064230564194,17642.03635923763,-0.25653295734393106,-1.0084109775459689,2074.4123271209273,17036.505056386337,2306.134008591699,3049.2718163410664,0.7701421360213585,8.27514427013138,0.0181217814589162,0.006197001318943275,78.85357441456325,995.6336804440591,10.448711017870936,71.33009755100211,1.055643789996745,-0.39331161914496926,1995.4318381110768,4015.5639337003695,2356.8760187054804,3501.6583450587596,0.6956485141485815,1.8731454788948652,0.33334624883187125,0.28781603402798817,5.12485661457375,1231.8142566942877
4000.0,21.654506593451064,877.8383641941846,1.4516915846488896,0.1873979586476073,1511.645834947884,4655.603271347531,1812.733562973351,3299.7488253158594,0.5493550142562236,3.079824098816135,0.4067212598111666,0.2477243187519242,8.28784804472849,1000.4648119822972,21.28596283466201,390.9878662013878,1.0256166509628222,-0.3198220642778855,2052.159883385793,5841.98411236035,2411.370334842856,3543.133825198302,0.6805755734354448,2.8467490080362783,0.133463358268214,0.0819757226989901,9.146347279040103,1266.233274235895,7605131.517874809,1989239355769.621,-0.99812102276161,-0.3769756350508508,3105.4020026698577,3648052.977367237,3375.4156660393733,4179.275168504447,0.8076557608546426,1174.7441955118331,-1.0525540659307848e-05,2.3990369128438694e-07,124172.6583729143,1322.8413814052158,30.2285676546149,259.3716975503695,-0.138755365288527,-0.9411833204822968,2286.8662597738607,6711.494935577487,2592.2724262607253,3598.653270444526,0.7203451489897256,2.934799928458064,0.0923817824454607,0.0665207374711828,11.434001077920556,1220.7043220450971,238.59665948863443,18257.06464086462,-0.3420439431252414,-0.6778813033946252,2240.731408221336,17960.56088039515,2524.4550538277413,3439.166944879501,0.7340309715369724,8.015490305753342,0.0276888894903532,0.0078251286281647,53.90429521217987,1162.7536605003029,10.694136168728509,77.4039316046927,1.4075250533289934,0.1422511744733743,2285.631344546356,5010.722267274367,2751.7044578518694,4187.000588839367,0.6572018320672459,2.192270542329685,0.2016562987090574,0.1725711121716134,5.474288162674442,1532.2424025555054
4500.0,22.003613573943568,961.3260015557582,1.2981711721502163,-0.24355310846234682,1364.535766915542,3882.525144644019,1598.2256816985036,2959.348578624031,0.5388518292314386,2.8169702800635177,0.5540397321887744,0.4222243665605854,7.6660095093902605,829.0749286779335,25.499616848032908,374.2714351529971,0.9761592088110977,-0.6012694386056925,2008.9407754806311,5962.172567386764,2335.854637813214,3386.1656983082466,0.6902724022132187,2.970480872824459,0.12238732303564706,0.07193953968698905,10.25785832446651,1191.0302623429716,3873984.661944359,997378898369.336,-0.9513902087482046,-0.6346730281272344,2664.1243748829656,2046010.9770762254,2944.7871477508124,3829.0955596716985,0.7651701297070079,687.2370518660492,0.0007080565723143961,6.381870225773486e-06,65232.96414565301,1248.7761948531856,26.91795704017614,215.56305838769498,-0.10128592019686886,-1.0522288125933326,2164.0273718794865,6170.091688343755,2469.6454748729157,3503.538932627658,0.70446925147847,2.846177202409619,0.12234941183492681,0.07666615367431955,9.988094969159725,1189.585603260815,185.93362063840067,12939.24080984386,0.07900684367710237,-0.8144796634184139,2103.7302693521974,15810.95410250483,2409.8800912397082,3440.1000098520844,0.7005352571192205,7.48085873849257,0.04975517651470385,0.011775402025581552,43.041386814245534,1173.0697744627796,12.591577385469646,92.40646740739429,1.0766531064182985,-0.3649028738963531,2100.1656446381003,4751.255824670823,2500.4177683838393,3810.359332217022,0.6561075763651193,2.2691100222298326,0.21895020035271456,0.16201191688156524,5.895732552998996,1356.1455083610545
5000.0,22.352720554436072,1044.813638917332,1.1446507596515432,-0.6745041755723009,1217.4256988831996,3109.4470179405075,1383.7178004236564,2618.948331932202,0.5283486442066537,2.5541164613109,0.7013582045663824,0.5967244143692465,7.04417097405203,657.6850453735698,29.71327086140381,357.55500410460644,0.9267017666593734,-0.8827168129334995,1965.7216675754696,6082.361022413178,2260.3389407835725,3229.1975714181917,0.6999692309909926,3.09421273761264,0.1113112878030801,0.061903356674988,11.369369369892915,1115.8272504500485,142837.8060139096,5518440969.051095,-0.9046593947347992,-0.8923704212036179,2222.846747096073,443968.9767852139,2514.158629462252,3478.9159508389507,0.7226844985593732,199.7299082202653,0.0014266386852881,1.2523836760262584e-05,6293.269918391718,1174.7110083011553,23.607346425737383,171.75441922502046,-0.0638164751052107,-1.1632743047043683,2041.1884839851125,5628.688441110022,2347.0185234851056,3408.424594810791,0.6885933539672143,2.757554476361173,0.1523170412243929,0.0868115698774563,8.542188860398896,1158.466884476533,133.2705817881669,7621.416978823098,0.5000576304794461,-0.9510780234422028,1966.7291304830587,13661.347324614508,2295.3051286516747,3441.0330748246683,0.6670395427014685,6.946227171231796,0.0718214635390545,0.0157256754229984,32.1784784163112,1183.385888425256,14.489018602210784,107.40900321009588,0.7457811595076034,-0.8720569222660806,1914.699944729845,4491.78938206728,2249.131078915809,3433.718075594676,0.6550133206629927,2.34594950212998,0.2362441019963717,0.1514527215915171,6.317176943323549,1180.0486141666036
