Time (cycle),Amplitude_Mean,Amplitude_Variance,Amplitude_Skewness,Amplitude_Kurtosis,Amplitude_P5,Amplitude_P6,Amplitude_P7,Amplitude_P8,Amplitude_P9,Amplitude_P10,Amplitude_P11,Amplitude_P12,Amplitude_P13,Amplitude_P14,Rise-Time_Mean,Rise-Time_Variance,Rise-Time_Skewness,Rise-Time_Kurtosis,Rise-Time_P5,Rise-Time_P6,Rise-Time_P7,Rise-Time_P8,Rise-Time_P9,Rise-Time_P10,Rise-Time_P11,Rise-Time_P12,Rise-Time_P13,Rise-Time_P14,Energy_Mean,Energy_Variance,Energy_Skewness,Energy_Kurtosis,Energy_P5,Energy_P6,Energy_P7,Energy_P8,Energy_P9,Energy_P10,Energy_P11,Energy_P12,Energy_P13,Energy_P14,Counts_Mean,Counts_Variance,Counts_Skewness,Counts_Kurtosis,Counts_P5,Counts_P6,Counts_P7,Counts_P8,Counts_P9,Counts_P10,Counts_P11,Counts_P12,Counts_P13,Counts_P14,Duration_Mean,Duration_Variance,Duration_Skewness,Duration_Kurtosis,Duration_P5,Duration_P6,Duration_P7,Duration_P8,Duration_P9,Duration_P10,Duration_P11,Duration_P12,Duration_P13,Duration_P14,RMS_Mean,RMS_Variance,RMS_Skewness,RMS_Kurtosis,RMS_P5,RMS_P6,RMS_P7,RMS_P8,RMS_P9,RMS_P10,RMS_P11,RMS_P12,RMS_P13,RMS_P14
500.0,2.555944573620422,82.69265130265008,8.161768377011732,65.08942412572013,20096.825254331365,35404.66293340317,29904.913972700724,53343.85675229922,0.5606065214137664,1.7617042734534691,0.4828944981742105,0.8446353728634172,1.7972952151753336,22145.462162969197,46.88853134367343,144.42815800774764,0.431652401101627,-0.7688001050150808,31138.621901841278,139148.19424266287,37182.72802227666,53791.17882141995,0.6912421113825876,4.468668995092388,0.0459924321605401,0.0411150697864599,15.644618577854263,20320.96181859432,4415903.081490521,3880090600849.499,-0.4012062169887151,-0.955248836740465,35677.810132516344,43764263.68988896,41311.45594596567,55694.91434548507,0.7417455692579693,1226.6521831731684,1.0840744667547345e-05,3.991813803348303e-07,84746.16516829793,20826.19159912767,22.850996618609702,51.60483282750855,1.8438698636561024,7.767645199452815,32163.86168074564,101308.8058763278,38518.33027410325,55148.02099065892,0.6984535361772559,3.149771220940632,0.0500865248457514,0.0782970648298026,9.226110453772552,21193.10663604468,186.41318504515573,3132.923515643477,1.4867987980832875,5.5490447314341935,32170.22993038089,292209.02904004685,38638.98702908248,55536.00614751612,0.6957465923359459,9.083212326191388,0.0184264813233008,0.0095112688998255,44.62580610081525,21402.047211891448,3.7055454651787327,32.92557764177945,5.106287022205537,30.481615632519,19836.2375543221,39779.551370486646,28644.639902678424,54035.38489151783,0.5301089269593581,2.0053980126800366,0.5316119572812475,0.7639127002604326,2.273979678311428,20664.92378022765
1000.0,11.389280432362332,516.5835599310694,2.607996326980974,4.926936941430189,2285.6660241090053,8551.147181365246,3412.4078175009795,8208.493292567442,0.4157167090080731,3.741205885360544,0.6121460035198584,0.5299713542103441,4.882616021424352,2533.8227915889324,13.45862259851061,176.12303176747997,2.0685656080148864,3.252135653035288,4704.574631082493,12884.95554775116,5871.010409399106,8566.65838154615,0.6853326172135136,2.7388141454111468,0.0624189593848487,0.1049053352511123,6.4407228856915975,3512.2273229174216,722961.5714419063,15159103154.89774,0.7061301261849734,-0.5168328360504808,5562.510298646141,2547819.8007390862,6318.259378409587,8335.017835005097,0.7580378954768875,458.03417233388313,2.71781575738942e-05,2.3202751617712875e-06,22230.50615449085,2996.4780577064644,15.5023987368203,163.07840348773487,1.5906297745209397,2.05645067842146,4056.033255628496,12451.551652095442,5143.200572315853,8310.740222131311,0.6188619105936709,3.069884014095943,0.179597017692013,0.1330701341727554,6.877933160572422,3162.4525856217697,105.69002850186804,7877.651506853266,1.891620943573464,2.8698959910888826,4174.3147503405,32972.44557972562,5264.16371503253,8309.320518775952,0.6335251725020706,7.898888213217763,0.0586124639416103,0.0180909532056571,29.403860459377757,3207.259887155205,4.6079473528425785,48.436596816699776,2.6016585318145777,4.915073931284654,3201.526343249084,6297.150844244965,4342.276084980002,7822.056239956356,0.5551323017595985,1.966921452176549,0.4675453999864704,0.5711520144299842,2.815000989053768,2933.528706467931
1500.0,31.844961826750644,1356.6943321787198,0.7028151756919506,-1.5000000000000002,1200.0265046693503,3174.709874133227,1325.352396877448,2122.375938721924,0.6244663693631787,2.645533129293649,0.4692956427889577,0.26349558645775,9.592116803791514,562.5792068676707,21.67851916030617,164.52847368290506,0.6774335258089906,-1.5000000000000002,1560.2060343086823,3572.362703286816,1738.6563347981742,2437.5239985825147,0.7132878838564253,2.289673687148446,0.2006515814968631,0.1069974212037958,9.257753109528558,767.2567895043973,801235.8718388559,8916375456.406435,-0.6294933968574811,-1.4999999999999976,1984.8935546061407,760220.724849688,2158.9598329630467,2678.2437399915984,0.8061102881434606,383.0032714275891,3.2070823809943544e-05,1.7310240069146311e-06,21958.19154711471,849.296848711229,32.22130459778281,398.0930855724554,0.5745839625041034,-1.4999999999999991,1623.5824582443252,4816.096202441055,1831.9057236954573,2588.2994289921257,0.7077642189214539,2.9663391458718897,0.1412841903244929,0.057914583942838,12.602119683611935,848.444801851889,224.70044577061896,16653.01855937401,0.48162153270609,-1.5000000000000002,1672.4401842411228,13008.503569357725,1884.1849362361668,2622.028017434708,0.718598323018524,7.778157743357734,0.0456929664025766,0.0074589696294581,54.44677240288819,867.811445001047,11.481941992553166,170.84389696853316,0.707081193591172,-1.5,1193.7344613954656,1804.5179772167808,1307.1352340390265,2037.1972348253216,0.6416341096943937,1.5116577727908724,0.7890984188507836,0.7659140150268978,4.513821911576279,532.5416000118088
2000.0,50.1089522148372,1285.7756857089391,0.0,-2.0,1142.2025120571966,2472.3142956735555,1194.4067716534385,1481.939766650966,0.8059752484763111,2.1645148470394475,0.2894433677537955,0.1037339770089226,14.50588571021526,349.2577237826236,33.22013077657995,213.5456889647038,-7.286248343037447e-16,-2.0,1280.055011597732,2588.0460507325656,1356.5268278929086,1681.1549373663051,0.8069017303176359,2.021824083562028,0.169969918688279,0.0589920027391343,12.77440510873547,449.0258367585615,32950005.582140937,118913330814658.9,-6.064784316915325e-16,-2.0,1665.4740071028195,2708371.461442917,1731.0176259381235,1914.4384437917415,0.9041907989006248,1626.1865690442526,-0.000122194469598,4.5280496915915776e-08,416476.7665028772,471.8244938251256,65.6784289310632,80.78841759172639,-1.1742154687837457e-15,-2.0,1431.5738981436534,4013.9870699048174,1514.8338834443068,1804.6798130001616,0.8393920475710288,2.803897916209442,0.0340938327227691,0.0163880885865945,22.908171857253578,495.2957385085651,485.3148170115196,539.099500186329,0.0,-2.0,1476.0789125862786,11002.31785459793,1558.280057550258,1831.041823018668,0.851034661229784,7.453746382244879,0.0043483723575072,0.0020794265149979,103.31050977888415,499.4274537677571,13.469852208678962,115.8525259207909,-2.7350998172883417e-16,-2.0,1100.4603110003245,1103.2878598174627,1140.780843545759,1387.927208204126,0.8219313208953112,1.002569423711945,0.7242709786832581,0.5988083148543872,4.878115613500888,300.6127690468961
2500.0,43.43581732686515,1318.7351356687157,0.23046189910077605,-1.8333333333333333,1125.529468774072,2219.9549095851316,1174.9590503181112,1473.1986926227264,0.7974552985796348,1.966498341862831,0.40489930231566,0.23884687161295648,12.442170885192809,337.0689857612482,28.408550664449645,191.2774761278354,0.2356969269291476,-1.8333333333333333,1368.242322923175,2855.472167900939,1481.4816593789524,1943.5880292432123,0.7717368550750647,2.0795256952926215,0.189632706315076,0.08103976029270393,11.276968995705142,560.0918946628367,22088746.13887013,79283446454378.8,-0.22535774468626762,-1.833333333333333,1684.093260623639,1944387.138671237,1771.9358263172303,2052.4513377222315,0.8681707807003244,1164.7632004102315,0.00015320935488156667,1.9757742612962094e-06,282098.304520561,543.9179775910472,51.63896520887706,164.05604079507594,0.16187452615384554,-1.8333333333333333,1417.6610788210335,3680.1660812324285,1517.2617340429597,1913.782623187932,0.7975755971709079,2.591778657307966,0.11525437242438269,0.0628524628937241,18.48404150464421,537.0784819084157,387.9869186829673,6648.227023802807,0.20067558622706985,-1.8333333333333333,1468.3947066781045,10542.718090482802,1575.335642850617,1983.817303458785,0.8016928206444173,7.176859691653414,0.0320187539655275,0.006720329125295233,84.53301548375491,563.6591543300299,13.151378219003583,97.86472673701245,0.21872686854452356,-1.8333333333333333,1264.1945984235547,1707.5365643206032,1358.003020292317,1773.8642402972903,0.7826533017650318,1.2790686992560223,0.5656372998517978,0.45357701417880525,5.305500043136019,475.17627941624346
3000.0,36.762682438893094,1351.6945856284922,0.4609237982015521,-1.6666666666666665,1108.8564254909477,1967.5955234967075,1155.5113289827837,1464.4576185944866,0.7889353486829584,1.7684818366862147,0.5203552368775245,0.37395976621699034,10.378456060170357,324.88024773987274,23.59697055231934,169.009263290967,0.4713938538582959,-1.6666666666666667,1456.429634248618,3122.8982850693124,1606.4364908649961,2206.0211211201195,0.7365719798324936,2.1372273070232155,0.209295493941873,0.10308751784627357,9.779532882674815,671.1579525671118,11227486.695599325,39653562094098.69,-0.45071548937253464,-1.666666666666666,1702.7125141444587,1180402.815899557,1812.8540266963369,2190.464231652722,0.8321507625000238,703.3398317762104,0.00042861317936113336,3.906268025676503e-06,147719.8425382448,616.0114613569689,37.599501486690926,247.32366399842547,0.32374905230769224,-1.6666666666666665,1403.7482594984135,3346.34509256004,1519.6895846416128,2022.885433375702,0.755759146770787,2.3796593984064893,0.19641491212599627,0.10931683720085371,14.059911152034841,578.8612253082663,290.659020354415,12757.354547419283,0.4013511724541397,-1.6666666666666665,1460.7105007699306,10083.118326367676,1592.391228150976,2136.592783898902,0.7523509800590507,6.899973001061949,0.05968913557354781,0.011361231735592565,65.75552118862566,627.8908548923027,12.832904229328204,79.876927553234,0.4374537370890474,-1.6666666666666667,1427.928885846785,2311.7852688237435,1575.2251970388752,2159.801272390455,0.7433752826347524,1.5555679748000997,0.40700362102033744,0.3083457135032233,5.73288447277115,649.7397897855908
3500.0,30.08954755092104,1384.6540355882687,0.6913856973023281,-1.4999999999999998,1092.1833822078231,1715.2361374082834,1136.0636076474564,1455.716544566247,0.7804153987862822,1.5704653315095982,0.635811171439389,0.5090726608210242,8.314741235147906,312.69150971849734,18.78539044018904,146.7410504540986,0.7070907807874441,-1.5,1544.616945574061,3390.3244022376857,1731.39132235104,2468.4542129970264,0.7014071045899224,2.194928918753809,0.22895828156867,0.1251352753998432,8.282096769644486,782.224010471387,366227.2523285172,23677733818.571278,-0.6760732340588016,-1.4999999999999991,1721.3317676652782,416418.493127877,1853.7722270754437,2328.477125583212,0.7961307442997234,241.9164631421894,0.0007040170038407,5.836761790056796e-06,13341.380555928594,688.1049451228905,23.560037764504788,330.591287201775,0.485623578461539,-1.4999999999999998,1389.8354401757936,3012.524103887651,1522.1174352402656,2131.988243563472,0.7139426963706661,2.167540139505013,0.2775754518276099,0.1557812115079833,9.635780799425472,620.643968708117,193.3311220258628,18866.482071035764,0.6020267586812096,-1.4999999999999998,1453.0262948617565,9623.518562252548,1609.446813451335,2289.368264339019,0.7030091394736839,6.623086310470484,0.0873595171815681,0.0160021343458899,46.978026893496406,692.1225554545755,12.514430239652825,61.88912836945556,0.6561806056335713,-1.5,1591.6631732700152,2916.0339733268843,1792.4473737854332,2545.7383044836192,0.704097263504473,1.832067250344177,0.2483699421888771,0.1631144128276414,6.160268902406281,824.3033001549381
4000.0,29.336690336673843,1328.3465087867062,0.766621972090913,-1.3627098447086112,1152.77381638714,2250.3059702242244,1238.643289167383,1744.7543513893552,0.7418598951635196,1.8726613906299399,0.5923449211495261,0.45651373502437415,8.46613017306372,422.91679228711394,27.20800133647225,133.29982025721696,0.4688650179274362,-1.4307080164433819,1706.1867205469466,4436.509294051936,1904.362907795589,2638.0185351429864,0.7169092397840389,2.470004865010075,0.1899039752460475,0.10799737273285691,10.583947632221417,845.3740169601474,6763542.320654799,15053864530672.875,-0.7558102638255783,-1.3611373605461883,1886.7063704475715,1417342.4191388367,2028.655007948378,2517.496047767915,0.8031772040382003,596.0306978504166,0.0005815198692515301,4.8719409794160325e-06,84136.56311190285,745.3619948038576,27.737625406863966,295.73907802738216,0.4998365022108429,-1.4340184445955828,1556.809318881079,3899.044865074885,1714.0174678575834,2356.635838365332,0.7229989221852993,2.3868832202136323,0.23398220858495836,0.13489294800423346,10.869709597378568,716.3382042756575,229.29101274991748,16424.936924590926,0.5486672737062338,-1.4734976706597274,1618.5702729675656,11992.23549799549,1793.7644276256356,2488.0081780050496,0.715841450170983,7.1431819636987015,0.07319346871559711,0.01394967057025365,53.14201776676821,773.1813175284909,12.352320597523363,80.02328560824603,0.7370859524752018,-1.3627223687261985,1574.2840579899723,2943.5469431855645,1784.0525282851163,2611.2441154782073,0.6855462203979789,1.8719712018254775,0.2888674250117551,0.1997319492576172,6.020984997870406,838.0735242210396
4500.0,28.583833122426643,1272.0389819851434,0.8418582468794978,-1.2254196894172227,1213.3642505664568,2785.375803040166,1341.2229706873097,2033.7921582124632,0.703304391540757,2.1748574497502813,0.5488786708596632,0.40395480922772414,8.617519110979533,533.1420748557305,35.63061223275545,119.85859006033533,0.23063925506742822,-1.3614160328867635,1867.756495519832,5482.694185866187,2077.3344932401383,2807.5828572889463,0.7324113749781553,2.745080811266341,0.150849668923425,0.09085947006587061,12.885798494798347,908.5240234489078,13160857.388981082,30084051327527.18,-0.8355472935923549,-1.2222747210923772,2052.080973229865,2418266.3451497965,2203.537788821312,2706.5149699526182,0.8102236637766771,950.1449325586436,0.0004590227346623602,3.907120168775269e-06,154931.7456678771,802.6190444848246,31.91521304922314,260.8868688529893,0.5140494259601469,-1.3680368891911658,1723.7831975863644,4785.565626262119,1905.917500474901,2581.283433167192,0.7320551479999324,2.606226300922252,0.19038896534230682,0.11400468450048362,12.103638395331663,812.0324398431982,265.25090347397213,13983.391778146084,0.49530778873125797,-1.4469953413194552,1784.114251073375,14360.952433738436,1978.082041799936,2686.6480916710802,0.728673760868282,7.663277616926919,0.05902742024962611,0.0118972067946174,59.30600864004002,854.2400796024064,12.190210955393903,98.15744284703649,0.8179912993168323,-1.225444737452397,1556.9049427099294,2971.0599130442447,1775.6576827847991,2676.7499264727953,0.6669951772914847,1.911875153306778,0.3293649078346331,0.236349485687593,5.881701093334532,851.843748287141
5000.0,27.830975908179447,1215.731455183581,0.9170945216680828,-1.0881295341258341,1273.9546847457736,3320.445635856107,1443.8026522072364,2322.829965035571,0.6647488879179944,2.4770535088706227,0.5054124205698003,0.3513958834310741,8.768908048895344,643.3673574243471,44.05322312903866,106.4173598634537,-0.007586507792579744,-1.2921240493301454,2029.3262704927176,6528.879077680438,2250.3060786846877,2977.1471794349063,0.7479135101722718,3.020156757522607,0.11179536260080247,0.0737215673988843,15.187649357375278,971.6740299376681,19558172.457307365,45114238124381.484,-0.9152843233591316,-1.0834120816385664,2217.4555760121584,3419190.2711607562,2378.4205696942463,2895.5338921373213,0.8172701235151539,1304.259167266871,0.0003365256000731903,2.942299358134504e-06,225726.92822385137,859.8760941657916,36.09280069158232,226.03465967859646,0.5282623497094509,-1.3020553337867489,1890.7570762916498,5672.086387449353,2097.817533092219,2805.9310279690517,0.7411113738145656,2.825569381630871,0.1467957220996553,0.0931164209967338,13.337567193284759,907.7266754107387,301.2107941980268,11541.846631701244,0.4419483037562822,-1.420493011979183,1949.6582291791842,16729.66936948138,2162.3996559742363,2885.288005337111,0.741506071565581,8.183373270155137,0.0448613717836551,0.009844743018981151,65.46999951331182,935.2988416763219,12.028101313264441,116.29160008582696,0.8988966461584629,-1.0881671061785954,1539.5258274298865,2998.572882902925,1767.262837284482,2742.2557374673834,0.6484441341849906,1.9517791047880784,0.36986239065751114,0.2729670221175688,5.742417188798656,865.6139723532424
